ID,GeoBox[0],GeoBox[1],GeoBox[2],GeoBox[3],GeoBox[4],GeoBox[5],Flags,FileDataID,WalkSpeed,RunSpeed,BloodID,FootprintTextureID,FootprintTextureLength,FootprintTextureWidth,FootprintParticleScale,FoleyMaterialID,FootstepCameraEffectID,DeathThudCameraEffectID,SoundID,SizeClass,CollisionWidth,CollisionHeight,WorldEffectScale,CreatureGeosetDataID,HoverHeight,AttachedEffectScale,ModelScale,MissileCollisionRadius,MissileCollisionPush,MissileCollisionRaise,MountHeight,OverrideLootEffectScale,OverrideNameScale,OverrideSelectionRadius,TamedPetBaseScale,MountScaleOtherIndex,MountScaleSelf,Field_11_0_0_54210_032,MountScaleOther[0],MountScaleOther[1]
1951,-1.4349444,-0.8853238,-0.013644127,1.9791489,0.9024236,2.905088,0,125223,2.5,9.02778,3,3,18,12,1,0,0,0,1868,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.8657175,0,0,0,1,0,1,0,1,1
1952,-1.952967,-0.575571,-0.021533,2.406198,0.509168,2.830639,0,126403,2.5,9.02778,1,3,18,12,1,0,0,0,1869,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.8657155,0,0,0,1,0,1,0,1,1
1971,-3.1718414,-3.1597416,-0.31336665,3.15447,3.166568,3.9920824,0,125991,0,0,1,0,18,12,1,0,0,0,1888,0,-20000000,-20000000,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1972,-3.146996,-3.1353738,-0.49931479,3.1292117,3.1408343,4.3381457,0,125993,0,0,1,0,0,0,0,0,0,0,1889,0,-20000000,-20000000,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1973,-2.996845,-4.284276,-0.036123,2.235243,3.149613,3.529596,0,123553,2.5,8,1,5,18,12,1,0,0,0,1890,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.5477325,0,0,0,1,0,1,0,1,1
1991,-1.243596,-1.158481,-0.021547,2.118665,1.180331,3.533072,0,125603,2.5,9.02778,1,3,0,0,0,0,0,0,1908,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.8657155,0,0,0,1,0,1,0,1,1
2011,-0.18328705,-0.26006037,0.0050473064,0.18089065,0.25259563,1.3797271,0,125367,2.5,7,1,4,18,12,1,0,0,0,1928,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2031,-0.158125,-0.22201848,-0.00029701382,0.12854789,0.21819423,1.1546016,0,125362,2.5,7,1,1,18,12,1,0,0,0,1948,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2051,-2.5823474,-3.9539952,0.010690078,3.7663064,3.8193603,9.135681,0,122893,2.5,8,3,5,18,12,1,0,1095,1094,178,4,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2071,-3.483494,-1.146939,0.500492,0.917643,0.892391,4.278034,1,123225,2.5,8,1,0,0,0,0,0,0,0,1968,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2072,-3.146996,-3.1353738,-0.49931479,3.1292117,3.1408343,4.3381457,0,125992,0,0,1,0,0,0,0,0,0,0,1969,0,-20000000,-20000000,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2073,-3.1718414,-3.1597416,-0.31336665,3.15447,3.166568,4.2959185,0,125994,0,0,1,0,18,12,1,0,0,0,1970,0,-20000000,-20000000,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2091,-1.429576,-0.922217,-0.016732,0.959842,0.865049,2.273337,0,126195,2.5,8,1,5,18,12,1,0,0,0,1988,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.2940471,0,0,0,1,0,1,0,1,1
2111,-17.724155,-26.311945,-2.301688,40.68152,22.382824,55.233616,11,126158,0,0,1,0,18,12,1,0,0,1094,2008,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2131,-1.473266,-2.935503,-0.232176,1.712248,2.071268,4.740191,0,126194,2.5,8,1,7,18,12,1,0,0,0,2028,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.3193258,0,0,0,1,0,1,0,1,1
2151,-1.648573,-0.835492,-0.046446,0.807789,0.8421,2.161887,0,125967,2.5,8,1,0,0,0,0,0,0,0,2048,1,0.6944445,2.0833333,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2171,-1.520481,-3.357987,0.57848,1.19516,3.35428,3.799081,0,124928,2.5,8,1,0,0,0,0,0,0,0,2068,1,0.6944445,2.0833333,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2191,-2.34082,-2.438102,-0.186012,2.054128,2.437529,3.30298,0,123705,2.5,6.94444,1,0,0,0,0,0,0,0,2088,2,0.6944445,2.0833333,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2192,-1.748604,-1.908683,-0.136982,0.565231,1.896802,2.754535,0,124317,2.5,8,1,0,18,12,1,0,0,0,2089,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2193,-1.748604,-1.908683,-0.136982,0.565231,1.896802,2.754535,0,124317,2.5,6.94444,1,0,0,0,0,0,0,0,2089,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2194,-2.269799,-5.229757,1.393457,3.439837,5.235109,7.355855,1,123821,2.5,8,1,0,18,12,1,0,0,0,2090,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2195,-2.886896,-1.68521,-0.045064,2.675554,1.453197,6.669011,0,124203,10,30,3,0,0,0,0,0,0,0,2091,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.3772188,0,0,0,1,0,1,0,1,1
2196,-20.13961,-9.659348,-0.580811,9.828201,9.58968,14.088421,0,123498,2.5,8,1,5,30,20,3,0,1095,1094,2092,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2197,-20.141626,-9.659346,-0.58081514,9.828202,9.589692,13.89963,0,123496,2.5,8,1,5,30,20,5,0,1095,1094,2093,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2198,-0.6848689,-0.5117992,-0.0019518093,0.44131383,0.50968575,1.3094814,0,125023,2.5,8,1,5,7,5,1,0,0,0,2094,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0.38719562,0,0,0,1,0,1,0,1,1
2199,-0.9782886,-1.6517684,-0.0013593258,0.8849341,1.6494589,3.9645555,0,7581777,2.5,6.94444,1,5,18,12,1,0,0,0,2095,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.34669,0,0,0,1,0,1,0,1,1
2200,-0.9782886,-1.6517684,-0.0013592957,0.8849341,1.6494589,2.919123,0,7581785,2.5,6.94444,1,5,18,12,1,0,0,0,2096,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.34669,0,0,0,1,0,1,0,1,1
2201,-0.443818,-0.420379,-0.002871,0.438546,0.425988,0.67447,11,126069,4,6,3,0,18,12,1,0,0,0,2097,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2202,-0.6848689,-0.5117992,-0.0019518093,0.44131383,0.50968575,1.3094814,0,125023,2.5,10,1,5,18,12,1,0,0,0,2094,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0.38719562,0,0,0,1,0,1,0,1,1
2204,-3.812147,-6.740961,0.676792,5.469414,6.097661,13.655319,1,125932,2.5,8,2,0,18,12,1,0,0,0,2099,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2205,-2.062212,-3.175582,-0.003742,1.753953,2.73148,8.821517,0,124424,2.5,8,1,1,18,12,1,0,0,0,2100,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,4.1128907,0,0,0,1,0,1,0,1,1
2206,0,0,0,0,0,0,3,124639,2.5,6.94444,1,0,0,0,0,0,0,0,2101,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2208,-0.6662287,-0.27215236,0.10286698,0.3952969,1.4041353,1.829082,2052,117170,2.5,8,1,1,12,10,1,0,0,0,2155,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.1661316,0,0,0,1,0,1,0,1,1
2209,-0.61698854,-0.429371,-0.012267836,0.1744566,0.3171766,1.986789,2052,116921,2.5,8,1,1,12,10,1,0,0,0,2156,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.1580071,0,0,0,1,0,1,0,1,1
2213,-13.174946,-13.077299,-1.2884197,14.061119,13.077568,25.282297,1,123808,0,0,3,0,18,12,1,0,0,1094,2106,4,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2216,-4.432913,-3.856311,0.005919,5.594217,4.160723,7.533815,1,125912,2.5,8,2,0,18,12,1,0,0,0,2108,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2217,-4.393952,-3.855811,0.007917,5.63382,4.16358,7.195999,1,125913,2.5,8,2,0,0,0,0,0,0,0,2109,2,3.8243968,8.341268,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2218,-1.3059043,-1.6939301,-1.1228472,1.0553637,1.5943029,4.272961,1,125795,0,0,2,0,18,12,1,0,0,0,2110,4,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2220,-2.460755,-1.440653,-0.045787,1.368563,1.772541,3.220704,1,125687,2.5,9.7,2,0,18,12,1,0,0,0,2112,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.8172631,0,0,0,1,0,1,0,1,1
2221,-14.11625,-8.599489,-0.19557257,7.038184,8.420648,12.854353,0,125965,2.5,8,2,0,18,12,1,0,0,0,81,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.0361831,0,0,0,1,0,1,0,1,1
2222,-9.007006,-5.021999,-1.599886,4.6138544,5.3842106,2.8934374,0,125782,2.5,8,2,0,18,12,1,0,0,0,2113,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2223,-1.13633,-2.048992,-0.009415,0.882669,2.041512,6.659571,0,126289,2.5,8,2,0,0,0,0,0,0,0,2114,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,3.39035,0,0,0,1,0,1,0,1,1
2224,-24.30436,-21.523544,-5.896994,25.408894,23.422157,31.03249,0,123101,0,0,1,0,0,0,0,0,0,1021,2115,4,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2225,-15.907019,-15.93944,-13.414211,15.924347,15.895338,7.592352,0,124324,0,0,1,0,0,0,0,0,0,0,2116,4,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2226,-2.60715,-1.013019,-0.936005,1.239717,1.016241,6.181449,0,123814,0,0,3,0,18,12,1,0,0,0,2106,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2227,-1.336396,-1.446017,-1.185424,2.977994,1.445978,3.817413,0,123235,0,0,3,0,18,12,1,0,0,0,2117,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2228,-3.598259,-3.746583,-12.892159,1.928209,3.750278,-1.138525,0,125021,0,0,3,0,18,12,1,0,0,0,2118,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,-0.15052117,0,0,0,1,0,1,0,1,1
2229,-3.2787683,-3.3906317,-0.10323936,3.0337481,3.5853207,2.658562,0,125860,2.5,8,1,0,18,12,1,0,0,0,183,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.4470526,0,0,0,1,0,1,0,1,1
2230,-27.406946,-27.19981,-4.362099,26.039421,27.07105,1.413876,0,125432,0,0,1,0,0,0,0,0,0,0,2119,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2231,-4.1912737,-2.2892652,-0.019385748,3.1466622,2.31181,4.351174,0,125217,2.5,8,3,5,18,12,1,0,1092,1093,2120,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2232,-1.15492,-0.85228,-0.018185,2.678789,0.742371,2.779006,0,125581,2.5,9.02778,1,6,18,12,1,0,0,0,2121,1,0.6944445,2.0833333,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2233,-1.154923,-0.851931,-0.018223,2.67822,0.742371,2.774176,0,125583,2.5,9.02778,1,6,18,12,1,0,0,0,2122,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,2.0078042,0,0,0,1,0,1,0,1,1
2234,-7.355033,-5.992128,-0.22850609,8.218714,6.232436,12.264189,9,123335,2.5,8,3,0,18,12,1,0,0,0,2123,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2236,-1.299049,-1.335908,-0.141952,1.411789,1.440858,3.877636,3,124677,2.5,8,1,0,18,12,1,0,0,0,2125,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2237,-1.044851,-1.19413,1.896722,1.037953,1.182046,4.661427,1,123345,0,0,1,0,18,12,1,0,0,0,2126,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0.45460638,0,0,0,1,0,1,0,1,1
2239,-0.14438532,-1.0660496,-0.0002788151,0.14267199,0.62536716,1.4272615,0,126040,0,0,1,0,18,12,1,0,0,0,2127,1,0.29191324,1.1035593,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2240,-3.3588517,-7.216312,-0.22996125,1.1616316,7.1673737,6.7306933,0,126045,0,0,1,0,18,12,1,0,0,0,2128,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2241,-18.760561,-10.518046,-0.41540527,10.052433,10.59156,13.753929,0,124077,2.5,10,1,5,18,12,1,0,0,0,2129,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2242,-2.490578,-4.420593,-0.025929,1.947312,4.970353,7.959436,0,123952,2.5,8,2,4,18,12,1,0,0,0,2130,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,5.1485085,0,0,0,1,0,1,0,1,1
2243,-1.6576078,-1.8739386,-0.19567269,2.593604,1.8738348,1.8257307,1,124166,2.5,9,3,0,18,12,1,0,0,0,2131,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2244,-0.644079,-0.585343,-0.00719,0.384069,0.430197,1.958345,0,124827,2.5,8,1,4,18,12,1,0,0,0,2132,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.0782353,0,0,0,1,0,1,0,1,1
2245,-3.412704,-2.115863,-0.023412,2.86083,2.204113,4.392829,0,126302,2.5,8,2,5,18,12,1,0,0,0,2133,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2246,-0.7376869,-2.6671581,-0.13337275,1.8259139,2.6828966,2.9174745,0,124110,2,8,3,1,18,12,1,0,0,0,2134,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.5049531,0,0,0,1,0,1,0,1,1
2247,-1.9318389,-1.9568312,0.7652994,1.8938904,1.8566557,4.657229,3,126052,2,8,2,0,18,12,1,0,0,0,2135,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2251,-0.55457,-0.733395,-0.007872,0.730067,0.823736,5.077107,0,125452,0,0,1,0,0,0,0,0,0,0,2136,0,0.6944445,3.1944444,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2252,-0.529891,-0.600945,-0.013781,0.730067,0.945045,4.782206,0,125454,0,0,1,0,0,0,0,0,0,0,2137,0,0.6944445,3.1944444,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2253,-1.83191,-3.542557,-0.004407,1.868842,3.099257,7.291783,0,123972,2.5,10,1,1,18,12,1,0,0,0,2138,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,4.1128907,0,0,0,1,0,1,0,1,1
2254,-1.88607,-0.934682,-0.003634,1.953828,0.935913,3.111121,0,124987,2.5,6.94444,1,0,18,12,1,0,0,0,2139,1,0.6944445,2.0833333,1,0,0,1,1,0,0,0,1.0784994,0,0,0,1,0,1,0,1,1
2255,-1.88607,-0.934682,-0.003634,1.953828,0.935913,3.346166,0,124985,2.5,6.94444,1,0,0,0,0,0,0,0,2140,0,0.6944445,2.0833333,1,0,0,1,1,0,0,0,1.0784994,0,0,0,1,0,1,0,1,1
2256,-1.886069,-0.9346813,-0.0037512458,1.9538267,0.93591344,3.4428082,0,124988,2.5,6.94444,1,0,0,0,0,0,0,0,2141,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.0784994,0,0,0,1,0,1,0,1,1
2257,-1.886069,-0.9346813,-0.0037512458,1.9538267,0.93591344,3.2089221,0,124986,2.5,6.94444,1,0,0,0,0,0,0,0,2142,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.1616998,0,0,0,1,0,1,0,1,1
2258,0,0,0,0,0,0,0,2199329,2.5,6.94444,1,0,0,0,0,0,0,0,2143,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2259,-1.7467272,-0.9252808,-0.1547814,2.1135602,0.8619796,1.953073,0,123051,2.5,6.94444,1,0,18,12,1,0,0,0,2144,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2260,-1.247049,-1.441736,-0.332708,1.257095,1.4498,2.31809,0,123285,0,0,1,0,0,0,0,0,0,0,2145,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2261,-0.5374194,-0.56709343,-0.0018282408,0.39582774,0.55618083,2.344902,0,125092,2.5,8,1,1,18,12,1,0,0,0,2146,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.0361832,0,0,0,1,0,1,0,1,1
2264,-0.86547405,-0.36806473,-0.00017615873,0.81536746,0.34031254,1.0444542,0,125420,1.11111,6.94444,1,0,18,12,1,0,0,0,66,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0.8884056,0,0,0,1,0,1,0,1,1
2265,-2.982562,-1.302321,0.000177,1.429795,1.308524,2.110399,0,126281,2.5,6.94444,1,0,18,12,1,0,0,0,171,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2268,-0.12276971,-0.7554703,1.0181795,0.4875161,0.7829952,2.5842147,0,126483,2.5,6.94444,1,0,0,0,0,0,0,0,2151,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,2.0353553,0,0,0,1,0,1,0,1,1
2296,1,1,1,-1,-1,-1,3,124642,2.5,6.94444,3,4,18,12,1,0,0,0,1608,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2298,-0.725227,-0.874448,-0.006944,0.673703,0.853355,2.350848,4,118652,2.5,8,1,1,12,11,1,0,0,0,0,1,0.75,2.3611112,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2299,-0.73345375,-0.8743487,-0.006768463,0.6764751,0.85348946,2.2943778,132,118653,2.5,8,1,1,12,14,1,0,0,0,0,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.1170467,0,0,0,1,0,1,0,1,1
2325,-2.0779076,-0.97803634,-0.008182775,0.94361365,0.97803825,1.8498279,0,125715,2.5,6.94444,1,6,18,12,1,0,0,0,2196,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.7360165,0,0,0,1,0,1,0,1,1
2326,-2.5415769,-4.6910086,0.002135992,2.059098,4.7960405,5.346998,3,124290,30,30,1,0,18,12,1,0,0,0,2197,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.5676198,0,0,0,1,0,1,0,1,1
2332,-2.541015,-4.041359,0.033179,1.934455,4.030257,5.404322,1,122886,2.5,20,1,0,18,12,1,0,0,0,2201,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.5676198,0,0,0,1,0,1,0,1,1
2333,-3.20153,-5.221857,0.423987,3.136625,5.234344,6.741571,1,124421,2.5,20,1,0,18,12,1,0,0,0,2202,0,0.6944445,2.0833333,1,0,0,1,1,0,0,0,1.1938912,0,0,0,1,0,1,0,1,1
2337,-0.403987,-0.578804,-0.005904,0.452517,0.616748,1.42024,0,124738,2.5,6.94444,1,1,0,0,0,0,0,0,2206,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0.531261,0,0,0,1,0,1,0,1,1
2353,-1.6483283,-1.0907233,-0.04523067,0.7604381,1.1079322,2.764085,0,120294,2.5,8,1,1,0,0,0,0,0,0,0,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.3952233,0,0,0,1,0,1,0,1,1
2354,-1.8432757,-0.9455348,-0.028519787,0.98427653,1.0257441,2.3997352,4,120263,2.5,8,0,1,0,0,0,0,0,0,0,0,0.6111111,2.031278,1,0,0,0.75,1,0,0,0,2.0049448,0,0,0,1,0,1,0,1,1
2355,-1.156998,-0.284652,-0.004237,0.574445,0.270032,0.761443,0,126173,2.5,6.94444,1,7,0,0,0.25,0,0,0,2208,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2356,-3.664966,-3.22361,4.255825,2.64238,3.336019,9.728064,0,124393,2.5,6.94444,1,0,0,0,0,0,0,0,2209,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.6565863,0,0,0,1,0,1,0,1,1
2365,-2.5408304,-4.6893916,0.03303933,2.1330378,4.7798142,5.4040346,1,124297,2.5,30,1,0,18,12,1,0,0,0,2230,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.5676191,0,0,0,1,0,1,0,1,1
2367,-1.3757432,-0.8284615,-0.00381322,0.63896775,0.8293387,2.4799452,4,117412,2.5,8,0,1,18,12,1,0,0,0,0,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0.9872144,0,0,0,1,0,1,0,1,1
2368,-0.755765,-0.704947,-0.000734,0.330821,0.704947,2.14554,12288,117400,2.5,8,0,1,0,0,0,0,0,0,0,0,0.6666667,2.1111112,1,0,0,1,1,0,0,0,1.02331,0,0,0,1,0,1,0,1,1
2369,-0.64940053,-0.57164484,-0.024503822,0.39752918,0.48164445,1.8151617,0,121942,2.5,8,1,1,18,14,1,0,0,0,0,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2370,-0.117494,-0.117093,0,0.118663,0.119065,0.146137,12288,121941,2.5,8,1,1,18,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2427,-1.054902,-0.918151,0.000703,0.594212,0.792615,2.662208,0,123769,2.5,8,1,0,18,12,1,0,0,0,2287,4,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.37589,0,0,0,1,0,1,0,1,1
2528,-1.639239,-1.6893188,-1.1228472,0.7220295,1.5989141,4.2729616,4096,123124,0,0,2,4,18,12,1,0,0,0,2365,2,0.6111111,2.031278,0.13,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2542,-0.89532757,-0.83831125,-0.10418491,0.4010536,0.90479916,2.5805533,0,123799,2.5,8,1,1,18,12,1,0,0,0,0,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2559,-1.9328697,-3.480856,0.4449036,2.227627,3.5147924,4.846233,16,123766,2.5,8,3,5,18,12,1,0,0,0,390,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0.842443,0,0,0,1,0,1,0,1,1
2594,-1.8668685,-1.420915,0.012076976,1.0049607,1.4452338,4.6597967,128,122815,2.5,8,1,1,18,12,1,0,0,0,0,0,0.6111111,2.031278,1,0,0,1.25,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2595,-1.8668685,-1.420915,0.012076976,1.0049607,1.4452338,4.6597967,0,122815,2.5,8,1,1,0,0,0,0,0,0,0,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2604,-1.3343893,-1.1523675,-0.014800124,0.667881,1.1427779,2.7961555,8192,122738,2.5,8,1,1,18,12,1,0,0,0,0,1,-20000000,-20000000,1,0,0,1,1,0,0,0,0.9350231,0,0,0,1,0,1,0,1,1
2605,-1.3343893,-1.1523675,-0.014800124,0.667881,1.1427779,2.7961555,8192,122738,2.5,8,1,1,0,0,0,0,0,0,0,0,-20000000,-20000000,1,0,0,1,1,0,0,0,0.9350231,0,0,0,1,0,1,0,1,1
2610,-1.724997,-1.814554,-0.086876,1.605327,1.969019,3.738541,4096,125444,2.5,8,2,1,18,12,1,0,0,0,2472,1,0.6111111,2.031278,1,0,0,1.3,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2613,-0.9297121,-0.9227149,-0.05180583,0.8530289,0.98712426,2.7933362,128,118798,2.5,8,1,1,12,14,1,0,0,0,0,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.5042499,0,0,0,1,0,1,0,1,1
2614,-0.9297121,-0.9227149,-0.05180583,0.8530289,0.98712426,2.7933362,0,118798,2.5,8,1,1,12,14,1,0,0,0,0,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.5042499,0,0,0,1,0,1,0,1,1
2891,-1.070817,-0.855726,-0.014023,0.863729,0.858508,2.248531,0,233878,2.5,8,1,1,12,14,1,0,0,0,0,0,0.5902778,1.6527777,1,0,0,1,1,0,0,0,0.987215,0,0,0,1,0,1,0,1.3,1.35
2892,-1.070817,-0.855726,-0.014023,0.863729,0.858508,2.248531,0,233878,2.5,8,1,1,12,14,1,0,0,0,0,0,0.5902778,1.6527777,1,0,0,1,1,0,0,0,0.987215,0,0,0,1,0,1,0,1.2,1.25
2940,-1.6324722,-1.3320975,-0.08709235,1.3358291,1.3816226,4.1612973,0,233367,2.5,8,3,1,12,14,1,0,0,0,0,0,0.6111111,2.031278,0.55,0,0,1,1,0,0,0,2.7451277,0,0,0,1,0,1,0,1,1
2941,-1.6324722,-1.3320975,-0.08709235,1.3358291,1.3816226,4.1612973,0,233367,2.5,8,3,1,12,14,1,0,0,0,0,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,2.7451277,0,0,0,1,0,1,0,1,1
2942,-0.9297121,-0.9037355,-0.05180583,0.9786817,0.97021884,2.7933364,128,232863,2.5,8,1,1,12,14,1,0,0,0,0,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.5042498,0,0,0,1,0,1,0,1,1
2943,-0.9297121,-0.9037355,-0.05180583,0.9786817,0.97021884,2.7933364,0,232863,2.5,8,1,1,12,14,1,0,0,0,0,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.5042498,0,0,0,1,0,1,0,1,1
3141,-0.7071282,-0.9755955,-0.018647842,0.8321532,1.0113531,2.4446795,4,307454,2.5,8,1,7,12,14,1,0,0,0,0,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
3142,-0.60587186,-0.63118666,0.00036631487,0.44436252,0.5435114,2.500123,4,307453,2.5,8,1,7,12,14,1,0,0,0,0,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
