ID,SetName,SilenceIntervalMin[0],SilenceIntervalMin[1],SilenceIntervalMax[0],SilenceIntervalMax[1],Sounds[0],Sounds[1]
2627,ZONE_925_PVP_EnigmaArena,10000,10000,30000,30000,195998,195998
2628,Zone_925_Tirisfal_LordaeronExterior_Walk,180000,180000,300000,300000,196123,196123
2629,Zone_925_Tirisfal_LordaeronInterior_Walk,180000,180000,300000,300000,196125,196125
2630,Kazoo Song [Do Not Use],0,0,0,0,205208,0
2631,DGN 100 Uldaman - Volcanic -Walk A,100000,100000,180000,180000,214298,214298
2632,DGN 100 Uldaman - Titan - Walk B,100000,100000,180000,180000,214299,214299
2633,DGN 100 Uldaman - Titan - Walk C,100000,100000,180000,180000,214300,214300
2634,DGN 100 Uldaman - Titan - Walk D,100000,100000,180000,180000,214301,214301
2635,Zone 100 ForbiddenReach - Creche - Sleepy,100000,100000,180000,180000,216463,216463
2636,Zone 100 ForbiddenReach - Outdoor Base,100000,100000,180000,180000,216465,216465
2637,Zone 100 Waking Shore - LifePools,100000,100000,180000,180000,217079,217079
2638,Zone 100 Waking Shore - Wilds,100000,100000,180000,180000,217080,217080
2639,Zone 100 Waking Shore - Volcanic,100000,100000,180000,180000,217081,217081
2640,Zone 100 Waking Shore - Djaradin,100000,100000,180000,180000,217095,217095
2641,Zone 100 Ohnahran Plains - CentaurVilliage,100000,100000,180000,180000,217084,217084
2642,Zone 100 AzureSpan - Tundra,100000,100000,180000,180000,217086,217086
2643,Zone 100 Ohnahran Plains - CentaurClans,100000,100000,180000,180000,217085,217085
2644,Zone 100 Ohnahran Plains - Plains - Plains,100000,100000,180000,180000,217082,217082
2645,Zone 100 Ohnahran Plains - Groves,100000,100000,180000,180000,217083,217083
2646,Zone 100 AzureSpan - Primalist - Battle,100000,100000,180000,180000,217272,217272
2647,Zone 100 AzureSpan - Ruins,100000,100000,180000,180000,217087,217087
2648,Zone 100 AzureSpan - Frost,100000,100000,180000,180000,217088,217088
2649,Zone 100 AzureSpan - Gnoll,100000,100000,180000,180000,217089,217089
2650,Zone 100 AzureSpan - Tuskarr,100000,100000,180000,180000,217090,217090
2651,Zone 100 Thaldraszus - Valdrakken - Base,100000,100000,180000,180000,217091,217091
2652,Zone 100 Thaldraszus - Base Walk,100000,100000,180000,180000,217092,217092
2653,Zone 100 Thaldraszus - Titan - Structures,100000,100000,180000,180000,217093,217093
2654,Zone 100 Thaldraszus - Titan - Tyrhold,100000,100000,180000,180000,217094,217094
2655,Zone 100 AzureSpan - Forest - Explore,100000,100000,180000,180000,217096,217096
2656,Zone 100 WakingShore - Ruins,100000,100000,180000,180000,217097,217097
2657,Zone 100 Waking Shore - Tuskarr,100000,100000,180000,180000,217098,217098
2658,Zone 100 Waking Shore - Primalists,100000,100000,180000,180000,217099,217099
2659,Zone 100 Ohnahran Plains - Plains - Foothills,100000,100000,180000,180000,217200,217200
2660,Zone 100 Ohnahran Plains - Groves - Ruins,100000,100000,180000,180000,217202,217202
2661,Zone 100 Ohnahran Plains - Groves - Emerald,100000,100000,180000,180000,217201,217201
2662,Zone 100 Ohnahran Plains - Primalists - Battle,100000,100000,180000,180000,217204,217204
2663,Zone 100 Ohnahran Plains - Centaur -  Battle,100000,100000,180000,180000,217205,217205
2664,Zone 100 AzureSpan - Caves - Frost,100000,100000,180000,180000,217879,217879
2665,Zone 100 AzureSpan - Blue Dragon,100000,100000,180000,180000,217274,217274
2666,Zone 100 AzureSpan - Explorer,100000,100000,180000,180000,217096,217096
2667,Event 100 Thaldraszus - Inn - Dance,0,0,0,0,217415,217415
2668,Zone 100 Dragon Isles - Inn - Dragon Lively,100000,100000,180000,180000,217428,217428
2669,Zone 100 Thaldraszus - Garden,100000,100000,180000,180000,217466,217466
2670,Zone 100 Thaldraszus - Valdrakken - Emerald (Base),100000,100000,180000,180000,217091,217091
2671,Zone 100 Thaldraszus - Valdrakken - Ruby (Base),100000,100000,180000,180000,217091,217091
2672,Zone 100 Thaldraszus - Valdrakken - Sapphire (Base),100000,100000,180000,180000,217091,217091
2673,Zone 100 Thaldraszus - Valdrakken - Bronze (Base),100000,100000,180000,180000,217091,217091
2674,Zone 100 Thaldraszus - Valdrakken - Obsidian (Base),100000,100000,180000,180000,217091,217091
2675,Zone 100 Thaldraszus - Dragon Interiors,100000,100000,180000,180000,217460,217460
2676,Zone 100 Thaldraszus - Primalist,100000,100000,180000,180000,217464,217464
2677,Zone 100 Thaldraszus - Vault of the Incarnates,100000,100000,180000,180000,217465,217465
2678,Zone 100 Thaldraszus - Dragon,100000,100000,180000,180000,217467,217467
2679,Zone 100 Thaldraszus - Ruins,100000,100000,180000,180000,217470,217470
2680,Zone 100 Thaldraszus - Bronze Walk,100000,100000,180000,180000,217469,217469
2681,Zone 100 Dragon Isles - Inn - Dragon Quiet,100000,100000,180000,180000,217488,217488
2682,Zone 100 Thaldraszus - Veiled Ossuary,100000,100000,180000,180000,217468,217468
2683,Zone 100 Thaldraszus - Caves,100000,100000,180000,180000,217547,217547
2684,Zone 100 ForbiddenReach - Creche - Awake,100000,100000,180000,180000,217685,217685
2685,Zone 100 ForbiddenReach - Magical,100000,100000,180000,180000,217687,217687
2686,Zone 100 ForbiddenReach - Obsidian,100000,100000,180000,180000,217684,217684
2687,Zone 100 ForbiddenReach - Tuskarr,100000,100000,180000,180000,217688,217688
2688,Zone 100 ForbiddenReach - Primalist - Post-Vault Battle,100000,100000,180000,180000,217686,217686
2689,Zone 100 ForbiddenReach - Primalist - Pre-Vault Battle,100000,100000,180000,180000,217752,217752
2690,Zone 100 Dragon Isles - Caves - Primalists - Tension Heavy,100000,100000,180000,180000,217795,217795
2691,Zone 100 Dragon Isles - Caves - Generic (Silent),100000,100000,180000,180000,217805,217805
2692,Zone 100 Waking Shore - Caves - Wilds,100000,100000,180000,180000,217808,217808
2693,Zone 100 Waking Shore - Caves - Volcanic,100000,100000,180000,180000,217812,217812
2694,Zone 100 Dragon Isles - Inn - Dragon Ruins,100000,100000,180000,180000,217813,217813
2695,Zone 100 Dragon Isles - Inn - Tuskarr Hut,100000,100000,180000,180000,217817,217817
2696,Zone 100 Dragon Isles - Inn - Dragonscale Expedition,100000,100000,180000,180000,217819,217819
2697,Zone 100 Dragon Isles - Boat,10000,10000,20000,20000,217831,217831
2698,Event 100 Storms - Primalist - Light,100000,100000,180000,180000,217838,217838
2699,Event 100 Storms - Primalist - Heavy,100000,100000,180000,180000,217839,217839
2700,Event 100 AzureSpan - Tuskarr - Food,100000,100000,180000,180000,217878,217878
2701,Zone 100 Dragon Isles - Caves - Primalist - Tension Light,100000,100000,180000,180000,217881,217881
2702,DGN 100 Brackenhide - Music - Base Walk,100000,100000,180000,180000,217937,217937
2703,DGN 100 Brackenhide - Music - Rot Walk,100000,100000,180000,180000,217938,217938
2704,Zone 100 Ohnahran Plains - Centaur -  PVP Arena,100000,100000,180000,180000,217960,217960
2705,Zone 100 Thaldraszus - Primalist Future,100000,100000,180000,180000,218012,218012
2706,Event 100 Azmerloth - Battle,100000,100000,180000,180000,216634,216634
2707,Event 100 Azmerloth - Post-Battle,100000,100000,180000,180000,218014,218014
2708,DGN 100 Azure Vault - Music - Base Walk,100000,100000,180000,180000,218018,218018
2709,DGN 100 Azure Vault - Music - Center Ring Walk,100000,100000,180000,180000,218019,218019
2710,DGN 100 Azure Vault - Music - Boss Battle,100000,100000,180000,180000,218020,218020
2711,DGN 100 Life Pools - Music - Base Walk,100000,100000,180000,180000,218082,218082
2712,DGN 100 Life Pools - Music - Guardian,100000,100000,180000,180000,218083,218083
2713,DGN 100 Life Pools - Music - Overlook Battle,100000,100000,180000,180000,218084,218084
2714,DGN 100 Life Pools - Music - Dungeon Cleared,100000,100000,180000,180000,218085,218085
2715,DGN 100 Life Pools - Music - Boss Battle A,100000,100000,180000,180000,218086,218086
2716,DGN 100 Life Pools - Music - Boss Battle B,100000,100000,180000,180000,218087,218087
2717,DGN 100 Nokhud Offensive - Music - Base Walk,100000,100000,180000,180000,218097,218097
2718,DGN 100 Nokhud Offensive - Music - Battle A,100000,100000,180000,180000,218098,218098
2719,DGN 100 Nokhud Offensive - Music - Battle B,100000,100000,180000,180000,218099,218099
2720,DGN 100 Algeth'ar Academy - Music - Academy Walk,100000,100000,180000,180000,218100,218100
2721,DGN 100 Algeth'ar Academy - Music - Life Walk,100000,100000,180000,180000,218102,218102
2722,DGN 100 Algeth'ar Academy - Music - Blue Magic Walk,100000,100000,180000,180000,218103,218103
2723,DGN 100 Algeth'ar Academy - Music - Final Boss Walk,100000,100000,180000,180000,218104,218104
2724,DGN 100 Nokhud Offensive - Music - Dungeon Cleared,100000,100000,180000,180000,218113,218113
2725,DGN 100 Neltharus - Base Walk,100000,100000,180000,180000,218129,218129
2726,DGN 100 Neltharus - Boss Wing Walk,100000,100000,180000,180000,218130,218130
2727,DGN 100 Neltharus - Dragon's Hoard Walk,100000,100000,180000,180000,218131,218131
2728,DGN 100 Neltharus - Djaradin Battle A,100000,100000,180000,180000,218132,218132
2729,DGN 100 Neltharus - Djaradin Battle B,100000,100000,180000,180000,218133,218133
2730,Zone 100 Dragon Isles - Inn - Ruby Feast - Base,100000,100000,180000,180000,218144,218144
2731,Zone 100 Dragon Isles - Inn - Ruby Feast - Day 1,100000,100000,180000,180000,218170,218170
2732,Zone 100 Dragon Isles - Inn - Ruby Feast - Day 2,100000,100000,180000,180000,218176,218176
2733,Zone 100 Dragon Isles - Inn - Ruby Feast - Day 3,100000,100000,180000,180000,218177,218177
2734,Zone 100 Dragon Isles - Inn - Ruby Feast - Day 4,100000,100000,180000,180000,218178,218178
2735,Zone 100 Dragon Isles - Inn - Ruby Feast - Day 5,100000,100000,180000,180000,218179,218179
2736,Zone 100 Dragon Isles - Inn - Ruby Feast - Day 6,100000,100000,180000,180000,218180,218180
2737,Zone 100 Dragon Isles - Inn - Ruby Feast - Day 7,100000,100000,180000,180000,218181,218181
2738,DGN 100 Halls of Infusion - Base Walk,100000,100000,180000,180000,218392,218392
2739,DGN 100 Halls of Infusion - Water Walk,100000,100000,180000,180000,218393,218393
2740,RAID 100 Vault of the Incarnates - Volcanic - Base Walk,100000,100000,180000,180000,218458,218458
2741,RAID 100 Vault of the Incarnates - Wind - Walk,100000,100000,180000,180000,218459,218459
2742,RAID 100 Vault of the Incarnates - Boss A - Battle,10000,10000,18000,18000,218461,218461
2743,RAID 100 Vault of the Incarnates - Boss B - Battle,10000,10000,18000,18000,218463,218463
2744,RAID 100 Vault of the Incarnates - Ice - Walk,100000,100000,180000,180000,218460,218460
2745,RAID 100 Vault of the Incarnates - Raszageth - Battle,10000,10000,18000,18000,218464,218464
2746,RAID 100 Vault of the Incarnates - Bombing Run - Event,1000,1000,5000,5000,218468,218468
2747,RAID 100 Vault of the Incarnates - Post Raid - Valdrakken,100000,100000,180000,180000,218473,218473
2748,Event 100 Level Up - Z3 - Khadgar Shooting Gallery,10000,10000,18000,18000,218969,218969
2749,Zone 100 Dragon Isles - Inn - Dragon Harp,100000,100000,180000,180000,218976,218976
2751,Event 1007 Baine Questline - Ambush,100000,100000,180000,180000,224374,224374
2752,Event 1007 Baine Quest - Village - PreFuneral,100000,100000,180000,180000,224375,224375
2753,Event 1007 Baine Questline - Nokhud Hold - Combat,100000,100000,180000,180000,224376,224376
2754,[not used] Event 1007 Baine Questline - PreFuneral ,100000,100000,180000,180000,224375,224375
2755,Event 1007 Baine Questline - Nokhud Hold - Stealth,100000,100000,180000,180000,224443,224443
2756,Zone 1007 - Forbidden Reach - Zskera Vaults - Walk,100000,100000,180000,180000,224843,224843
2757,Event 1007 Human Heritage- Northshire Abbey,100000,100000,180000,180000,224984,224984
2758,Event 1007 Orc Heritage - Razor Hill - Kosh'harg,100000,100000,180000,180000,224992,224992
2760,Zone 101 - Zaralek - Hub - Loamm - Inn - Walk,100000,100000,180000,180000,228263,228263
2761,Zone 101 - Zaralek - Hub - Loamm - Town - Walk,100000,100000,180000,180000,228264,228264
2762,Zone 101 - Zaralek - Volcanic - Sulfur - Walk,100000,100000,180000,180000,228729,228729
2763,Zone 101 - Zaralek - Volcanic - Djaradin - Walk,100000,100000,180000,180000,228730,228730
2764,Zone 101 - Zaralek - Volcanic - Fyrakk - Walk,100000,100000,180000,180000,228731,228731
2765,Zone 101 - Zaralek - Volcanic - Aberrus - Ext - Walk,100000,100000,180000,180000,228732,228732
2766,Zone 101 - Zaralek - Crystal - General - Walk,100000,100000,180000,180000,228733,228733
2767,Zone 101 - Zaralek - Crystal - Mysterious - Walk,100000,100000,180000,180000,228734,228734
2768,Zone 101 - Zaralek - Hub - Glimmerogg - Walk,100000,100000,180000,180000,228735,228735
2769,Zone 101 - Zaralek - Hub -Dragon - Walk,100000,100000,180000,180000,228736,228736
2770,Zone 101 - Ohn'ahran Plains - Iridikron's Gambit,100000,100000,180000,180000,228755,228755
2771,Event 101 - Dragon Isles - Fyrakk - Camp - Cooldown - Walk,100000,100000,180000,180000,228783,228783
2772,Event 101 - Dragon Isles - Fyrakk - Camp - Active - Walk,100000,100000,180000,180000,228784,228784
2773,Event 101 - Dragon Isles - Fyrakk - Boss - Combat,100000,100000,180000,180000,228785,228785
2774,"RAID 101 Aberrus, The Shadowed Crucible - Intro",10000,10000,18000,18000,228805,228805
2775,"RAID 101 Aberrus, The Shadowed Crucible - Lava Walk",10000,10000,18000,18000,228807,228805
2776,"RAID 101 Aberrus, The Shadowed Crucible - Lab Walk",10000,10000,18000,18000,228808,228808
2777,"RAID 101 Aberrus, The Shadowed Crucible - Sarkareth Walk",10000,10000,18000,18000,228811,228811
2778,"RAID 101 Aberrus, The Shadowed Crucible - Neltharion Walk",10000,10000,18000,18000,228810,228810
2779,"RAID 101 Aberrus, The Shadowed Crucible - Djaradin Walk",10000,10000,18000,18000,228809,228809
2780,"RAID 101 Aberrus, The Shadowed Crucible - Lab Combat 1",10000,10000,18000,18000,228812,228812
2781,"RAID 101 Aberrus, The Shadowed Crucible - Lab Combat 2",10000,10000,18000,18000,228813,228813
2782,"RAID 101 Aberrus, The Shadowed Crucible - Lava Combat",10000,10000,18000,18000,228814,228814
2783,"RAID 101 Aberrus, The Shadowed Crucible - Djaradin Combat",10000,10000,18000,18000,228815,228815
2784,"RAID 101 Aberrus, The Shadowed Crucible - Neltharion Combat",10000,10000,18000,18000,228816,228816
2785,"RAID 101 Aberrus, The Shadowed Crucible - Sarkareth Combat",10000,10000,18000,18000,228817,228817
2786,Zone 10.1 Theramore - Base Walk,100000,100000,180000,180000,229198,229198
2787,Zone 101 - Zaralek - Hub - Loamm - Town - Combat,100000,100000,180000,180000,229332,229332
2788,Event 101 - Quest - Tyr - Tyr's Fall - Walk,100000,100000,180000,180000,229856,229856
2789,Event 101 - Quest - Tyr - Tyr's Fall - Finale Stage,1000,1000,5000,5000,229836,229836
2790,ZONE 1015 - Thaldraszus - Whelp Daycare,180000,180000,300000,300000,233564,233564
2791,EVENT 1015 - Time Rifts - Invasions - Start,180000,180000,300000,300000,233124,233124
2792,EVENT 1015 - Time Rifts - Chronology 3 (HvA),180000,180000,300000,300000,233353,233353
2793,EVENT 1015 - Time Rifts - Epoch Watch,180000,180000,300000,300000,233354,233354
2794,EVENT 1015 - Time Rifts - Chronology1a,180000,180000,300000,300000,233356,233356
2795,EVENT 1015 - Time Rifts - Chronology1b,180000,180000,300000,300000,233357,233357
2796,EVENT 1015 - Time Rifts - Chronology 2,180000,180000,300000,300000,233355,233355
2797,EVENT 1015 - Time Rifts - Invasions - Portal Active,180000,180000,300000,300000,233361,233361
2798,DGN 1015 - Infinite Dungeon - Chronology 1 - Walk A,180000,180000,300000,300000,233407,233407
2799,DGN 1015 - Infinite Dungeon - Chronology 1 - Walk B,180000,180000,300000,300000,233407,233406
2800,DGN 1015 - Infinite Dungeon - Battlefield - Walk,180000,180000,300000,300000,233405,233405
2801,DGN 1015 - Infinite Dungeon - Iridikron - Walk,180000,180000,300000,300000,233414,233414
2802,DGN 1015 - Infinite Dungeon - Iridikron - Combat,180000,180000,300000,300000,233413,233413
2803,DGN 1015 - Infinite Dungeon - Epoch Watch 1 - Walk,180000,180000,300000,300000,233409,233409
2804,DGN 1015 - Infinite Dungeon - Epoch Watch 2 - Combat,180000,180000,300000,300000,233410,233410
2805,DGN 1015 - Infinite Dungeon - Battlefield - Combat,180000,180000,300000,300000,233404,233404
2806,DGN 1015 - Infinite Dungeon - Corrupted Dragonblight - Walk,180000,180000,300000,300000,233403,233403
2807,ZONE 1017 - Heritage Forsaken - Walk 01,180000,180000,300000,300000,236510,236510
2808,ZONE 1017 - Heritage Forsaken - Walk 02,180000,180000,300000,300000,236511,236511
2809,ZONE 1017 - 10.2 Prologue - DotF - Walk,180000,180000,300000,300000,236516,236516
2810,ZONE 1017 - 10.2 Prologue - DotF - Keeper Combat,180000,180000,300000,300000,236519,236519
2811,ZONE 1017 - 10.2 Prologue - Vyranoth - Walk,180000,180000,300000,300000,236520,236520
2812,Zone 102 - Emerald Dream - Hub - Eye of Ysera - Walk,100000,100000,180000,180000,239410,239410
2813,Zone 102 - Emerald Dream - Hub - Amirdrassil - Walk,100000,100000,180000,180000,239418,239418
2814,Zone 102 - Emerald Dream - Tunnels - Peaceful - Walk,100000,100000,180000,180000,239419,239419
2815,Zone 102 - Emerald Dream - Tunnels - Flame - Walk,100000,100000,180000,180000,239420,239420
2816,Zone 102 - Emerald Dream - Cliffs - General - Walk,100000,100000,180000,180000,239422,239422
2817,Zone 102 - Emerald Dream - Forest - Gloomy - Walk,100000,100000,180000,180000,239425,239425
2818,Zone 102 - Emerald Dream - Forest - Sanctuary - Walk,180000,180000,300000,300000,239426,239426
2819,Zone 102 - Emerald Dream - Shore - Entrance - Walk,180000,180000,300000,300000,239427,239427
2821,Zone 102 - Emerald Dream - Forest - General - Walk,100000,100000,180000,180000,239429,239429
2822,Zone 102 - Emerald Dream - Shore - General - Walk,100000,100000,180000,180000,239430,239430
2823,Zone 102 - Emerald Dream - Incursion - Druid - Walk,180000,180000,300000,300000,239436,239436
2824,Zone 102 - Emerald Dream - Incursion - Volcanic - Walk,180000,180000,300000,300000,239438,239438
2825,Zone 102 - Emerald Dream - Incursion - General - Walk,180000,180000,300000,300000,239439,239439
2826,Zone 102 - Emerald Dream - Incursion - Raid Entrance - Walk,180000,180000,300000,300000,239442,239442
2827,Zone 102 - Emerald Dream - Forest - Flame - Walk,180000,180000,300000,300000,239472,239472
2828,Zone 102 - Emerald Dream - Shore - Generall - Combat,180000,180000,300000,300000,239477,239477
2829,Zone 102 - Emerald Dream - Forest - Ardenweald - Walk,100000,100000,180000,180000,239483,239483
2830,"RAID 102 - Amirdrassil, The Dream's Hope  - Nature - Walk",180000,180000,300000,300000,239487,239487
2831,"RAID 102 - Amirdrassil, The Dream's Hope  - Nature - Combat 1",10000,10000,18000,18000,239492,239492
2832,"RAID 102 - Amirdrassil, The Dream's Hope  - Nature - Combat 2",10000,10000,18000,18000,239493,239493
2833,"RAID 102 - Amirdrassil, The Dream's Hope  - Nature - Combat 3",10000,10000,18000,18000,239494,239494
2834,"RAID 102 - Amirdrassil, The Dream's Hope  - Nature - Combat 4",10000,10000,18000,18000,239495,239495
2835,"RAID 102 - Amirdrassil, The Dream's Hope  - Fyrakk - Walk",180000,180000,300000,300000,239504,239504
2836,"RAID 102 - Amirdrassil, The Dream's Hope  - Atrium - Walk",180000,180000,300000,300000,239528,239528
2837,"RAID 102 - Amirdrassil, The Dream's Hope  - Fire - Walk",180000,180000,300000,300000,239509,239509
2838,"RAID 102 - Amirdrassil, The Dream's Hope  - Fire - Combat 1",10000,10000,18000,18000,239513,239513
2839,"RAID 102 - Amirdrassil, The Dream's Hope  - Fire - Combat 2",10000,10000,18000,18000,239514,239514
2840,"RAID 102 - Amirdrassil, The Dream's Hope  - Fire - Combat 3",10000,10000,18000,18000,239515,239515
2841,"RAID 102 - Amirdrassil, The Dream's Hope  - Tindral - Walk",180000,180000,300000,300000,239508,239508
2842,"RAID 102 - Amirdrassil, The Dream's Hope  - Tindral - Combat",10000,10000,18000,18000,239507,239507
2843,"RAID 102 - Amirdrassil, The Dream's Hope  - Fyrakk - Combat",10000,10000,18000,18000,239506,239506
2844,"RAID 102 - Amirdrassil, The Dream's Hope  - Calm - Walk",180000,180000,300000,300000,239572,239572
2845,Zone 102 - Emerald Dream - Hub - Eye of Ysera - Combat,100000,100000,180000,180000,239683,239683
2846,Zone 102 - Emerald Dream - Incursion - Djaradin - Walk,180000,180000,300000,300000,239685,239685
2847,Zone 102 - Emerald Dream - Incursion - Primalist - Walk,180000,180000,300000,300000,239686,239686
2848,Zone 102 - Emerald Dream - Amirdrassil - General - Walk,100000,100000,180000,180000,239687,239687
2849,Zone 102 - Emerald Dream - Incursion - General - Combat,100000,100000,180000,180000,239688,239688
2850,Zone 102 - Emerald Dream - Hub - Eye of Ysera - Upbeat,100000,100000,180000,180000,239689,239689
2852,Zone 102 - Emerald Dream - Forest - Flame - Combat,100000,100000,180000,180000,239683,239683
2853,Zone 102 - Emerald Dream - Incursion - Druid - Combat,100000,100000,180000,180000,239715,239715
2854,EVENT 102 - Legendary Quest - Aberrus - Walk,10000,10000,18000,18000,239750,239750
2855,EVENT 102 - Legendary Quest - Aberrus - Combat,10000,10000,18000,18000,239757,239757
2856,EVENT 102 - Tyr Quest - Ch 4 - Indoor Walk,10000,10000,18000,18000,239806,239806
2858,Zone 1026 - Plunderstorm - Arathi - General - Low,100000,100000,180000,180000,243386,243386
2859,Zone 1026 - Plunderstorm - Arathi - General - Med,100000,100000,180000,180000,243387,243387
2860,Zone 1026 - Plunderstorm - Arathi - General - High,100000,100000,180000,180000,243388,243388
2861,Zone 1026 - Plunderstorm - Lobby - General,100000,100000,180000,180000,243379,243379
2862,Zone 11.0 - Isle Of Dorn - Dalaran Crash Site - General - Walk,180000,180000,300000,300000,263761,263761
2863,Zone 11.0 - Campaign - Heart Chamber - General - Walk,180000,180000,300000,300000,263780,263780
2864,Zone 11.0 - Hallowfall - Aegis Wall - Light - Walk,180000,180000,300000,300000,265013,265013
2865,Zone 11.0 - Isle Of Dorn - Proscenium - General - Walk,180000,180000,300000,300000,265009,265009
2866,Zone 11.0 - Isle Of Dorn - Hub - Freywold Village - Walk,180000,180000,300000,300000,265021,265021
2867,Zone 11.0 - Isle Of Dorn - Hub - Boulder Springs - Walk,180000,180000,300000,300000,265022,265022
2868,Zone 11.0 - Hallowfall - Airship - Light - Walk,180000,180000,300000,300000,265015,265015
2869,Zone 11.0 - Hallowfall - Northern Farms - Dark - Walk,180000,180000,300000,300000,265016,265016
2870,Zone 11.0 - Ringing Deeps - Nature - General - Walk,180000,180000,300000,300000,265014,265014
2871,Zone 11.0 - Ringing Deeps - Nature - Waterworks - Walk,180000,180000,300000,300000,265023,265023
2872,Zone 11.0 - Ringing Deeps - Kobold - Dark - Walk,180000,180000,300000,300000,265019,265019
2873,Zone 11.0 - Ringing Deeps - Kobold - Medium - Walk,180000,180000,300000,300000,265017,265017
2874,Zone 11.0 - Ringing Deeps - Kobold - Light - Walk,180000,180000,300000,300000,265020,265020
2875,TWW 11.0 - Battle - Nerubian - Combat 1,5000,5000,10000,10000,265024,265024
2876,Dungeon 11.0 - Darkflame Cleft - Tracks - Walk,180000,180000,300000,300000,265025,265025
2877,Dungeon 11.0 - Darkflame Cleft - Wax - Walk,180000,180000,300000,300000,265026,265026
2878,Dungeon 11.0 - Darkflame Cleft - Dark - Walk,180000,180000,300000,300000,265027,265027
2879,Delve 11.0 - Kobold - General - Walk,180000,180000,300000,300000,265028,265028
2880,Delve 11.0 - Kobold - Treasure - Walk,180000,180000,300000,300000,265029,265029
2881,Delve 11.0 - Kobold - General - Boss,5000,5000,10000,10000,265030,265030
2882,Dungeon 11.0 - Darkflame Cleft - Dark - Cart Event,180000,180000,300000,300000,265095,265095
2883,Raid 11.0 - Nerub-ar Palace - Ansurek - Combat - Phase 1,3000,3000,5000,5000,265010,265010
2884,Raid 11.0 - Nerub-ar Palace - Ansurek - Combat - Phase 2,3000,3000,5000,5000,265011,265011
2885,Raid 11.0 - Nerub-ar Palace - Ansurek - Combat - Phase 3,3000,3000,5000,5000,265012,265012
2886,Raid 11.0 - Nerub-ar Palace - Asnurek - General - Walk,180000,180000,300000,300000,265097,265097
2887,Dungeon 11.0 - Dawnbreaker - Tenir's Ascent - Intro RP,180000,180000,300000,300000,265105,265105
2888,Dungeon 11.0 - Dawnbreaker - General - Walk,180000,180000,300000,300000,265109,265109
2889,Dungeon 11.0 - Dawnbreaker - Main Ship - Walk,180000,180000,300000,300000,265119,265119
2891,Dungeon 11.0 - Dawnbreaker - Dark Crystal - Walk,180000,180000,300000,300000,265147,265147
2892,Dungeon 11.0 - Dawnbreaker - Boss 1 - Combat,3000,3000,5000,5000,265148,265148
2893,Dungeon 11.0 - Dawnbreaker - Boss 2 - Combat,3000,3000,5000,5000,265149,265149
2894,Dungeon 11.0 - Dawnbreaker - Boss 3 - Combat,3000,3000,5000,5000,265150,265150
2895,Raid 11.0 - Nerub-ar Palace - Gatehouse - Walk,180000,180000,300000,300000,265183,265183
2896,Raid 11.0 - Nerub-ar Palace - Grand Rampart - Walk,180000,180000,300000,300000,265186,265186
2897,Raid 11.0 - Nerub-ar Palace - Black Blood - Walk,180000,180000,300000,300000,265188,265188
2898,Raid 11.0 - Nerub-ar Palace - Terrace - Walk,180000,180000,300000,300000,265190,265190
2899,Raid 11.0 - Nerub-ar Palace - Boss 1 - Combat,3000,3000,5000,5000,265207,265207
2900,Raid 11.0 - Nerub-ar Palace - Boss 2 - Combat,3000,3000,5000,5000,265217,265217
2901,Raid 11.0 - Nerub-ar Palace - Void - Walk,180000,180000,300000,300000,265191,265191
2902,Raid 11.0 - Nerub-ar Palace - Boss 3 - Combat,3000,3000,5000,5000,265220,265220
2903,Raid 11.0 - Nerub-ar Palace - Boss 4 - Combat,3000,3000,5000,5000,265223,265223
2904,Raid 11.0 - Nerub-ar Palace - Narthex - Walk,180000,180000,300000,300000,265192,265192
2905,Raid 11.0 - Nerub-ar Palace - Boss 6 - Combat,3000,3000,5000,5000,265224,265224
2906,Raid 11.0 - Nerub-ar Palace - Boss 5 - Combat,3000,3000,5000,5000,265225,265225
2907,Raid 11.0 - Nerub-ar Palace - Boss 7 - Combat,3000,3000,5000,5000,265226,265226
2908,Zone 11.0 - Chamber of Heart - General - Walk,180000,180000,300000,300000,265246,265246
2909,Zone 11.0 - Campaign - Dalaran - General - Walk,180000,180000,300000,300000,265268,265268
2910,Zone 11.0 - Campaign - Dalaran - Sewers - Walk,180000,180000,300000,300000,265272,265272
2911,Zone 11.0 - Campaign - Dalaran - Hall of Shadows - Walk,180000,180000,300000,300000,265274,265274
2912,Zone 11.0 - Campaign - Dalaran - General - Combat,18000,18000,30000,30000,265277,265277
2913,Zone 11.0 - Campaign - Dalaran - Post-Boss - Walk,180000,180000,300000,300000,265280,265280
2914,Dungeon 11.0 - Darkflame Cleft - Boss 4 - Combat,5000,5000,10000,10000,265294,265294
2915,Dungeon 11.0 - Darkflame Cleft - Boss 1 - Combat,5000,5000,10000,10000,265295,265295
2916,Dungeon 11.0 - Darkflame Cleft - Boss 2 - Combat,5000,5000,10000,10000,265296,265296
2917,Dungeon 11.0 - Darkflame Cleft - Boss 3 - Combat,5000,5000,10000,10000,265297,265297
2918,Zone 11.0 - Hallowfall - Hub - Mereldar - Light,180000,180000,300000,300000,265327,265327
2919,Zone 11.0 - Hallowfall - Hub - Mereldar - Church,180000,180000,300000,300000,265328,265328
2920,Zone 11.0 - Hallowfall - Hub - Inn - General,180000,180000,300000,300000,265337,265337
2921,Delve 11.0 - Uber-Boss - Invading - Combat,3000,3000,5000,5000,265342,265342
