ID,DifficultyID,JournalEncounterItemID
5430,6,11004
5431,1,11005
5432,2,11005
5433,3,11005
5434,4,11005
5435,5,11007
5436,6,11007
5437,1,11009
5438,2,11009
5439,3,11009
5440,4,11009
5441,5,11011
5442,6,11011
5443,5,11014
5444,6,11014
5445,1,11022
5446,2,11022
5447,3,11022
5448,4,11022
5449,1,11024
5450,2,11024
5451,3,11024
5452,4,11024
5453,1,11025
5454,2,11025
5455,3,11025
5456,4,11025
5457,5,11026
5458,6,11026
5459,5,11027
5460,6,11027
5461,1,11028
5462,2,11028
5463,3,11028
5464,4,11028
5465,1,11029
5466,2,11029
5467,3,11029
5468,4,11029
5469,1,11030
5470,2,11030
5471,3,11030
5472,4,11030
5473,5,11031
5474,6,11031
5475,1,11032
5476,2,11032
5477,3,11032
5478,4,11032
5479,5,11033
5480,6,11033
5481,1,11034
5482,2,11034
5483,3,11034
5484,4,11034
5485,5,11035
5486,6,11035
5487,5,11036
5488,6,11036
5489,5,11037
5490,6,11037
5491,1,11038
5492,2,11038
5493,3,11038
5494,4,11038
5495,5,11038
5496,6,11038
5497,5,11039
5498,6,11039
5499,5,11040
5500,6,11040
5501,5,11041
5502,6,11041
5503,5,11042
5504,6,11042
5505,1,11043
5506,2,11043
5507,3,11043
5508,4,11043
5509,5,11044
5510,6,11044
5511,1,11045
5512,2,11045
5513,3,11045
5514,4,11045
5515,5,11046
5516,6,11046
5517,1,11047
5518,2,11047
5519,3,11047
5520,4,11047
5521,1,11051
5522,2,11051
5523,3,11051
5524,4,11051
5525,1,11052
5526,2,11052
5527,3,11052
5528,4,11052
5529,1,11053
5530,2,11053
5531,3,11053
5532,4,11053
5533,5,11054
5534,6,11054
5535,5,11055
5536,6,11055
5537,1,11064
5538,2,11064
5539,3,11064
5540,4,11064
5541,1,11067
5542,2,11067
5543,3,11067
5544,4,11067
5545,1,11069
5546,2,11069
5547,3,11069
5548,4,11069
5549,5,11071
5550,6,11071
5551,1,11072
5552,2,11072
5553,3,11072
5554,4,11072
5555,5,11074
5556,6,11074
5557,1,11075
5558,2,11075
5559,3,11075
5560,4,11075
5561,5,11077
5562,6,11077
5563,1,11079
5564,2,11079
5565,3,11079
5566,4,11079
5567,5,11081
5568,6,11081
5569,5,11084
5570,6,11084
5571,1,11093
5572,2,11093
5573,3,11093
5574,4,11093
5575,5,11094
5576,6,11094
5577,1,11095
5578,2,11095
5579,3,11095
5580,4,11095
5581,1,11096
5582,2,11096
5583,3,11096
5584,4,11096
5585,1,11097
5586,2,11097
5587,3,11097
5588,4,11097
5589,5,11098
5590,6,11098
5591,1,11099
5592,2,11099
5593,3,11099
5594,4,11099
5595,5,11100
5596,6,11100
5597,1,11101
5598,2,11101
5599,3,11101
5600,4,11101
5601,5,11102
5602,6,11102
5603,5,11103
5604,6,11103
5605,5,11104
5606,6,11104
5607,1,11105
5608,2,11105
5609,3,11105
5610,4,11105
5611,1,11106
5612,2,11106
5613,3,11106
5614,4,11106
5615,1,11107
5616,2,11107
5617,3,11107
5618,4,11107
5619,1,11108
5620,2,11108
5621,3,11108
5622,4,11108
5623,1,11109
5624,2,11109
5625,3,11109
5626,4,11109
5627,1,11110
5628,2,11110
5629,3,11110
5630,4,11110
5631,1,11111
5632,2,11111
5633,3,11111
5634,4,11111
5635,5,11111
5636,6,11111
5637,1,11112
5638,2,11112
5639,3,11112
5640,4,11112
5641,5,11113
5642,6,11113
5643,5,11114
5644,6,11114
5645,1,11115
5646,2,11115
5647,3,11115
5648,4,11115
5649,5,11116
5650,6,11116
5651,5,11117
5652,6,11117
5653,5,11118
5654,6,11118
5655,5,11119
5656,6,11119
5657,5,11120
5658,6,11120
5659,1,11121
5660,2,11121
5661,3,11121
5662,4,11121
5663,5,11122
5664,6,11122
5665,1,11126
5666,2,11126
5667,3,11126
5668,4,11126
5669,5,11131
5670,6,11131
5671,5,11132
5672,6,11132
5673,5,11133
5674,6,11133
5675,5,11134
5676,6,11134
5677,1,11139
5678,2,11139
5679,3,11139
5680,4,11139
5681,1,11146
5682,2,11146
5683,3,11146
5684,4,11146
5685,1,11148
5686,2,11148
5687,3,11148
5688,4,11148
5689,5,11150
5690,6,11150
5691,1,11151
5692,2,11151
5693,3,11151
5694,4,11151
5695,5,11153
5696,6,11153
5697,1,11154
5698,2,11154
5699,3,11154
5700,4,11154
5701,5,11156
5702,6,11156
5703,1,11157
5704,2,11157
5705,3,11157
5706,4,11157
5707,5,11160
5708,6,11160
5709,5,11163
5710,6,11163
5711,1,11172
5712,2,11172
5713,3,11172
5714,4,11172
5715,5,11173
5716,6,11173
5717,1,11174
5718,2,11174
5719,3,11174
5720,4,11174
5721,1,11175
5722,2,11175
5723,3,11175
5724,4,11175
5725,1,11176
5726,2,11176
5727,3,11176
5728,4,11176
5729,1,11177
5730,2,11177
5731,3,11177
5732,4,11177
5733,1,11178
5734,2,11178
5735,3,11178
5736,4,11178
5737,1,11179
5738,2,11179
5739,3,11179
5740,4,11179
5741,5,11180
5742,6,11180
5743,1,11181
5744,2,11181
5745,3,11181
5746,4,11181
5747,5,11182
5748,6,11182
5749,1,11183
5750,2,11183
5751,3,11183
5752,4,11183
5753,5,11184
5754,6,11184
5755,5,11185
5756,6,11185
5757,1,11186
5758,2,11186
5759,3,11186
5760,4,11186
5761,5,11187
5762,6,11187
5763,1,11188
5764,2,11188
5765,3,11188
5766,4,11188
5767,1,11189
5768,2,11189
5769,3,11189
5770,4,11189
5771,1,11190
5772,2,11190
5773,3,11190
5774,4,11190
5775,1,11191
5776,2,11191
5777,3,11191
5778,4,11191
5779,5,11191
5780,6,11191
5781,1,11192
5782,2,11192
5783,3,11192
5784,4,11192
5785,1,11193
5786,2,11193
5787,3,11193
5788,4,11193
5789,1,11194
5790,2,11194
5791,3,11194
5792,4,11194
5793,5,11195
5794,6,11195
5795,5,11196
5796,6,11196
5797,5,11197
5798,6,11197
5799,5,11198
5800,6,11198
5801,5,11199
5802,6,11199
5803,5,11200
5804,6,11200
5805,5,11201
5806,6,11201
5807,5,11202
5808,6,11202
5809,1,11209
5810,2,11209
5811,3,11209
5812,4,11209
5813,1,11210
5814,2,11210
5815,3,11210
5816,4,11210
5817,1,11211
5818,2,11211
5819,3,11211
5820,4,11211
5821,1,11212
5822,2,11212
5823,3,11212
5824,4,11212
5825,5,11213
5826,6,11213
5827,5,11214
5828,6,11214
5829,1,11215
5830,2,11215
5831,3,11215
5832,4,11215
5833,5,11216
5834,6,11216
5835,1,11217
5836,2,11217
5837,3,11217
5838,4,11217
5839,5,11218
5840,6,11218
5841,1,11219
5842,2,11219
5843,3,11219
5844,4,11219
5845,1,11220
5846,2,11220
5847,3,11220
5848,4,11220
5849,5,11221
5850,6,11221
5851,1,11222
5852,2,11222
5853,3,11222
5854,4,11222
5855,5,11223
5856,6,11223
5857,5,11224
5858,6,11224
5859,5,11225
5860,6,11225
5861,5,11226
5862,6,11226
5863,5,11227
5864,6,11227
5865,1,11236
5866,2,11236
5867,3,11236
5868,4,11236
5869,1,11238
5870,2,11238
5871,3,11238
5872,4,11238
5873,5,11238
5874,6,11238
5875,1,12000
5876,3,12000
5877,1,12001
5878,3,12001
5879,1,12002
5880,3,12002
5881,2,12003
5882,4,12003
5883,2,12004
5884,4,12004
5885,2,12005
5886,4,12005
5887,2,12006
5888,4,12006
5889,1,12007
5890,3,12007
5891,2,12008
5892,4,12008
5893,2,12009
5894,4,12009
5895,1,12010
5896,3,12010
5897,2,12011
5898,4,12011
5899,1,12012
5900,3,12012
5901,2,12013
5902,4,12013
5903,1,12014
5904,3,12014
5905,1,12015
5906,3,12015
5907,1,12016
5908,3,12016
5909,1,12017
5910,3,12017
5911,1,12018
5912,3,12018
5913,2,12019
5914,4,12019
5915,2,12020
5916,4,12020
5917,2,12021
5918,4,12021
5919,2,12022
5920,4,12022
5921,2,12023
5922,4,12023
5923,2,12024
5924,4,12024
5925,2,12025
5926,4,12025
5927,1,12026
5928,3,12026
5929,1,12027
5930,3,12027
5931,1,12028
5932,3,12028
5933,1,12029
5934,3,12029
5935,2,12030
5936,4,12030
5937,1,12031
5938,3,12031
5939,2,12032
5940,4,12032
5941,2,12033
5942,4,12033
5943,2,12034
5944,4,12034
5945,2,12035
5946,4,12035
5947,1,12036
5948,3,12036
5949,2,12037
5950,4,12037
5951,1,12038
5952,3,12038
5953,2,12039
5954,4,12039
5955,2,12040
5956,4,12040
5957,2,12041
5958,4,12041
5959,1,12042
5960,3,12042
5961,2,12043
5962,4,12043
5963,2,12044
5964,4,12044
5965,2,12045
5966,4,12045
5967,2,12046
5968,4,12046
5969,2,12047
5970,4,12047
5971,2,12048
5972,4,12048
5973,2,12049
5974,4,12049
5975,2,12050
5976,4,12050
5977,1,12051
5978,3,12051
5979,1,12052
5980,3,12052
5981,1,12053
5982,3,12053
5983,2,12054
5984,4,12054
5985,1,12055
5986,3,12055
5987,2,12056
5988,4,12056
5989,2,12057
5990,4,12057
5991,2,12058
5992,4,12058
5993,1,12059
5994,3,12059
5995,2,12060
5996,4,12060
5997,1,12061
5998,3,12061
5999,2,12062
6000,4,12062
6001,2,12063
6002,4,12063
6003,1,12064
6004,3,12064
6005,2,12065
6006,4,12065
6007,2,12066
6008,4,12066
6009,1,12067
6010,3,12067
6011,2,12068
6012,4,12068
6013,1,12069
6014,3,12069
6015,1,12070
6016,3,12070
6017,2,12071
6018,4,12071
6019,1,12072
6020,3,12072
6023,1,12074
6024,3,12074
6025,2,12075
6026,4,12075
6027,1,12076
6028,3,12076
6029,1,12077
6030,3,12077
6031,2,12078
6032,4,12078
6033,1,12079
6034,3,12079
6035,1,12080
6036,3,12080
6037,1,12081
6038,3,12081
6039,1,12082
6040,3,12082
6041,1,12083
6042,3,12083
6043,2,12084
6044,4,12084
6045,2,12085
6046,4,12085
6047,2,12086
6048,4,12086
6049,1,12087
6050,3,12087
6051,1,12088
6052,3,12088
6053,1,12089
6054,3,12089
6055,1,12090
6056,3,12090
6057,2,12091
6058,4,12091
6059,2,12092
6060,4,12092
6061,1,12093
6062,3,12093
6063,1,12094
6064,3,12094
6065,2,12095
6066,4,12095
6067,2,12096
6068,4,12096
6071,1,12098
6072,3,12098
6073,1,12099
6074,3,12099
6075,1,12100
6076,3,12100
6077,2,12101
6078,4,12101
6079,1,12102
6080,3,12102
6081,1,12103
6082,3,12103
6083,1,12104
6084,3,12104
6085,1,12105
6086,3,12105
6087,1,12106
6088,3,12106
6089,2,12107
6090,4,12107
6091,2,12108
6092,4,12108
6093,2,12109
6094,4,12109
6095,2,12110
6096,4,12110
6097,2,12111
6098,4,12111
6099,2,12112
6100,4,12112
6101,2,12113
6102,4,12113
6103,1,12114
6104,3,12114
6105,2,12115
6106,4,12115
6107,1,12116
6108,3,12116
6109,2,12117
6110,4,12117
6111,2,12118
6112,4,12118
6113,1,12119
6114,3,12119
6115,1,12120
6116,3,12120
6117,1,12121
6118,3,12121
6121,1,12123
6122,3,12123
6123,2,12124
6124,4,12124
6125,1,12125
6126,3,12125
6127,1,12126
6128,3,12126
6129,2,12127
6130,4,12127
6133,1,12129
6134,3,12129
6135,2,12130
6136,4,12130
6137,2,12131
6138,4,12131
6139,2,12132
6140,4,12132
6141,2,12133
6142,4,12133
6143,1,12134
6144,3,12134
6145,2,12135
6146,4,12135
6147,2,12136
6148,4,12136
6149,1,12137
6150,3,12137
6151,1,12138
6152,3,12138
6153,1,12139
6154,3,12139
6155,1,12140
6156,3,12140
6157,2,12141
6158,4,12141
6159,2,12142
6160,4,12142
6161,1,12143
6162,3,12143
6163,2,12144
6164,4,12144
6165,2,12145
6166,4,12145
6167,2,12146
6168,4,12146
6169,2,12147
6170,4,12147
6171,2,12148
6172,4,12148
6173,2,12149
6174,4,12149
6175,2,12150
6176,4,12150
6177,2,12151
6178,4,12151
6179,2,12152
6180,4,12152
6181,2,12153
6182,4,12153
6183,2,12154
6184,4,12154
6185,2,12155
6186,4,12155
6187,1,12156
6188,3,12156
6189,2,12157
6190,4,12157
6191,1,12158
6192,3,12158
6193,2,12159
6194,4,12159
6195,1,12160
6196,3,12160
6197,2,12161
6198,4,12161
6199,1,12162
6200,3,12162
6201,1,12163
6202,3,12163
6203,2,12164
6204,4,12164
6205,2,12165
6206,4,12165
6207,1,12166
6208,3,12166
6209,2,12167
6210,4,12167
6211,2,12168
6212,4,12168
6213,2,12169
6214,4,12169
6215,2,12170
6216,4,12170
6217,2,12171
6218,4,12171
6219,2,12172
6220,4,12172
6221,2,12173
6222,4,12173
6223,2,12174
6224,4,12174
6225,2,12175
6226,4,12175
6227,2,12176
6228,4,12176
6229,2,12177
6230,4,12177
6231,2,12178
6232,4,12178
6233,2,12179
6234,4,12179
6235,2,12180
6236,4,12180
6237,2,12181
6238,4,12181
6239,2,12182
6240,4,12182
6241,1,12183
6242,3,12183
6243,1,12184
6244,3,12184
6245,1,12185
6246,3,12185
6247,1,12186
6248,3,12186
6249,1,12187
6250,3,12187
6251,1,12188
6252,3,12188
6253,1,12189
6254,3,12189
6255,1,12190
6256,3,12190
6257,1,12191
6258,3,12191
6259,1,12192
6260,3,12192
6261,2,12193
6262,4,12193
6263,2,12194
6264,4,12194
6265,2,12195
6266,4,12195
6267,2,12196
6268,4,12196
6269,2,12197
6270,4,12197
6271,2,12198
6272,4,12198
6273,2,12199
6274,4,12199
6275,2,12200
6276,4,12200
6277,2,12201
6278,4,12201
6279,2,12202
6280,4,12202
6281,2,12203
6282,4,12203
6283,2,12204
6284,4,12204
6285,2,12205
6286,4,12205
6287,2,12206
6288,4,12206
6289,1,12207
6290,3,12207
6291,2,12208
6292,4,12208
6293,1,12209
6294,3,12209
6295,1,12210
6296,3,12210
6297,2,12211
6298,4,12211
6299,1,12212
6300,3,12212
6301,1,12213
6302,3,12213
6303,2,12214
6304,4,12214
6305,2,12215
6306,4,12215
6307,2,12216
6308,4,12216
6309,2,12217
6310,4,12217
6311,2,12218
6312,4,12218
6313,2,12219
6314,4,12219
6315,2,12226
6316,4,12226
6317,5,12226
6318,6,12226
6319,2,12227
6320,4,12227
6321,5,12227
6322,6,12227
6323,2,12228
6324,4,12228
6325,5,12228
6326,6,12228
6327,2,12229
6328,4,12229
6329,5,12229
6330,6,12229
6331,2,12230
6332,4,12230
6333,5,12230
6334,6,12230
6335,2,12233
6336,4,12233
6337,5,12233
6338,6,12233
6339,2,12238
6340,4,12238
6341,5,12238
6342,6,12238
6343,2,12240
6344,4,12240
6345,5,12240
6346,6,12240
6347,2,12241
6348,4,12241
6349,5,12241
6350,6,12241
6351,2,12294
6352,4,12294
6353,5,12294
6354,6,12294
6355,2,12295
6356,4,12295
6357,5,12295
6358,6,12295
6359,2,12300
6360,4,12300
6361,5,12300
6362,6,12300
6363,2,12304
6364,4,12304
6365,5,12304
6366,6,12304
6367,2,12326
6368,4,12326
6369,2,12327
6370,4,12327
6371,2,12331
6372,4,12331
6373,2,12337
6374,4,12337
6375,1,12338
6376,3,12338
6377,2,12339
6378,4,12339
6379,5,12339
6380,6,12339
6381,1,12340
6382,3,12340
6385,1,12342
6386,3,12342
6387,1,12343
6388,3,12343
6389,2,12344
6390,4,12344
6391,5,12344
6392,6,12344
6397,2,12346
6398,4,12346
6399,5,12346
6400,6,12346
6401,2,12347
6402,4,12347
6403,5,12347
6404,6,12347
6405,2,12348
6409,2,12349
6413,2,12350
6417,2,12351
6421,2,12356
6425,2,12358
6426,4,12358
6427,2,12359
6428,4,12359
6429,2,12360
6430,4,12360
6431,2,12361
6432,4,12361
6433,2,12362
6434,4,12362
6435,2,12363
6436,4,12363
6437,1,12364
6438,3,12364
6439,1,12365
6440,3,12365
6441,1,12366
6442,3,12366
6443,2,12367
6444,4,12367
6445,1,12368
6446,3,12368
6447,1,12369
6448,3,12369
6449,2,12370
6450,4,12370
6451,2,12371
6452,4,12371
6453,2,12372
6454,4,12372
6455,2,12373
6456,4,12373
6457,2,12374
6458,4,12374
6459,2,12375
6460,4,12375
6461,2,12376
6462,4,12376
6463,2,12377
6464,4,12377
6465,2,12378
6466,4,12378
6467,2,12401
6468,4,12401
6469,5,12401
6470,6,12401
6471,2,12402
6472,4,12402
6473,5,12402
6474,6,12402
6475,2,12403
6476,4,12403
6477,5,12403
6478,6,12403
6479,2,12404
6480,4,12404
6481,5,12404
6482,6,12404
6483,2,12427
6484,4,12427
6485,5,12427
6486,6,12427
6487,2,12428
6488,4,12428
6489,5,12428
6490,6,12428
6491,2,12430
6492,4,12430
6493,5,12430
6494,6,12430
6495,2,12438
6496,4,12438
6497,5,12438
6498,6,12438
6499,2,12456
6500,4,12456
6501,5,12456
6502,6,12456
6503,2,12458
6504,4,12458
6505,5,12458
6506,6,12458
6507,2,12459
6508,4,12459
6509,5,12459
6510,6,12459
6511,2,12467
6512,4,12467
6513,5,12467
6514,6,12467
6515,1,12468
6516,3,12468
6517,1,12469
6518,3,12469
6519,2,12470
6520,4,12470
6521,5,12470
6522,6,12470
6523,2,12471
6524,4,12471
6525,5,12471
6526,6,12471
6527,1,12472
6528,3,12472
6529,2,12473
6530,4,12473
6531,5,12473
6532,6,12473
6537,1,12475
6538,3,12475
6539,2,12476
6540,4,12476
6541,5,12476
6542,6,12476
6543,1,12477
6544,3,12477
6545,2,12478
6546,4,12478
6547,5,12478
6548,6,12478
6549,1,12479
6550,3,12479
6551,1,12480
6552,3,12480
6553,1,12481
6554,3,12481
6555,2,12482
6556,4,12482
6557,5,12482
6558,6,12482
6559,2,12483
6560,4,12483
6561,5,12483
6562,6,12483
6563,2,12484
6564,4,12484
6565,5,12484
6566,6,12484
6567,1,12485
6568,3,12485
6569,1,12486
6570,3,12486
6571,2,12487
6572,4,12487
6573,5,12487
6574,6,12487
6575,2,12488
6576,4,12488
6577,5,12488
6578,6,12488
6579,2,12489
6580,4,12489
6581,5,12489
6582,6,12489
6583,2,12490
6584,4,12490
6585,5,12490
6586,6,12490
6587,2,12491
6588,4,12491
6589,5,12491
6590,6,12491
6591,2,12492
6592,4,12492
6593,5,12492
6594,6,12492
6595,2,12493
6596,4,12493
6597,5,12493
6598,6,12493
6599,2,12494
6600,4,12494
6601,5,12494
6602,6,12494
6603,1,12495
6604,3,12495
6605,2,12496
6606,4,12496
6607,5,12496
6608,6,12496
6609,1,12497
6610,3,12497
6611,1,12498
6612,3,12498
6613,1,12499
6614,3,12499
6615,2,12500
6616,4,12500
6617,5,12500
6618,6,12500
6619,1,12501
6620,3,12501
6621,2,12502
6622,4,12502
6623,5,12502
6624,6,12502
6625,2,12503
6626,4,12503
6627,5,12503
6628,6,12503
6629,2,12504
6630,4,12504
6631,5,12504
6632,6,12504
6633,2,12505
6634,4,12505
6635,5,12505
6636,6,12505
6637,2,12506
6638,4,12506
6639,5,12506
6640,6,12506
6641,2,12507
6642,4,12507
6643,5,12507
6644,6,12507
6645,2,12508
6646,4,12508
6647,5,12508
6648,6,12508
6649,2,12509
6650,4,12509
6651,5,12509
6652,6,12509
6653,2,12510
6654,4,12510
6655,5,12510
6656,6,12510
6657,2,12525
6658,4,12525
6659,5,12525
6660,6,12525
6661,2,12526
6662,4,12526
6663,5,12526
6664,6,12526
6665,2,12532
6666,4,12532
6667,5,12532
6668,6,12532
6669,2,12536
6670,4,12536
6671,5,12536
6672,6,12536
6677,2,12538
6678,4,12538
6679,5,12538
6680,6,12538
6681,1,12539
6682,3,12539
6683,2,12540
6684,4,12540
6685,5,12540
6686,6,12540
6687,1,12541
6688,3,12541
6689,2,12542
6690,4,12542
6691,5,12542
6692,6,12542
6693,2,12543
6694,4,12543
6695,5,12543
6696,6,12543
6697,1,12544
6698,3,12544
6701,2,12546
6702,4,12546
6703,5,12546
6704,6,12546
6707,2,12548
6708,4,12548
6709,5,12548
6710,6,12548
6711,2,12549
6712,4,12549
6713,5,12549
6714,6,12549
6715,1,12550
6716,3,12550
6717,1,12551
6718,3,12551
6719,2,12552
6720,4,12552
6721,5,12552
6722,6,12552
6723,1,12553
6724,3,12553
6725,1,12554
6726,3,12554
6727,2,12555
6728,4,12555
6729,5,12555
6730,6,12555
6731,2,12556
6732,4,12556
6733,5,12556
6734,6,12556
6735,1,12557
6736,3,12557
6737,2,12558
6738,4,12558
6739,5,12558
6740,6,12558
6741,2,12559
6742,4,12559
6743,5,12559
6744,6,12559
6745,2,12560
6746,4,12560
6747,5,12560
6748,6,12560
6749,2,12561
6750,4,12561
6751,5,12561
6752,6,12561
6753,2,12562
6754,4,12562
6755,5,12562
6756,6,12562
6757,1,12563
6758,3,12563
6759,1,12564
6760,3,12564
6761,2,12565
6762,4,12565
6763,5,12565
6764,6,12565
6765,2,12566
6766,4,12566
6767,5,12566
6768,6,12566
6769,1,12567
6770,3,12567
6771,1,12568
6772,3,12568
6773,1,12569
6774,3,12569
6775,1,12570
6776,3,12570
6777,2,12571
6778,4,12571
6779,5,12571
6780,6,12571
6781,2,12572
6782,4,12572
6783,5,12572
6784,6,12572
6785,2,12573
6786,4,12573
6787,5,12573
6788,6,12573
6789,2,12574
6790,4,12574
6791,5,12574
6792,6,12574
6793,2,12575
6794,4,12575
6795,5,12575
6796,6,12575
6797,2,12576
6798,4,12576
6799,5,12576
6800,6,12576
6801,2,12577
6802,4,12577
6803,5,12577
6804,6,12577
6805,1,12578
6806,3,12578
6807,1,12579
6808,3,12579
6809,2,12580
6810,4,12580
6811,5,12580
6812,6,12580
6813,2,12581
6814,4,12581
6815,5,12581
6816,6,12581
6817,1,12582
6818,3,12582
6819,1,12583
6820,3,12583
6821,2,12584
6822,4,12584
6823,5,12584
6824,6,12584
6825,2,12585
6826,4,12585
6827,5,12585
6828,6,12585
6829,2,12586
6830,4,12586
6831,5,12586
6832,6,12586
6833,2,12587
6834,4,12587
6835,5,12587
6836,6,12587
6837,2,12588
6838,4,12588
6839,5,12588
6840,6,12588
6841,2,12589
6842,4,12589
6843,5,12589
6844,6,12589
6845,2,12590
6846,4,12590
6847,5,12590
6848,6,12590
6849,1,12591
6850,3,12591
6851,2,12592
6852,4,12592
6853,5,12592
6854,6,12592
6855,2,12593
6856,4,12593
6857,5,12593
6858,6,12593
6859,2,12594
6860,4,12594
6861,5,12594
6862,6,12594
6863,1,12595
6864,3,12595
6865,1,12596
6866,3,12596
6867,2,12597
6868,4,12597
6869,5,12597
6870,6,12597
6871,1,12598
6872,3,12598
6873,1,12599
6874,3,12599
6875,1,12600
6876,3,12600
6877,2,12601
6878,4,12601
6879,5,12601
6880,6,12601
6881,2,12602
6882,4,12602
6883,5,12602
6884,6,12602
6885,2,12603
6886,4,12603
6887,5,12603
6888,6,12603
6889,2,12604
6890,4,12604
6891,5,12604
6892,6,12604
6893,2,12605
6894,4,12605
6895,5,12605
6896,6,12605
6897,2,12606
6898,4,12606
6899,5,12606
6900,6,12606
6901,2,12607
6902,4,12607
6903,5,12607
6904,6,12607
6905,2,12608
6906,4,12608
6907,5,12608
6908,6,12608
6909,1,12609
6910,3,12609
6911,1,12610
6912,3,12610
6913,1,12611
6914,3,12611
6915,2,12612
6916,4,12612
6917,5,12612
6918,6,12612
6919,2,12613
6920,4,12613
6921,5,12613
6922,6,12613
6923,2,12614
6924,4,12614
6925,5,12614
6926,6,12614
6927,2,12615
6928,4,12615
6929,5,12615
6930,6,12615
6931,1,12627
6932,3,12627
6933,2,12628
6934,4,12628
6935,5,12628
6936,6,12628
6937,1,12629
6938,3,12629
6939,2,12630
6940,4,12630
6941,5,12630
6942,6,12630
6943,2,12631
6944,4,12631
6945,5,12631
6946,6,12631
6947,2,12632
6948,4,12632
6949,5,12632
6950,6,12632
6951,1,12633
6952,3,12633
6953,1,12634
6954,3,12634
6955,1,12635
6956,3,12635
6957,1,12636
6958,3,12636
6959,2,12637
6960,4,12637
6961,5,12637
6962,6,12637
6963,2,12638
6964,4,12638
6965,5,12638
6966,6,12638
6967,2,12639
6968,4,12639
6969,5,12639
6970,6,12639
6971,2,12640
6972,4,12640
6973,5,12640
6974,6,12640
6975,2,12641
6976,4,12641
6977,5,12641
6978,6,12641
6979,1,12642
6980,3,12642
6981,2,12643
6982,4,12643
6983,5,12643
6984,6,12643
6985,1,12644
6986,3,12644
6987,2,12645
6988,4,12645
6989,5,12645
6990,6,12645
6991,1,12646
6992,3,12646
6993,2,12647
6994,4,12647
6995,5,12647
6996,6,12647
6997,1,12648
6998,3,12648
6999,2,12649
7000,4,12649
7001,5,12649
7002,6,12649
7003,2,12650
7004,4,12650
7005,5,12650
7006,6,12650
7007,2,12651
7008,4,12651
7009,5,12651
7010,6,12651
7011,1,12652
7012,3,12652
7013,2,12653
7014,4,12653
7015,5,12653
7016,6,12653
7017,1,12654
7018,3,12654
7019,1,12655
7020,3,12655
7021,1,12656
7022,3,12656
7023,1,12657
7024,3,12657
7025,2,12658
7026,4,12658
7027,5,12658
7028,6,12658
7029,2,12659
7030,4,12659
7031,5,12659
7032,6,12659
7033,2,12660
7034,4,12660
7035,5,12660
7036,6,12660
7037,2,12661
7038,4,12661
7039,5,12661
7040,6,12661
7041,1,12662
7042,3,12662
7043,2,12663
7044,4,12663
7045,5,12663
7046,6,12663
7047,1,12664
7048,3,12664
7049,2,12665
7050,4,12665
7051,5,12665
7052,6,12665
7053,2,12666
7054,4,12666
7055,5,12666
7056,6,12666
7057,1,12667
7058,3,12667
7059,2,12668
7060,4,12668
7061,5,12668
7062,6,12668
7063,2,12669
7064,4,12669
7065,5,12669
7066,6,12669
7067,2,12670
7068,4,12670
7069,5,12670
7070,6,12670
7071,2,12671
7072,4,12671
7073,5,12671
7074,6,12671
7075,2,12672
7076,4,12672
7077,5,12672
7078,6,12672
7079,1,12673
7080,3,12673
7081,1,12674
7082,3,12674
7083,2,12675
7084,4,12675
7085,5,12675
7086,6,12675
7087,2,12676
7088,4,12676
7089,5,12676
7090,6,12676
7091,2,12677
7092,4,12677
7093,5,12677
7094,6,12677
7095,2,12678
7096,4,12678
7097,5,12678
7098,6,12678
7099,1,12679
7100,3,12679
7101,1,12680
7102,3,12680
7103,2,12681
7104,4,12681
7105,5,12681
7106,6,12681
7107,2,12682
7108,4,12682
7109,5,12682
7110,6,12682
7111,2,12683
7112,4,12683
7113,5,12683
7114,6,12683
7115,2,12684
7116,4,12684
7117,5,12684
7118,6,12684
7119,1,12685
7120,3,12685
7121,1,12686
7122,3,12686
7123,2,12687
7124,4,12687
7125,5,12687
7126,6,12687
7127,2,12688
7128,4,12688
7129,5,12688
7130,6,12688
7131,1,12689
7132,3,12689
7133,1,12690
7134,3,12690
7135,1,12691
7136,3,12691
7137,2,12692
7138,4,12692
7139,5,12692
7140,6,12692
7141,2,12693
7142,4,12693
7143,5,12693
7144,6,12693
7145,2,12694
7146,4,12694
7147,5,12694
7148,6,12694
7149,2,12695
7150,4,12695
7151,5,12695
7152,6,12695
7153,2,12696
7154,4,12696
7155,5,12696
7156,6,12696
7157,2,12697
7158,4,12697
7159,5,12697
7160,6,12697
7161,2,12698
7162,4,12698
7163,5,12698
7164,6,12698
7165,2,12699
7166,4,12699
7167,5,12699
7168,6,12699
7169,2,12700
7170,4,12700
7171,5,12700
7172,6,12700
7173,1,12701
7174,3,12701
7175,2,12702
7176,4,12702
7177,5,12702
7178,6,12702
7179,1,12703
7180,3,12703
7181,2,12704
7182,4,12704
7183,5,12704
7184,6,12704
7185,2,12705
7186,4,12705
7187,5,12705
7188,6,12705
7189,2,12706
7190,4,12706
7191,5,12706
7192,6,12706
7193,1,12707
7194,3,12707
7195,2,12708
7196,4,12708
7197,5,12708
7198,6,12708
7199,2,12709
7200,4,12709
7201,5,12709
7202,6,12709
7203,2,12710
7204,4,12710
7205,5,12710
7206,6,12710
7207,2,12711
7208,4,12711
7209,5,12711
7210,6,12711
7211,1,12712
7212,3,12712
7213,1,12713
7214,3,12713
7217,1,12715
7218,3,12715
7219,2,12716
