ID,ModelName,GeoBox[0],GeoBox[1],GeoBox[2],GeoBox[3],GeoBox[4],GeoBox[5],FileDataID,ObjectEffectPackageID,OverrideLootEffectScale,OverrideNameScale,Field_1_15_4_56400_006
9846,world\expansion01\doodads\zangar\mushroom\zangarmushroom03.mdx,-0.700005,-0.732508,-0.037212,0.758002,0.74388,1.987611,193914,0,0,0,0
9847,world\expansion03\doodads\deepholm\mushrooms\deepholm_mossymushroom01.mdx,0,0,0,0,0,0,395050,0,0,0,0
9848,world\expansion03\doodads\worgen\paintings\worgen_painting_01.mdx,-0.048158,-1.250409,0.023674,0.048158,1.250409,1.746825,304774,0,0,0,0
9849,world\expansion03\doodads\twilighthammer\magicaldevices\twilightshammer_magicaldevice_01.mdx,0,0,0,0,0,0,317356,0,0,0,0
9850,world\expansion03\doodads\twilighthammer\magicaldevices\twilightshammer_magicaldevice_02.mdx,0,0,0,0,0,0,317357,0,0,0,0
9851,world\expansion03\doodads\twilighthammer\magicaldevices\twilightshammer_magicaldevice_03.mdx,0,0,0,0,0,0,317358,0,0,0,0
9852,world\expansion03\doodads\twilighthammer\magicaldevices\twilightshammer_magicaldevice_04.mdx,0,0,0,0,0,0,317359,0,0,0,0
9853,WORLD\EXPANSION03\DOODADS\ULDUM\ULDUM_ANVIL_02.MDX,0,0,0,0,0,0,395795,0,0,0,0
9854,WORLD\EXPANSION03\DOODADS\BRAZIERS\ULDUM_BRAZIER.MDX,-1.157902,-1.335739,-0.013565,1.157902,1.335738,2.249622,396409,0,0,0,0
9855,world\expansion03\doodads\trogg\crates\trog_crate_01.mdx,-1.022823,-0.968911,-0.124408,0.853767,0.97907,1.296261,363632,0,0,0,0
9856,world\expansion03\doodads\earthen\earthen_onager_wheel_01.mdx,0,0,0,0,0,0,412268,0,0,0,0
9857,world\expansion03\doodads\earthen\earthen_onager_trunk_01.mdx,0,0,0,0,0,0,412271,0,0,0,0
9858,world\expansion03\doodads\earthen\earthen_onager_trunk_02.mdx,0,0,0,0,0,0,412272,0,0,0,0
9859,world\expansion03\doodads\earthen\earthen_onager_beam_01.mdx,0,0,0,0,0,0,412295,0,0,0,0
9860,world\expansion03\doodads\earthen\earthen_onager_beam_02.mdx,0,0,0,0,0,0,412270,0,0,0,0
9861,world\expansion03\doodads\earthen\earthen_onager_arm.mdx,0,0,0,0,0,0,412294,0,0,0,0
9862,world\generic\pvp\ctfflags\alliancectfflag_generic.mdx,0,0,0,0,0,0,244262,0,0,0,0
9863,world\generic\darkirondwarf\passive doodads\banners\darkiron_banner_01.mdx,0,0,0,0,0,0,413549,0,0,0,0
9864,world\generic\darkirondwarf\passive doodads\banners\darkiron_wallbanner_01.mdx,0,0,0,0,0,0,413598,0,0,0,0
9865,WORLD\WMO\AZEROTH\BUILDINGS\GILNEAS\GILNEAS_HOUSE_B_CLOSED.WMO,-13.338394,-20.600176,-12.524455,12.946384,20.754976,53.213966,317380,0,0,0,0
9866,WORLD\EXPANSION03\DOODADS\DARKSHOREREWORK\DUSKWOOD_MAGETOWER_BRICK.MDX,0,0,0,0,0,0,250182,0,0,0,0
9867,WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\CRATES\VR_WRECKED_CRATE_02.MDX,0,0,0,0,0,0,195444,0,0,0,0
9868,world\generic\orc\passive doodads\barrelsandcrates\orccratebroken03.mdx,-1.139559,-0.8918,-0.003806,1.111602,0.83326,1.041657,199105,0,0,0,0
9869,WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\BEANBAGS\GOBLIN_BEANBAG_01.MDX,0,0,0,0,0,0,372205,0,0,0,0
9870,world\goober\g_bomb_02.mdx,0,0,0,0,0,0,298687,0,0,0,0
9877,world\generic\goblin\passivedoodads\crazymachines\goblin_crazymachine_03.mdx,-0.957659,-1.184554,-0.06085,1.882744,2.232366,4.415398,309721,0,0,0,0
9878,world\expansion03\doodads\earthen\portal\earthen_portal_deepholm.mdx,-2.394556,-4.527834,-1.438846,2.683043,4.41545,7.879004,418797,0,0,0,0
9879,world\expansion03\doodads\deepholm\archstones\deepholm_archstonefragment_03.mdx,-2.174375,-3.958844,3.685134,2.177761,4.669273,16.871302,397963,0,0,0,0
9881,WORLD\WMO\CATACLYSM\TOLVIR\TOLVIR_CENTRAL_BUILDING_01.WMO,-40.0174,-57.49474,-33.668842,67.10242,49.003254,116.29375,419119,0,0,0,0
9882,world\generic\tauren\passive doodads\weapons\tauren_weaponrack01.mdx,0,0,0,0,0,0,200608,0,0,0,0
9883,world\expansion02\doodads\generic\vrykul\quest\vr_plants_04_q.mdx,0,0,0,0,0,0,195538,0,0,0,0
9885,world\expansion03\doodads\twilighthammer\barrel\twilightshammer_barrel01.mdx,0,0,0,0,0,0,359126,0,0,0,0
9886,WORLD\EXPANSION03\DOODADS\ULDUM\TORCHES\ULDUM_TORCH_01.MDX,-0.411148,-0.58841,-0.014343,0.464374,0.701612,2.323885,402677,0,0,0,0
9887,world\generic\tauren\passive doodads\rattles\taurenrattle02.mdx,0,0,0,0,0,0,200440,0,0,0,0
9888,world\generic\tauren\passive doodads\taurenwallscrolls\taurenwallscroll02.mdx,0,0,0,0,0,0,200553,0,0,0,0
9889,world\expansion03\doodads\twilighthighlands\bushes\th_obsidianbush03.mdx,0,0,0,0,0,0,361346,0,0,0,0
9890,world\wmo\cataclysm\tolvir\tolvir_central_building_01_d.wmo,-40.0174,-57.49474,-33.668842,67.10242,49.003254,26.590645,419123,0,0,0,0
9891,world\wmo\cataclysm\tolvir\tolvir_central_building_01_c.wmo,-40.0174,-57.49474,-33.668842,67.10242,49.003254,26.590645,446411,0,0,0,0
9892,world\generic\tauren\passive doodads\drums\taurendrumsmall01.mdx,0,0,0,0,0,0,200403,0,0,0,0
9893,WORLD\EXPANSION03\DOODADS\ULDUM\TENTS\ULDUM_TENT_03.MDX,0,0,0,0,0,0,394998,0,0,0,0
9894,WORLD\EXPANSION03\DOODADS\ULDUM\ULDUM_WAGON.MDX,-2.181876,-4.003561,-0.054353,2.181876,4.003561,2.96763,392618,0,0,0,0
9895,WORLD\EXPANSION03\DOODADS\ULDUM\CRATES\ULDUM_CRATE_03.MDX,-0.534977,-0.336873,-0.027015,0.429012,0.712476,1.043924,417562,0,0,0,0
9896,WORLD\EXPANSION03\DOODADS\ULDUM\TENTS\ULDUM_TENT_01.MDX,0,0,0,0,0,0,394996,0,0,0,0
9897,WORLD\EXPANSION03\DOODADS\ULDUM\CRATES\ULDUM_CRATE_02.MDX,-0.534977,-0.336873,-0.027015,0.429012,0.712476,1.043924,415909,0,0,0,0
9898,WORLD\EXPANSION03\DOODADS\ULDUM\CRATES\ULDUM_CRATE_05.MDX,-0.478457,-0.582327,-0.066697,0.456365,0.582901,0.921054,417566,0,0,0,0
9899,WORLD\EXPANSION03\DOODADS\ULDUM\CRATES\ULDUM_CRATE_01.MDX,-0.534977,-0.336873,-0.027015,0.429012,0.712476,1.043924,415907,0,0,0,0
9901,world\generic\human\passive doodads\books\book_dwarf_darkiron_02.mdx,0,0,0,0,0,0,375546,0,0,0,0
9902,world\khazmodan\lochmodan\passivedoodads\logs\lochlog01.mdx,0,0,0,0,0,0,203320,0,0,0,0
9904,world\expansion03\doodads\twilighthammer\elementalgates\twilightshammer_elementalgate.mdx,-4.930206,-5.987303,-4.902184,4.941616,5.989545,16.015263,367743,0,0,0,0
9905,world\expansion03\doodads\twilighthammer\spikes\twilightshammer_spike_01.mdx,-3.219789,-6.962284,-0.19947,4.141415,1.784093,12.885661,397343,0,0,0,0
9906,world\expansion03\doodads\twilighthammer\spikes\twilightshammer_spike_02.mdx,-2.800496,-2.312361,-0.227051,2.800496,2.312363,14.502782,397344,0,0,0,0
9907,world\expansion03\doodads\twilighthammer\spikes\twilightshammer_spike_03.mdx,-1.926613,-2.192701,-0.208205,1.884548,2.258834,11.580938,397423,0,0,0,0
9908,WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\FOOD\GOBLIN_BUCKETOFOOD_02.MDX,0,0,0,0,0,0,371571,0,0,0,0
9909,WORLD\GENERIC\PASSIVEDOODADS\FISH\FISHSKEL01.MDX,0,0,0,0,0,0,199710,0,0,0,0
9910,WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\PINUPCALENDAR\GOBLIN_HORDE_PINUPCALENDAR_01.MDX,0,0,0,0,0,0,344253,0,0,0,0
9911,WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\LOSTISLES\GOBLINCUP_01.MDX,0,0,0,0,0,0,309567,0,0,0,0
9912,WORLD\NODXT\DETAIL\KZCAN02.MDX,-0.224511,-0.217856,0.002785,5.682141,0.217856,7.272981,331307,0,0,0,0
9913,WORLD\NODXT\DETAIL\KZCAN01.MDX,-0.110234,-0.272395,-0.00475,3.201611,0.294823,7.817935,331306,0,0,0,0
9914,WORLD\EXPANSION03\DOODADS\ULDUM\RUGS\ULDUM_RUG_06.MDX,-1.459922,-1.468359,0.002708,1.505779,1.477259,0.107974,424084,0,0,0,0
9915,WORLD\EXPANSION03\DOODADS\ULDUM\RUGS\ULDUM_RUG_03.MDX,0,0,0,0,0,0,424081,0,0,0,0
9916,WORLD\EXPANSION03\DOODADS\ULDUM\RUGS\ULDUM_RUG_01.MDX,0,0,0,0,0,0,424998,0,0,0,0
9917,WORLD\EXPANSION03\DOODADS\ULDUM\RUGS\ULDUM_RUG_08.MDX,0,0,0,0,0,0,424086,0,0,0,0
9918,WORLD\EXPANSION03\DOODADS\ULDUM\RUGS\ULDUM_RUG_09.MDX,-0.277756,-0.268773,-0.007991,0.290142,0.268081,1.951164,424087,0,0,0,0
9919,WORLD\EXPANSION03\DOODADS\ULDUM\RUGS\ULDUM_RUG_10.MDX,0,0,0,0,0,0,424389,0,0,0,0
9920,world\generic\orc\passive doodads\tailoring\boots\orcboots02.mdx,0,0,0,0,0,0,199364,0,0,0,0
9921,world\kalimdor\orgrimmar\passivedoodads\winterorc\weaponrack\winterorc_weaponrack_01.mdx,0,0,0,0,0,0,354478,0,0,0,0
9922,WORLD\EXPANSION03\DOODADS\ABYSSALMAW\CORAL\ABYSSAL_CORAL_CHUNK_CEILING01_BREAK.MDX,-0.947901,-2.407912,-0.385191,2.877605,2.687412,3.107365,426043,0,0,0,0
9923,world\wmo\kalimdor\lostisles\goblinshipfinal.wmo,-43.924072,-15.844401,-11.682682,37.150898,11.466958,22.55823,312534,0,0,0,0
9924,world\azeroth\westfall\passivedoodads\detail\westfallberrybush.mdx,0,0,0,0,0,0,190564,0,0,0,0
9925,world\generic\goblin\passivedoodads\mortar\goblin_horde_mortar_01.mdx,-1.331408,-0.93605,-0.116161,0.902106,1.413693,1.601505,329853,0,0,0,0
9926,world\scale\200yardradiussphere.mdx,0,0,0,0,0,0,219360,0,0,0,0
9928,item\objectcomponents\weapon\misc_1h_book_c_10.mdx,0,0,0,0,0,0,419190,0,0,0,0
9929,spells\smoke_from_fire_wide.mdx,0,0,0,0,0,0,362340,0,0,0,0
9930,WORLD\WMO\KALIMDOR\BUILDINGS\ORCHUT\ORCHUT_DRAGONMAW.WMO,-17.593506,-15.797377,-1.307555,13.987176,14.230749,21.37594,411854,0,0,0,0
9931,creature\wisp\wisp.mdx,0,0,0,0,0,0,126483,0,0,0,0
9932,spells\enchantments\sunfireglow_high.mdx,0,0,0,0,0,0,166029,0,0,0,0
9933,creature\titanorb\titanorb_02.mdx,0,0,0,0,0,0,252722,0,0,0,0
9934,world\generic\gnome\passive doodads\furniture\gnomebed03.mdx,0,0,0,0,0,0,197655,0,0,0,0
9937,world\generic\human\passive doodads\fog\sfx_fog_nasty_green.mdx,0,0,0,0,0,0,244176,0,0,0,0
9938,world\expansion02\doodads\howlingfjord\fog\hfjord_fog_02.mdx,0,0,0,0,0,0,195958,0,0,0,0
9939,world\environment\doodad\generaldoodads\steamclouds\generic_steam_cloud_teal.mdx,0,0,0,0,0,0,394985,0,0,0,0
9940,world\generic\goblin\passivedoodads\lostisles\goblin_kezan_pipe_top_03.mdx,-1.580617,-1.438664,-4.159169,1.580616,1.438663,4.159171,318767,0,0,0,0
9941,world\environment\doodad\generaldoodads\steamclouds\generic_steam_cloud_thinner.mdx,0,0,0,0,0,0,412602,0,0,0,0
9942,world\generic\goblin\passivedoodads\lostisles\goblin_kezan_pipe_cap_03.mdx,-4.483695,-3.169176,-0.579384,2.25925,3.108454,6.803504,318762,0,0,0,0
9943,world\generic\goblin\passivedoodads\lostisles\spool\goblin_spool_02.mdx,0,0,0,0,0,0,315768,0,0,0,0
9944,world\environment\doodad\generaldoodads\steamclouds\generic_steam_cloud_thin.mdx,0,0,0,0,0,0,412601,0,0,0,0
9945,world\generic\passivedoodads\barrel\barrellowpoly.mdx,0,0,0,0,0,0,199565,0,0,0,0
9946,WORLD\BLACKROCKV2\PASSIVEDOODADS\BLACKROCKV2_PORTCULLIS_02.MDX,-8.272719,-11.730243,-1.182717,-5.335891,11.670449,38.7392,401837,0,0,0,0
9947,WORLD\GENERIC\DWARF\PASSIVE DOODADS\CHAIRS\DWARVENCHAIR06.MDX,0,0,0,0,0,0,244141,0,0,0,0
9948,WORLD\KALIMDOR\ORGRIMMAR\PASSIVEDOODADS\GIANTMETALSMELTER\ORC_GIANTMETALSMELTER_01.MDX,0,0,0,0,0,0,366002,0,0,0,0
9949,world\expansion03\doodads\uldum\titan\uldum_titan_statue04.mdx,-26.47557,-39.648964,0.038606,25.1746,39.648937,20.174768,384519,0,0,0,0
9950,world\expansion03\doodads\uldum\titan\uldum_titan_statue05.mdx,-15.04941,-10.494818,-11.262401,15.049403,10.494819,11.262395,384520,0,0,0,0
9951,world\expansion03\doodads\wildhammer\wildhammer_fog.mdx,0,0,0,0,0,0,392129,0,0,0,0
9952,WORLD\EXPANSION03\DOODADS\GRIMBATOLRAID\GRIMBATOLRAID_TRAPDOOR.MDX,-13.145617,-13.120995,-1.231055,13.147481,13.1721,1.303096,427612,0,0,0,0
9953,WORLD\EXPANSION03\DOODADS\GRIMBATOLRAID\GRIMBATOLRAID_PORTAL.MDX,-12.625669,-26.715925,-6.82053,12.625666,26.086384,32.245903,427504,0,0,0,0
9954,WORLD\EXPANSION03\DOODADS\GRIMBATOLRAID\GRIMBATOLRAID_CHOGALL_THRONE.MDX,-17.072498,-47.269917,-14.079625,20.750637,-1.112339,40.527912,426403,0,0,0,0
9955,world\generic\gnome\passive doodads\parts\gnome_engine.mdx,0,0,0,0,0,0,346124,0,0,0,0
9956,world\generic\gnome\passive doodads\parts\gnome_tesla.mdx,0,0,0,0,0,0,411841,0,0,0,0
9957,world\khazmodan\blackrock\passivedoodads\blackrockteslacoil.mdx,0,0,0,0,0,0,203054,0,0,0,0
9958,SPELLS\FIREBEAM_STATE_BASE.MDX,0,0,0,0,0,0,253567,0,0,0,0
9959,WORLD\EXPANSION03\DOODADS\ULDUM\MOVINGMACHINES\ULDUM_MOVINGMACHINES_05.MDX,-7.493306,-7.758757,-1.714667,7.540758,7.486115,2.853012,349201,0,0,0,0
9960,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_TOWERBLUEBEAM.MDX,-11.066159,-30.838911,-27.053959,13.661533,30.427364,394.99734,252171,0,0,0,0
9961,WORLD\EXPANSION03\DOODADS\ULDUM\MOVINGMACHINES\ULDUM_MOVINGMACHINES_02.MDX,-14.086539,-14.08657,0,14.086539,14.08657,5.555556,346174,0,0,0,0
9962,WORLD\EXPANSION03\DOODADS\ULDUM\MOVINGMACHINES\ULDUM_MOVINGMACHINES_04.MDX,-2.955556,-7.484564,-29.043024,3.17204,7.883379,0.326874,346176,0,0,0,0
9963,WORLD\EXPANSION03\DOODADS\ULDUM\MOVINGMACHINES\ULDUM_MOVINGMACHINES_06.MDX,-2.444634,-8.652905,-1.462051,2.812805,8.542315,2.851536,350586,0,0,0,0
9967,world\khazmodan\ironforge\passivedoodads\lavasteam\lavasteam_low.mdx,0,0,0,0,0,0,342414,0,0,0,0
9968,WORLD\EXPANSION03\DOODADS\ULDUM\TITAN\ULDUM_TITAN_CHEST01.MDX,-10.111739,-14.943997,-10.494305,10.111746,14.943913,10.20313,384743,0,0,0,0
9970,WORLD\EXPANSION03\DOODADS\WILDHAMMER\STOVE\WILDHAMMER_STOVE.MDX,-3.215879,-0.814978,-0.038361,2.983984,0.814978,6.539543,429105,0,0,0,0
9971,WORLD\EXPANSION03\DOODADS\GENERIC\TRANSPORT_PIRATE_SHIP_SAILS.MDX,-20.564074,-22.056736,5.051485,40.36352,22.800766,52.81997,429199,0,0,0,0
9972,world\expansion02\doodads\ulduar\ul_iron_vrykul_chest.mdx,0,0,0,0,0,0,243980,0,0,0,0
9973,WORLD\KALIMDOR\ORGRIMMAR\PASSIVEDOODADS\SIGNS\ORCSIGN_TAVERN_NEW_01.MDX,-0.519063,-2.09018,-0.125396,0.546188,2.09018,4.521156,362840,0,0,0,0
9974,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_ENGINEERING.MDX,0,0,0,0,0,0,199293,0,0,0,0
9975,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_BAGS.MDX,0,0,0,0,0,0,199269,0,0,0,0
9976,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_ENCHANTING_NEW_01.MDX,-0.519063,-2.09018,-0.125396,0.546188,2.09018,4.521156,407175,0,0,0,0
9977,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_ENGINEERING_NEW_01.MDX,-0.519063,-2.09018,-0.125396,0.546188,2.09018,4.521156,407177,0,0,0,0
9978,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_BAGS_NEW_01.MDX,-0.519063,-2.09018,-0.125396,0.546188,2.09018,4.521156,407155,0,0,0,0
9979,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_COOKING_NEW_01.MDX,-0.519063,-2.09018,-0.125396,0.546188,2.09018,4.521156,407169,0,0,0,0
9981,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_INSCRIBING_NEW_01.MDX,-0.519063,-2.09018,-0.125396,0.546188,2.09018,4.521156,407191,0,0,0,0
9982,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_HERBALIST_NEW_01.MDX,-0.519063,-2.09018,-0.125396,0.546188,2.09018,4.521156,407189,0,0,0,0
9983,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_ALCHEMIST_NEW_01.MDX,-0.519063,-2.09018,-0.125396,0.546188,2.09018,4.521156,407152,0,0,0,0
9984,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_TAILOR_NEW_01.MDX,-0.519063,-2.09018,-0.125396,0.546188,2.09018,4.521156,407218,0,0,0,0
9985,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_LEATHERARMOR_NEW_01.MDX,-0.519063,-2.09018,-0.125396,0.546188,2.09018,4.521156,407193,0,0,0,0
9986,WORLD\KALIMDOR\ORGRIMMAR\PASSIVEDOODADS\SIGNS\ORCSIGN_BANK_NEW_01.MDX,-0.519063,-2.09018,-0.125396,0.546188,2.09018,4.521156,362207,0,0,0,0
9987,WORLD\KALIMDOR\ORGRIMMAR\PASSIVEDOODADS\SIGNS\ORCSIGN_GENERAL_NEW_01.MDX,-0.519063,-2.09018,-0.125396,0.546188,2.09018,4.521156,362839,0,0,0,0
9988,WORLD\KALIMDOR\ORGRIMMAR\PASSIVEDOODADS\SIGNS\ORCSIGN_AUCTIONHOUSE_NEW_01.MDX,-0.519063,-2.09018,-0.125396,0.546188,2.09018,4.521156,362838,0,0,0,0
9989,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_BLACKSMITH_NEW_01.MDX,-0.519063,-2.09018,-0.125396,0.546188,2.09018,4.521156,407157,0,0,0,0
9990,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_MINING_NEW_01.MDX,-0.519063,-2.09018,-0.125396,0.546188,2.09018,4.521156,407204,0,0,0,0
9991,world\expansion02\doodads\boreantundra\barnacles\borean_starfish.mdx,-0.186184,-0.184546,-0.024521,0.187459,0.15648,0.016198,194199,0,0,0,0
9992,WORLD\KALIMDOR\ORGRIMMAR\PASSIVEDOODADS\WINTERORC\CHAIR\WINTERORC_CHAIR_02.MDX,-1.073414,-0.920469,-0.042742,0.573178,0.921249,1.733294,366644,0,0,0,0
9993,WORLD\KALIMDOR\ORGRIMMAR\PASSIVEDOODADS\WINTERORC\CHAIR\WINTERORC_CHAIR_01.MDX,0,0,0,0,0,0,366432,0,0,0,0
9994,world\expansion03\doodads\earthen\earthen_pylon_02.mdx,0,0,0,0,0,0,390126,0,0,0,0
9995,world\expansion03\doodads\earthen\earthen_pylon_01.mdx,0,0,0,0,0,0,390124,0,0,0,0
9996,world\expansion03\doodads\earthen\earthen_pylon_04.mdx,0,0,0,0,0,0,390128,0,0,0,0
9998,world\expansion02\doodads\generic\irondwarf\id_forge_02.mdx,-1.792819,-1.029683,-0.007975,1.655314,2.446154,3.81978,429721,0,0,0,0
9999,WORLD\EXPANSION02\DOODADS\NEXUS\NEXUS_FX_EXTERIOR_BEAM.MDX,0,0,0,0,0,0,196177,0,0,0,0
10000,WORLD\EXPANSION03\DOODADS\ULDUM\ULDUM_ANVIL.MDX,0,0,0,0,0,0,395301,0,0,0,0
10001,WORLD\EXPANSION03\DOODADS\PYGMY\DRUMS\PYGMY_DRUMS_STAGE.MDX,-14.954487,-15.346998,-2.802393,14.791716,15.084086,18.945704,354836,0,0,0,0
10008,world\expansion03\doodads\generic\rustyspeargun\rustyspeargunrust.mdx,0,0,0,0,0,0,409564,0,0,0,0
10009,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_BOWS_NEW_01.MDX,0,0,0,0,0,0,407159,0,0,0,0
10010,WORLD\KALIMDOR\ORGRIMMAR\PASSIVEDOODADS\SIGNS\ORCSIGN_ARMORY_NEW_01.MDX,0,0,0,0,0,0,362837,0,0,0,0
10011,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_FISHING_NEW_01.MDX,0,0,0,0,0,0,407181,0,0,0,0
10012,WINGV2_ELEVATOR_ONYXIA.MDX,0,0,0,0,0,0,0,0,0,0,0
10014,WORLD\EXPANSION03\DOODADS\GENERIC\HORDE_TASKBOARD_PILLARS.MDX,-1.073026,-3.658705,-0.02324,1.073189,3.658705,5.455123,429104,0,0,0,0
10015,world\expansion03\doodads\earthen\portal\earthen_portal_hyjal.mdx,-3.210445,-4.527834,-1.438846,1.697446,4.41545,7.879004,418225,0,0,0,0
10016,WORLD\EXPANSION03\DOODADS\GENERIC\ALLIANCE_TASKBOARD_PILLARS.MDX,-0.971658,-3.487032,0.001354,0.971658,3.478097,4.741748,429102,0,0,0,0
10017,spells\mage_curtainoffrost_impact.mdx,0,0,0,0,0,0,429375,0,0,0,0
10018,spells\mage_curtainoffrost_01.mdx,0,0,0,0,0,0,429374,0,0,0,0
10020,world\expansion03\doodads\uldum\sacks\uldum_sack_sign_04.mdx,0,0,0,0,0,0,428640,0,0,0,0
10021,world\expansion03\doodads\uldum\sacks\uldum_sack_sign_03.mdx,0,0,0,0,0,0,428639,0,0,0,0
10022,WORLD\EXPANSION03\DOODADS\ULDUM\LAMPS\ULDUM_FLOOR_LAMP_ACTIVE.MDX,-3.719155,-4.667935,-14.361869,3.718988,4.636416,6.699557,433607,0,0,0,0
10023,world\expansion03\doodads\earthen\earthen_pylon_03.mdx,-1.558846,-1.034509,-0.043226,1.598125,1.105368,7.367951,390127,0,0,0,0
10025,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_TABARDS_NEW_01.MDX,0,0,0,0,0,0,407216,0,0,0,0
10026,WORLD\KALIMDOR\ORGRIMMAR\PASSIVEDOODADS\SIGNS\ORCSIGN_WEAPONS_NEW_01.MDX,0,0,0,0,0,0,362841,0,0,0,0
10027,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_WINERY_NEW_01.MDX,0,0,0,0,0,0,407222,0,0,0,0
10028,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_MEAT_NEW_01.MDX,0,0,0,0,0,0,407202,0,0,0,0
10029,world\generic\human\passive doodads\meat\meat_01.mdx,-1.62857,-3.048149,-0.393253,1.557007,3.416724,3.151062,337605,0,0,0,0
10030,world\generic\human\passive doodads\food\breadloaf01.mdx,0,0,0,0,0,0,198216,0,0,0,0
10031,world\generic\human\passive doodads\food\breadslice.mdx,0,0,0,0,0,0,198218,0,0,0,0
10032,world\generic\human\passive doodads\food\breadloafhalf.mdx,0,0,0,0,0,0,198217,0,0,0,0
10033,world\expansion03\doodads\twilighthammer\sand\twilightshammer_pillar_sand_01.mdx,-3.076217,-2.817749,0.030843,3.092105,2.85759,15.764827,378564,0,0,0,0
10034,world\expansion03\doodads\uldum\fish\uldum_hanging_fish.mdx,-0.175958,-0.297535,-3.05442,0.404072,0.383949,0.036187,426068,0,0,0,0
10035,world\expansion03\doodads\generic\elementiumore\elementium_ore_02.mdx,-1.524282,-2.360244,-0.123688,1.641255,2.203336,1.449857,372763,0,0,0,0
10036,world\generic\goblin\passivedoodads\lostisles\goblin_lostisles_minecart_broken.mdx,0,0,0,0,0,0,322358,0,0,0,0
10037,world\expansion03\doodads\earthen\twilightshammer_earthen_pylon_04.mdx,-2.003999,-2.107145,-0.124381,1.690959,1.705153,7.36946,398041,0,0,0,0
10038,world\expansion03\doodads\earthen\twilightshammer_earthen_pylon_03.mdx,-2.131167,-1.371704,-0.08208,2.161777,2.278639,7.367951,398040,0,0,0,0
10039,world\expansion03\doodads\earthen\twilightshammer_earthen_pylon_02.mdx,-2.295636,-1.734859,-0.161952,1.826857,1.636164,7.297256,397970,0,0,0,0
10040,world\expansion03\doodads\generic\elementiumore\elementium_ore_01.mdx,-0.699427,-1.854776,-0.027214,0.697663,2.006656,0.397559,372762,0,0,0,0
10041,world\expansion03\doodads\generic\elementiumore\elementium_ore_03.mdx,-1.062267,-2.407012,-0.068055,1.178772,2.526768,0.62955,372764,0,0,0,0
10042,world\expansion03\doodads\generic\elementiumore\elementium_ore_04.mdx,-2.028026,-2.544556,-0.16422,2.081834,2.240625,1.588676,372765,0,0,0,0
10043,world\expansion03\doodads\earthen\twilightshammer_earthen_pylon_01.mdx,-1.422915,-1.832557,-0.043227,1.875968,1.908648,7.36946,397968,0,0,0,0
10044,world\generic\nightelf\passive doodads\gates\kalidarmoongate.mdx,0,0,0,0,0,0,198761,0,0,0,0
10045,world\expansion03\doodads\twilighthammer\dragoneggs\twilightshammer_dragonegg_03.mdx,-1.98573,-1.942427,-0.302205,2.051187,2.073405,4.155214,428351,0,0,0,0
10046,world\kalimdor\orgrimmar\passivedoodads\winterorc\table\winterorc_table_01.mdx,-0.970607,-1.317873,-0.011004,0.96617,1.32505,1.301371,357313,0,0,0,0
10047,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_MISC_NEW_01.MDX,0,0,0,0,0,0,407206,0,0,0,0
10050,world\expansion03\doodads\twilighthammer\summoningportals\twilightshammer_summoningportal_air01.mdx,0,0,0,0,0,0,311621,0,0,0,0
10052,world\expansion03\doodads\twilighthammer\summoningportals\twilightshammer_summoningportal_earth01.mdx,-3.767574,-3.77094,-1.891437,2.387949,3.78638,16.26334,311624,0,0,0,0
10057,world\expansion03\doodads\vashjir\vj_quest_mushroom.mdx,-0.433168,-0.596196,-0.003258,0.577772,0.574529,1.198054,437846,0,0,0,0
10058,test\guildflagtest.mdx,0,0,0,0,0,0,425000,0,0,0,0
