ID,DifficultyID,MaxLevel,MaxPassiveAuraLevel,BaseLevel,SpellLevel,SpellID
145773,0,0,0,0,1,473570
145777,0,0,0,0,1,473666
145782,0,0,0,0,1,473687
145783,0,0,0,0,10,473701
145792,0,0,0,0,1,473847
145793,0,0,0,0,1,473848
145794,0,0,0,0,1,473853
145796,0,0,0,0,1,473855
145797,0,0,0,0,1,473856
145798,0,0,0,0,1,473858
145799,0,0,0,0,1,473859
145800,0,0,0,0,1,473860
145802,0,0,0,0,1,473862
145803,0,0,0,0,1,473869
145804,0,0,0,0,1,473870
145805,0,0,0,0,1,473871
145806,0,0,0,0,1,473872
145807,0,0,0,0,1,473874
145808,0,0,0,0,1,473875
145809,0,0,0,0,1,473877
145810,0,0,0,0,1,473881
145811,0,0,0,0,1,473882
145812,0,0,0,0,1,473886
145813,0,0,0,0,1,473887
145816,0,0,0,0,1,473900
145823,0,0,0,0,0,474116
145830,0,0,0,0,60,474198
145831,0,0,0,0,60,474204
145832,0,0,0,0,60,474214
145834,0,0,0,0,60,474236
145840,0,0,0,0,1,474268
145846,0,0,0,0,1,474400
145847,0,0,0,0,1,474402
145850,0,0,0,0,20,474444
145887,0,0,0,0,5,1213144
145889,0,0,0,0,1,1213159
145890,0,0,0,0,1,1213160
145891,0,0,0,0,1,1213164
145892,0,0,0,0,1,1213167
145893,0,0,0,0,1,1213171
145894,0,0,0,0,1,1213174
145895,0,0,0,0,1,1213176
145896,0,0,0,0,1,1213177
145897,0,0,0,0,1,1213188
145898,0,0,0,0,1,1213190
145901,0,0,0,0,1,1213196
145902,0,0,0,0,1,1213201
145903,0,0,0,0,1,1213211
145908,0,0,0,0,0,1213232
145910,0,0,0,0,1,1213246
145911,0,0,0,0,20,1213248
145912,0,0,0,0,62,1213250
145913,0,0,0,0,20,1213253
145914,0,0,0,0,58,1213268
145915,0,0,0,0,30,1213269
145916,0,62,0,0,56,1213271
145917,0,0,0,0,20,1213272
145919,0,0,0,0,20,1213276
145920,0,64,0,0,58,1213278
145921,0,0,0,0,1,1213279
145923,0,0,0,0,60,1213297
145924,0,0,0,0,20,1213298
145926,0,0,0,0,18,1213300
145927,0,0,0,0,26,1213301
145928,0,0,0,0,36,1213304
145929,0,0,0,0,1,1213306
145930,0,0,0,0,1,1213307
145931,0,0,0,0,1,1213309
145932,0,0,0,0,1,1213312
145933,0,0,0,0,1,1213314
145934,0,0,0,0,40,1213317
145935,0,0,0,0,1,1213318
145936,0,0,0,0,1,1213319
145937,0,0,0,0,1,1213321
145938,0,0,0,0,20,1213331
145940,0,0,0,0,20,1213336
145942,0,0,0,0,1,1213349
145943,0,0,0,0,10,15859
145944,0,0,0,0,1,1213353
145945,0,0,0,0,1,1213355
145946,0,0,0,0,0,1213375
145947,0,0,0,0,1,1213377
145948,0,0,0,0,60,1213381
145949,0,0,0,0,60,1213390
145950,0,0,0,0,60,1213393
145951,0,0,0,0,60,1213395
145952,0,0,0,0,1,1213397
145953,0,0,0,0,60,1213398
145954,0,0,0,0,60,1213405
145955,0,0,0,0,1,1213406
145956,0,0,0,0,60,1213407
145957,0,0,0,0,1,1213408
145958,0,0,0,0,1,1213410
145959,0,0,0,0,60,1213411
145960,0,0,0,0,1,1213412
145961,0,0,0,0,1,1213413
145962,0,0,0,0,1,1213414
145963,0,0,0,0,40,1213415
145964,0,0,0,0,60,1213417
145965,0,0,0,0,60,1213418
145966,0,0,0,0,50,1213419
145967,0,0,0,0,50,1213420
145968,0,0,0,0,20,1213441
145969,0,0,0,0,38,1213442
145970,0,0,0,0,20,1213450
145971,0,0,0,0,1,1213451
145972,0,0,0,0,8,1213452
145973,0,0,0,0,10,1213462
145974,0,0,0,0,20,1213463
145975,0,0,0,0,20,1213464
145976,0,0,0,0,20,1213465
145977,0,11,0,0,11,1213466
145978,0,0,0,0,1,1213467
145979,0,0,0,0,20,1213477
145980,0,0,0,0,1,1213479
145981,0,0,0,0,1,1213480
145982,0,0,0,0,20,1213482
145983,0,0,0,0,1,1213624
145984,0,0,0,0,1,1213631
145987,0,0,0,0,1,1213675
145988,0,0,0,0,1,1213705
145989,0,0,0,0,1,1213708
145990,0,0,0,0,1,1213713
145991,0,0,0,0,1,1213714
145992,0,0,0,0,1,1213754
145993,0,0,0,0,1,1213759
145994,0,0,0,0,1,1213761
145995,0,0,0,0,1,1213763
145999,0,0,0,0,1,1213810
146000,0,0,0,0,60,1213813
146001,0,0,0,0,60,1213816
146002,0,0,0,0,25,1213829
146003,0,0,0,0,25,1213833
146004,0,0,0,0,60,1213834
146005,0,0,0,0,60,1213862
146006,0,0,0,0,60,1213864
146007,0,0,0,0,60,1213873
146008,0,0,0,0,60,1213874
146009,0,0,0,0,60,1213886
146010,0,0,0,0,60,1213892
146011,0,0,0,0,1,1213894
146012,0,0,0,0,60,1213897
146013,0,0,0,0,1,1213900
146014,0,0,0,0,60,1213901
146015,0,0,0,0,1,1213902
146016,0,0,0,0,47,1213904
146017,0,0,0,0,1,1213910
146018,0,0,0,0,1,1213915
146019,0,0,0,0,1,1213916
146020,0,56,0,0,47,1213917
146021,0,0,0,0,1,1213918
146022,0,0,0,0,47,1213922
146023,0,0,0,0,1,1213930
146024,0,0,0,0,1,1213934
146025,0,0,0,0,1,1213935
146026,0,0,0,0,1,1213937
146027,0,0,0,0,1,1213939
146028,0,0,0,0,1,1213941
146029,0,0,0,0,1,1213957
146030,0,0,0,0,1,1213967
146031,0,0,0,0,1,1213968
146032,0,0,0,0,1,1213970
146033,0,70,0,0,60,1214001
146034,0,0,0,0,45,1214004
146036,0,0,0,0,60,1214028
146041,0,0,0,0,1,1214069
146042,0,0,0,0,1,1214085
146043,0,0,0,0,1,1214087
146044,0,0,0,0,1,1214088
146045,0,0,0,0,1,1214091
146046,0,0,0,0,1,1214095
146049,0,0,0,0,1,1214115
146050,0,0,0,0,1,1214125
146051,0,0,0,0,1,1214143
146053,0,0,0,0,1,1214151
146054,0,0,0,0,60,1214155
146055,0,0,0,0,1,1214156
146056,0,0,0,0,1,1214157
146057,0,0,0,0,1,1214159
146058,0,0,0,0,1,1214160
146059,0,0,0,0,1,1214162
146060,0,0,0,0,1,1214163
146061,0,0,0,0,1,1214165
146062,0,0,0,0,1,1214166
146063,0,0,0,0,60,1214168
146064,0,0,0,60,60,1214170
146065,0,0,0,0,54,1214171
146068,0,0,0,0,1,1214205
146069,0,0,0,0,45,1214208
146070,0,0,0,0,60,1214218
146071,0,0,0,0,60,1214220
146072,0,0,0,0,10,1214223
146073,0,0,0,0,60,1214225
146074,0,0,0,0,60,1214239
146075,0,0,0,0,60,1214244
146076,0,0,0,0,60,1214245
146077,0,0,0,0,1,1214261
146078,0,0,0,0,60,1214273
146079,0,0,0,0,60,1214279
146080,0,0,0,0,1,1214283
146081,0,0,0,0,1,1214290
146082,0,0,0,0,1,1214293
146083,0,0,0,0,30,1214298
146094,0,0,0,0,1,1214927
146131,0,0,0,0,1,1215378
146132,0,0,0,0,1,1215380
146133,0,0,0,0,60,1215404
146134,0,0,0,0,60,1215405
146135,0,0,0,0,1,1215456
146136,0,0,0,0,1,1215457
146143,0,0,0,0,0,1215509
146144,0,0,0,0,0,1215510
146145,0,0,0,0,0,1215511
146146,0,0,0,0,0,1215512
146147,0,0,0,0,0,1215513
146148,0,0,0,0,0,1215514
146152,0,0,0,0,1,1215740
146153,0,0,0,0,60,1215753
146162,0,0,0,0,1,1216353
146172,0,0,0,0,1,1216997
146176,0,0,0,0,55,1217084
146179,0,0,0,0,1,1217141
146180,0,0,0,0,1,1217142
146181,0,0,0,0,1,1217143
146182,0,0,0,0,1,1217144
146183,0,0,0,0,1,1217145
146184,0,0,0,0,1,1217146
146185,0,0,0,0,1,1217147
146186,0,0,0,0,1,1217148
146187,0,0,0,0,1,1217149
146188,0,0,0,0,1,1217150
146189,0,0,0,0,1,1217151
146190,0,0,0,0,1,1217152
146191,0,0,0,0,1,1217153
146192,0,0,0,0,1,1217154
146193,0,0,0,0,1,1217155
146194,0,0,0,0,1,1217156
146195,0,0,0,0,60,1217157
146196,0,0,0,0,60,1217158
146201,0,0,0,0,36,1217206
146207,0,0,0,0,1,1217350
146208,0,0,0,0,1,1217353
146219,0,0,0,0,50,1217520
146221,0,0,0,0,50,1217545
146229,0,0,0,0,1,1217679
146230,0,0,0,0,1,1217680
146232,0,0,0,0,1,1217711
146242,0,0,0,0,1,1217927
146243,0,0,0,0,1,1217948
146244,0,0,0,0,1,1217949
146245,0,0,0,0,1,1217950
146246,0,0,0,0,1,1217951
146255,0,0,0,0,50,1218071
146256,0,0,0,0,50,1218072
146264,0,0,0,0,60,1218134
146266,0,0,0,0,10,1218154
146267,0,0,0,0,1,1218178
146271,0,0,0,0,1,1218240
146273,0,0,0,0,1,1218285
146280,0,0,0,0,60,1218345
146281,0,0,0,0,1,1218352
146282,0,60,0,0,1,1218358
146283,0,0,0,0,50,1218363
146284,0,0,0,0,50,1218364
146285,0,0,0,0,1,1218366
146289,0,0,0,0,1,1218423
146290,0,0,0,0,1,1218427
146291,0,0,0,0,1,1218429
146292,0,0,0,0,1,1218443
146293,0,0,0,0,1,1218444
146294,0,0,0,0,1,1218445
146295,0,0,0,0,1,1218476
146296,0,0,0,0,1,1218477
146297,0,0,0,0,1,1218478
146298,0,0,0,0,1,1218482
146299,0,0,0,0,55,1218485
146300,0,0,0,0,10,1218506
146301,0,0,0,0,1,1218507
146302,0,0,0,0,1,1218509
146303,0,0,0,0,1,1218514
146304,0,0,0,0,1,1218515
146306,0,0,0,0,1,1218575
146307,0,0,0,0,1,1218582
146308,0,0,0,0,1,1218583
146309,0,0,0,0,1,1218589
146310,0,0,0,0,1,1218592
146312,0,0,0,0,1,1218693
146313,0,0,0,0,1,1218697
146314,0,0,0,0,1,1218699
146315,0,0,0,0,1,1218700
146317,0,0,0,0,1,1218993
146318,0,0,0,0,1,1218995
146319,0,0,0,0,1,1219010
146323,0,65,0,0,60,1219099
146324,0,0,0,0,1,1219110
146325,0,0,0,0,1,1219111
146328,0,0,0,0,1,1219189
146329,0,0,0,0,1,1219191
146330,0,0,0,0,1,1219193
146332,0,0,0,0,1,1219205
146333,0,0,0,0,1,1219206
146335,0,0,0,0,1,1219225
146336,0,0,0,0,1,1219226
146337,0,0,0,0,1,1219230
146338,0,0,0,0,1,1219233
146339,0,0,0,0,1,1219238
146340,0,0,0,0,1,1219242
146341,0,0,0,0,1,1219244
146342,0,0,0,0,1,1219250
146343,0,0,0,0,1,1219260
146344,0,0,0,0,50,1219261
146345,0,0,0,0,1,1219270
146346,0,0,0,0,1,1219274
146347,0,0,0,0,1,1219275
146348,0,0,0,0,1,1219286
146349,0,0,0,0,1,1219293
146352,0,60,0,0,60,1219342
146355,0,0,0,0,1,1219355
146356,0,0,0,0,1,1219356
146357,0,0,0,0,1,1219358
146358,0,0,0,0,1,1219359
146359,0,0,0,0,1,1219361
146360,0,0,0,0,1,1219365
146361,0,0,0,0,1,1219367
146362,0,0,0,0,1,1219368
146363,0,0,0,0,1,1219369
146364,0,0,0,0,1,1219373
146365,0,0,0,0,1,1219374
146366,0,0,0,0,1,1219376
146367,0,0,0,0,1,1219379
146368,0,0,0,0,1,1219382
146370,0,0,0,0,1,1219397
146372,0,0,0,0,1,1219413
146373,0,0,0,0,1,1219414
146374,0,0,0,0,1,1219421
146375,0,0,0,0,1,1219423
146376,0,0,0,0,1,1219425
146377,0,0,0,0,1,1219428
146378,0,0,0,0,1,1219429
146379,0,0,0,0,1,1219436
146380,0,0,0,0,1,1219462
146381,0,0,0,0,1,1219474
146382,0,0,0,0,1,1219475
146383,0,0,0,0,1,1219476
146384,0,0,0,0,1,1219479
146386,0,0,0,0,1,1219481
146387,0,0,0,0,1,1219483
146388,0,0,0,0,1,1219486
146389,0,0,0,0,45,1219500
146390,0,0,0,0,35,1219506
146391,0,0,0,0,1,1219540
146392,0,0,0,0,10,1219541
146393,0,0,0,0,1,1219543
146394,0,0,0,0,1,1219544
146396,0,70,0,0,40,1219552
146397,0,70,0,0,40,1219553
146398,0,70,0,0,40,1219557
146399,0,70,0,0,40,1219558
146403,0,0,0,0,34,1219670
146406,0,0,0,0,60,1219706
146407,0,0,0,0,60,1219707
146408,0,0,0,0,60,1219708
146409,0,0,0,0,1,1219740
146410,0,0,0,0,1,1219742
146411,0,0,0,0,1,1219743
146412,0,0,0,0,1,1219745
146413,0,0,0,0,1,1219747
146414,0,0,0,0,1,1219748
146415,0,0,0,0,1,1219749
146416,0,0,0,0,1,1219751
146417,0,0,0,0,1,1219752
146418,0,0,0,0,1,1219753
146419,0,0,0,0,1,1219754
146420,0,0,0,0,1,1219755
146421,0,0,0,0,1,1219756
146422,0,0,0,0,1,1219757
146423,0,0,0,0,1,1219758
146424,0,0,0,0,1,1219760
146425,0,0,0,0,1,1219762
146426,0,0,0,0,1,1219763
146427,0,0,0,0,1,1219764
146428,0,0,0,0,1,1219766
146429,0,0,0,0,1,1219767
146430,0,0,0,0,1,1219768
146431,0,0,0,0,1,1219769
146432,0,0,0,0,1,1219770
146433,0,0,0,0,1,1219771
146434,0,0,0,0,1,1219772
146435,0,0,0,0,1,1219773
146436,0,0,0,0,1,1219774
146437,0,0,0,0,1,1219775
146438,0,0,0,0,1,1219776
146439,0,0,0,0,1,1219777
146440,0,0,0,0,1,1219778
146441,0,0,0,0,1,1219779
146442,0,0,0,0,1,1219780
146443,0,0,0,0,1,1219781
146444,0,0,0,0,1,1219782
146445,0,0,0,0,1,1219783
146446,0,0,0,0,1,1219784
146447,0,0,0,0,1,1219785
146448,0,0,0,0,1,1219786
146449,0,0,0,0,1,1219787
146450,0,0,0,0,1,1219788
146451,0,0,0,0,1,1219789
146452,0,0,0,0,1,1219790
146453,0,0,0,0,1,1219791
146454,0,0,0,0,1,1219792
146455,0,0,0,0,1,1219793
146456,0,0,0,0,1,1219794
146457,0,0,0,0,1,1219795
146458,0,0,0,0,1,1219796
146459,0,0,0,0,1,1219797
146460,0,0,0,0,1,1219798
146461,0,0,0,0,1,1219799
146462,0,0,0,0,1,1219800
146463,0,0,0,0,1,1219801
146464,0,0,0,0,1,1219802
146465,0,0,0,0,1,1219803
146466,0,0,0,0,1,1219804
146467,0,0,0,0,1,1219805
146468,0,0,0,0,1,1219806
146469,0,0,0,0,1,1219807
146470,0,0,0,0,1,1219808
146471,0,0,0,0,1,1219809
146472,0,0,0,0,1,1219810
146473,0,0,0,0,1,1219811
146474,0,0,0,0,1,1219812
146475,0,0,0,0,1,1219813
146476,0,0,0,0,1,1219815
146477,0,0,0,0,1,1219816
146479,0,0,0,0,1,1219818
146480,0,0,0,0,1,1219819
146481,0,0,0,0,1,1219820
146482,0,0,0,0,1,1219821
146483,0,0,0,0,1,1219822
146484,0,0,0,0,1,1219823
146485,0,0,0,0,1,1219824
146486,0,0,0,0,1,1219825
146487,0,0,0,0,1,1219826
146488,0,0,0,0,1,1219827
146489,0,0,0,0,1,1219828
146490,0,0,0,0,1,1219829
146491,0,0,0,0,1,1219830
146492,0,0,0,0,1,1219831
146493,0,0,0,0,1,1219832
146494,0,0,0,0,1,1219833
146495,0,0,0,0,1,1219834
146496,0,0,0,0,1,1219835
146497,0,0,0,0,1,1219836
146498,0,0,0,0,1,1219837
146499,0,0,0,0,1,1219838
146500,0,0,0,0,1,1219839
146501,0,0,0,0,1,1219840
146502,0,0,0,0,1,1219841
146503,0,0,0,0,1,1219842
146504,0,0,0,0,1,1219843
146505,0,0,0,0,1,1219844
146506,0,0,0,0,1,1219845
146507,0,0,0,0,1,1219846
146508,0,0,0,0,1,1219847
146509,0,0,0,0,1,1219848
146510,0,0,0,0,1,1219849
146511,0,0,0,0,1,1219850
146512,0,0,0,0,1,1219851
146513,0,0,0,0,1,1219852
146514,0,0,0,0,1,1219853
146515,0,0,0,0,1,1219854
146516,0,0,0,0,1,1219855
146517,0,0,0,0,1,1219856
146518,0,0,0,0,1,1219857
146519,0,0,0,0,1,1219858
146520,0,0,0,0,1,1219859
146521,0,0,0,0,1,1219860
146522,0,0,0,0,1,1219861
146523,0,0,0,0,1,1219862
146524,0,0,0,0,1,1219863
146525,0,0,0,0,1,1219864
146526,0,0,0,0,1,1219865
146527,0,0,0,0,1,1219866
146528,0,0,0,0,1,1219867
146529,0,0,0,0,1,1219868
146530,0,0,0,0,1,1219869
146531,0,0,0,0,1,1219870
146532,0,0,0,0,1,1219871
146533,0,0,0,0,1,1219872
146534,0,0,0,0,1,1219873
146535,0,0,0,0,1,1219874
146536,0,0,0,0,1,1219875
146537,0,0,0,0,1,1219876
146538,0,0,0,0,1,1219877
146539,0,0,0,0,1,1219878
146540,0,0,0,0,1,1219879
146541,0,0,0,0,1,1219880
146542,0,0,0,0,1,1219881
146543,0,0,0,0,1,1219882
146544,0,0,0,0,1,1219883
146545,0,0,0,0,1,1219884
146546,0,0,0,0,1,1219885
146547,0,0,0,0,1,1219886
146548,0,0,0,0,1,1219887
146549,0,0,0,0,1,1219888
146550,0,0,0,0,1,1219889
146551,0,0,0,0,1,1219890
146552,0,0,0,0,1,1219891
146553,0,0,0,0,1,1219892
146554,0,0,0,0,1,1219893
146555,0,0,0,0,1,1219894
146556,0,0,0,0,1,1219895
146557,0,0,0,0,1,1219896
146558,0,0,0,0,1,1219897
146559,0,0,0,0,1,1219898
146560,0,0,0,0,1,1219899
146561,0,0,0,0,1,1219900
146562,0,0,0,0,1,1219901
146563,0,0,0,0,1,1219902
146564,0,0,0,0,1,1219903
146565,0,0,0,0,1,1219904
146566,0,0,0,0,1,1219905
146567,0,0,0,0,1,1219906
146568,0,0,0,0,1,1219907
146569,0,0,0,0,1,1219908
146570,0,0,0,0,1,1219909
146571,0,0,0,0,1,1219910
146572,0,0,0,0,1,1219911
146573,0,0,0,0,1,1219912
146574,0,0,0,0,1,1219913
146575,0,0,0,0,1,1219914
146576,0,0,0,0,1,1219915
146577,0,0,0,0,1,1219916
146578,0,0,0,0,1,1219917
146579,0,0,0,0,1,1219918
146580,0,0,0,0,1,1219919
146581,0,0,0,0,1,1219920
146582,0,0,0,0,1,1219921
146583,0,0,0,0,1,1219922
146584,0,0,0,0,1,1219923
146585,0,0,0,0,1,1219924
146586,0,0,0,0,1,1219925
146587,0,0,0,0,1,1219926
146588,0,0,0,0,1,1219927
146589,0,0,0,0,1,1219928
146590,0,0,0,0,1,1219929
146591,0,0,0,0,1,1219930
146592,0,0,0,0,1,1219931
146593,0,0,0,0,1,1219932
146594,0,0,0,0,1,1219933
146595,0,0,0,0,1,1219934
146596,0,0,0,0,1,1219935
146597,0,0,0,0,1,1219936
146598,0,0,0,0,1,1219937
146599,0,0,0,0,1,1219938
146600,0,0,0,0,1,1219939
146601,0,0,0,0,1,1219940
146602,0,0,0,0,1,1219941
146603,0,0,0,0,1,1219942
146604,0,0,0,0,1,1219943
146605,0,0,0,0,1,1219944
146606,0,0,0,0,1,1219945
146607,0,0,0,0,1,1219946
146608,0,0,0,0,1,1219947
146609,0,0,0,0,1,1219948
146610,0,0,0,0,1,1219949
146611,0,0,0,0,1,1219950
146612,0,0,0,0,1,1219951
146613,0,0,0,0,1,1219952
146614,0,0,0,0,1,1219953
146615,0,0,0,0,1,1219954
146616,0,0,0,0,1,1219955
146617,0,0,0,0,1,1219956
146618,0,0,0,0,1,1219957
146619,0,0,0,0,1,1219958
146620,0,0,0,0,1,1219959
146621,0,0,0,0,1,1219960
146622,0,0,0,0,1,1219961
146623,0,0,0,0,1,1219962
146624,0,0,0,0,1,1219963
146625,0,0,0,0,1,1219964
146626,0,0,0,0,1,1219965
146627,0,0,0,0,1,1219966
146628,0,0,0,0,1,1219967
146629,0,0,0,0,1,1219968
146630,0,0,0,0,1,1219969
146631,0,0,0,0,1,1219970
146632,0,0,0,0,1,1219971
146633,0,0,0,0,1,1219972
146634,0,0,0,0,1,1219973
146635,0,0,0,0,1,1219974
146636,0,0,0,0,1,1219975
146637,0,0,0,0,1,1219976
146638,0,0,0,0,1,1219977
146639,0,0,0,0,1,1219978
146640,0,0,0,0,1,1219979
146641,0,0,0,0,1,1219980
146642,0,0,0,0,1,1219981
146643,0,0,0,0,1,1219982
146644,0,0,0,0,1,1219983
146645,0,0,0,0,1,1219984
146646,0,0,0,0,1,1219985
146647,0,0,0,0,1,1219986
146648,0,0,0,0,1,1219987
146649,0,0,0,0,1,1219988
146650,0,0,0,0,1,1219989
146651,0,0,0,0,1,1219990
146652,0,0,0,0,1,1219991
146653,0,0,0,0,1,1219992
146654,0,0,0,0,1,1219993
146655,0,0,0,0,1,1219994
146656,0,0,0,0,1,1219995
146657,0,0,0,0,1,1219996
146658,0,0,0,0,1,1219997
146659,0,0,0,0,1,1219998
146660,0,0,0,0,1,1219999
146661,0,0,0,0,1,1220000
146662,0,0,0,0,1,1220001
146663,0,0,0,0,1,1220002
146664,0,0,0,0,1,1220003
146665,0,0,0,0,1,1220004
146666,0,0,0,0,1,1220005
146667,0,0,0,0,1,1220006
146668,0,0,0,0,1,1220007
146669,0,0,0,0,1,1220008
146670,0,0,0,0,1,1220009
146671,0,0,0,0,1,1220010
146672,0,0,0,0,1,1220011
146673,0,0,0,0,1,1220012
146674,0,0,0,0,1,1220013
146675,0,0,0,0,1,1220014
146676,0,0,0,0,1,1220015
146677,0,0,0,0,1,1220016
146678,0,0,0,0,1,1220017
146679,0,0,0,0,1,1220018
146680,0,0,0,0,1,1220019
146681,0,0,0,0,1,1220020
146682,0,0,0,0,1,1220021
146683,0,0,0,0,1,1220022
146684,0,0,0,0,1,1220023
146685,0,0,0,0,1,1220024
146686,0,0,0,0,1,1220025
146687,0,0,0,0,1,1220026
146688,0,0,0,0,1,1220027
146689,0,0,0,0,1,1220028
146690,0,0,0,0,1,1220029
146691,0,0,0,0,1,1220030
146692,0,0,0,0,1,1220031
146693,0,0,0,0,1,1220032
146694,0,0,0,0,1,1220033
146695,0,0,0,0,1,1220034
146696,0,0,0,0,1,1220035
146697,0,0,0,0,1,1220036
146698,0,0,0,0,1,1220037
146699,0,0,0,0,1,1220038
146700,0,0,0,0,1,1220039
146701,0,0,0,0,1,1220040
146702,0,0,0,0,1,1220041
146703,0,0,0,0,1,1220042
146704,0,0,0,0,1,1220043
146705,0,0,0,0,1,1220044
146706,0,0,0,0,1,1220045
146707,0,0,0,0,1,1220046
146708,0,0,0,0,1,1220047
146709,0,0,0,0,1,1220048
146710,0,0,0,0,1,1220049
146711,0,0,0,0,1,1220050
146712,0,0,0,0,1,1220051
146713,0,0,0,0,1,1220052
146714,0,0,0,0,1,1220053
146715,0,0,0,0,1,1220054
146716,0,0,0,0,1,1220055
146717,0,0,0,0,1,1220056
146718,0,0,0,0,1,1220057
146719,0,0,0,0,1,1220058
146720,0,0,0,0,1,1220059
146721,0,0,0,0,1,1220060
146722,0,0,0,0,1,1220061
146723,0,0,0,0,1,1220062
146724,0,0,0,0,1,1220063
146725,0,0,0,0,1,1220064
146726,0,0,0,0,1,1220065
146727,0,0,0,0,1,1220066
146728,0,0,0,0,1,1220067
146729,0,0,0,0,1,1220068
146730,0,0,0,0,1,1220069
146731,0,0,0,0,1,1220070
146732,0,0,0,0,1,1220071
146733,0,0,0,0,1,1220072
146734,0,0,0,0,1,1220073
146735,0,0,0,0,1,1220074
146736,0,0,0,0,1,1220075
146737,0,0,0,0,1,1220076
146738,0,0,0,0,1,1220077
146739,0,0,0,0,1,1220078
146740,0,0,0,0,1,1220079
146741,0,0,0,0,1,1220080
146742,0,0,0,0,1,1220081
146743,0,0,0,0,1,1220082
146744,0,0,0,0,1,1220083
146745,0,0,0,0,1,1220084
146746,0,0,0,0,1,1220085
146747,0,0,0,0,1,1220086
146748,0,0,0,0,1,1220087
146749,0,0,0,0,1,1220088
146750,0,0,0,0,1,1220089
146751,0,0,0,0,1,1220090
146752,0,0,0,0,1,1220091
146753,0,0,0,0,1,1220092
146754,0,0,0,0,1,1220093
146755,0,0,0,0,1,1220094
146756,0,0,0,0,1,1220095
146757,0,0,0,0,1,1220096
146758,0,0,0,0,1,1220097
146759,0,0,0,0,1,1220098
146760,0,0,0,0,1,1220099
146761,0,0,0,0,1,1220100
146762,0,0,0,0,1,1220101
146763,0,0,0,0,1,1220102
146764,0,0,0,0,1,1220103
146765,0,0,0,0,1,1220104
146766,0,0,0,0,1,1220105
146767,0,0,0,0,1,1220106
146768,0,0,0,0,1,1220107
146769,0,0,0,0,1,1220108
146770,0,0,0,0,1,1220109
146771,0,0,0,0,1,1220110
146772,0,0,0,0,1,1220111
146773,0,0,0,0,1,1220112
146774,0,0,0,0,1,1220113
146775,0,0,0,0,1,1220114
146776,0,0,0,0,1,1220115
146777,0,0,0,0,1,1220116
146778,0,0,0,0,1,1220117
146779,0,0,0,0,1,1220118
146780,0,0,0,0,1,1220119
146781,0,0,0,0,1,1220120
146782,0,0,0,0,1,1220121
146783,0,0,0,0,1,1220122
146784,0,0,0,0,1,1220123
146785,0,0,0,0,1,1220124
146786,0,0,0,0,1,1220125
146787,0,0,0,0,1,1220126
146788,0,0,0,0,1,1220127
146789,0,0,0,0,1,1220128
146790,0,0,0,0,1,1220129
146791,0,0,0,0,1,1220130
146792,0,0,0,0,1,1220131
146793,0,0,0,0,1,1220132
146794,0,0,0,0,1,1220133
146795,0,0,0,0,1,1220134
146796,0,0,0,0,1,1220135
146797,0,0,0,0,1,1220136
146798,0,0,0,0,1,1220137
146799,0,0,0,0,1,1220138
146800,0,0,0,0,1,1220139
146801,0,0,0,0,1,1220140
146802,0,0,0,0,1,1220141
146803,0,0,0,0,1,1220142
146804,0,0,0,0,1,1220143
146805,0,0,0,0,1,1220144
146806,0,0,0,0,1,1220145
146807,0,0,0,0,1,1220146
146808,0,0,0,0,1,1220147
146809,0,0,0,0,1,1220148
146810,0,0,0,0,1,1220149
146811,0,0,0,0,1,1220150
146812,0,0,0,0,1,1220151
146813,0,0,0,0,1,1220152
146814,0,0,0,0,1,1220153
146815,0,0,0,0,1,1220154
146816,0,0,0,0,1,1220155
146817,0,0,0,0,1,1220156
146818,0,0,0,0,1,1220157
146819,0,0,0,0,1,1220158
146820,0,0,0,0,1,1220159
146821,0,0,0,0,1,1220160
146822,0,0,0,0,1,1220161
146823,0,0,0,0,1,1220162
146824,0,0,0,0,1,1220163
146825,0,0,0,0,1,1220164
146826,0,0,0,0,1,1220165
146827,0,0,0,0,1,1220166
146828,0,0,0,0,1,1220167
146829,0,0,0,0,1,1220168
146830,0,0,0,0,1,1220169
146831,0,0,0,0,1,1220170
146832,0,0,0,0,1,1220171
146833,0,0,0,0,1,1220172
146834,0,0,0,0,1,1220173
146835,0,0,0,0,1,1220174
146836,0,0,0,0,1,1220175
146837,0,0,0,0,1,1220176
146838,0,0,0,0,1,1220177
146839,0,0,0,0,1,1220178
146840,0,0,0,0,1,1220179
146841,0,0,0,0,1,1220180
146842,0,0,0,0,1,1220181
146843,0,0,0,0,1,1220182
146844,0,0,0,0,1,1220183
146845,0,0,0,0,1,1220184
146846,0,0,0,0,1,1220185
146847,0,0,0,0,1,1220186
146848,0,0,0,0,1,1220187
146849,0,0,0,0,1,1220188
146850,0,0,0,0,1,1220189
146851,0,0,0,0,1,1220190
146852,0,0,0,0,1,1220191
146853,0,0,0,0,1,1220192
146854,0,0,0,0,1,1220193
146855,0,0,0,0,1,1220194
146856,0,0,0,0,1,1220195
146857,0,0,0,0,1,1220196
146858,0,0,0,0,1,1220197
146859,0,0,0,0,1,1220198
146860,0,0,0,0,1,1220199
146861,0,0,0,0,1,1220200
146862,0,0,0,0,1,1220201
146863,0,0,0,0,1,1220202
146864,0,0,0,0,1,1220203
146865,0,0,0,0,1,1220204
146866,0,0,0,0,1,1220205
146867,0,0,0,0,1,1220206
146868,0,0,0,0,1,1220207
146869,0,0,0,0,1,1220208
