ID,Name_lang,Description_lang,IconFileDataID,PetTypeEnum,Cooldown,BattlePetVisualID,Flags
634,Minefield,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Lays down a field of mines behind the opponent. The next pet to swap into the battle will receive [StandardDamage(1,1,635)] [School()] damage.",133717,9,5,0,0
635,Minefield,"The next pet on this team to enter the battlefield receives [StandardDamage(1,1)] [School()] damage.",133717,9,0,161,0
636,Sticky Grenade,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Throws a sticky grenade at the target. 

After 3 rounds, the grenade detonates, dealing [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED , 637),1,637)] [School()] damage. This damage cannot be dodged, blocked, or avoided.

An enemy pet can only be affected by one sticky grenade at a time.",463550,9,0,0,0
637,Sticky Grenade,"Throws a sticky grenade at the target. After 3 rounds, the grenade detonates, dealing [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED),1)] [School()] damage. This damage cannot be dodged, blocked, or avoided.

[StandardAccuracy(2,1)] |cffffffffHit Chance|r",463550,9,0,0,1
639,Toxic Smoke,"Deals [StandardDamage(1,1)] [School()] damage every round.",136182,9,0,0,0
640,Toxic Smoke,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Covers the enemy team in toxic smoke, dealing [StandardDamage(1,1)] [School()] damage instantly and [StandardDamage(1,1,639)] [School()] damage every round for [duration(1,2)] |4round:rounds. Persists through pet swaps.",136182,9,0,0,0
641,Egg Barrage,"Deals [StandardDamage(1,1)] Critter damage to the current pet every round.",132832,-1,0,0,0
642,Egg Barrage,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Hurls eggs at the enemy, dealing [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3)+SimpleDamage(1,4))] [School()] damage. 

Eggs continue to fall on the enemy's current pet dealing [StandardDamage(1,1, 166)] [School()] damage each round for 3 |4round:rounds;.",132832,4,1,0,0
643,Nut Bomb [NYI],"Places a nut bomb near the enemy. After [duration(1,1)]  |4round:rounds the bomb will detonate, harming the current enemy pet.",0,5,0,0,0
644,Quake,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Pounds the ground, dealing [StandardDamage(1,1)] [School()] damage to the enemy and half that damage to their backline pets.

Quake continues and increases in damage for [numTurns()] rounds and can affect enemies underground.",451165,9,2,0,0
645,Launch,"[StandardAccuracy(2,1)] |cffffffffHit Chance|r

Launch up high, becoming unattackable for one round. 

On the next round, you attack, dealing [StandardDamage(2,1)] [School()] damage.",133029,9,4,0,0
646,Shock and Awe,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and has a [accuracy(1,3)]% chance to stun the target for [duration(1,3)] round.",252188,9,4,0,0
647,Bombing Run,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and calls in a bombing run.

After [duration(1,2)] |4round:rounds the bombs will arrive, dealing [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED, 819),1,819)] [School()] damage to the current enemy pet.",463515,9,3,0,0
648,Bone Bite,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Bites at the enemy, dealing [StandardDamage(1,1)] [School()] damage.",133726,3,0,0,0
649,BONESTORM,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy team but costs [points(1,4)]% of your total health.",342917,3,3,0,0
650,Bone Prison,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and prevents the target from fleeing for [duration(1,2)]  |4round:rounds.",133719,3,0,0,0
651,"Rock, Paper, Scissors [NYI]","Deals [StandardDamage(1,1)] damage from a random school.",0,3,0,0,0
652,Haunt,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

The user transforms into an unholy spirit and enters the target, dealing [StandardDamage(1,1,653)] [School()] damage every round. 

While haunting a target, the user is considered dead.",236298,3,0,0,0
653,Haunt,"Deals [StandardDamage(1,1)] [School()] damage every round.",236298,3,0,0,0
654,Ghostly Bite,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and stuns the user for [duration(1,2)] round.",236548,3,3,0,0
655,Creepy Chomp,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Chomps on the enemy, dealing [StandardDamage(1,1)] [School()] damage.",237524,3,0,0,0
657,Plagued Blood,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and plagues the target for [duration(1,2)]  |4round:rounds. 

While plagued, enemies who strike the target are healed.",538561,3,0,0,0
658,Plagued Blood,"When damaged, the attacker is healed.",538561,3,0,0,3
659,Spreading Infection [NYI],"Deals [StandardDamage(1,1)] [School()] damage and places a contagious infection on the target which deals [StandardDamage(1,1,123)] [School()] damage twice then jumps to an allied pet. Jumps up to 3 times.",0,3,4,0,0
660,Spreading Infection,"Deals [StandardDamage(1,1)] damage each round.

When the effect expires, it jumps to an ally.",0,-1,0,0,0
661,Spreading Infection,"Deals [StandardDamage(1,1)] damage each round.

When the effect expires, it jumps to an ally.",0,-1,0,0,0
662,Spreading Infection,"Deals [StandardDamage(1,1)] damage each round.",0,-1,0,0,0
663,Corpse Explosion,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Instantly kills the user, causing [points(1,1)]% of their health as [School()] damage to the enemy and infects the target.

Infected targets receive [points(1,1,664)]% of their maximum health as [School()] damage every round for [duration(1,2)] |4round:rounds.",237521,3,0,0,2
664,Corpse Explosion,"Deals [points(1,1)]% of the target's health as [School()] damage every round.

|cFFAAFFAAPoisoned|r",237521,3,0,25,0
665,Consume Corpse,"[StandardAccuracy(1,2)] |cffffffffHit Chance|r

Consumes an allied corpse to restore [points(1,2)]% of total health.

Corpses can only be used once.",237524,3,5,0,2
666,Rabid Strike,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and turns the target rabid for [duration(1,2)] rounds.

While rabid, the target deals 25% additional damage and receives 50% additional damage.",132103,3,0,0,0
667,Aged Yolk,Removes all buffs and debuffs from the user.,236549,0,2,0,2
668,Dreadful Breath,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Channels a dreadful toxic breath which deals [StandardDamage(1,1)] [School()] damage to the enemy team. Deals additional damage if the weather is Cleansing Rain.

Your pet continues performing this attack for [numTurns()] |4round:rounds;.",344804,0,0,0,0
669,Backflip,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Performs a flip, dealing [StandardDamage(1,1)] [School()] damage. 

Interrupts the opponent's round if the user goes first.",642415,0,3,0,0
670,Snap Trap,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Places a snap trap onto the ground. Opponents have a chance to trigger the trap each time they attack.

When the opponent triggers the trap, they will take [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED,671),1,671)] [School()] damage and be unable to attack for [duration(getProcIndex(PROC_ON_AURA_REMOVED,671),2,671)] |4round:rounds;.",461122,9,5,0,0
671,Snap Trap,"Attacks have a chance to trigger the trap, causing [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED,671),1)] [School()] damage and making them unable to attack for [duration(getProcIndex(PROC_ON_AURA_REMOVED,671),2)] |4round:rounds;.

[StandardAccuracy(2,1)] |cffffffffHit Chance|r",461122,9,0,255,0
677,Wild Winds,"The current pet takes [StandardDamage(1,1)] [School()] damage every round.",132845,2,0,627,1
681,Battle Recovery,Your pet regains a portion of the health lost fighting after battle.,463526,0,0,0,2
682,Apocalypse,"A meteor is falling from the twisting nether. When it lands all active pets will die.

Cockroaches and Beetles  always survive this attack.",535592,4,0,240,3
683,Apocalypse,"A meteor is falling from the twisting nether. When it lands all active pets will die.

Cockroaches and Beetles  always survive this attack.",535592,4,0,240,3
684,GM Suicide,Kills the caster. Giving up so soon?,236363,3,0,0,0
706,Swarm,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Starts a swarm, causing [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))] [School()] damage. 

Opponents struck by the swarm take double damage for [duration(1,4)] |4round:rounds;.

Swarm continues for [numTurns()] |4round:rounds;.",538518,4,0,0,0
710,Build Turret,"Builds a turret that assaults the enemy team's front pet, dealing [FormatDamage(SimpleDamage(1,1,711)*3)] [School()] damage each round. 

Each turret lasts [duration(1,1)] |4round:rounds;.",133013,9,2,0,0
711,Turret,"Deals [FormatDamage(SimpleDamage(1,1)*3)] [School()] damage to the enemy's front pet each round.",133013,9,0,153,0
712,Railgun,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Fires a magnetically-powered shot, dealing [StandardDamage(1,1)] [School()] damage.",133037,6,0,0,0
713,Blitz,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Pummels the enemy 1-2 times, dealing [StandardDamage(1,1)] [School()] damage per hit.

Hits an additional time if the user attacks first.",458970,0,0,0,0
714,GM Revive,Resurrect Pets.,136080,0,0,0,0
717,Banished,Banished pets cannot return to battle until the effect has worn off.,136135,-1,0,165,0
718,Mudslide,"All pets who enter battle are rooted for [duration(1,1)] |4round:rounds.

Rooted enemies are unable to swap out.",463566,4,0,171,2
720,Clone,A clone has been created who will perform additional attacks each round.,610610,5,0,183,2
721,Slippery Ice,"Accuracy reduced by 20%.

All pets are considered |cFF0070DDChilled|r.",612394,6,0,191,2
722,GM Unkillable,Makes the target unkillable.,236370,0,0,0,0
723,Failsafe,"Comes back to life once per battle, returning to 20% health.",618979,9,0,0,6
724,Damned,Undead pets remain immortal for one round when killed.,618980,3,0,0,6
725,GM Unkillable,"Hey baby, just look at how unkillable I am.",236370,-1,0,0,3
726,Recovery,"Humanoids recover [percentage(1,1,726)]% of their maximum health if they dealt damage this round.",618977,0,0,0,6
728,GM Pass,"After you.

No, no, after YOU.",134392,0,0,0,0
733,GM Execute Range,"Sets the target's health to [percentage(1,1)]%.",236367,1,0,0,0
734,Crystal Prison,"Stunned.

Unable to give this pet commands.",348537,-1,0,205,3
735,Speed Boost,"Speed increased by [abs(abilityStateMod( 25, 735 ))]%.",648208,-1,0,113,2
737,Meteor,"Flying up high. 
Unattackable.",517112,-1,0,241,2
738,Nevermore,"This pet's next ability will be locked out for [points(1,1)] |4round:rounds;.",132372,2,0,0,3
739,Frenzyheart Brew,"Damage dealt increased by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 739 ))]%.",648206,-1,0,320,3
740,Frenzyheart Brew,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

A fierce brew enrages the user, causing them to attack, dealing [StandardDamage(1,1)] [School()] damage and increasing the damage they deal by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 739 ))]% for [duration(1,2)]  |4round:rounds.",236698,0,0,0,0
741,Whirlwind,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Whirls around wildly, dealing [StandardDamage(1,1)] [School()] damage to the enemy team.",132369,0,3,0,0
742,Creeping Fungus,"Deals [StandardDamage(1,1)] [School()] damage each round.

Deals additional damage in Moonlight.",134052,3,0,0,0
743,Creeping Fungus,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

A creeping fungus infects the target, causing [StandardDamage(1,1,742)] [School()] damage each round for [duration(1,1)]  |4round:rounds.

Deals additional damage in Moonlight.",134052,3,0,0,0
744,Leech Seed,"Deals [StandardDamage(1,1)] [School()] damage every round. The caster of the aura is healed for [points(1,2)]% of the damage dealt.",134201,6,0,0,1
745,Leech Seed,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Plants a seed in the target, instantly dealing [StandardDamage(1,1)] [School()] damage and restoring [StandardHealing(1,2)] health to the user. The seed lasts for [duration(1,3)] round.

Each round, the seed deals [StandardDamage(1,1,744)] [School(744)] damage and restores that damage as health to the user.",134201,6,4,0,0
746,Spore Shrooms,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Places a mushroom near the enemy team. It grows for 2 |4round:rounds;, then unleashes a cloud of spores.

The spore cloud infects the front pet, dealing [StandardDamage(1,1, 748)] [School(748)] damage every round for [duration(3,1,747)] rounds.",132371,6,2,0,0
747,Spore Shrooms,"Releases a cloud of spores, infecting the current pet for [duration(3,1)] |4round:rounds;.",132371,6,0,262,0
748,Spore Burst,"Deals [StandardDamage(1,1)] [School()] damage each round.",132371,6,0,263,1
750,Soul Ward,Blocks a single attack.,425952,0,0,0,2
751,Soul Ward,"A ward of powerful magic surrounds you, blocking the next attack.",425952,0,3,0,2
752,Soulrush,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and has a 25% chance to stun the target.",136213,5,4,0,0
753,Solar Beam,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Instantly deals [StandardDamage(1,1)] [School()] damage, plus [StandardDamage(1,3)] damage if the weather is Sunlight. The user must recharge for two |4round:rounds; afterwards.

While recharging, you cannot perform any other actions.",135981,6,0,0,0
754,Screeching Gears,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and has a [accuracy(1,3)]% chance to stun the target for [duration(1,3)] |4round:rounds;.",531507,9,0,0,0
755,Acid Touch,"Deals [StandardDamage(1,1)] [School()] damage each round.",136030,8,0,386,1
756,Acid Touch,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Acid eats away at the target, dealing [StandardDamage(1,1)] [School()] damage and causing [StandardDamage(1,1,755)] [School()] damage each round for [duration(1,2)]  |4round:rounds.",136030,8,0,0,0
757,Lucky Dance,"Increases your team's hit chance  by [abs(abilityStateMod(41,251))]% and increases your team's critical strike chance by [abs(abilityStateMod(40,251))]% for [duration(1,1)] |4round:rounds;.",133847,4,0,0,2
758,Mrrrgglllrggghl,"Sacrifice half of your HP to call another baby Murloc to help you for [duration(1,4)]  |4round:rounds.

A team may only have one clone.",294479,0,5,0,2
759,Block,Blocks a single attack.,134952,0,0,0,2
760,Shield Block,"A shield surrounds you, blocking the next attack.",134952,0,3,0,2
761,Heroic Leap,"[StandardAccuracy(2,1)] |cffffffffHit Chance|r

Leap up high, becoming unattackable for one round. 

On the next round, you attack, dealing [StandardDamage(2,1)] [School()] damage.",236171,0,4,0,0
762,Haymaker,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Unleashes a vicious swing which deals [StandardDamage(1,1)] [School()] damage.

If the ability misses, the user is stunned for [duration(1,4)] |4round:rounds;.",236314,0,3,0,0
763,Sear Magic,Removes all buffs and debuffs from the user.,135972,5,2,0,18
764,Phase Shift,"Phase out, increasing your chance to dodge by [abs(abilityStateMod( 73, 311 ))]%.

Lasts [duration(1,1)] |4round:rounds;.",136164,5,4,0,2
765,Holy Sword,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Slices with El'druin, dealing [StandardDamage(1,1)] [School()] damage.",135277,0,0,0,0
766,Holy Justice,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Stun the target for [duration(1,1)] |4round:rounds;.",135963,0,5,0,2
767,Holy Charge,"[StandardAccuracy(2,1)] |cffffffffHit Chance|r

Gathers energy for one round, then unleashes it on the next, dealing [StandardDamage(2,1)] [School()] damage.",571558,0,3,0,0
768,Omnislash,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Attacks the enemy in the blink of an eye, dealing [StandardDamage(1,7)] [School()] damage to all enemy pets.",236263,0,0,0,0
769,Surge of Light,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Blasts the opponent with a pillar of holy fire, dealing [StandardDamage(1,1)] [School()] damage and has a [accuracy(1,3)]% chance to stun the target for [duration(1,3)] |4round:rounds;.

The chance to stun is increased to 100% if the weather is Darkness.",236254,0,3,0,0
770,Restoration,"Restores [percentage(1,1)]% of the caster's health. This ability always goes first.",571555,0,3,0,2
771,Bow Shot,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Takes a shot, dealing [StandardDamage(1,1)] [School()] damage.",135530,0,0,0,0
772,Lovestruck,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Stun the target for [duration(1,1)] |4round:rounds;.",135767,0,5,0,2
773,Shot Through The Heart,"[StandardAccuracy(2,1)] |cffffffffHit Chance|r

Aims carefully for one round, then unleashes a shot on the next, dealing [StandardDamage(2,1)] [School()] damage.",249172,0,3,0,0
774,Rapid Fire,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Fires a rapid volley of arrows, dealing [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,4))] [School()] damage to all enemy pets.",132208,0,0,0,0
775,Perfumed Arrow,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Fires a perfumed arrow, dealing [StandardDamage(1,1)] [School()] damage and has a [accuracy(1,3)]% chance to stun the target for [duration(1,3)] |4round:rounds;.",135448,0,2,0,0
776,Love Potion,"Restores [percentage(1,1)]% of the caster's health. This ability always goes first.",135447,0,3,0,2
777,Missile,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Launches a rocket at the target, dealing [StandardDamage(1,1)] [School()] damage.",369278,9,0,0,0
778,Charge,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Rushes to the enemy, dealing [StandardDamage(1,1)] [School()] damage. 

This move always goes first.",252186,0,0,0,0
779,Thunderbolt,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy's active pet and [StandardDamage(1,2)] [School()] damage to the enemy's backline pets.",458976,6,4,0,0
780,Death Grip,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and forces the opponent's lowest health pet to swap into battle.",237532,3,4,0,0
781,Creeping Ooze,"Deals [StandardDamage(1,1)] [School()] damage each round.

|cFF1EFF00Poisoned.|r",132107,8,0,386,1
782,Frost Breath,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Freezes the target, dealing [StandardDamage(1,1)] [School()] damage.",135781,1,0,0,0
784,Shriek,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Lets out a loud shriek, dealing [StandardDamage(1,1)] [School()] damage and reducing the damage the target deals by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 494 ))]% for [duration(1,2)]  |4round:rounds.",134158,1,0,0,0
785,Blistering Cold,"The front pet will be 
|cFF0070DDChilled|r by Frostbite every round, taking [StandardDamage(1,1,787)] [School(787)] damage every round for [duration(1,1)] |4round:rounds.

Existing stacks of Frostbite will be refreshed.",629077,6,0,0,3
786,Blistering Cold,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

|cFF0070DDChills|r the air around the enemy, causing them to be afflicted with Frostbite each round for [duration(1,1,785)] |4round:rounds. Frostbite's damage grows until the pet is swapped.

Blistering Cold lasts for [duration(1,1)] rounds. Persists through pet swaps.",629077,6,2,0,0
787,Frostbite,"Deals [StandardDamage(1,1)] [School()] damage every round. Swapping removes this aura.

|cFF0070DDChilled|r.",236227,6,0,0,1
788,Gauss Rifle,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Takes a shot, dealing [StandardDamage(1,1)] [School()] damage.",134536,0,0,0,0
789,U-238 Rounds,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Fires 1-2 Uranium rounds at the target, dealing [StandardDamage(1,1)] [School()] damage per attack.

Fires an additional time if the user is faster than the enemy.",133011,9,0,0,0
790,Stimpack,"Chance to critically strike increased by [abs(abilityStateMod( 40, 790 ))]%.",237032,-1,0,320,2
791,Stimpack,"Increases your critical strike chance by [abs(abilityStateMod(40, 790))]% for [duration(1,1)] |4round:rounds.",237032,5,0,0,2
792,Darkflame,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Engulfs the enemy in dark flame, dealing [StandardDamage(1,1)] [School()] damage and causing the target to receive [abs(abilityStateMod(66,793))]% less healing for [duration(1,2)]  |4round:rounds.",425951,6,3,0,0
793,Healing Reduction,"Healing received reduced by [abs(abilityStateMod(66,793))]%.",132355,-1,0,377,3
794,Dark Rebirth,"If killed on the next round, you are reborn with full health, but lose [points(1,1,796)]% health per round.",237570,6,5,0,2
795,Dark Rebirth,"If killed, will be reborn with full health, but will lose [points(1,1,796)]% health per round.",237570,6,0,0,0
796,Dark Rebirth,"Losing [points(1,1)]% health each round.",464139,6,0,0,3
798,Dark Simulacrum,An ability has been copied.,135888,3,0,0,2
799,Mrrrgglllrggghl,A baby murloc has been summoned who will attack each round.,294479,8,0,183,2
800,Impale,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage. 

Deals double damage if the target is below 25% health.",132168,7,2,0,0
801,Stone Shot,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Hurls a stone, dealing [StandardDamage(1,1)] [School()] damage.",237477,6,0,0,0
802,Ravage,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage. 
If the user kills an enemy with Ravage, they restore [StandardHealing(1,2)] health.

Ravage continues for [numTurns()] |4round:rounds;.",132152,7,1,0,0
803,Rip,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and causes the target to |cFF970000Bleed|r for  [StandardDamage(1,1,491)] [School(491)] damage per round for [duration(1,2)]  |4round:rounds.",132122,7,0,0,0
804,Feign Death,Increases your chance to dodge attacks by 100%.,132293,-1,0,356,2
807,Rabies,"Deals [abs(abilityStateMod( 23, 807 ))]% additional damage.
Takes [abs(abilityStateMod( 24, 807 ))]% additional damage.",136083,3,0,0,3
809,Roll,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Lil' Deathwing performs a flying roll, dealing [StandardDamage (1,1)] [School()] damage and enraging the user, increasing the damage they deal by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 485 ))]% for [duration(1,2)]  |4round:rounds;.",574790,1,0,0,0
810,Magma Trap,"Attacks have a chance to trigger the trap, causing [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED
),1)] [School()] damage and stunning the pet for [duration(getProcIndex(PROC_ON_AURA_REMOVED
),2)] |4round:rounds;.

[StandardAccuracy(2,1)] |cffffffffHit Chance|r",525024,6,0,436,0
811,Magma Trap,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Places a magma trap onto the ground. Opponents have a chance to trigger the trap each time they attack.

When the opponent triggers the trap, they will take [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED
,810),1,810)] [School()] damage and be unable to attack for [duration(getProcIndex(PROC_ON_AURA_REMOVED
,810),2,810)] |4round:rounds;.",525024,6,5,0,0
812,Sulfuras Smash,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Devastates the enemy with a swing of Sulfuras, dealing [StandardDamage(1,1)] [School()] damage.",525025,6,0,0,0
813,Wrath of Tarecgosa,"Consumes half of your HP to create an identical clone of yourself for [duration(1,4)]  |4round:rounds.

A team may only have one clone.",523897,5,5,0,2
814,Rupture,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Stone spikes erupt from the ground, dealing [StandardDamage(1,1)] [School()] damage and has a 25% chance to stun the target.",136026,6,4,0,0
819,Bomb,"Deals [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED),1)] [School()] damage after 3 |4round:rounds; to the current enemy pet.

[StandardAccuracy(1,1)] |cffffffffHit Chance|r",463515,9,0,0,1
820,Nature's Ward,"Restores [StandardHealing(1,1)] health per round.

Wearer takes damage as if they were an Elemental pet.",136094,-1,0,0,2
822,Polymorphed,"Turned into a frog.
Unable to use attacks.",237579,8,0,413,3
823,Emerald Presence,"Reduces up to [abs(abilityStateMod(71,823))*AttackBonus()] damage from every attack against the target.",134104,-1,0,660,2
826,Weakening Blow,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Unleashes a restrained attack, dealing [StandardDamage(1,1)] [School()] damage.

This attack cannot reduce the opponent's health below 1.",132350,0,0,0,0
827,Sons of the Root,"Deals [StandardDamage(1,1)] [School()] damage to the enemy pet twice each round.

[StandardAccuracy(1,1)] |cffffffffHit Chance|r",134221,6,0,458,0
828,Sons of the Root,"Submerge, becoming unattackable for [duration(1,1)]  |4round:rounds. During this time, the Sons of the Root attack the opponent, dealing [StandardDamage(1,1,827)] [School(827)] damage each round.",134221,6,8,0,0
829,Submerged,Submerged.,236160,6,0,455,0
830,Underwater,"Dove underwater. 
Unattackable.",133151,-1,0,461,0
831,Speed Boost,Speed increased.,648208,-1,0,113,2
833,Repairing,"Enters repair mode, performing no actions for 2 rounds, then repairs [StandardHealing(3,1,278)] health.",132281,9,0,548,2
835,Eggnog,Removes all buffs and debuffs from the user.,132803,0,2,0,18
836,Baneling Burst,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Instantly kills the caster, dealing damage equal to [FormatDamage(points(1,1))]% of the user's total health to the current enemy.",656595,5,0,0,0
837,Centrifugal Hooks,"Speed has been increased by [abs(abilityStateMod( 25, 837 ))]%.",648208,-1,0,26,2
838,Centrifugal Hooks,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Instantly deals [StandardDamage(1,1)] [School()] damage and increases your speed by [abs(abilityStateMod( 25, 837 ))]% for [duration(1,2)] |4round:rounds;.",237391,5,0,0,0
839,Leaping,"Leaping up high. 
Unattackable.",236171,-1,0,0,2
841,Adrenal Glands,"Chance to critically strike increased by [abs(abilityStateMod(40, 841))]%.",134339,-1,0,320,2
848,Frost Nova,"This pet cannot be swapped.

|cFF0070DDChilled|r.",135848,-1,0,95,0
849,"Huge, Sharp Teeth!","[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and causes the target to |cFF970000Bleed|r for  [StandardDamage(1,1,491)] [School(491)] damage per round for [duration(1,2)]  |4round:rounds.",237395,7,0,0,0
850,Vicious Streak,"Speed increased by [abs(abilityStateMod(25,850))]%.",648208,-1,0,113,2
851,Vicious Streak,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and increases your speed by  [abs(abilityStateMod(25,850))]% for [duration(1,2)] |4round:rounds;.",458971,4,0,0,0
852,Flying,"Flying up high. 
Unattackable.",132128,-1,0,639,2
853,SpeedPriority - Server Only,,0,8,0,0,8
860,Flamethrower,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Turns the battlefield into a raging inferno, dealing [StandardDamage(1,1)] [School()] damage. 

Fire continues to |cFFFF2020Burn|r the enemy dealing [StandardDamage(1,1, 502)] [School()] damage each round for [duration(1,2)] |4round:rounds;.",236216,6,0,0,0
869,Darkmoon Curse,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage,  reduces the target's damage by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 153 ))]% for [duration(1,2)] |4round:rounds; and increases the user's damage by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 485 ))]% for [duration(1,3)] |4round:rounds;.",531974,5,4,0,0
870,Murder,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

A murder of crows swoops in, causing [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))] [School()] damage. 

Opponents struck by the murder  take double damage for [duration(1,4)] |4round:rounds;.

Swarm continues for [numTurns()] |4round:rounds;.",645217,2,0,0,0
900,Fel Immolate,"Deals [StandardDamage(1,1)] Elemental damage every round.

|cFFFF2020Burning|r",135802,6,0,678,0
901,Fel Immolate,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage instantly.  The enemy |cFFFF2020Burns|r for  [StandardDamage(1,1,177)] additional [School()] damage per round for [duration(1,2)]  |4round:rounds.",135802,6,0,0,0
