ID,GameCoords[0],GameCoords[1],GameCoords[2],GameFalloffStart,GameFalloffEnd,ContinentID,LightParamsID[0],LightParamsID[1],LightParamsID[2],LightParamsID[3],LightParamsID[4],LightParamsID[5],LightParamsID[6],LightParamsID[7]
10810,4228.9243,-2864.0747,3373.5708,153.55902,211.62086,2222,4746,4746,5058,5058,3,0,0,0
10812,-9220,-9615.942,-199.93631,727.491,1433.6316,2132,4437,9,0,0,3,0,0,0
10813,-6895.5454,37.581596,5771.8545,76.96481,98.74509,2222,4438,5048,5059,5059,3,0,0,0
10814,-5898.578,659.8785,5666.073,20.737656,34.049023,2222,4440,5048,5096,5096,3,0,0,0
10817,-8617.875,648.184,96.82867,1810.1498,1959.9288,2213,4322,4322,4322,4322,3,0,0,0
10818,1994.0087,-4369.049,47.185005,1063.2343,1122.3685,2212,4322,4322,4322,4322,3,0,0,0
10819,193.12326,-2062.9097,77.06236,70.92525,119.48765,2175,4441,9,0,0,3,0,0,0
10820,-10044.408,-1103.743,34.111763,4727.3403,4882.3345,2274,4419,4419,4419,4419,3,0,0,0
10821,1055.3073,1495.0348,349.6237,2357.8088,2499.6238,2275,4298,4298,4298,4298,3,0,0,0
10823,0,0,0,453.43494,1388.994,2236,4414,9,4414,0,3,0,0,0
10832,14905.743,839.4132,0,75.50369,118.44003,2132,4307,9,0,0,3,0,0,0
10835,-7652.2676,1773.3942,5397.2905,342.24606,464.0306,2222,4451,4451,5064,5064,3,0,0,0
10836,-6332.481,-212.78473,5666.707,74.980415,94.2003,2222,4450,5048,5098,5098,3,0,0,0
10840,-6089.7554,1646.2153,5597.539,161.06082,232.26262,2222,4452,5103,5097,5097,3,0,0,0
10841,-5939.597,1540.2205,5565.411,70.084595,132.49149,2222,4452,5048,5097,5097,3,0,0,0
10842,-5689.9756,1723.4358,5579.87,167.74457,226.12862,2222,4717,4717,5097,5097,3,0,0,0
10843,-5436.1304,-541.77954,5632.974,91.14477,129.3793,2222,4816,5049,5097,5097,3,0,0,0
10844,2367.2292,3820.6328,-530.228,1081.251,2133.6416,2132,4327,4327,4327,4327,3,0,0,0
10845,-973.0868,3760.1997,-56.40278,993.8837,1699.4065,2132,1041,1041,1041,1041,3,0,0,0
10857,-680.3958,-8716.944,3353.2324,9.404272,16.176771,2132,4316,9,0,0,3,0,0,0
10858,-5289.0244,-440.15277,5938.1284,24.716719,30.414787,2222,4480,5048,5059,5059,3,0,0,0
10861,-681.7674,-6607.882,7090.406,113.09003,164.33995,2285,4836,9,4836,0,3,0,0,0
10864,-6063.2656,2156.4792,5549.06,241.3045,337.39548,2222,4495,5048,5097,5097,3,0,0,0
10865,3707.5833,-3766.6165,3424.2063,140.50748,189.90033,2222,4757,5062,4757,5062,3,0,0,0
10866,3616.829,-1289.7882,3146.0361,143.29369,188.25235,2222,4496,4756,4496,4756,3,0,0,0
10867,-3445.5452,-4760.8003,6541.264,77.74009,110.49042,2222,4503,5054,5115,5054,3,4826,0,0
10869,14191.521,-6419.363,-165.73405,1236.2521,2785.6125,1658,4512,9,0,0,3,0,0,0
10870,14191.521,-6419.363,-165.73405,1236.2521,2785.6125,1658,4512,4512,4512,4512,3,0,0,0
10871,618.48956,12827.911,-46.852432,1607.8706,1753.9215,1658,4512,9,0,0,3,0,0,0
10875,83.479164,-2581.2708,71.58001,58.38372,95.69061,2175,4531,9,4276,0,3,0,0,0
10877,32.720486,-2498.415,49.80115,75.13995,90.109375,2175,4531,9,4276,0,3,0,0,0
10879,537.51044,15421.255,-47.069336,403.58112,599.21814,1658,4533,4536,0,0,3,0,0,0
10892,-5825.991,1338.9966,5526.9473,56.862988,107.40015,2222,4329,5049,5137,5137,3,0,0,0
10893,-5917.233,1387.783,5526.9473,41.636093,82.60354,2222,4329,5049,5137,5137,3,0,0,0
10894,-6066.547,1375.5608,5523.6196,31.897316,94.65188,2222,4329,5049,5097,5097,3,0,0,0
10895,-5892.366,1229.2882,5495.196,56.862988,107.40015,2222,4329,5049,5097,5097,3,0,0,0
10896,-6003.413,1274.5729,5512.693,33.49493,155.13777,2222,4329,5049,5097,5097,3,0,0,0
10903,-676.3316,38.819447,-524.82043,114.52841,114.52841,2217,4615,4615,4615,4615,3,0,0,0
10904,-522.1632,62.901043,-524.82043,101.67361,145.71504,2217,4615,4615,4615,4615,3,0,0,0
10905,-357.4236,62.206596,-524.82043,101.67361,145.71504,2217,4615,4615,4615,4615,3,0,0,0
10906,2983.3472,-4132.7485,3360.5254,241.84724,259.42868,2222,4494,9,4494,0,3,0,0,0
10914,-5220.559,-573.31946,5841.18,57.829655,122.78967,2222,4650,4321,5059,5059,3,0,0,0
10933,-2933.6423,5870.3657,3916.5908,75.16481,91.32945,2222,4310,5109,5110,5109,3,0,0,0
10934,-2951.8958,5896.693,3929.3408,68.79222,154.70035,2222,4310,5109,5110,5109,3,0,0,0
10935,-2691.481,6067.9395,3931.5837,74.96516,89.57344,2222,4310,5109,5110,5109,3,0,0,0
10936,-2759.9446,5693.934,3928.3606,92.12412,136.86108,2222,4310,5109,5110,5109,3,0,0,0
10937,-2565.0781,5740.5435,3933.924,82.642136,139.24783,2222,4310,5109,5110,5109,3,0,0,0
10938,-2465.1301,5697.71,3943.6545,58.780735,75.51128,2222,4310,5109,5110,5109,3,0,0,0
10939,-2463.6685,5796.184,3943.6545,87.67877,117.35298,2222,4310,5109,5110,5109,3,0,0,0
10940,-2328.8628,5879.2363,3970.6697,64.85909,103.20609,2222,4310,5109,5110,5109,3,0,0,0
10941,-2039.0955,5952.7134,3936.634,105.38239,157.63586,2222,4310,5109,5110,5109,3,0,0,0
10942,-1842.0712,5769.166,3918.259,71.22754,109.35864,2222,4310,5109,5110,5109,3,0,0,0
10943,-1654.3247,5679.0645,3906.5361,106.84763,152.39703,2222,4310,5109,5110,5109,3,0,0,0
10944,-1739.6841,5592.0757,3922.6658,95.1868,122.56007,2222,4310,5109,5110,5109,3,0,0,0
10945,-2534.9062,6085.5312,3958.6228,85.915344,135.77948,2222,4310,5109,5110,5109,3,0,0,0
10946,-3088.0122,6505.3696,3858.2634,275.69284,359.3142,2222,4309,9,5046,0,3,0,0,0
10952,-1790.9115,5221.5938,3939.2566,106.84763,116.44962,2222,4310,5109,5110,5109,3,0,0,0
10953,-1930.1233,5233.172,3939.2566,106.84763,116.44962,2222,4310,5109,5110,5109,3,0,0,0
10954,-1882.0209,5170.732,3939.2566,106.84763,116.44962,2222,4310,5109,5110,5109,3,0,0,0
10955,-1927.4271,5091.243,3918.8108,106.84763,116.44962,2222,4310,5109,5110,5109,3,0,0,0
10960,-5895.231,650.53125,5494.089,104.3009,142.13876,2222,4651,5048,5096,5096,3,0,0,0
10961,7665.91,106.297,304.859,2.94903,13.7421,2162,4926,9,0,0,3,0,0,0
10962,-5524.049,-335.1111,5638.819,118.05585,150.14987,2222,4904,5049,4904,4904,3,0,0,0
10964,-6876.479,27.434029,5458.251,102.19792,140.54478,2222,4652,5048,5059,5059,3,0,0,0
10965,-6672.0225,370.02432,5525.0933,99.18745,135.11472,2222,4658,5049,5137,5137,3,0,0,0
10966,2268.9219,-11718.931,0,2673.6123,2826.005,1584,2942,9,0,0,3,0,0,0
10990,4559.4487,5956.502,4854.761,258.1529,325.36374,2222,4707,4707,4707,4707,5419,0,0,0
10991,4247.068,6008.4956,4839.1616,220.61707,330.2939,2222,4707,4707,4707,4707,5419,0,0,0
10992,3323.7727,6282.028,4668.3984,29.375914,41.4932,2222,4710,4710,4710,4710,5419,0,0,0
10993,3878.4202,6670.7554,4788.8403,109.83543,110.27309,2222,4710,4710,4710,4710,5419,0,0,0
10994,4649.9443,7160.348,4837.6685,283.37482,325.9874,2222,4490,4490,4490,4490,5419,0,0,0
10995,-2406.6477,6077.009,3957.1445,73.49798,73.49798,2222,4310,5109,5110,5109,3,0,0,0
10997,-7377.7256,2849.9246,5610.7705,5.7614474,11.573959,2222,4716,5001,4716,4716,3,0,0,0
10998,-7521.8267,1507.8021,5397.2905,227.37556,315.25446,2222,4451,4451,5064,5064,3,0,0,0
11000,-5481.3853,-135.52083,5679.2603,123.91269,181.33888,2222,4904,5049,4904,4904,3,0,0,0
11001,-7997.7207,531.8125,5458.553,122.49711,203.04204,2222,4913,4913,5137,5137,3,0,0,0
11002,-8178.587,531.8125,5458.553,123.64434,193.37666,2222,4913,4913,5137,5137,3,0,0,0
11003,-7863.953,583.27606,5458.553,100.1482,150.30154,2222,4913,4913,5137,5137,3,0,0,0
11004,-7943.519,708.23785,5458.553,100.1482,150.30154,2222,4913,9,5137,5137,3,0,0,0
11005,-8136.5693,761.7031,5458.553,111.78055,176.17976,2222,4913,4913,5137,5137,3,0,0,0
11007,1141.5156,-4397.559,0,42.890728,54.838924,2289,4732,9,0,0,3,0,0,0
11009,-7394.828,2888.1719,5341.0967,80.89755,176.08401,2222,4729,5001,4729,4729,3,0,0,0
11010,-7219.474,2249.8733,5474.698,157.3386,267.369,2222,4731,4731,4731,4731,3,0,0,0
11012,3543.2266,6432.597,4497.3213,109.57029,206.88368,2222,4733,4733,4733,4733,5419,0,0,0
11014,-5390.2744,-254.90451,5664.763,73.84914,88.61703,2222,4904,5049,4904,4904,3,0,0,0
11031,2828.165,-2547.6284,3259.552,358.13306,496.48843,2293,4740,9,4740,0,3,0,0,0
11042,-3324.6094,-3457.8176,6605.085,134.5993,164.50996,2222,4782,5056,4782,5056,3,0,0,0
11044,-3286.1824,-4127.6787,6593.1274,88.459076,136.68274,2222,4730,5056,4730,5056,3,0,0,0
11056,2759.6199,-1755.618,3230.6782,16.388052,34.473526,2222,4749,4753,4749,4753,3,0,0,0
11057,-91.14931,-7583.5503,7948.546,278.31058,458.69247,2285,4750,9,4957,0,3,0,0,0
11059,2332.9583,-1109.3108,3373.5466,196.0022,256.69998,2222,4751,4751,4751,4751,3,0,0,0
11061,-6520.2954,1325.5348,5632.633,121.6259,181.3039,2222,4752,4321,5059,5059,3,0,0,0
11076,2016.4896,-3558.6042,3260.2656,66.75621,128.97238,2289,4762,9,0,0,3,0,0,0
11080,2022.5834,-3773.8247,3210.087,48.443386,59.915627,2289,4784,9,0,0,3,0,0,0
11089,14012.373,13205.681,23.434519,2.6078284,13.888889,2361,4772,9,0,0,3,0,0,0
11091,2918.9836,-2879.0417,31.014717,3.1098454,14.238932,2291,4774,9,0,0,3,0,0,0
11093,2767.9949,-1705.1545,64.4602,26.26007,41.08347,2291,4775,9,0,0,3,0,0,0
11097,-2618.3455,4887.889,3903.2227,182.90929,233.98593,2222,4780,5108,5046,5108,3,0,0,0
11098,-2683.0503,5099.4307,3903.2227,131.4484,177.11577,2222,4780,5108,5046,5108,3,0,0,0
11099,-2544.5642,5027.864,3903.2227,130.2316,176.34201,2222,4780,5108,5046,5108,3,0,0,0
11100,-2898.4932,4900.108,3943.2695,130.2316,176.34201,2222,4780,5108,5046,5108,3,0,0,0
11101,-2627.3333,5363.1704,3931.6858,124.73819,187.09074,2222,4781,5108,0,5108,3,0,0,0
11102,-2494.712,5448.165,3980.1658,61.2339,109.00318,2222,4781,5108,0,5108,3,0,0,0
11103,-2687.4792,5460.874,3962.384,61.2339,136.35251,2222,4781,5108,0,5108,3,0,0,0
11104,-2786.5625,5302.4634,3962.384,61.2339,109.00318,2222,4781,5108,0,5108,3,0,0,0
11106,-2310.5156,8038.1987,4022.1143,65.64652,107.31438,2222,4783,5105,5104,5105,3,0,0,0
11107,-2375.894,8185.4087,4057.3108,127.47645,182.32861,2222,4783,5105,5104,5105,3,0,0,0
11108,-7536.5454,-568.1476,5445.3545,184.44185,338.0315,2222,4785,4785,5099,5099,3,0,0,0
11109,-2262.4602,6641.8784,4252.3247,61.850727,99.13883,2222,4786,5108,5046,5108,3,0,0,0
11110,-2263.2969,6538.644,4252.3247,55.496872,84.04823,2222,4786,5108,5046,5108,3,0,0,0
11111,1709.967,-3799.6423,3182.874,6.5307517,16.696236,2289,4787,9,0,0,3,0,0,0
11112,-3432.8716,5485.04,4223.3267,157.87517,188.66533,2222,4788,5108,5046,5108,3,0,0,0
11114,1608.4341,-3736.7534,3200.1191,45.161903,52.494576,2289,4789,9,0,0,3,0,0,0
11115,-3507.9827,5669.666,4223.3267,101.57198,132.2358,2222,4788,5108,5046,5108,3,0,0,0
11116,2030.6406,-3515.7864,3263.556,66.75621,105.00895,2289,4762,9,0,0,3,0,0,0
11117,1827.5781,-3851.4324,3214.016,15.129941,39.117966,2289,4787,9,0,0,3,0,0,0
11119,-2823.2136,5079.472,4162.1406,70.00083,96.07948,2222,4790,5108,5046,5108,3,0,0,0
11120,-2966.4688,5062.059,4162.1406,70.00083,96.07948,2222,4790,5108,5046,5108,3,0,0,0
11121,-2875.4827,5175.4375,4123.3027,85.46742,134.47354,2222,4790,5108,5046,5108,3,0,0,0
11122,1855.9219,-1663.0625,3420.3872,9.527134,15.340476,2222,4802,5061,4802,5061,3,0,0,0
11123,-3016.2083,2034.9948,5837.1846,0.2777778,114.5532,2222,4407,9,0,0,3,0,0,0
11165,-13964.771,1148.7639,78.61541,75.32479,119.60194,1658,4829,9,0,0,3,0,0,0
11176,-1961.5192,-1339.1459,4757.067,509.50388,629.2414,2296,4874,9,0,0,3,0,0,0
11179,-2009.7291,6748.5244,4903.4907,147.55466,208.69087,2296,4881,9,0,0,3,0,0,0
11185,4977.404,-1469.3541,3204.4243,57.57718,91.65578,2222,4902,4902,4902,4902,3,0,0,0
11191,-6063.2656,2156.4792,5549.06,241.3045,337.39548,2290,4495,4495,0,0,3,0,0,0
11204,-7377.7256,2849.9246,5610.7705,5.7614474,11.573959,2290,4716,4716,0,0,3,0,0,0
11205,-6089.7554,1646.2153,5597.539,161.06082,232.26262,2290,4452,4452,0,0,3,0,0,0
11206,-7652.2676,1773.3942,5397.2905,342.24606,464.0306,2290,4451,4451,0,0,3,0,0,0
11207,-5596.991,-27.052084,5718.339,14.421259,44.157597,2222,4905,5049,4904,4904,3,0,0,0
11219,-1923.7361,-9336.264,4727.8906,338.66016,443.1029,2296,4874,9,0,0,3,0,0,0
11220,-1725.5591,6185.713,4162.3735,7.0301805,8.632708,2222,4921,5108,5046,5108,3,0,0,0
11221,0,0,0,3.0044441,15.107049,2287,4922,4922,4922,4922,3,0,0,0
11222,-178.28299,194.19098,959.7203,81.37125,118.53578,2373,4836,4344,0,0,3,0,0,0
11227,6070.77,-148.43056,-1943.7642,4.3960123,21.625608,1264,4926,9,0,0,3,0,0,0
11232,10912.664,-2764.3264,100.00002,39.72205,48.638866,2162,4929,9,0,0,3,0,0,0
11239,-5978.9097,-285.967,5601.483,36.238964,52.0369,2222,4450,5048,5059,5059,3,0,0,0
11240,-6027.8247,-540.6389,5607.093,74.86648,178.12263,2222,4930,5048,5059,5059,3,0,0,0
11245,6251.2056,5082.3804,134.85506,306.1688,382.47125,1264,4848,9,0,0,3,0,0,0
11247,-260.2691,-7375.1494,7194.358,39.503235,82.61461,2285,4957,9,4957,0,3,0,0,0
11251,-1861.6771,-319.63196,5582.5557,556.7682,556.7682,2222,4407,9,0,0,3,0,0,0
11256,324.75,267.03647,251.72629,604.1016,627.5463,2363,4963,9,0,0,3,0,0,0
11257,11795.966,15859.299,30,211.12317,294.82983,1658,2746,9,0,0,3,0,0,0
11258,11598.906,16289.578,30,2.684356,14.236112,1658,2589,9,0,0,3,0,0,0
11259,-3807.981,2599.39,-137.96518,1266.5836,1553.1777,2374,5512,5512,5512,5512,3,0,0,0
11260,-3274.9722,443.8837,-7.6795816,2.7910454,13.888889,2374,4968,4968,5490,5490,3,0,0,0
11261,-3759.908,781.05383,592.5139,4.501457,13.472223,2374,4970,9,0,0,3,0,0,0
11262,-1857.257,1379.7865,4039.3877,139.09033,246.11896,2222,4958,9,0,0,3,0,0,0
11265,-7017.889,2294.5557,5474.698,147.14044,256.99615,2222,4731,4731,4731,4731,3,0,0,0
11266,-7394.828,2888.1719,5341.0967,80.89755,176.08401,2290,4729,4729,0,0,3,0,0,0
11267,-6973.8853,2258.9739,5474.698,127.76321,252.27486,2290,4976,4976,0,0,3,0,0,0
11268,-7212.182,2198.5608,5474.698,139.81075,249.72209,2290,4976,4976,0,0,3,0,0,0
11271,-1904.4202,2691.5903,5474.1084,525.1789,530.9613,2222,4407,9,0,0,3,0,0,0
11272,2634.6077,346.3941,246.36983,98.861786,98.369934,2354,4846,9,0,0,3,0,0,0
11273,-4111.943,639.98267,320.7032,746.24005,808.6959,2368,792,9,0,0,3,0,0,0
11274,-2026.217,-1811.2812,49.029297,308.21167,370.6765,2368,3178,9,0,0,3,0,0,0
11275,-1870.7952,-1788.0851,-73.717285,538.7872,571.62524,2368,3439,9,0,0,3,0,0,0
11276,-1763.382,-2073.9775,49.029297,85.76564,137.53668,2368,3231,9,0,0,3,0,0,0
11278,-4105.318,-4666.658,80.461266,780.67017,1389.5653,2368,904,9,0,0,3,0,0,0
11279,-6880.2915,1023.0035,6294.443,159.10535,282.83057,2222,5050,5050,5099,5099,3,0,0,0
11280,-855.2257,384.75696,5369.2524,545.13385,545.13385,2222,4407,9,0,0,3,0,0,0
11281,-3124.6875,667.03125,5450.647,572.2856,575.6944,2222,4407,9,0,0,3,0,0,0
11290,1654.441,2129.0713,408.21756,221.08615,233.33118,2162,4301,4301,4301,4301,3,0,0,0
11292,0,0,0,4.491446,11.50139,2437,2089,9,0,0,3,0,0,0
11293,10912.664,-2764.3264,100.00002,39.72205,48.638866,2162,5082,9,0,0,3,0,0,0
11295,1262.2291,-3671.0034,3151.2715,64.09598,115.37307,2289,5083,9,0,0,3,0,0,0
11296,1582.4149,-3726.1633,3182.241,45.161903,52.494576,2289,4789,9,0,0,3,0,0,0
11298,2000.6719,-3211.014,3246.637,119.26134,129.30147,2289,5084,9,5084,0,3,0,0,0
11302,-1456.7812,7260.8047,3999.7444,55.76209,101.37508,2222,4307,5105,5104,5105,3,0,0,0
11303,-1490.7812,7392.6104,3999.7444,55.76209,88.49548,2222,4307,5105,5104,5105,3,0,0,0
11304,-1533.283,7460.8853,3999.7444,55.76209,88.49548,2222,4307,5105,5104,5105,3,0,0,0
11305,-1553.6372,7582.4663,3983.0715,55.76209,88.49548,2222,4307,5105,5104,5105,3,0,0,0
11306,-6984.509,859.125,5631.3623,100.74417,164.39966,2222,5100,5100,5099,5099,3,0,0,0
11307,-7138.5625,571.61633,5560.9595,168.8655,212.46356,2222,5100,5100,5099,5099,3,0,0,0
11308,-7088.3403,713.9983,5616.075,134.28754,206.12,2222,5100,5100,5099,5099,3,0,0,0
11309,10575.271,1255.3906,94.941475,5.8363113,11.915973,2162,5101,9,0,0,3,0,0,0
11311,0,0,0,551.84906,1155.7097,2361,5112,9,0,0,3,0,0,0
11317,-2811.39,2548.25,936.993,152.473,222.187,2361,5119,9,5495,0,3,0,0,0
11322,-4920.33,98.92014,19.215784,20.066948,29.484049,2374,5517,5517,5490,5490,3,0,0,0
11323,-3873.967,78.09722,-304.9614,347.98773,538.0256,2374,5139,5139,5490,5490,3,0,0,0
11324,-3307.712,-485.36807,-13.359834,10.761102,18.19629,2374,5183,5183,5490,5490,3,0,0,0
11345,-5840.943,1258.4861,1089.5764,265.8003,423.6083,2361,5160,9,0,0,3,0,0,0
11346,-5142.25,56.71875,1287.4562,265.8003,423.6083,2361,5161,9,0,0,3,0,0,0
11356,6967.3804,-1923.2795,0,45.743675,81.0907,2175,4590,9,4590,0,3,0,0,0
11363,12139.39,14597.078,18.375433,2.7777777,13.888889,2441,5284,9,5284,0,3,0,0,0
11364,-12702.736,-11464.768,-34.115955,2.7777777,13.888889,2441,5245,9,0,0,3,0,0,0
11365,-2434.0676,7647.4756,3977.116,11.207426,12.567852,2222,5168,9,0,0,3,0,0,0
11366,-2434.0676,7622.3896,3971.7332,11.207426,12.567852,2222,5177,9,0,0,3,0,0,0
11369,1972.6146,-3230.139,3252.8083,94.620605,116.96324,2222,5084,9,5084,0,3,0,0,0
11370,2666.6667,-2133.3333,0,4.537497,36.921394,2222,4732,9,4732,0,3,0,0,0
11371,6911.625,3044.534,4787.273,204.6395,267.1133,2132,4718,9,0,0,3,0,0,0
11372,15234.505,16303.712,-10.75369,614.4372,679.4672,1658,5182,9,0,0,3,0,0,0
11375,15156.899,15975.942,-6.3521457,163.20027,185.34258,1658,5186,9,0,0,3,0,0,0
11379,-3142.861,418.52084,1205.4484,2.7777777,13.888889,2361,5194,9,0,0,3,0,0,0
11380,7538.6675,2789.2422,4881.7007,403.71448,448.305,2132,5186,9,0,0,3,0,0,0
11381,10665.969,3978.7727,1590.7041,253.96269,292.27826,2361,5219,9,0,0,3,0,0,0
11382,-6587.163,2744.052,499.42194,130.42609,155.22758,2361,5230,9,0,0,3,0,0,0
11383,2200.2344,2114.014,0,456.50748,549.89105,2249,4086,4086,4086,4086,3,0,0,0
11384,4329.8384,-2630.7031,1.6564383E-05,2.8621593,13.888889,1264,5240,5240,5240,0,3,0,0,0
11385,-4033.6008,2323.0122,355.0479,68.27137,145.10416,2361,5244,9,0,0,3,0,0,0
11386,-6676.4775,2375.2622,983.7549,92.68663,126.0273,2361,5160,9,0,0,3,0,0,0
11387,3323.7727,6282.028,4764.075,29.375914,41.4932,2456,4710,4710,4710,4710,5419,0,0,0
11388,3543.2266,6432.597,4497.3213,109.57029,206.88368,2456,4733,4733,4733,4733,5419,0,0,0
11389,3878.4202,6670.7554,4788.8403,109.83543,110.27309,2456,4710,4710,4710,4710,5419,0,0,0
11390,4649.9443,7160.348,4837.6685,283.37482,325.9874,2456,4490,4490,4490,4490,5419,0,0,0
11391,3680.948,6057.94,4787.8857,2.0592508,16.854057,2456,4718,4718,4718,4718,5419,0,0,0
11392,4559.4487,5956.502,4854.761,144.46864,152.43135,2456,4707,4707,4707,4707,5419,0,0,0
11393,4247.068,6008.4956,4839.1616,172.55684,174.03592,2456,4707,4707,4707,4707,5419,0,0,0
11395,3273.1562,5967.151,4927.3125,18.614668,27.451344,2456,5243,9,0,0,5419,0,0,0
11426,2449.2378,6110.164,4784.798,10.413965,16.602764,2222,5243,9,5243,0,5419,0,0,0
11428,8000.4834,4670.905,0,3.4070332,15.066214,2450,5274,9,0,0,3,0,0,0
11429,-3716.29,5799.2524,-1.9752604,461.5413,579.62683,2361,5275,9,0,0,3,0,0,0
11430,4961.6997,-1183.849,-0.00012022508,317.03088,317.03088,2441,5283,5283,5283,5283,3,0,0,0
11432,-4552.6875,3030.2327,478.44302,155.40187,246.84413,2361,5244,9,0,0,3,0,0,0
11433,-4455.8696,3171.0737,481.50146,127.51692,191.99593,2361,5244,9,0,0,3,0,0,0
11434,-250.29514,-1276.7639,5668.433,428.18625,502.9622,2450,5260,9,0,0,3,0,0,0
11437,-3734.231,-1712.3351,153.34439,297.58432,820.8805,2374,5277,5277,5490,5490,3,0,0,0
11439,838.25,1966.9098,399.17212,16.522408,31.079782,1658,5278,9,0,0,3,0,0,0
11440,837.783,1885.4185,403.78815,21.616463,33.67807,1658,5279,9,0,0,3,0,0,0
11441,779.4097,1919.5798,431.3504,11.986373,25.255638,1658,5280,9,0,0,3,0,0,0
11442,209.6198,-840.76215,186.18037,319.3642,412.753,2450,5254,9,0,0,3,0,0,0
11443,-283.74307,-1249.7709,2292.9824,81.855865,119.61224,2450,5407,9,0,0,3,0,0,0
11444,663.533,-1297.3923,2682.179,6.0402036,18.977095,2450,5256,9,0,0,3,0,0,0
11445,1852.9548,1.6423612,52.10851,11.910748,19.685266,2444,5112,5600,5602,5739,3,5687,0,0
11446,-146.24826,1379.9653,649.9372,11.024761,19.27932,2444,5119,5463,5495,5620,3,5688,0,0
11447,-7022.854,1258.4861,-1152.5671,265.8003,423.6083,2444,5405,5548,5623,0,3,0,0,0
11448,-7278.9272,56.71875,126.57052,265.8003,423.6083,2444,5161,5549,5622,0,3,0,0,0
11450,-6587.163,2744.052,-895.0391,130.42609,155.22758,2444,5397,5547,5624,0,3,0,0,0
11451,-1501.2673,2046.7188,373.27823,203.44843,246.77728,2444,5244,5593,5495,5620,3,5688,0,0
11452,-619.83856,-674.58856,892.0207,23.02333,23.828144,2444,5194,5538,5749,5750,3,0,0,0
11453,13429.317,12694.81,114.81612,222.03687,328.26114,2361,5219,9,0,0,3,0,0,0
11454,-1040.8177,4219.8716,198.82674,153.29828,201.61809,2444,5550,5618,5495,5620,3,5688,0,0
11456,-341.84723,-1049.4548,2292.9824,81.855865,129.88554,2450,5391,9,0,0,3,0,0,0
11457,-412.22916,-886.1528,2292.9824,81.855865,129.88554,2450,5391,9,0,0,3,0,0,0
11458,-191.20139,-859.7222,2292.9824,81.855865,129.88554,2450,5256,9,0,0,3,0,0,0
11459,298.1111,-1466.1163,2736.9976,97.17223,122.36179,2450,5391,9,0,0,3,0,0,0
11460,416.06598,-1403.5469,2736.9976,101.15278,122.36179,2450,5391,9,0,0,3,0,0,0
11462,573.3715,-996.533,3635.5327,269.274,335.34207,2450,5391,9,0,0,3,0,0,0
11474,-645.88196,-1662.5955,5008.078,34.409016,86.67796,2450,5287,9,0,0,3,0,0,0
11522,2311.3213,2630.4175,-228.50496,101.98133,161.67235,2444,5561,5600,5561,0,3,0,0,0
11539,-1857.257,1379.7865,3534.563,139.09033,246.11896,2222,5117,9,0,0,3,0,0,0
11540,-1857.257,1379.7865,2958.9175,139.09033,246.11896,2222,5259,9,0,0,3,0,0,0
11541,-5333.3335,6400,0,2.7777777,13.888889,2222,5333,5333,5333,5333,3,0,0,0
11545,-580.408,4945.4443,160.89337,13.098,31.589369,2444,5533,5618,5495,5620,3,5688,0,0
11547,2724.6406,6584.171,4793.108,22.44475,34.2685,2222,5342,9,5342,0,5419,0,0,0
11548,2255.0747,6215.666,4862.858,244.3247,306.1925,2222,5400,9,5343,0,5419,0,0,0
11579,-1253.9479,2054.0798,287.63116,221.39691,305.60715,2444,5244,5593,5495,5620,3,5688,0,0
11580,-986.684,2025.3594,287.63116,174.91585,303.7254,2444,5244,5593,5495,5620,3,5688,0,0
11581,-1017.993,2279.1077,311.23386,103.07816,291.21463,2444,5244,5593,5495,5620,3,5688,0,0
11583,-1383.7274,2860.3074,287.6312,203.72977,291.09695,2444,5244,5593,5495,5620,3,5688,0,0
11584,-1245.7848,3070.7354,287.6312,191.3647,269.4674,2444,5244,5593,5495,5620,3,5688,0,0
11585,-1393.9584,2762.8508,287.6312,191.3647,269.4674,2444,5244,5593,5495,5620,3,5688,0,0
11589,114.64584,1955.2795,260.56955,207.65474,269.0729,2444,5244,5593,5495,5620,3,5688,0,0
11590,-427.43576,1690.6476,287.63116,132.42938,170.9813,2444,5244,5593,5495,5620,3,5688,0,0
11591,65.92535,512.57465,258.88202,190.89655,320.239,2444,5244,5593,5495,5620,3,5688,0,0
11594,-9601.926,3812.0088,414.30826,291.92096,526.92163,2361,5380,9,0,0,3,0,0,0
11596,-2539.2935,907.7118,845.36224,0.2777778,16.15245,2444,5398,5592,5495,5620,3,5688,0,0
11598,-342.45834,-731.82117,2292.9824,81.855865,118.64809,2450,5391,9,0,0,3,0,0,0
11599,-131.61111,-1074.8646,2292.9824,81.855865,129.88554,2450,5256,9,0,0,3,0,0,0
11607,-3822.066,-1341.4618,388.65027,17.685133,30.696844,2481,4968,9,4968,0,3,0,0,0
11608,-3827.125,-1418.4479,51.32053,166.88092,267.08435,2481,4968,9,4968,0,3,0,0,0
11609,-3842.3838,-1872.3403,53.20931,185.33394,243.13603,2481,5412,9,5412,0,3,0,0,0
11610,-3817.6284,-2354.2917,97.06004,116.68162,154.02737,2481,5413,9,5413,0,3,0,0,0
11614,-150.42188,-1538.1024,737.26605,76.12513,142.75674,2444,5537,5539,5749,5750,3,0,0,0
11615,-102.08681,-1666.1997,737.26605,76.12513,142.75674,2444,5537,5539,5749,5750,3,0,0,0
