ID,GeosetIndex,GeosetValue,CreatureDisplayInfoID
92037,1,3,109957
92038,0,1,109963
92039,2,1,109963
92040,3,2,109963
92041,1,2,109963
92236,0,1,109972
92237,4,1,109972
92238,2,5,109972
92239,1,1,109972
92240,0,1,109975
92241,4,1,109975
92242,1,6,109975
92243,2,3,109975
92244,0,1,109976
92245,4,2,109976
92246,1,2,109976
92247,2,1,109976
92248,0,2,109977
92249,4,2,109977
92250,1,4,109977
92251,2,2,109977
92252,0,3,109980
92253,1,2,109980
92254,2,1,109980
92449,5,1,107307
92450,0,2,110001
92451,1,2,110001
92452,2,2,110001
92453,3,3,110001
92454,4,2,110001
92455,5,2,110001
92456,6,3,110001
92457,7,2,110001
92458,8,2,110001
92459,9,2,110001
92460,10,2,110001
92461,0,3,110002
92462,1,3,110002
92463,2,3,110002
92464,3,2,110002
92465,4,2,110002
92466,5,3,110002
92467,6,1,110002
92468,7,1,110002
92469,8,3,110002
92470,9,3,110002
92471,10,1,110002
92472,0,1,110003
92473,1,3,110003
92474,2,2,110003
92475,3,2,110003
92476,4,2,110003
92477,5,2,110003
92478,6,2,110003
92479,7,3,110003
92480,8,3,110003
92481,9,1,110003
92482,10,2,110003
92483,0,3,110004
92484,1,2,110004
92485,2,4,110004
92486,3,3,110004
92487,4,4,110004
92488,5,2,110004
92489,6,3,110004
92490,7,2,110004
92491,8,2,110004
92492,9,2,110004
92493,10,1,110004
92494,0,2,109373
92495,0,1,110005
92496,6,1,110006
92497,0,2,110006
92498,1,3,110006
92499,9,11,110006
92500,5,1,110006
92501,0,2,110007
92502,1,3,110007
92503,6,2,110007
92504,9,6,110007
92505,5,1,110007
92506,4,2,110008
92507,1,3,110008
92508,2,3,110008
92509,0,2,110008
92607,1,2,103476
92608,1,2,103477
92609,1,2,103478
92610,1,2,103479
92611,1,2,103790
92612,1,2,103791
92613,1,2,103792
92614,1,2,103793
92615,1,2,103490
92616,1,2,103491
92617,1,2,103492
92618,1,2,103493
92619,1,2,103802
92620,1,2,103803
92621,1,2,103804
92622,1,2,103805
92623,1,2,103486
92624,1,2,103487
92625,1,2,103488
92626,1,2,103489
92627,1,2,103798
92628,1,2,103799
92629,1,2,103800
92630,1,2,103801
92631,1,4,104448
92632,1,4,104449
92633,1,4,104450
92634,1,4,104451
92635,1,4,104452
92636,1,4,104453
92637,1,4,104454
92638,1,4,104455
92639,1,4,104329
92640,1,4,104330
92641,1,4,104331
92642,1,4,104332
92643,1,4,104341
92644,1,4,104342
92645,1,4,104343
92646,1,4,104344
92647,1,4,104349
92648,1,4,104350
92649,1,4,104351
92650,1,4,104352
92651,1,4,104365
92652,1,4,104366
92653,1,4,104367
92654,1,4,104368
92655,1,2,102194
92656,1,2,102195
92657,1,2,102196
92658,1,2,102197
92659,1,2,102198
92660,1,2,102199
92661,1,2,102200
92662,1,2,102201
92663,1,2,102258
92664,1,2,102259
92665,1,2,102260
92666,1,2,102261
92667,1,2,102262
92668,1,2,102263
92669,1,2,102264
92670,1,2,102265
92671,1,2,103502
92672,1,2,103503
92673,1,2,103505
92674,1,2,103506
92675,1,2,103814
92676,1,2,103815
92677,1,2,103816
92678,1,2,103817
92679,1,2,103498
92680,1,2,103499
92681,1,2,103500
92682,1,2,103501
92683,1,2,103810
92684,1,2,103811
92685,1,2,103812
92686,1,2,103813
92687,1,4,102650
92688,1,4,102651
92689,1,4,102652
92690,1,4,102653
92691,1,4,102662
92692,1,4,102663
92693,1,4,102664
92694,1,4,102665
92695,1,4,102678
92696,1,4,102679
92697,1,4,102680
92698,1,4,102681
92699,1,4,102694
92700,1,4,102695
92701,1,4,102696
92702,1,4,102697
92703,1,4,109617
92707,0,6,106747
92708,0,3,106758
92709,0,4,106745
92710,1,1,110032
92711,0,1,110032
92712,2,1,110032
92713,1,1,110033
92714,0,1,110033
92715,2,1,110033
92716,1,1,110034
92717,0,1,110034
92718,2,1,110034
92719,1,1,110035
92720,0,1,110035
92721,2,1,110035
92722,1,1,110036
92723,0,1,110036
92724,2,1,110036
92725,1,1,110037
92726,0,1,110037
92727,2,1,110037
92728,1,1,110038
92729,0,1,110038
92730,2,1,110038
92731,1,1,110039
92732,0,1,110039
92733,2,1,110039
92734,1,1,110040
92735,0,1,110040
92736,2,1,110040
92737,1,1,110041
92738,0,1,110041
92739,2,1,110041
92740,0,1,109370
92741,1,1,109370
92742,0,1,110042
92743,1,2,110042
92744,2,3,110043
92745,3,2,110043
92746,0,5,110043
92747,1,3,110043
92748,0,3,110054
92749,1,3,110054
92750,0,2,110056
92751,4,2,110056
92754,1,5,110056
92755,2,1,110056
92756,0,1,110067
92757,0,1,110068
92758,1,2,110068
92759,4,1,110068
92760,2,1,110068
92761,0,2,110069
92762,1,4,110069
92763,4,1,110069
92764,2,1,110069
92765,0,2,110072
92766,0,1,110073
92767,4,1,110073
92768,1,3,110073
92769,2,4,110073
92770,3,1,110073
92771,0,3,110077
92772,3,2,110085
92773,4,2,110085
92774,0,1,110101
92775,3,2,104933
92776,3,2,104932
92777,3,2,104925
92778,3,2,104924
92779,0,7,104941
92780,0,7,110135
92781,1,4,110135
92782,3,5,110135
92783,2,4,110135
92784,0,2,110159
92785,1,2,110163
92786,0,1,110163
92787,6,1,110163
92788,7,2,110163
92789,9,3,110163
92790,0,1,110168
92791,3,2,110170
92792,1,1,110170
92793,2,1,110170
92794,0,7,110177
92795,1,2,110177
92796,2,1,110177
92797,6,2,110177
92798,9,3,110177
92799,5,1,110177
92800,7,2,110177
92801,3,3,110177
92802,0,2,110188
92803,0,1,110195
92804,1,1,110195
92805,0,1,110196
92806,1,2,110196
92807,0,2,110198
92808,0,4,110213
92809,1,5,110213
92810,3,1,110213
92811,4,1,110213
92812,5,1,110213
92813,6,3,110213
92814,7,1,110213
92815,8,1,110213
92817,10,1,110213
92819,9,1,110213
92820,2,2,110213
92821,0,2,110226
92822,0,1,110235
92823,4,1,110235
92824,1,6,110235
92825,2,1,110235
92826,1,2,110239
92827,2,1,110239
92828,3,1,110239
92829,0,2,110243
92830,3,2,110243
92831,2,2,110243
92832,0,1,110251
92833,1,5,110251
92834,3,1,110251
92835,4,2,110251
92836,5,5,110251
92837,6,2,110251
92838,7,1,110251
92839,8,1,110251
92840,9,1,110251
92841,10,1,110251
92842,2,7,110251
92843,0,1,110253
92844,3,2,110253
92845,0,1,110261
92846,1,2,110292
92847,1,1,103979
92851,5,1,110316
92852,0,4,110316
92853,4,3,110316
92854,8,2,110316
92855,1,3,110316
92856,2,2,110316
92857,7,1,110316
92858,3,5,110316
92859,5,2,110317
92860,0,2,110317
92861,4,3,110317
92862,8,2,110317
92863,1,4,110317
92864,2,4,110317
92865,7,2,110317
92866,3,2,110317
92867,5,1,110318
92868,0,2,110318
92869,4,3,110318
92870,8,2,110318
92871,1,2,110318
92872,2,3,110318
92873,6,2,110318
92874,7,2,110318
92875,3,1,110318
92876,5,4,110319
92877,0,5,110319
92878,2,4,110319
92879,3,6,110319
92880,7,2,110319
92881,1,7,110319
92882,9,1,110319
92885,0,2,110323
92886,4,1,110323
92887,1,2,110323
92888,1,1,110324
92889,0,1,110324
92890,0,3,110336
92891,1,2,110336
92892,4,1,110336
92893,2,2,110336
92894,0,1,110340
92895,1,2,110340
92896,0,1,110341
92897,1,2,110341
92898,0,1,103250
92899,1,3,103250
92900,2,1,103250
92901,2,4,110352
92902,0,3,110352
92903,2,4,110353
92904,0,3,110353
92905,0,1,110358
92906,0,1,110359
92907,3,2,110359
92908,1,2,110359
92909,0,1,110360
92910,0,3,110361
92911,2,2,110361
92912,3,2,110361
92913,0,3,110362
92914,2,2,110362
92915,3,2,110362
92916,0,2,110363
92917,4,1,110363
92918,2,1,110366
92919,3,1,110366
92920,0,1,110366
92921,2,1,110367
92922,3,1,110367
92923,0,6,110367
92927,2,1,110376
92928,3,1,110376
92929,0,1,110376
92930,0,3,110378
92931,1,3,110378
92932,2,2,110378
92933,3,1,110378
92934,4,2,110378
92935,5,3,110378
92936,6,4,110378
92937,7,1,110378
92938,8,1,110378
92939,9,1,110378
92940,10,2,110378
92941,0,1,110380
92942,1,4,110380
92943,2,1,110380
92944,3,4,110380
92945,4,2,110380
92946,5,2,110380
92947,6,4,110380
92948,7,3,110380
92949,8,1,110380
92950,9,1,110380
92951,10,1,110380
92952,0,1,110381
92953,4,2,110381
92954,1,4,110381
92955,2,2,110381
92956,4,5,110382
92957,10,1,110382
92958,9,1,110382
92959,8,3,110382
92960,7,1,110382
92961,6,4,110382
92962,5,1,110382
92963,3,4,110382
92964,1,5,110382
92965,0,2,110382
92966,2,2,110382
92967,4,1,110385
92968,0,3,110385
92969,1,4,110385
92970,2,6,110385
92971,3,1,110385
92972,5,4,110385
92973,6,2,110385
92974,7,1,110385
92975,8,6,110385
92976,9,1,110385
92977,10,1,110385
92978,0,1,110085
92979,0,3,110390
92980,1,2,110390
92981,0,1,110391
92982,4,2,110391
92983,1,4,110391
92984,2,1,110391
92985,6,2,110434
92986,0,2,110434
92987,1,3,110434
92988,9,11,110434
92989,5,1,110434
92990,2,4,110434
92991,7,2,110434
92993,1,3,110435
92994,6,2,110435
92995,9,6,110435
92996,5,1,110435
92997,0,1,110436
92998,0,2,110437
92999,0,1,110438
93000,0,2,110439
93001,0,1,110440
93002,0,2,110441
93003,0,1,110442
93004,0,2,110443
93005,0,1,110444
93006,0,1,110445
93007,0,2,110446
93008,0,2,110447
93009,0,1,110448
93010,0,2,110449
93011,0,1,110450
93012,0,1,110451
93013,4,1,110451
93014,2,5,110451
93015,1,1,110451
93016,3,1,110451
93017,6,2,110452
93018,0,2,110452
93019,1,3,110452
93020,9,13,110452
93021,5,1,110452
93022,2,4,110452
93023,7,2,110452
93024,4,1,110452
93025,3,1,110453
93026,0,1,110453
93027,4,1,110453
93028,2,5,110453
93029,1,3,110453
93030,0,2,110454
93031,4,1,110454
93032,1,4,110454
93033,2,5,110454
93034,3,1,110454
93035,0,2,110455
93036,4,1,110455
93037,1,5,110455
93038,2,5,110455
93039,3,1,110455
93040,0,1,110456
93041,4,1,110456
93042,2,5,110456
93043,1,1,110456
93044,3,1,110456
93045,0,1,110457
93046,4,1,110457
93047,2,5,110457
93048,1,3,110457
93049,3,1,110457
93050,0,2,110458
93051,4,1,110458
93052,1,4,110458
93053,2,5,110458
93054,3,1,110458
93055,0,2,110459
93056,4,1,110459
93057,1,5,110459
93058,2,5,110459
93059,3,1,110459
93060,0,1,110460
93061,4,1,110460
93062,2,5,110460
93063,1,1,110460
93064,0,2,110461
93065,4,1,110461
93066,1,4,110461
93067,2,5,110461
93068,0,1,110462
93069,4,1,110462
93070,2,5,110462
93071,1,3,110462
93072,0,1,110463
93073,4,1,110463
93074,2,5,110463
93075,1,1,110463
93076,0,2,110464
93077,4,1,110464
93078,1,4,110464
93079,2,5,110464
93080,0,1,110465
93081,4,1,110465
93082,2,5,110465
93083,1,3,110465
93084,0,2,110466
93085,4,1,110466
93086,1,5,110466
93087,2,5,110466
93088,0,2,110467
93089,4,1,110467
93090,1,5,110467
93091,2,5,110467
93092,3,1,110468
93093,0,1,110468
93094,4,1,110468
93095,2,5,110468
93096,1,1,110468
93097,3,1,110469
93098,0,1,110469
93099,4,1,110469
93100,2,5,110469
93101,1,5,110469
93102,3,1,110470
93103,0,2,110470
93104,4,1,110470
93105,2,5,110470
93106,1,2,110470
93107,3,1,110471
93108,0,2,110471
93109,4,1,110471
93110,2,5,110471
93111,1,1,110471
93112,3,1,110472
93113,0,1,110472
93114,4,1,110472
93115,2,5,110472
93116,1,1,110472
93117,3,1,110473
93118,0,1,110473
93119,4,1,110473
93120,2,5,110473
93121,1,5,110473
93122,3,1,110474
93123,0,2,110474
93124,4,1,110474
93125,2,5,110474
93126,1,2,110474
93127,3,1,110475
93128,0,2,110475
93129,4,1,110475
93130,2,5,110475
93131,1,1,110475
93132,0,2,110477
93133,1,4,110477
93134,2,1,110477
93135,3,1,110477
93136,4,2,110477
93137,5,2,110477
93138,6,1,110477
93139,7,1,110477
93140,9,4,110477
93141,2,1,100204
93142,1,2,100204
93143,0,3,110492
93146,0,1,110505
93151,0,1,110537
93153,2,1,110537
93154,3,2,110537
93155,4,1,110537
93156,5,1,110537
93157,6,1,110537
93158,7,1,110537
93159,8,1,110537
93160,9,1,110537
93161,10,1,110537
93162,1,1,110538
93163,0,3,110538
93164,10,1,110539
93165,9,1,110539
93166,8,1,110539
93167,7,3,110539
93168,5,1,110539
93169,6,1,110539
93170,4,2,110539
93171,2,1,110539
93172,3,1,110539
93173,1,3,110539
93174,0,4,110539
93175,0,3,110540
93176,1,4,110540
93177,0,2,110542
93178,4,1,110542
93179,0,2,110543
93180,4,1,110543
93181,0,3,110544
93182,4,1,110544
93183,3,2,110544
93184,0,1,110545
93185,1,1,110545
93186,2,1,110545
93187,0,7,110570
93188,1,4,110570
93189,3,5,110570
93190,2,2,110570
93191,2,1,110571
93192,3,1,110571
93193,1,2,110571
93194,0,4,110571
93195,0,3,110572
93196,3,4,110572
93197,2,1,110572
93198,0,2,110590
93199,4,1,110590
93200,2,1,110590
93201,1,2,110590
93202,10,1,93944
93203,1,2,110608
93204,0,1,110609
93205,1,1,110609
93206,1,2,110612
93207,2,4,110621
93208,0,1,110622
93209,1,6,110622
93210,4,2,110622
93211,2,1,110636
93212,0,3,110636
93213,1,2,110636
93214,2,4,110637
93215,0,3,110637
93216,1,2,110637
93217,0,3,110638
93218,2,5,110638
93219,1,2,110638
93220,2,2,110639
93221,1,2,110639
93222,0,3,110639
93223,0,4,110645
93224,0,2,110655
93225,1,2,110655
93226,4,1,110655
93227,2,2,110673
93229,5,2,110673
93230,6,2,110673
93231,7,1,110673
93233,10,1,110673
93234,0,2,110673
93235,1,4,110673
93236,9,7,110673
93237,8,1,110673
93238,0,1,110679
93239,4,2,110679
93240,2,3,110679
93241,1,3,110679
93242,1,2,110685
93243,2,3,110685
93244,3,4,110685
93245,0,2,110686
93246,4,1,110686
93247,2,2,110686
93248,1,2,110686
93249,7,2,110688
93250,8,1,110688
93251,0,2,110688
93252,1,3,110688
93253,9,7,110688
93254,4,1,110688
93255,6,1,110688
93256,3,7,110688
93257,5,1,110688
93258,0,4,110697
93259,1,4,110697
93260,3,1,110697
93261,4,3,110697
93262,5,1,110697
93263,6,3,110697
93264,7,2,110697
93265,8,2,110697
93266,9,1,110697
93267,10,1,110697
93268,2,4,110697
93269,0,1,110700
93270,5,2,110700
93271,1,1,110700
93272,2,3,110700
93273,3,3,110700
93274,4,2,110700
93275,0,2,110701
93276,5,2,110701
93277,1,2,110701
93278,2,3,110701
93279,3,3,110701
93280,4,2,110701
93281,0,3,110702
93282,5,2,110702
93283,1,2,110702
93284,2,3,110702
93285,3,3,110702
93286,4,2,110702
93287,0,2,110718
93288,1,5,110718
93289,2,6,110718
93290,3,2,110718
93291,4,1,110718
93292,2,4,110761
93293,4,3,110761
93294,6,2,110761
93295,0,2,110761
93296,1,4,110761
93297,9,12,110761
93298,7,2,110761
93299,5,2,110761
93300,3,5,110761
93301,0,5,110762
93302,1,4,110762
93303,2,3,110762
93304,6,2,110762
93305,9,5,110762
93306,4,2,110762
93307,5,2,110762
93308,7,2,110762
93309,3,5,110762
93310,0,3,110784
93311,3,2,110784
93312,4,1,110784
93313,0,6,110798
93314,1,1,110798
93315,2,3,110798
93316,3,1,110798
93317,4,3,110798
93318,5,4,110798
93319,6,1,110798
93320,7,2,110798
93321,8,2,110798
93322,9,2,110798
93323,10,2,110798
93324,11,2,110798
93325,12,2,110798
93326,1,3,110839
93327,3,1,110839
93328,4,1,110839
93329,2,1,110839
93330,5,1,110839
93331,1,2,110840
93332,3,2,110840
93333,4,1,110840
93334,2,2,110840
93335,5,1,102461
93336,0,1,110845
93337,4,2,110845
93338,2,2,110845
93339,1,1,110845
93340,3,1,110845
93341,4,1,110846
93342,1,5,110846
93343,2,2,110846
93344,0,1,110846
93345,3,1,110846
93346,3,1,110847
93347,2,6,110847
93348,0,2,110847
93349,1,2,110847
93350,0,1,110851
93351,4,1,110851
93352,1,2,110851
93353,3,2,110851
93354,0,2,110855
93355,4,2,110855
93356,2,4,110855
93357,1,3,110855
93358,3,2,110855
93359,0,2,110868
93360,1,2,110868
93361,2,5,110868
93362,3,1,110868
93363,2,4,110882
93364,3,5,110882
93365,0,1,110882
93366,0,3,110916
93368,1,1,110916
93369,7,1,110916
93370,2,1,110916
93371,3,4,110916
93372,4,3,110916
93373,5,3,110916
93374,5,4,110919
93375,0,4,110919
93376,4,3,110919
93377,8,2,110919
93378,1,2,110919
93379,2,4,110919
93380,7,2,110919
93381,3,5,110919
93382,6,1,110919
93392,0,5,110921
93393,1,4,110921
93394,2,2,110921
93395,3,5,110921
93396,4,2,110921
93397,5,2,110921
93398,8,2,110921
93399,7,1,110921
93400,6,1,110921
93401,0,1,110924
93402,4,1,110924
93403,1,3,110924
93404,3,1,110924
93405,2,1,110924
93406,0,1,110963
93407,1,1,110963
93408,2,1,110963
93409,0,1,110981
93410,1,1,110981
93411,0,1,110983
93412,1,1,110983
93413,2,1,110983
93414,3,1,110983
93415,0,3,111043
93416,1,2,111043
93417,2,2,111043
93418,3,2,111043
93419,4,1,111043
93420,0,2,111025
93421,0,2,111027
93422,0,2,111028
93423,0,2,111029
93424,0,1,111022
93425,0,4,111079
93426,2,5,111079
93427,1,2,111080
93428,0,3,111080
93429,2,2,111080
93430,1,2,111081
93431,0,3,111081
93432,2,5,111081
93433,1,2,111082
93434,0,3,111082
93435,2,1,111082
93436,0,1,111085
93437,0,2,111086
93438,0,3,111087
93439,0,1,111088
93440,0,2,111089
93441,0,3,111090
93442,0,1,111091
93443,0,2,111092
93444,0,3,111093
93445,0,1,111094
93446,0,2,111095
93447,0,3,111096
93448,5,2,111128
93449,0,2,111128
93450,2,4,111128
93451,7,1,111128
93452,3,5,111128
93453,1,3,111128
93454,4,2,111128
93455,5,3,111129
93456,0,1,111129
93457,8,2,111129
93458,3,5,111129
93459,1,4,111129
93460,2,1,111129
93462,7,1,111129
93463,0,5,111130
93464,2,1,111130
93465,3,4,111130
93466,4,2,111130
93467,1,6,111130
93468,0,5,111131
93469,2,1,111131
93470,3,2,111131
93471,5,4,111131
93472,1,6,111131
93473,5,2,111132
93474,0,5,111132
93475,2,1,111132
93476,3,1,111132
93477,4,1,111132
93478,1,6,111132
93479,5,2,111133
93480,0,5,111133
93481,2,1,111133
93482,1,6,111133
93483,5,3,111134
93484,0,3,111134
93485,2,4,111134
93486,3,3,111134
93487,4,1,111134
93488,1,6,111134
93489,5,2,111135
93490,0,3,111135
93491,2,4,111135
93492,3,1,111135
93493,4,1,111135
93494,1,6,111135
93495,5,3,111136
93496,0,3,111136
93497,2,4,111136
93498,3,2,111136
93499,4,1,111136
93500,1,6,111136
93501,5,4,111137
93502,0,3,111137
93503,2,4,111137
93504,4,1,111137
93505,1,6,111137
93506,5,4,111140
93507,0,1,111140
93508,8,2,111140
93509,3,1,111140
93510,1,2,111140
93511,2,1,111140
93512,6,2,111140
93513,7,1,111140
93514,5,3,111141
93515,0,1,111141
93516,8,2,111141
93517,3,8,111141
93518,1,2,111141
93519,2,1,111141
93520,6,2,111141
93521,7,1,111141
93522,5,1,111142
93523,0,1,111142
93524,8,2,111142
93525,4,1,111142
93526,1,2,111142
93527,2,1,111142
93528,3,8,111142
93529,6,2,111142
93530,7,1,111142
93531,5,2,111143
93532,0,1,111143
93533,8,2,111143
93534,4,2,111143
93535,3,4,111143
93536,1,2,111143
93537,2,1,111143
93538,6,2,111143
93539,7,1,111143
93540,5,1,111144
93541,0,2,111144
93542,4,3,111144
93543,8,2,111144
93544,1,2,111144
93545,2,3,111144
93546,6,2,111144
93547,7,2,111144
93548,3,1,111144
93549,5,3,111145
93550,0,1,111145
93551,4,3,111145
93552,8,2,111145
93553,1,2,111145
93554,2,2,111145
93555,6,2,111145
93556,7,2,111145
93557,5,3,111146
93558,0,1,111146
93559,4,3,111146
93560,8,2,111146
93561,3,3,111146
93562,1,2,111146
93563,2,2,111146
93564,6,2,111146
93565,7,2,111146
93566,5,2,111147
93567,0,1,111147
93568,4,3,111147
93569,8,2,111147
93570,3,2,111147
93571,1,2,111147
93572,2,2,111147
93573,6,2,111147
93574,7,2,111147
93575,5,1,111148
93576,0,1,111148
93577,4,3,111148
93578,8,2,111148
93579,1,2,111148
93580,2,2,111148
93581,6,2,111148
93582,7,2,111148
93583,5,4,111149
93584,0,2,111149
93585,8,2,111149
93586,3,6,111149
93587,1,4,111149
93588,2,2,111149
93589,7,1,111149
93590,5,1,111150
93591,0,2,111150
93592,8,2,111150
93593,1,4,111150
93594,2,2,111150
93595,4,3,111150
93596,7,1,111150
93597,5,4,111151
93598,0,2,111151
93599,8,2,111151
93600,4,3,111151
93601,3,7,111151
93602,7,1,111151
93603,2,2,111151
93604,1,4,111151
93605,5,2,111152
93606,0,2,111152
93607,8,2,111152
93608,4,2,111152
93609,3,5,111152
93610,1,4,111152
93611,2,2,111152
93612,7,1,111152
93613,5,2,111153
93614,0,2,111153
93615,4,3,111153
93616,8,2,111153
93617,1,4,111153
93618,2,4,111153
93619,7,2,111153
93620,3,2,111153
93621,5,1,111154
93622,0,4,111154
93623,4,3,111154
93624,8,2,111154
93625,1,3,111154
93626,2,2,111154
93627,7,1,111154
93628,3,5,111154
93629,5,2,111155
93630,0,4,111155
93631,4,3,111155
93632,8,2,111155
93633,3,3,111155
93634,1,4,111155
93635,2,3,111155
93636,7,1,111155
93637,5,3,111156
93638,0,4,111156
93639,4,3,111156
93640,8,2,111156
93641,3,4,111156
93642,1,4,111156
93643,2,3,111156
93644,7,1,111156
93645,5,3,111157
93646,0,4,111157
93647,4,3,111157
93648,8,2,111157
93649,3,4,111157
93650,1,4,111157
93651,2,3,111157
93652,7,1,111157
93653,5,1,111158
93654,0,4,111158
93655,4,3,111158
93656,8,2,111158
93657,1,4,111158
93658,2,3,111158
93659,7,1,111158
93660,5,2,111159
93661,0,3,111159
93662,2,1,111159
93663,7,1,111159
93664,3,6,111159
93665,4,1,111159
93666,1,5,111159
93667,5,1,111160
93668,0,3,111160
93669,2,1,111160
93670,7,1,111160
93671,3,5,111160
93672,4,3,111160
93673,1,5,111160
93674,5,1,111161
93675,0,3,111161
93676,2,1,111161
93677,7,1,111161
93678,3,8,111161
93679,1,5,111161
93680,5,3,111162
93681,0,3,111162
93682,2,1,111162
93683,7,1,111162
93684,1,5,111162
93685,0,2,111163
93686,2,4,111163
93687,5,2,111163
93688,7,1,111163
93689,3,2,111163
93690,4,2,111163
93691,1,3,111163
93692,5,3,111164
93693,0,2,111164
93694,2,4,111164
93695,7,1,111164
93696,3,3,111164
93697,1,3,111164
93698,4,2,111164
93699,5,2,111165
93700,0,2,111165
93701,2,4,111165
93702,7,1,111165
93703,3,5,111165
93704,1,3,111165
93705,4,2,111165
93706,5,1,111166
93707,0,2,111166
93708,2,4,111166
93709,7,1,111166
93710,1,3,111166
93711,4,2,111166
93712,5,4,111167
93713,0,1,111167
93714,2,3,111167
93715,3,6,111167
93716,7,1,111167
93717,1,3,111167
93719,5,3,111168
93720,0,1,111168
93721,2,3,111168
93722,3,7,111168
93723,7,1,111168
93724,1,3,111168
93726,0,1,111169
93727,5,2,111169
93728,2,3,111169
93729,7,1,111169
93730,4,2,111169
93731,3,1,111169
93732,1,3,111169
93734,5,1,111170
93735,0,1,111170
93736,2,3,111170
93737,3,2,111170
93738,7,1,111170
93739,4,1,111170
93741,1,3,111170
93742,5,4,111171
93743,0,1,111171
93744,2,3,111171
93745,3,7,111171
93746,7,1,111171
93747,1,3,111171
93749,4,3,111171
93750,5,4,111172
93751,0,1,111172
93752,2,5,111172
93753,4,2,111172
93754,7,1,111172
93755,1,1,111172
93756,3,4,111172
93757,5,1,111173
93758,0,1,111173
93759,2,5,111173
93760,4,2,111173
93761,7,1,111173
93762,1,1,111173
93763,3,1,111173
93764,5,4,111174
93765,0,1,111174
93766,2,5,111174
93767,4,2,111174
93768,7,1,111174
93769,1,1,111174
93770,3,2,111174
93771,5,2,111175
93772,0,1,111175
93773,2,5,111175
93774,3,3,111175
93775,4,2,111175
93776,7,1,111175
93777,1,1,111175
93778,4,2,111129
93779,5,2,111187
93780,0,3,111187
93781,2,7,111187
93782,3,6,111187
93783,4,1,111187
93784,7,3,111187
93785,1,5,111187
93786,0,5,111188
93787,5,2,111188
93788,2,4,111188
93789,7,2,111188
93790,4,2,111188
93791,3,9,111188
93792,1,7,111188
93793,9,1,111188
93794,5,1,111189
93795,0,2,111189
93796,2,3,111189
93797,7,1,111189
93798,1,3,111189
93799,4,2,111189
93800,5,4,111190
93801,0,5,111190
93802,2,1,111190
93803,1,6,111190
93804,9,1,111190
93805,4,1,111190
93806,6,1,111190
93807,7,1,111190
93808,0,1,111202
93809,4,1,111202
93810,0,3,111203
93811,2,2,111203
93812,4,1,111203
93813,3,2,111203
93814,1,5,111207
93815,3,2,111207
93816,4,2,111207
93817,5,4,111207
93818,6,1,111207
93819,7,3,111207
93820,8,1,111207
93821,9,4,111207
93822,10,2,111207
93823,2,6,111207
93824,0,2,111207
93825,0,3,111208
93826,1,3,111208
93827,3,4,111208
93828,4,4,111208
93829,5,2,111208
93830,6,3,111208
93831,7,1,111208
93832,8,2,111208
93833,9,1,111208
93834,10,2,111208
93835,2,4,111208
93836,0,1,111209
93837,1,5,111209
93838,2,2,111209
93839,3,2,111209
93840,4,3,111209
93841,5,3,111209
93842,6,4,111209
93843,8,5,111209
93844,9,2,111209
93845,10,2,111209
93846,7,1,111209
93847,0,5,111210
93848,1,2,111210
93849,3,2,111210
93850,2,1,111210
93851,2,2,111211
93852,5,2,111211
93853,6,2,111211
93854,7,2,111211
93855,0,2,111211
93856,1,2,111211
93857,9,6,111211
93858,3,7,111211
93859,4,1,111211
93860,0,3,111213
93861,1,5,111213
93862,3,3,111213
93863,4,3,111213
93864,5,3,111213
93865,6,2,111213
93866,7,2,111213
93867,8,4,111213
93868,9,1,111213
93869,10,2,111213
93870,2,8,111213
93871,0,4,111214
93872,1,1,111214
93873,3,2,111214
93874,4,2,111214
93875,5,5,111214
93876,6,6,111214
93877,7,1,111214
93878,8,6,111214
93879,9,1,111214
93880,10,2,111214
93881,2,3,111214
93882,0,2,111216
93883,1,2,111216
93884,4,1,111216
93885,0,3,111218
93886,4,1,111218
93887,2,2,111218
93888,0,3,111222
93889,2,1,111222
93890,1,2,111222
93891,0,1,111227
93892,1,1,111227
93893,0,5,111228
93894,1,1,111228
93895,2,1,111228
93896,1,1,111229
93897,0,1,111229
93898,2,1,111229
93899,0,4,111236
93900,2,5,111236
93901,0,1,111237
93902,1,4,111237
93903,2,4,111237
93904,3,1,111237
93905,4,1,111237
93906,0,5,111238
93907,2,4,111238
93908,3,1,111238
93909,4,2,111238
93910,1,3,111238
93911,5,1,111238
93912,7,2,111238
93913,8,2,111238
93914,9,1,111238
93915,0,1,111239
93916,1,1,111239
93917,2,2,111239
93918,3,1,111239
93919,4,1,111239
93920,0,1,111240
93921,1,3,111240
93922,2,1,111240
93923,3,2,111240
93924,4,1,111240
93925,2,3,111247
93926,0,1,111248
93927,1,5,111248
93928,2,2,111248
93929,3,1,111248
93930,4,1,111248
93931,0,3,110920
93932,1,5,110920
93933,2,5,110920
93934,3,3,110920
93935,4,3,110920
93936,5,3,110920
93937,7,3,110920
93938,8,2,110920
93939,0,5,111273
93940,1,6,111273
93941,2,1,111273
93942,5,3,111273
93943,7,2,111273
93944,0,1,111274
93946,2,5,111274
93947,3,5,111274
93948,4,1,111274
93949,5,1,111274
93951,8,2,111274
93952,0,5,111275
93953,1,7,111275
93954,2,4,111275
93955,3,9,111275
93956,4,2,111275
93957,5,4,111275
93958,7,2,111275
93959,9,1,111275
93960,0,1,111276
