ID,Text,Language
13052,заподлист,8
13053,г[оа]+в[её]*н,8
13054,га+мн+ю+к,8
13055,п[ие]+д+[ое]+р,8
13056,\bпи+д+а+р,8
13057,\bпе+ди+к,8
13058,\bпе+др+и+л,8
13059,др+[ою]+ч,8
13060,задро+т,8
13061,г[ао]+ндо+н,8
13062,залуп[аеуы]\b,8
13063,залупой\b,8
13064,залупк,8
13065,\bчлен+[ао]+воз,8
13066,\bчлен+[ао]+гры,8
13067,\bчлен+[ао]+сос,8
13068,пенис,8
13069,\bелд,8
13070,сперм,8
13071,\bсукин,8
13072,\bсучье,8
13073,сцук,8
13074,\bс+у+к+[аеуи]+\b,8
13075,\bс+у+к+о+й\b,8
13076,\bс+у+к+а+ми+\b,8
13077,\bсуч[акеё],8
13078,жо+п,8
13079,гомик,8
13080,\bгомосек,8
13081,гомосят,8
13082,\bманд[аеуы]\b,8
13083,\bмандой\b,8
13084,\bмандов,8
13085,мандец,8
13086,\bсса+[лквнт],8
13087,\b[пвз]+[оыа]+сса+[влнт],8
13088,\bобосс+[ыуа],8
13089,сра[клнтч],8
13090,обс[еи]р[^в],8
13091,бзд[аеиун],8
13092,дрист,8
13093,дрищ,8
13094,\bшлю[хш],8
13095,\bшалав,8
13096,целк[аеуи]\b,8
13097,целкой\b,8
13098,целками\b,8
13099,п[её]+рд,8
13100,\bп[её]+рну,8
13101,\bпараш[^ю],8
13102,блю+[веёю],8
13103,бл[её]+в,8
13104,целоч,8
13105,\bссыш,8
13106,\b[^з]?фыуа,8
14427,aborto,10
14428,aid[ée]tic[oa],10
14429,\baids\b,10
14430,\b[âa]nus\b,10
14431,b[uo]cet[ãa]o,10
14432,b[uo]ceta,10
14433,babac[ãa]o,10
14434,\bbabaca\b,10
14435,\bbacanal\b,10
14436,baithola,10
14437,baitola,10
14438,beck,10
14439,\bbiba\b,10
14440,\bbicha\b,10
14441,\bbichona\b,10
14442,\bbixa\b,10
14443,\bbixona\b,10
14444,boiola,10
14445,bokete,10
14446,boketer[ao],10
14447,bolagato,10
14448,boquete,10
14449,boqueteir[ao],10
14450,boqueter[ao],10
14451,boyola,10
14452,\bbrioco\b,10
14453,\bbroxa\b,10
14454,Bund[ãa]o,10
14455,bundau[mn],10
14456,busseta,10
14457,\bc[uú]\b,10
14458,caba[çc]o,10
14459,cabasso,10
14460,cafet[ãa]o,10
14461,cafetina,10
14462,\bcag[ãa]o\b,10
14463,cagapau,10
14464,\bcagar\b,10
14465,caral[ie]o,10
14466,caralh[ao],10
14467,caralhinhos,10
14468,cheirarola,10
14469,chereca,10
14470,chochota,10
14471,ciririca,10
14472,coca[ií]na,10
14473,\bcoito\b,10
14474,\bcorn[oa]\b,10
14475,\bcrack\b,10
14476,criol[ao],10
14477,crioul[ao],10
14478,cuz[ãa]o,10
14479,cuzinho,10
14480,\bdacu\b,10
14481,\bdroga\b,10
14482,\becstasy\b,10
14483,\benfianoc[úu]\b,10
14484,er[óo]tic[ao],10
14485,ereç[ss]ão,10
14486,escrot[ao],10
14487,esperma,10
14488,esporrar,10
14489,estrup[ao],10
14490,estupr[ao],10
14491,f[ie]ladaputa,10
14492,f[ie]of[óo],10
14493,f[ou]dendo,10
14494,f[uo]deno,10
14495,f[uo]der,10
14496,\bfdp\b,10
14497,fidiputa,10
14498,fod[aoe],10
14499,fodase,10
14500,foda-se,10
14501,fodasse,10
14502,fudeno,10
14503,fudeu,10
14504,fudid[ao],10
14506,genital,10
14507,\bgosar\b,10
14508,\bgoso\b,10
14509,gozada,10
14510,\bgozar\b,10
14511,\bgozo\b,10
14512,haxixe,10
14513,\bkenga\b,10
14514,\blol[óo]\b,10
14515,\blsd\b,10
14516,maconha,10
14517,maconhado,10
14518,maconheiro,10
14519,mamilo,10
14520,mari[hj]uana,10
14521,masturb,10
14522,meiodoc[úu],10
14523,merda,10
14524,merdinha,10
14525,mij[ãa]o,10
14526,neg[ãa]o,10
14527,\bnêg[ao]\b,10
14529,negona,10
14530,neguinh[ao],10
14531,olhodoc[úu],10
14532,\bp[êe]nis\b,10
14533,pauduro,10
14534,paumole,10
14535,paunuc[uú],10
14536,peituda,10
14537,\bpicudo\b,10
14538,\bpiru\b,10
14539,porn[oôó],10
14540,\bporra\b,10
14541,prostituta,10
14542,punheta,10
14543,\bput[ao]\b,10
14544,put[êe]ro,10
14545,putakiparil,10
14546,putakipariu,10
14547,putamerda,10
14548,\bput[ãa]o\b,10
14549,putaqueopariu,10
14550,putaquipariu,10
14551,putaria,10
14552,putinh[ao],10
14553,\bputona\b,10
14554,\bquenga\b,10
14555,\brapariga\b,10
14556,\bs[êe]men\b,10
14557,\bsapata\b,10
14558,sapat[ãa]o,10
14559,sapatona,10
14560,sefud[êe],10
14561,sif[uú],10
14562,s[ií]filis,10
14563,siririca,10
14564,suruba,10
14565,takipariu,10
14566,taquipariu,10
14567,tch[ôo]la,10
14568,\bteta\b,10
14569,\btetinha\b,10
14570,ticum[êe],10
14571,\btnc\b,10
14572,tomanoc[uú],10
14573,tomarnoc[uú],10
14574,tran[zs]ar,10
14575,traveco,10
14576,travesti,10
14577,va[gj]ina,10
14578,\bvadia\b,10
14579,viadagem,10
14580,viadinho,10
14581,viad[uo],10
14582,\bvsf\b,10
14583,\bvulva\b,10
14584,xerar[ôo]la,10
14585,xereca,10
14586,\bxota\b,10
14587,xoxota,10
14588,xoxotinha,10
14589,xoxotona,10
14590,viadag[ei],10
14591,\bvtnc\b,10
14592,\bdrogas\b,10
14593,\bballcat\b,10
14596,\bsieg heil\b,3
14597,\bsiegheil\b,3
14606,\bnegrada\b,10
14607,\bfag\b,-1
15111,\<an[oi]\>,11
15112,\<anal,11
15113,\<bagasc,11
15114,\<baldracc,11
15115,\<balle\>,11
15116,\<bastard,11
15117,\<batton[ae]\>,11
15118,\<bocchin,11
15120,\<bukk?ak+e\>,11
15121,\<caga,11
15122,\<cappell,11
15123,cazz+,11
15124,\<checc,11
15125,\<chiava,11
15126,\<cocaina\>,11
15127,\<coddio\>,11
15128,\<cogl,11
15129,\<cul[aoi]\>,11
15130,\<dild[oi]\>,11
15131,\<dio [ck]ane?\>,11
15132,\<dio boia\>,11
15133,\<dio porco\>,11
15134,\<dio[ck]ane?\>,11
15135,\<dioboia\>,11
15136,\<dioporco\>,11
15137,\<ditalin,11
15138,\<eiacul,11
15139,\<fanc,11
15140,\<fellatio\>,11
15141,\<fi[cg]a,11
15142,\<figli[oa] di puttana\>,11
15143,\<figli[oa] di troia\>,11
15144,\<figli[oa]diputtana\>,11
15145,\<figli[oa]ditroia\>,11
15146,\<fott,11
15147,\<fregn,11
15148,\<froci,11
15149,\<gangbang\>,11
15150,\<ganja\>,11
15151,\<gay\>,11
15152,\<hashish\>,11
15153,\<ingoi,11
15155,\<limona,11
15156,\<lsd\>,11
15157,\<mari?juana\>,11
15158,\<merd,11
15159,\<mescalina\>,11
15160,\<metanfetamina\>,11
15161,\<meth\>,11
15162,\<mignott+,11
15163,\<milf\>,11
15164,\<minchi,11
15165,\<nazi,11
15166,\<necrofil,11
15167,\<negr,11
15168,\<nerchi,11
15169,\<oppio\>,11
15170,\<orgasm,11
15171,\<pedofil,11
15172,\<pen[ei]\>,11
15173,\<pipp[ae]\>,11
15174,\<pirl,11
15175,\<pompin,11
15176,\<porc,11
15177,\<porca madonna\>,11
15178,\<porca puttana\>,11
15179,\<porcamadonna\>,11
15180,\<porcaputtana\>,11
15181,\<porco dio\>,11
15182,\<porcod+io+\>,11
15183,\<porn,11
15184,\<puttan,11
15185,\<r[ie]cchion,11
15186,\<roipnol\>,11
15187,\<sborr?,11
15188,\<scopa,11
15189,\<sega,11
15190,\<seghe\>,11
15191,\<sorca\>,11
15192,\<sorche\>,11
15193,\<sperma\>,11
15194,\<stronz,11
15195,\<stupr,11
15196,\<succhiacazz[oi]\>,11
15197,\<succhiaminchi[ae]\>,11
15198,\<succhiapen[ei]\>,11
15199,\<terron,11
15200,\<testa di cazzo\>,11
15201,\<testa di minchia\>,11
15202,\<testadicazzo\>,11
15203,\<testadiminchia\>,11
15204,\<tett[ae]\>,11
15205,\<tetton[ae]\>,11
15206,\<trans\>,11
15208,\<travell[io]\>,11
15209,\<travon[ei]\>,11
15210,\<troi,11
15211,\<tromba,11
15212,\<vacca\>,11
15213,\<vacch,11
15214,\<vaffancul,11
15215,\<vagin,11
15216,\<viagra\>,11
15217,\<vibrator[ei]\>,11
15218,\<violentare\>,11
15219,\<zinn[ae]\>,11
15220,\<zoccol[ae]\>,11
15221,\<zoofil,11
15222,курва,8
22603,\bjulandr[oó]n\b,6
22604,з[ао]луп[аеуы]\b,8
22605,з[ао]лупой\b,8
22606,з[ао]лупк,8
22607,озалуп,8
22608,\bза+сса+[влнт],8
22609,\bв+[оы]+сса+[влнт],8
22610,\bпо+сса+[влнт],8
22611,\bпа+сса+[влн],8
22612,курв[аеоуы],8
22613,м[ао]л[ао]ф[еиь],8
22614,\bчурк,8
22615,кацап,8
22616,глиномес,8
22617,чуркобес,8
22618,х[ао]хл[оя],8
22619,х[ао]хл[аеу]/b,8
22620,х[ао]хол\b,8
22621,\bниггер,8
22622,\bнигр[аеоу],8
22623,\bжид\b,8
22624,\bжид[аеёоя],8
28722,niggardly,0
28745,\br\s?e\s?t\s?a\s?r\s?d(\s?s|\s?e\s?d)?\b,0
28746,\br\s?a\s?p\s?e\s?\b,0
28804,\b賤\b,5
28805,安非他命,5
28806,烂货,5
28807,騷貨,5
28808,魔兽币*,5
28809,草支摆,5
28810,婊子養的,5
28811,精虫,5
28812,游戏币,5
28813,干您,5
28814,币商*,5
28815,陰唇,5
28816,月經,5
28817,輪姦,5
28818,精童慾女,5
28819,魔兽币,5
28820,蓝叫,5
28821,\b干\b,5
28822,干妳,5
28823,汇款,5
28824,\b贱\b,5
28825,骚貨,5
28826,騷逼,5
28827,魔币,5
28828,吹簫,5
28829,卖币,5
28830,欠干,5
28831,\b吊\b,5
28832,日你媽,5
28833,买月卡,5
28834,亂倫,5
28835,愛滋,5
28836,打手枪,5
28837,外掛,5
28838,你媽,5
28839,阳萎,5
28840,賣淫,5
28841,陰部,5
28842,懶趴,5
28843,\b幹\b,5
28844,懒趴,5
28845,低价金币,5
28846,早泄,5
28847,他媽的,5
28848,购金,5
28849,性無能,5
28850,卖月卡,5
28851,狗娘養的,5
28852,现货,5
28853,懒叫,5
28854,幹您娘,5
28855,幹您,5
28932,\brape,0
