ID,Quality[0],Quality[1],Quality[2],Quality[3],Quality[4],Quality[5],Quality[6],ItemLevel
1043,736323.44,777230.3,818137.2,818137.2,818137.2,818137.2,818137.2,1043
1044,743206.5,784495.75,825785,825785,825785,825785,825785,1044
1045,750154,791829.2,833504.44,833504.44,833504.44,833504.44,833504.44,1045
1046,757166.5,799231.3,841296.1,841296.1,841296.1,841296.1,841296.1,1046
1047,764244.7,806702.7,849160.75,849160.75,849160.75,849160.75,849160.75,1047
1048,771389.1,814244.06,857099,857099,857099,857099,857099,1048
1049,778600.4,821856,865111.56,865111.56,865111.56,865111.56,865111.56,1049
1050,785879.2,829539.2,873199.1,873199.1,873199.1,873199.1,873199.1,1050
1051,793226.1,837294.25,881362.4,881362.4,881362.4,881362.4,881362.4,1051
1052,800641.9,845122,889602.06,889602.06,889602.06,889602.06,889602.06,1052
1053,808127,853022.94,897918.9,897918.9,897918.9,897918.9,897918.9,1053
1054,815682.2,860997.9,906313.56,906313.56,906313.56,906313.56,906313.56,1054
1055,823308.1,869047.5,914786.8,914786.8,914786.8,914786.8,914786.8,1055
1056,831005.44,877172.44,923339.4,923339.4,923339.4,923339.4,923339.4,1056
1057,838774.8,885373.44,931972,931972,931972,931972,931972,1057
1058,846616.94,893651.2,940685.44,940685.44,940685.44,940685.44,940685.44,1058
1059,854532.44,902006.44,949480.5,949480.5,949480.5,949480.5,949480.5,1059
1060,862522.06,910439.94,958357.8,958357.8,958357.8,958357.8,958357.8,1060
1061,870586.44,918952.4,967318.25,967318.25,967318.25,967318.25,967318.25,1061
1062,878726.3,927544.44,976362.56,976362.56,976362.56,976362.56,976362.56,1062
1063,886942.4,936217,985491.56,985491.56,985491.56,985491.56,985491.56,1063
1064,895235.4,944970.7,994706,994706,994706,994706,994706,1064
1065,903606,953806.4,1004006.7,1004006.7,1004006.7,1004006.7,1004006.7,1065
1066,912055,962724.75,1013394.4,1013394.4,1013394.4,1013394.4,1013394.4,1066
1067,920583.06,971726.56,1022870.1,1022870.1,1022870.1,1022870.1,1022870.1,1067
1068,929191,980812.7,1032434.4,1032434.4,1032434.4,1032434.4,1032434.4,1068
1069,937879.5,989983.9,1042088.3,1042088.3,1042088.3,1042088.3,1042088.3,1069
1070,946649.3,999240.94,1051832.5,1051832.5,1051832.5,1051832.5,1051832.5,1070
1071,955501.2,1008584.6,1061668,1061668,1061668,1061668,1061668,1071
1072,964436,1018015.8,1071595.5,1071595.5,1071595.5,1071595.5,1071595.5,1072
1073,973454.4,1027535.2,1081616,1081616,1081616,1081616,1081616,1073
1074,982557.25,1037143.8,1091730.2,1091730.2,1091730.2,1091730.2,1091730.2,1074
1075,991745.25,1046842.3,1101939.2,1101939.2,1101939.2,1101939.2,1101939.2,1075
1076,1001019.3,1056631.5,1112243.8,1112243.8,1112243.8,1112243.8,1112243.8,1076
1077,1010380.2,1066512.5,1122644.6,1122644.6,1122644.6,1122644.6,1122644.6,1077
1078,1019828.7,1076485.9,1133143,1133143,1133143,1133143,1133143,1078
1079,1029365.6,1086552.6,1143739.6,1143739.6,1143739.6,1143739.6,1143739.6,1079
1080,1038991.9,1096713.6,1154435.4,1154435.4,1154435.4,1154435.4,1154435.4,1080
1081,1048708.2,1106969.8,1165231.4,1165231.4,1165231.4,1165231.4,1165231.4,1081
1082,1058515.5,1117321.9,1176128.4,1176128.4,1176128.4,1176128.4,1176128.4,1082
1083,1068414.6,1127771,1187127.4,1187127.4,1187127.4,1187127.4,1187127.4,1083
1084,1078406.4,1138317.8,1198229.2,1198229.2,1198229.2,1198229.2,1198229.2,1084
1085,1088491.6,1148963.4,1209435.1,1209435.1,1209435.1,1209435.1,1209435.1,1085
1086,1098671.4,1159708.6,1220745.9,1220745.9,1220745.9,1220745.9,1220745.9,1086
1087,1108946.4,1170554.5,1232162.6,1232162.6,1232162.6,1232162.6,1232162.6,1087
1088,1119317.5,1181501.8,1243686.1,1243686.1,1243686.1,1243686.1,1243686.1,1088
1089,1129785.8,1192551.6,1255317.5,1255317.5,1255317.5,1255317.5,1255317.5,1089
1090,1140352,1203704.9,1267057.8,1267057.8,1267057.8,1267057.8,1267057.8,1090
1091,1151017.1,1214962.6,1278908,1278908,1278908,1278908,1278908,1091
1092,1161782.1,1226325.6,1290869.1,1290869.1,1290869.1,1290869.1,1290869.1,1092
1093,1172648,1237795,1302942.1,1302942.1,1302942.1,1302942.1,1302942.1,1093
1094,1183615.5,1249371.9,1315128.2,1315128.2,1315128.2,1315128.2,1315128.2,1094
1095,1194685.6,1261057,1327428.4,1327428.4,1327428.4,1327428.4,1327428.4,1095
1096,1205859.4,1272851.5,1339843.8,1339843.8,1339843.8,1339843.8,1339843.8,1096
1097,1217137.8,1284756.5,1352375.2,1352375.2,1352375.2,1352375.2,1352375.2,1097
1098,1228521.8,1296772.9,1365024.1,1365024.1,1365024.1,1365024.1,1365024.1,1098
1099,1240012.2,1308901.8,1377791.4,1377791.4,1377791.4,1377791.4,1377791.4,1099
1100,1251610.4,1321144.2,1390678.1,1390678.1,1390678.1,1390678.1,1390678.1,1100
1101,1263317,1333501.2,1403685.5,1403685.5,1403685.5,1403685.5,1403685.5,1101
1102,1275133.2,1345974,1416814.6,1416814.6,1416814.6,1416814.6,1416814.6,1102
1103,1287060.1,1358563.4,1430066.8,1430066.8,1430066.8,1430066.8,1430066.8,1103
1104,1299098.6,1371270.8,1443442.9,1443442.9,1443442.9,1443442.9,1443442.9,1104
1105,1311249.8,1384097,1456944.1,1456944.1,1456944.1,1456944.1,1456944.1,1105
1106,1323514.8,1397043.2,1470571.9,1470571.9,1470571.9,1470571.9,1470571.9,1106
1107,1335894.5,1410110.8,1484327.1,1484327.1,1484327.1,1484327.1,1484327.1,1107
1108,1348390.1,1423300.6,1498211.2,1498211.2,1498211.2,1498211.2,1498211.2,1108
1109,1361002.8,1436614,1512225.2,1512225.2,1512225.2,1512225.2,1512225.2,1109
1110,1373733.4,1450051.9,1526370.4,1526370.4,1526370.4,1526370.4,1526370.4,1110
1111,1386583.2,1463615.6,1540648,1540648,1540648,1540648,1540648,1111
1112,1399553.4,1477306.4,1555059.2,1555059.2,1555059.2,1555059.2,1555059.2,1112
1113,1412644.9,1491125.1,1569605.5,1569605.5,1569605.5,1569605.5,1569605.5,1113
1114,1425859,1505073.4,1584287.8,1584287.8,1584287.8,1584287.8,1584287.8,1114
1115,1439196.8,1519152.1,1599107.5,1599107.5,1599107.5,1599107.5,1599107.5,1115
1116,1452659.5,1533362.8,1614066,1614066,1614066,1614066,1614066,1116
1117,1466248.1,1547706.4,1629164.6,1629164.6,1629164.6,1629164.6,1629164.6,1117
1118,1479964,1562184.2,1644404.5,1644404.5,1644404.5,1644404.5,1644404.5,1118
1119,1493808.2,1576797.6,1659787,1659787,1659787,1659787,1659787,1119
1120,1507782.1,1591547.9,1675313.5,1675313.5,1675313.5,1675313.5,1675313.5,1120
1121,1521886.9,1606436.1,1690985.4,1690985.4,1690985.4,1690985.4,1690985.4,1121
1122,1536123.5,1621463.8,1706804,1706804,1706804,1706804,1706804,1122
1123,1550493.5,1636632.1,1722770.6,1722770.6,1722770.6,1722770.6,1722770.6,1123
1124,1564998,1651942.4,1738886.8,1738886.8,1738886.8,1738886.8,1738886.8,1124
1125,1579638.4,1667396,1755153.6,1755153.6,1755153.6,1755153.6,1755153.6,1125
1126,1594415.6,1682994.2,1771572.9,1771572.9,1771572.9,1771572.9,1771572.9,1126
1127,1609331.2,1698738.6,1788145.9,1788145.9,1788145.9,1788145.9,1788145.9,1127
1128,1624386.6,1714630.2,1804874,1804874,1804874,1804874,1804874,1128
1129,1639582.8,1730670.8,1821758.6,1821758.6,1821758.6,1821758.6,1821758.6,1129
1130,1654921.2,1746861.4,1838801.4,1838801.4,1838801.4,1838801.4,1838801.4,1130
1131,1670403.4,1763203.5,1856003.6,1856003.6,1856003.6,1856003.6,1856003.6,1131
1132,1686030.2,1779698.6,1873367,1873367,1873367,1873367,1873367,1132
1133,1701803.5,1796348.2,1890892.9,1890892.9,1890892.9,1890892.9,1890892.9,1133
1134,1717724.5,1813153.6,1908582.8,1908582.8,1908582.8,1908582.8,1908582.8,1134
1135,1733794.4,1830116.4,1926438.2,1926438.2,1926438.2,1926438.2,1926438.2,1135
1136,1750014.8,1847237.9,1944460.9,1944460.9,1944460.9,1944460.9,1944460.9,1136
1137,1766387,1864519.6,1962652.2,1962652.2,1962652.2,1962652.2,1962652.2,1137
1138,1782912.5,1881963.2,1981013.9,1981013.9,1981013.9,1981013.9,1981013.9,1138
1139,1799592.6,1899570,1999547.4,1999547.4,1999547.4,1999547.4,1999547.4,1139
1140,1816429,1917341.8,2018254.5,2018254.5,2018254.5,2018254.5,2018254.5,1140
1141,1833422.9,1935279.8,2037136.6,2037136.6,2037136.6,2037136.6,2037136.6,1141
1142,1850575.9,1953385.8,2056195.5,2056195.5,2056195.5,2056195.5,2056195.5,1142
1143,1867889.5,1971661.1,2075432.8,2075432.8,2075432.8,2075432.8,2075432.8,1143
1144,1885365.1,1990107.6,2094850.1,2094850.1,2094850.1,2094850.1,2094850.1,1144
1145,1903004.4,2008726.9,2114449.2,2114449.2,2114449.2,2114449.2,2114449.2,1145
1146,1920808.8,2027520.4,2134232,2134232,2134232,2134232,2134232,1146
1147,1938779.8,2046489.8,2154199.8,2154199.8,2154199.8,2154199.8,2154199.8,1147
1148,1956919,2065636.8,2174354.5,2174354.5,2174354.5,2174354.5,2174354.5,1148
1149,1975228.1,2084963,2194697.8,2194697.8,2194697.8,2194697.8,2194697.8,1149
1150,1993708.5,2104470,2215231.8,2215231.8,2215231.8,2215231.8,2215231.8,1150
1151,2012362,2124159.8,2235957.8,2235957.8,2235957.8,2235957.8,2235957.8,1151
1152,2031190,2144034,2256877.8,2256877.8,2256877.8,2256877.8,2256877.8,1152
1153,2050194.4,2164094,2277993.8,2277993.8,2277993.8,2277993.8,2277993.8,1153
1154,2069376.5,2184342,2299307.2,2299307.2,2299307.2,2299307.2,2299307.2,1154
1155,2088738.2,2204779.2,2320820.2,2320820.2,2320820.2,2320820.2,2320820.2,1155
1156,2108281.2,2225408,2342534.8,2342534.8,2342534.8,2342534.8,2342534.8,1156
1157,2128007.2,2246230,2364452.5,2364452.5,2364452.5,2364452.5,2364452.5,1157
1158,2147918,2267246.8,2386575.5,2386575.5,2386575.5,2386575.5,2386575.5,1158
1159,2168014.8,2288460.2,2408905.5,2408905.5,2408905.5,2408905.5,2408905.5,1159
1160,2188300,2309872.2,2431444.5,2431444.5,2431444.5,2431444.5,2431444.5,1160
1161,2208775,2331484.8,2454194.5,2454194.5,2454194.5,2454194.5,2454194.5,1161
1162,2229441.8,2353299.5,2477157.5,2477157.5,2477157.5,2477157.5,2477157.5,1162
1163,2250301.8,2375318.5,2500335.2,2500335.2,2500335.2,2500335.2,2500335.2,1163
1164,2271357.2,2397543.8,2523730.2,2523730.2,2523730.2,2523730.2,2523730.2,1164
1165,2292609.8,2419977,2547344.2,2547344.2,2547344.2,2547344.2,2547344.2,1165
1166,2314061.2,2442620.2,2571179,2571179,2571179,2571179,2571179,1166
1167,2335713.5,2465475.2,2595237.2,2595237.2,2595237.2,2595237.2,2595237.2,1167
1168,2357568.5,2488544.5,2619520.5,2619520.5,2619520.5,2619520.5,2619520.5,1168
1169,2379628,2511829.5,2644031,2644031,2644031,2644031,2644031,1169
1170,2401894,2535332.5,2668771,2668771,2668771,2668771,2668771,1170
1171,2424368.5,2559055.5,2693742.8,2693742.8,2693742.8,2693742.8,2693742.8,1171
1172,2447053.2,2583000.8,2718948,2718948,2718948,2718948,2718948,1172
1173,2469950.5,2607170,2744389.5,2744389.5,2744389.5,2744389.5,2744389.5,1173
1174,2493062,2631565.5,2770069,2770069,2770069,2770069,2770069,1174
1175,2516390,2656189.2,2795988.8,2795988.8,2795988.8,2795988.8,2795988.8,1175
1176,2539936.2,2681043.8,2822151.2,2822151.2,2822151.2,2822151.2,2822151.2,1176
1177,2563703,2706130.8,2848558.8,2848558.8,2848558.8,2848558.8,2848558.8,1177
1178,2587692,2731452.8,2875213.2,2875213.2,2875213.2,2875213.2,2875213.2,1178
1179,2611905.8,2757011.8,2902117.5,2902117.5,2902117.5,2902117.5,2902117.5,1179
1180,2636346.2,2782809.8,2929273.5,2929273.5,2929273.5,2929273.5,2929273.5,1180
1181,2661015.2,2808849.5,2956683.8,2956683.8,2956683.8,2956683.8,2956683.8,1181
1182,2685915.5,2835133,2984350.5,2984350.5,2984350.5,2984350.5,2984350.5,1182
1183,2711048.5,2861662.5,3012276.2,3012276.2,3012276.2,3012276.2,3012276.2,1183
1184,2736417,2888440.2,3040463.5,3040463.5,3040463.5,3040463.5,3040463.5,1184
1185,2762023,2915468.8,3068914.5,3068914.5,3068914.5,3068914.5,3068914.5,1185
1186,2787868.8,2942750.2,3097631.8,3097631.8,3097631.8,3097631.8,3097631.8,1186
1187,2813956.2,2970287.2,3126618,3126618,3126618,3126618,3126618,1187
1188,2840288,2998081.8,3155875.5,3155875.5,3155875.5,3155875.5,3155875.5,1188
1189,2866866.2,3026136.8,3185407,3185407,3185407,3185407,3185407,1189
1190,2893693.2,3054454,3215214.8,3215214.8,3215214.8,3215214.8,3215214.8,1190
1191,2920771.5,3083036.8,3245301.8,3245301.8,3245301.8,3245301.8,3245301.8,1191
1192,2948103.2,3111886.8,3275670.2,3275670.2,3275670.2,3275670.2,3275670.2,1192
1193,2975690.8,3141007,3306323,3306323,3306323,3306323,3306323,1193
1194,3003536.5,3170399.8,3337262.8,3337262.8,3337262.8,3337262.8,3337262.8,1194
1195,3031643,3200067.5,3368492.2,3368492.2,3368492.2,3368492.2,3368492.2,1195
1196,3060012.5,3230013.2,3400014,3400014,3400014,3400014,3400014,1196
1197,3088647.8,3260239.2,3431830.8,3431830.8,3431830.8,3431830.8,3431830.8,1197
1198,3117550.8,3290748,3463945.5,3463945.5,3463945.5,3463945.5,3463945.5,1198
1199,3146724.5,3321542.5,3496360.8,3496360.8,3496360.8,3496360.8,3496360.8,1199
1200,3176171.5,3352625.5,3529079.2,3529079.2,3529079.2,3529079.2,3529079.2,1200
1201,3205894,3383999,3562104.2,3562104.2,3562104.2,3562104.2,3562104.2,1201
1202,3235894.5,3415666.5,3595438.5,3595438.5,3595438.5,3595438.5,3595438.5,1202
1203,3266176.2,3447630.5,3629084.5,3629084.5,3629084.5,3629084.5,3629084.5,1203
1204,3296741.2,3479893.5,3663045.8,3663045.8,3663045.8,3663045.8,3663045.8,1204
1205,3327592.2,3512458.5,3697324.8,3697324.8,3697324.8,3697324.8,3697324.8,1205
1206,3358732.2,3545328.5,3731924.8,3731924.8,3731924.8,3731924.8,3731924.8,1206
1207,3390163.8,3578506,3766848.5,3766848.5,3766848.5,3766848.5,3766848.5,1207
1208,3421889.2,3611994.2,3802099.2,3802099.2,3802099.2,3802099.2,3802099.2,1208
1209,3453912,3645796,3837680,3837680,3837680,3837680,3837680,1209
1210,3486234.5,3679914,3873593.8,3873593.8,3873593.8,3873593.8,3873593.8,1210
1211,3518859.5,3714351.5,3909843.8,3909843.8,3909843.8,3909843.8,3909843.8,1211
1212,3551789.8,3749111.5,3946433,3946433,3946433,3946433,3946433,1212
1213,3585028.5,3784196.8,3983365,3983365,3983365,3983365,3983365,1213
1214,3618578.2,3819610.2,4020642.5,4020642.5,4020642.5,4020642.5,4020642.5,1214
1215,3652442,3855355.5,4058269,4058269,4058269,4058269,4058269,1215
1216,3686623,3891435.2,4096247.8,4096247.8,4096247.8,4096247.8,4096247.8,1216
1217,3721123.8,3927852.8,4134582,4134582,4134582,4134582,4134582,1217
1218,3755947.5,3964611.2,4173275,4173275,4173275,4173275,4173275,1218
1219,3791097.2,4001713.8,4212330.5,4212330.5,4212330.5,4212330.5,4212330.5,1219
1220,3826576,4039163.8,4251751,4251751,4251751,4251751,4251751,1220
1221,3862387,4076964,4291541,4291541,4291541,4291541,4291541,1221
1222,3898533.2,4115118.2,4331703.5,4331703.5,4331703.5,4331703.5,4331703.5,1222
1223,3935017.8,4153629.8,4372242,4372242,4372242,4372242,4372242,1223
1224,3971843.8,4192501.8,4413159.5,4413159.5,4413159.5,4413159.5,4413159.5,1224
1225,4009014.5,4231737.5,4454460.5,4454460.5,4454460.5,4454460.5,4454460.5,1225
1226,4046533.2,4271340.5,4496148,4496148,4496148,4496148,4496148,1226
1227,4084403.2,4311314.5,4538225.5,4538225.5,4538225.5,4538225.5,4538225.5,1227
1228,4122627.5,4351662.5,4580697.5,4580697.5,4580697.5,4580697.5,4580697.5,1228
1229,4161210,4392388,4623566.5,4623566.5,4623566.5,4623566.5,4623566.5,1229
1230,4200153.5,4433495,4666837,4666837,4666837,4666837,4666837,1230
1231,4239461.5,4474987,4710512.5,4710512.5,4710512.5,4710512.5,4710512.5,1231
1232,4279137,4516867,4754597,4754597,4754597,4754597,4754597,1232
1233,4319184.5,4559139.5,4799094,4799094,4799094,4799094,4799094,1233
1234,4359607,4601807,4844007.5,4844007.5,4844007.5,4844007.5,4844007.5,1234
1235,4400407.5,4644874.5,4889341.5,4889341.5,4889341.5,4889341.5,4889341.5,1235
1236,4441590,4688345,4935100,4935100,4935100,4935100,4935100,1236
1237,4483158,4732222.5,4981287,4981287,4981287,4981287,4981287,1237
1238,4525115.5,4776510.5,5027906,5027906,5027906,5027906,5027906,1238
1239,4567465,4821213.5,5074961.5,5074961.5,5074961.5,5074961.5,5074961.5,1239
1240,4610211.5,4866334.5,5122457.5,5122457.5,5122457.5,5122457.5,5122457.5,1240
1241,4653358,4911878,5170398,5170398,5170398,5170398,5170398,1241
1242,4696908.5,4957848,5218787.5,5218787.5,5218787.5,5218787.5,5218787.5,1242
1243,4740866.5,5004248,5267629.5,5267629.5,5267629.5,5267629.5,5267629.5,1243
1244,4785236.5,5051083,5316929,5316929,5316929,5316929,5316929,1244
1245,4830021,5098356,5366690.5,5366690.5,5366690.5,5366690.5,5366690.5,1245
1246,4875225.5,5146071.5,5416917,5416917,5416917,5416917,5416917,1246
1247,4920853,5194233.5,5467614,5467614,5467614,5467614,5467614,1247
1248,4966907,5242846.5,5518786,5518786,5518786,5518786,5518786,1248
1249,5013393,5291914.5,5570436.5,5570436.5,5570436.5,5570436.5,5570436.5,1249
1250,5060313.5,5341442,5622570.5,5622570.5,5622570.5,5622570.5,5622570.5,1250
1251,5107673.5,5391433,5675192.5,5675192.5,5675192.5,5675192.5,5675192.5,1251
1252,5155476.5,5441892,5728307.5,5728307.5,5728307.5,5728307.5,5728307.5,1252
1253,5203727.5,5492823.5,5781919.5,5781919.5,5781919.5,5781919.5,5781919.5,1253
1254,5252430,5544231.5,5836033.5,5836033.5,5836033.5,5836033.5,5836033.5,1254
1255,5301588.5,5596121,5890653.5,5890653.5,5890653.5,5890653.5,5890653.5,1255
1256,5351207,5648496,5945785.5,5945785.5,5945785.5,5945785.5,5945785.5,1256
1257,5401290,5701361.5,6001433,6001433,6001433,6001433,6001433,1257
1258,5451841.5,5754721.5,6057602,6057602,6057602,6057602,6057602,1258
1259,5502866.5,5808581.5,6114296.5,6114296.5,6114296.5,6114296.5,6114296.5,1259
1260,5554369.5,5862945.5,6171521.5,6171521.5,6171521.5,6171521.5,6171521.5,1260
1261,5606354,5917818.5,6229282.5,6229282.5,6229282.5,6229282.5,6229282.5,1261
1262,5658825.5,5973205,6287584,6287584,6287584,6287584,6287584,1262
1263,5711788,6029110,6346431.5,6346431.5,6346431.5,6346431.5,6346431.5,1263
1264,5765246.5,6085538,6405829.5,6405829.5,6405829.5,6405829.5,6405829.5,1264
1265,5819205.5,6142494.5,6465784,6465784,6465784,6465784,6465784,1265
1266,5873669.5,6199984.5,6526299.5,6526299.5,6526299.5,6526299.5,6526299.5,1266
1267,5928643,6258012,6587381.5,6587381.5,6587381.5,6587381.5,6587381.5,1267
1268,5984131.5,6316583.5,6649035,6649035,6649035,6649035,6649035,1268
1269,6040139.5,6375702.5,6711266,6711266,6711266,6711266,6711266,1269
1270,6096671.5,6435375.5,6774079.5,6774079.5,6774079.5,6774079.5,6774079.5,1270
1271,6153733,6495607,6837481,6837481,6837481,6837481,6837481,1271
1272,6211328,6556402,6901476,6901476,6901476,6901476,6901476,1272
1273,6269463,6617766.5,6966070,6966070,6966070,6966070,6966070,1273
1274,6328141.5,6679705,7031268.5,7031268.5,7031268.5,7031268.5,7031268.5,1274
1275,6387369.5,6742223.5,7097077.5,7097077.5,7097077.5,7097077.5,7097077.5,1275
1276,6447152,6805327.5,7163502.5,7163502.5,7163502.5,7163502.5,7163502.5,1276
1277,6507494.5,6869022,7230549.5,7230549.5,7230549.5,7230549.5,7230549.5,1277
1278,6568401.5,6933312.5,7298224,7298224,7298224,7298224,7298224,1278
1279,6629878.5,6998205,7366532,7366532,7366532,7366532,7366532,1279
1280,6691931,7063705,7435479,7435479,7435479,7435479,7435479,1280
1281,6754565,7129818.5,7505072,7505072,7505072,7505072,7505072,1281
1282,6817784.5,7196550.5,7575316,7575316,7575316,7575316,7575316,1282
1283,6881596,7263907,7646218,7646218,7646218,7646218,7646218,1283
1284,6946005,7331894.5,7717783.5,7717783.5,7717783.5,7717783.5,7717783.5,1284
1285,7011017,7400518,7790019,7790019,7790019,7790019,7790019,1285
1286,7076637.5,7469784,7862930.5,7862930.5,7862930.5,7862930.5,7862930.5,1286
1287,7142872.5,7539698.5,7936525,7936525,7936525,7936525,7936525,1287
1288,7209727,7610267.5,8010808,8010808,8010808,8010808,8010808,1288
1289,7277208,7681497,8085786.5,8085786.5,8085786.5,8085786.5,8085786.5,1289
1290,7345320,7753393.5,8161467,8161467,8161467,8161467,8161467,1290
1291,7414070,7825963,8237855.5,8237855.5,8237855.5,8237855.5,8237855.5,1291
1292,7483463.5,7899211.5,8314959.5,8314959.5,8314959.5,8314959.5,8314959.5,1292
1293,7553506.5,7973146,8392785,8392785,8392785,8392785,8392785,1293
1294,7624205.5,8047772.5,8471339,8471339,8471339,8471339,8471339,1294
1295,7695566,8123097.5,8550629,8550629,8550629,8550629,8550629,1295
1296,7767594.5,8199127.5,8630660,8630660,8630660,8630660,8630660,1296
1297,7840297,8275869.5,8711441,8711441,8711441,8711441,8711441,1297
1298,7913680.5,8353329.5,8792978,8792978,8792978,8792978,8792978,1298
1299,7987751,8431515,8875279,8875279,8875279,8875279,8875279,1299
1300,8062514.5,8510432,8958350,8958350,8958350,8958350,8958350,1300
