ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,ScalingClass,Node__Field_12_0_0_63534_001,EffectMiscValue[0],EffectMiscValue[1],EffectRadiusIndex[0],EffectRadiusIndex[1],EffectSpellClassMask[0],EffectSpellClassMask[1],EffectSpellClassMask[2],EffectSpellClassMask[3],ImplicitTarget[0],ImplicitTarget[1],SpellID
1293458,22,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,32,0,0,0,0,0,0,0,21,0,364163
1293459,22,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,64,0,0,0,0,0,0,0,21,0,364163
1293465,22,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,4,0,0,0,0,0,0,0,21,0,5234
1293466,22,0,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,8,0,0,0,0,0,0,0,21,0,5234
1293467,22,0,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,16,0,0,0,0,0,0,0,21,0,5234
1293468,22,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,32,0,0,0,0,0,0,0,21,0,5234
1293469,22,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,64,0,0,0,0,0,0,0,21,0,5234
1293470,22,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,4,0,0,0,0,0,0,0,21,0,8907
1293471,22,0,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,8,0,0,0,0,0,0,0,21,0,8907
1293472,22,0,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,16,0,0,0,0,0,0,0,21,0,8907
1293473,22,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,32,0,0,0,0,0,0,0,21,0,8907
1293474,22,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,64,0,0,0,0,0,0,0,21,0,8907
1293475,22,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,4,0,0,0,0,0,0,0,21,0,9884
1293476,22,0,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,8,0,0,0,0,0,0,0,21,0,9884
1293477,22,0,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,16,0,0,0,0,0,0,0,21,0,9884
1293478,22,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,32,0,0,0,0,0,0,0,21,0,9884
1293479,22,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,64,0,0,0,0,0,0,0,21,0,9884
1293480,22,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,27,0,0,4,0,0,12,0,0,0,0,22,30,16878
1293481,22,0,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,27,0,0,8,0,0,12,0,0,0,0,22,30,16878
1293482,22,0,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,27,0,0,16,0,0,12,0,0,0,0,22,30,16878
1293483,22,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,27,0,0,32,0,0,12,0,0,0,0,22,30,16878
1293484,22,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,27,0,0,64,0,0,12,0,0,0,0,22,30,16878
1293489,22,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,4,0,12,0,0,0,0,0,56,0,21849
1293490,22,0,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,8,0,12,0,0,0,0,0,56,0,21849
1293491,22,0,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,16,0,12,0,0,0,0,0,56,0,21849
1293492,22,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,32,0,12,0,0,0,0,0,56,0,21849
1293493,22,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,64,0,12,0,0,0,0,0,56,0,21849
1293494,22,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,27,0,0,4,0,12,0,0,0,0,0,56,0,21850
1293495,22,0,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,27,0,0,8,0,12,0,0,0,0,0,56,0,21850
1293496,22,0,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,27,0,0,16,0,12,0,0,0,0,0,56,0,21850
1293497,22,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,27,0,0,32,0,12,0,0,0,0,0,56,0,21850
1293498,22,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,27,0,0,64,0,12,0,0,0,0,0,56,0,21850
1293499,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1280533,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1280530
1293503,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,22,7,1280532
1293504,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,1280540,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,22,15,1280533
1293510,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.1,0,1,14000,0,0,0,0,0,14,0,0,0,0,63,16,1280540
1293526,0,0,0,24,0,0,0,0,1,0,267454,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1280553
1293532,4,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,1280540
1293540,8,0,0,6,0,0,3000,0.25,1,0,0,0,0,0,0,0,0,1,0,0.1,0,1,5,0,0,0,0,0,12,0,0,0,0,22,30,1280564
1293544,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,1280586
1293612,8,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,12,0,0,0,0,22,30,1280634
1293625,0,0,1,24,0,0,0,0,1,0,267489,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1280586
1293657,79,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,25,0,0,1,0,0,0,0,0,0,0,1,0,1280662
1293658,61,0,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,1,0,1280662
1293666,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,0,1,10,0,0,0,0,0,0,0,0,0,0,6,0,1280669
1293814,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1280856
1293815,395,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,41333,0,0,0,0,0,0,0,1,0,1280857
1294440,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1281378
1294528,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1281431
1294531,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1281434
1294535,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1281437
1294536,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1281438
1294537,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1281439
1294538,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1281440
1294574,4,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,11275
1294581,4,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,11274
1294582,4,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,11273
1294583,4,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,8640
1294584,4,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,8639
1294585,4,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1943
1294698,78,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7749,0,0,0,0,0,0,0,1,0,1281530
1294841,23,0,0,6,0,0,120000,0,1,0,0,0,0,0,0,1278201,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1281639
1294842,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1281640
1294843,0,0,0,28,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,259842,41,0,0,0,0,0,0,32,0,1281641
1294849,0,0,0,189,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,139336,0,0,0,0,0,0,0,1,0,1281645
1295016,54,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1281744
1295017,55,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1281744
1295067,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,259856,64,0,12,0,0,0,0,22,15,1281765
1295079,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1281778
1295082,26,0,0,6,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,1281781
1295083,3,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0.1,0,1,20.48706,0,0,0,0,0,0,0,0,0,0,25,0,1281781
1295085,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,1319550,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1281782
1295131,4,0,1,6,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,415140
1295260,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1281887
1295375,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1281959
1295376,0,0,0,252,0,0,0,0,1,0,0,0,0,5.462357,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,17,1281960
1295377,0,0,0,252,0,0,0,0,1,0,0,0,0,3.3543484,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,17,1281961
1295782,0,0,0,134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,259695,0,10,0,0,0,0,0,7,0,1282185
1295786,0,0,0,24,0,0,0,0,1,0,267630,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1282189
1295861,332,0,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1282241,0,0,1271481,0,0,0,0,0,0,0,1,0,16262
1295904,0,0,0,134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,259966,0,419,0,0,0,0,0,30,0,1282264
1296066,0,0,0,2,0,0,0,0.083,1,0,0,0,0,0,0.3,0,0,1,0,0,0,1,40,0,0,0,0,0,14,0,0,0,0,87,16,1282380
1296067,0,0,0,2,0,0,0,0.083,1,0,0,0,0,0,0.6,0,0,1,0,0,0,1,196,0,0,0,0,0,14,0,0,0,0,87,16,1282381
1296069,0,0,0,2,0,0,0,0.083,1,0,0,0,0,0,0.4,0,0,1,0,0,0,1,91,0,0,0,0,0,14,0,0,0,0,87,16,1282383
1296070,0,0,0,2,0,0,0,0.083,1,0,0,0,0,0,0.5,0,0,1,0,0,0,1,149,0,0,0,0,0,14,0,0,0,0,87,16,1282384
1296071,0,0,0,2,0,0,0,0.083,1,0,0,0,0,0,0.6,0,0,1,0,0,0,1,220,0,0,0,0,0,14,0,0,0,0,87,16,1282385
1296077,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260017,5851,0,0,0,0,0,0,46,0,1282389
1296093,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,1282398
1296110,226,0,2,6,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5740
1296155,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1282422
1296161,0,0,1,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,41454,0,0,14,0,0,0,0,87,16,19474
1296162,226,0,2,6,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19474
1296175,226,0,2,6,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6219
1296176,0,0,0,24,0,0,0,0,1,0,268422,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1282429
1296177,226,0,2,6,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11677
1296178,226,0,2,6,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11678
1296179,0,0,0,24,0,0,0,0,1,0,268423,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1282430
1296201,108,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,2048,0,0,1,0,1225177
1296217,260,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1130,7,0,0,0,0,0,0,1,0,1282448
1296289,87,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,0,2,0,0,0,0,0,0,0,38,0,1282482
1296304,87,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-99.9,0,0,127,0,0,0,0,0,0,0,1,0,1282495
1296314,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.42,0,1,49,0,0,0,0,0,0,0,0,0,0,6,0,1282503
1296328,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,1282510
1296432,312,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1356,0,0,0,0,0,0,0,1,0,1282571
1296439,0,0,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,1282576
1296440,0,0,1,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260091,64,0,0,0,0,0,0,18,0,1282576
1296473,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1282590
1296510,0,0,0,303,0,1048576,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1188,0,0,0,0,0,0,0,1,0,1282612
1296518,0,0,0,189,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,139547,0,0,0,0,0,0,0,1,0,1282617
1296519,0,0,0,189,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,139548,0,0,0,0,0,0,0,1,0,1282618
1296520,0,0,0,189,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,139550,0,0,0,0,0,0,0,1,0,1282619
1296521,0,0,0,189,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,139552,0,0,0,0,0,0,0,1,0,1282620
1296522,0,0,0,189,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,139554,0,0,0,0,0,0,0,1,0,1282621
1296533,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1282628
1296542,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1282634
1296543,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1282635
1296544,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1282636
1296547,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1282638
1296587,0,0,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,1282662
1296593,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1282666
1296597,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260117,5851,0,0,0,0,0,0,18,0,1282668
1296599,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260119,5851,0,0,0,0,0,0,18,0,1282670
1296601,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260120,5851,0,0,0,0,0,0,18,0,1282672
1296603,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260121,5851,0,0,0,0,0,0,18,0,1282674
1296604,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260122,5851,0,0,0,0,0,0,18,0,1282675
1296615,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260123,5851,0,0,0,0,0,0,18,0,1282680
1296616,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260124,5851,0,0,0,0,0,0,18,0,1282681
1296617,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260125,5851,0,0,0,0,0,0,18,0,1282682
1296620,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260126,5851,0,0,0,0,0,0,18,0,1282683
1296621,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260127,5851,0,0,0,0,0,0,18,0,1282684
1296622,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260128,5851,0,0,0,0,0,0,18,0,1282685
1296623,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260129,5851,0,0,0,0,0,0,18,0,1282686
1296624,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260130,5851,0,0,0,0,0,0,18,0,1282687
1296625,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260131,5851,0,0,0,0,0,0,18,0,1282688
1296626,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260132,5851,0,0,0,0,0,0,18,0,1282689
1296627,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260133,5851,0,0,0,0,0,0,18,0,1282690
1296628,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260134,5851,0,0,0,0,0,0,18,0,1282691
1296629,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260135,5851,0,0,0,0,0,0,18,0,1282692
1296630,0,0,0,134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,258331,1,0,0,0,0,0,0,25,0,1282693
1296631,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,1282659,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1282694
1296632,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2041,0,0,0,0,0,0,0,1,0,1282695
1296634,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2042,0,0,0,0,0,0,0,1,0,1282697
1296635,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2043,0,0,0,0,0,0,0,1,0,1282698
1296636,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2044,0,0,0,0,0,0,0,1,0,1282699
1296637,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2045,0,0,0,0,0,0,0,1,0,1282700
1296638,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2866,0,0,0,0,0,0,0,1,0,1282701
1296639,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,142140,0,0,0,0,0,0,0,1,0,1282702
1296640,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2046,0,0,0,0,0,0,0,1,0,1282703
1296641,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,142141,0,0,0,0,0,0,0,1,0,1282704
1296643,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,142142,0,0,0,0,0,0,0,1,0,1282706
1296644,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,142143,0,0,0,0,0,0,0,1,0,1282707
1296645,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,142144,0,0,0,0,0,0,0,1,0,1282708
1296646,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,142145,0,0,0,0,0,0,0,1,0,1282709
1296648,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,176583,0,0,0,0,0,0,0,1,0,1282711
1296650,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,176584,0,0,0,0,0,0,0,1,0,1282713
1296652,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,176586,0,0,0,0,0,0,0,1,0,1282715
1296654,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,176588,0,0,0,0,0,0,0,1,0,1282717
1296655,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,176587,0,0,0,0,0,0,0,1,0,1282718
1296663,7,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1282693
1296669,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260018,5851,0,0,0,0,0,0,46,0,1282731
1296670,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260019,5851,0,0,0,0,0,0,46,0,1282732
1296673,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,1,0,1282733
1296674,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,260020,5851,0,0,0,0,0,0,46,0,1282734
1296675,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1282733,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1282735
1296676,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,1282736
1296678,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,1282737
1296680,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,1282738
1296753,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,0,0,0,0,8,0,1282775
1296781,0,0,0,24,0,0,0,1,1,0,266434,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1282793
1297026,0,0,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,1282951
1297029,0,0,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,102554,0,0,0,0,0,0,0,0,0,1282953
1297204,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1283082
1297223,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1283098
