ID,AvgSegLen,NoiseScale,TexCoordScale,SegDuration,SegDelay,Flags,JointCount,JointOffsetRadius,JointsPerMinorJoint,MinorJointsPerMajorJoint,MinorJointScale,MajorJointScale,JointMoveSpeed,JointSmoothness,MinDurationBetweenJointJumps,MaxDurationBetweenJointJumps,WaveHeight,WaveFreq,WaveSpeed,MinWaveAngle,MaxWaveAngle,MinWaveSpin,MaxWaveSpin,ArcHeight,MinArcAngle,MaxArcAngle,MinArcSpin,MaxArcSpin,DelayBetweenEffects,MinFlickerOnDuration,MaxFlickerOnDuration,MinFlickerOffDuration,MaxFlickerOffDuration,PulseSpeed,PulseOnLength,PulseFadeLength,Alpha,Red,Green,Blue,BlendMode,RenderLayer,WavePhase,TimePerFlipFrame,VariancePerFlipFrame,TextureParticleFileDataID,StartWidth,EndWidth,WidthScaleCurveID,NumFlipFramesU,NumFlipFramesV,SoundKitID,ParticleScaleMultiplier,ParticleEmissionRateMultiplier,Field_1_15_4_56400_054,SpellChainEffectID[0],SpellChainEffectID[1],SpellChainEffectID[2],SpellChainEffectID[3],SpellChainEffectID[4],SpellChainEffectID[5],SpellChainEffectID[6],SpellChainEffectID[7],SpellChainEffectID[8],SpellChainEffectID[9],SpellChainEffectID[10],TextureCoordScaleU[0],TextureCoordScaleU[1],TextureCoordScaleU[2],TextureCoordScaleV[0],TextureCoordScaleV[1],TextureCoordScaleV[2],TextureRepeatLengthU[0],TextureRepeatLengthU[1],TextureRepeatLengthU[2],TextureRepeatLengthV[0],TextureRepeatLengthV[1],TextureRepeatLengthV[2],TextureFileDataID[0],TextureFileDataID[1],TextureFileDataID[2]
2328,0.1,0,0.4499998,2000,200,448,2,0,3,3,2,4,0,0.99,0.66,1.42,0.45,0.1257,6,0,0.1571,1.005,2.513,0.45,-0.1885,0.377,0,0,0,0,0,0,0,20,100,1,135,214,86,197,2,0,0,0.066,0.01,0,0.3047,0.3047,0,0,0,0,1,1,0,2329,0,0,0,0,0,0,0,0,0,0,0.4499998,1,1,0,0,0,5,0,0,0,0,0,167097,0,0
2329,0.1975,0,1.75,1000,200,4,51,0,3,3,0,0,0.51,0.75,0,0,0.15,3.393,12.4,0.9739,-0.377,4.398,-4.021,0.45,0,0,0,0,0,0,0,0,0,0,0,0,255,214,75,224,3,0,0,0.066,0.01,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.75,1,1,0,0,0,2,0,0,0,0,0,369749,0,0
2330,0.334,0,1.4,1000,0,70,27,0.07,2,4,3.7,8.45,0.27,0,0.23,0.72,0,1.194,6.8,0,0,0,0,0.9,0,0,0,0,0,0.26,0.37,0.25,0.45,150,900,0,255,255,255,255,3,0,0,0.066,0.01,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1,1,0,0,0,2,0,0,0,0,0,0,0,0
2331,0.3925,0,0.75,999,300,22,28,0.1,3,3,2,6,0.855,0,0.06,0.17,0.15,0.9739,0,0,0,0,0,1,0,0,1.745,-1.745,0,0.45,1,0.03,0.1,0,0,0,255,121,4,243,3,0,0,0.066,0.01,0,0.1,0.1,0,0,0,0,1,1,0,2331,2332,2333,2332,2333,0,0,0,0,0,0,0.75,1,1,0,0,0,2,0,0,0,0,0,186185,0,0
2332,0.3925,0,0.75,999,300,22,28,0.1,3,3,2,6,0.855,0,0.06,0.17,0.15,0.9739,0,0,0,0,0,1,0,0,1.745,-1.745,0,0.45,1,0.03,0.1,0,0,0,255,121,4,243,2,0,0,0.066,0.01,0,0.025,0.025,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,1,0,0,0,2,0,0,0,0,0,186185,0,0
2333,0.3925,0,0.75,999,300,22,28,0.1,3,3,2,6,0.855,0,0.06,0.17,0.15,0.9739,0,0,0,0,0,1,0,0,1.745,-1.745,0,0.45,1,0.03,0.1,0,0,0,255,2,2,2,2,0,0,0.066,0.01,0,0.025,0.025,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,1,0,0,0,2,0,0,0,0,0,186185,0,0
2334,0.5875,0,1,240,300,0,27,0,7,4,10,10,0.6,0.75,0,0,0,0,0,0,0,0,0,5,1.571,1.571,0,0,0,0.48,0.66,0.26,0.55,41.5,4.308,8.2,255,255,255,255,3,0,0,0.066,0.01,0,0.5,0.5,0,0,0,0,1,1,0,2335,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,241098,0,0
2335,0.5875,0,-1,240,300,0,27,0,7,4,10,10,0.6,0.75,0,0,0,0,0,0,0,0,0,5,1.571,1.571,0,0,0,0.48,0.66,0.26,0.55,41.5,4.308,8.2,255,255,255,255,3,0,0,0.066,0.01,0,0.5,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,2,0,0,0,0,0,241098,0,0
2337,1,0,1,1000,300,64,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,5,1.571,1.571,0,0,0,0,0,0,0,20,4,1,255,255,255,255,3,0,0,0.066,0.01,0,0.3,0.3,0,0,0,0,1,1,0,2338,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,241098,0,0
2338,1,0,-1,1000,300,64,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,5,1.484,1.484,0,0,0,0,0,0,0,20,4,1,255,255,255,255,3,0,0,0.066,0.01,0,0.3,0.3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,2,0,0,0,0,0,241098,0,0
2339,1,0,1.2,1000,300,64,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,2,1,255,22,96,255,3,0,0,0.066,0.01,0,0.2,0.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1,1,0,0,0,2,0,0,0,0,0,241098,0,0
2340,2.78,0.01,-4.7,1000,200,79,11,0.195,3,3,2,4,0.33,0.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,15.2,15.7,255,240,84,206,3,2,0,0.066,0.01,0,0.2048,0.2048,0,0,0,0,1,1,0,2340,2340,2340,0,0,0,0,0,0,0,0,-4.7,1,1,0,0,0,2,0,0,0,0,0,186190,0,0
2347,0.529,0.01375,1.2,495,300,86,27,0.0625,3,3,1.75,2.75,0,0.75,0.4,1.6,0,0,0,0,0,0,0,2.15,-0.7226,0.2827,0,0,0,0,0,0,0,20,4,1,255,111,221,192,3,0,0,0.066,0.01,0,0.15484999,0.15484999,0,0,0,0,1,1,0,2348,2349,2350,0,0,0,0,0,0,0,0,1.2,1,1,0,0,0,2,0,0,0,0,0,307593,0,0
2348,0.529,0.01375,5,164,300,122,27,0.1925,3,3,1.75,2.75,0,0.75,0,0,0,0,0,0,0,0,0,2.15,0.09425,-0.1571,0,0.2513,0,0.35,0.4,0.26,0.32,33,1.409,2.8,255,111,221,192,3,0,0,0.066,0.01,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,2,0,0,0,0,0,307593,0,0
2349,0.529,0.01375,5,164,300,122,27,0.1925,3,3,1.75,2.75,0,0.75,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0.35,0.4,0.26,0.32,-33,1.409,2.8,255,111,221,192,3,0,0,0.066,0.01,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,2,0,0,0,0,0,307593,0,0
2350,0.529,0.01375,1.2,164,300,338,27,0.1375,3,3,1.75,2.75,0,0.75,0.8,1.2,0,0,0,0,0,0,0,2.25,-0.4398,0.3456,0,0,0,0.05,0.06,0.05,0.05,20,4,1,255,0,214,182,3,0,0,0.066,0.01,0,0.22977498,0.22977498,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1,1,0,0,0,13.9,0,0,0,0,0,307593,0,0
2351,0.5875,0,0.25,1499,0,424,27,0,7,4,10,10,0,0.75,0,0,0.6,0.2827,-1E-06,0,0,0,0,0,0.1571,0.4398,0.754,1.885,0,0.48,0.66,0.26,0.55,42,3.508,5.4,255,252,6,6,3,0,0,0.066,0.01,0,0.3047,0.3047,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,8.606,0,0,0,0,0,167101,0,0
2355,0.1,0,0.75,2000,200,65,27,0,3,3,2,4,0,0.698,0.26,0.46,0.2,1.445,20,1.1,2.356,1.571,1.571,0,1.257,-1.257,12.19,10.81,0,0,0,0,0,20,30,5,25,85,2,240,4,0,0,0.066,0.01,0,0.075,0.075,0,0,0,0,1,1,0,2356,2356,2356,2356,0,0,0,0,0,0,0,0.75,1,1,0,0,0,2,0,0,0,0,0,186185,0,0
2356,0.1,0,1.5,2000,200,65,27,0,3,3,2,4,0,0.698,0.26,0.46,0.25,2.011,20,0,0,0,0,0,1.257,-1.257,12.19,10.81,0,0,0,0,0,20,100,10,50,208,50,246,4,1,0,0.066,0.01,0,0.05,0.05,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,1,0,0,0,2,0,0,0,0,0,186185,0,0
2357,0.1,0,0.45,999,999,1352,27,0,3,3,2,4,0,0.3564,0,2,0.25,-1.257,0,0,0.1571,1.382,0,0,0,0,0,0,0,0.58,0,1.28,0,7,3.5,1.5,255,0,0,0,2,1,3.142,0.066,0.01,0,0.5,0.5,0,0,0,0,1,1,0,2357,0,0,0,0,0,0,0,0,0,0,0.45,1,1,0,0,0,3.508,0,0,0,0,0,593627,0,0
2359,0.22,0,0.4499998,999,0,1384,27,0,3,3,2,4,0,0.3564,0,2,0.25,1.257,0,0,0.1571,1.382,0,0,0,0,0,0,0,0.58,0,1.28,0,6,1,1,163,171,171,171,3,1,3.142,0.066,0.01,0,0.3047,0.3047,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4499998,1,1,0,0,0,3.508,0,0,0,0,0,593627,0,0
2360,0.7045,0,1.8999996,2030,192,0,20,0,3,3,2,4,0,0.698,0.66,1.42,0,0,-1E-06,0,0,11.18,0,2.6,-0.377,0.377,0,0,0,0,0,0,0,50,12,1,255,96,60,8,3,0,0,0.066,0.01,0,0.279725,0.279725,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.8999996,1,1,0,0,0,0.01,0,0,0,0,0,167100,0,0
2361,0.1,0.002,1.1500001,2000,200,69,21,0.105,3,3,2,4,0.435,0.3663,0.03,0.18,0,0,2,0,0,0,0,3.1,-0.377,0.377,0,0,0,0,0,0,0,20,100,1,127,255,255,255,3,0,0,0.066,0.01,0,0.3,0.3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1500001,1,1,0,0,0,2,0,0,0,0,0,167099,0,0
2362,0.1,0,-1,1000,300,72,27,0,3,3,2,4,0,0.75,0,0,0.1,2.136,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,-5,1,1,255,240,240,240,3,0,0,0.066,0.01,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,4.808,0,0,0,0,0,186194,0,0
2365,0.1,0,-1,1000,300,328,27,0,3,3,2,4,0,0.75,0,0,0,0.3142,0.1,0,0,0,0,4.2,-0.6283,-0.5341,0,0,0,0,0,0,0,-10,10,1,255,249,175,0,3,0,0,0.066,0.01,0,0.15,0.15,0,0,0,0,1,1,0,2366,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,20,0,0,0,0,0,186194,0,0
2366,0.1,0,-1,1000,300,328,27,0,3,3,2,4,0,0.75,0,0,0,0.3142,0.1,0,0,0,0,4.2,0.5341,1.257,0,0,0,0,0,0,0,-10,10,1,255,249,175,0,3,0,0,0.066,0.01,0,0.15,0.15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,20,0,0,0,0,0,186194,0,0
2367,0.529,0.01375,1.2,164,300,86,27,0.0625,3,3,1.75,1.15,0,0.75,0.4,1.6,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,20,4,1,255,111,221,192,3,0,0,0.066,0.01,0,0.15484999,0.15484999,0,0,0,0,1,1,0,2348,2349,2350,0,0,0,0,0,0,0,0,1.2,1,1,0,0,0,2,0,0,0,0,0,307593,0,0
2368,0.5875,0,-1.15,240,300,72,27,0,7,4,10,10,0,0.75,0,0,1.45,0.1885,1,0,0,0,0,0,0,0,0,0,0,0.48,0.66,0.26,0.55,-15.5,1.509,4,255,0,86,128,3,0,0,0.066,0.01,0,0.3,0.3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.15,1,1,0,0,0,2,0,0,0,0,0,396498,0,0
2369,0.1,0,-1,1000,300,360,27,0,3,3,2,4,0,0.75,0,0,0.4,0.3142,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,10,1,255,255,255,255,3,0,0,0.066,0.01,0,0.3,0.3,0,0,0,0,1,1,0,2371,2372,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,10,0,0,0,0,0,186194,0,0
2371,0.373,0,-0.75,999,200,200,2,0,3,3,0,0,0,0.7672,0,0,0.2,1.257,20,1.351,0.8796,-5.027,10.3,0.4,1.602,0.8168,-3.142,3.142,0,0,0,0,0,100,30,1,255,70,2,2,2,2,0,0.066,0.01,0,0.15,0.15,0,0,0,0,1,1,0,2372,2371,2372,2371,2372,0,0,0,0,0,0,-0.75,1,1,0,0,0,2,0,0,0,0,0,180047,0,0
2372,0.1,0,-0.74,1000,300,328,27,0,3,3,2,4,0,0.75,0,0,0.25,1.571,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,1,153,0,12,172,3,1,0,0.066,0.01,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.74,1,1,0,0,0,10,0,0,0,0,0,369750,0,0
2374,2.78,0,0,1000,200,327,21,0.015,3,3,2.15,2.85,0.99,0.792,0,0,0,0,-40,0,0,0,0,0,-0.06283,0,0,0,0,0,0,0,0,20,4,1,255,128,128,64,2,0,0,0.066,0.01,0,0.025,0.025,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,186208,0,0
2375,1,0,0.25,1000,300,104,27,0,3,3,2,4,0,0.75,0,0,0.5,0.5027,9.2,0,0,0,0,0.5,0.3491,0.3491,0.3491,0.3491,0,0,0,0,0,-35,10,10,255,255,135,47,3,2,0,0.066,0.01,0,0.75,0.75,0,0,0,0,1,1,0,2376,2376,2377,2377,2378,2378,0,0,0,0,0,0.25,1,1,0,0,0,5,0,0,0,0,0,396498,0,0
2376,1,0,0.25,1000,300,104,27,0,3,3,2,4,0,0.75,0,0,0.5,0.5027,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,2.609,7.5,255,252,106,0,3,0,0,0.066,0.01,0,0.75,0.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,5,0,0,0,0,0,396498,0,0
2377,1,0,0.5,1000,300,360,27,0,3,3,2,4,0,0.75,0,0,0.5,0.5027,9.2,0,0,0,0,1,0.8727,0.8727,0.8727,0.8727,0,0,0,0,0,-30,2.609,7.5,255,255,152,0,3,0,0,0.066,0.01,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,5,0,0,0,0,0,396498,0,0
2378,1,0,0.5,1000,300,104,27,0,3,3,2,4,0,0.75,0,0,0.4,0.5027,9.2,0,0,0,0,0.5,1.047,0.3491,1.047,0.3491,0,0,0,0,0,-45,8,8,255,255,116,0,3,0,0,0.066,0.01,0,0.75,0.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,5,0,0,0,0,0,396498,0,0
2379,0.39249998,0,9,2104,300,1348,27,0,3,3,2,4,0,0.99,0.4,0.4,0.5,-0.1257,5,0,0,-6.283,6.283,0,0,0,0,0,0,0,0,0,0,0,7.906,5.2,255,150,204,246,3,0,1.745,0.066,0.01,0,0.15,0.15,0,0,0,0,1,1,0,2669,2670,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,2,0,0,0,0,0,307171,0,0
2383,1,0,1.55,1000,300,448,27,0,3,3,2,4,0,0.75,0,0,0,3.958,16,1.257,1.257,5.027,0,0,0,0,0,0,0,0,0,0,0,20,4,1,255,249,249,249,3,0,0,0.066,0.01,0,1.2038,1.2038,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.55,1,1,0,0,0,8.606,0,0,0,0,0,369750,0,0
2384,4,0,3,1000,300,361,22,0,3,3,2,4,0,0.75,0,0,1.25,1.257,5.6,3.142,3.142,10.05,5.027,0,0,0,0,0,0,0,0,0,0,35.5,6.807,7.1,255,99,107,215,2,2,1.257,0.066,0.01,0,0.35465,0.35465,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,2.809,0,0,0,0,0,241098,0,0
2385,0.724,0,2.3,1000,300,328,11,0,3,3,2,4,0,0.75,0,0,1.45,1.131,2.4,1.257,2.765,5.027,5.027,0,0,0,0,0,0,0,0,0,0,20,4,1,255,0,0,168,3,2,-3.142,0.066,0.01,0,0.729275,0.729275,0,0,0,0,1,1,0,2384,2383,0,0,0,0,0,0,0,0,0,2.3,1,1,0,0,0,2.809,0,0,0,0,0,241098,0,0
2386,1,0,1.4499998,1000,300,64,27,0,3,3,2,4,0,0.8811,0,0,0.3,0.6283,5,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,20,4,1,255,170,13,157,3,0,0,0.066,0.01,0,1.25,1.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4499998,1,1,0,0,0,2,0,0,0,0,0,186190,0,0
2387,0.5875,0,0.45,1999,0,360,27,0,7,4,10,10,0,0.75,0,0,0.85,0.2827,-1E-06,0,0,0,0,0,0,0,0.6283,0,100,0.48,0.66,0.26,0.55,6,2.309,11.8,241,244,244,244,3,0,0,0.066,0.01,0,0.1,0.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45,1,1,0,0,0,10,0,0,0,0,0,593626,0,0
2388,0.1,0,-1.3,2000,200,73,27,0,3,3,2,4,0,0.698,0.26,0.46,0.8,0.1885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,100,1,255,255,206,0,3,0,0,0.066,0.01,0,0.375,0.375,0,0,0,0,1,1,0,2389,2393,2393,0,0,0,0,0,0,0,0,-1.3,1,1,0,0,0,2,0,0,0,0,0,241098,0,0
2389,0.1,0,-1.5,2000,200,73,27,0,3,3,2,4,0,0.698,0.26,0.46,0.2,0.1257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,100,1,255,255,63,0,3,1,0,0.066,0.01,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,1,1,0,0,0,2,0,0,0,0,0,167101,0,0
2390,0.59,0,1,239,200,104,27,0,3,3,2,4,0,0.75,0.66,1.42,0.8,0.1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.5,4,191,255,158,14,3,0,0,0.066,0.01,0,0.429575,0.429575,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,593626,0,0
2391,0.1,0,1.3,2000,200,65,27,0,3,3,2,4,0,0.698,0.26,0.46,0.2,1.445,6,1.1,2.356,1.571,1.571,0,1.257,-1.257,12.19,10.81,0,0,0,0,0,20,100,1,255,255,206,0,3,0,0,0.066,0.01,0,0.75,0.75,0,0,0,0,1,1,0,2390,2390,2392,0,0,0,0,0,0,0,0,1.3,1,1,0,0,0,2,0,0,0,0,0,241098,0,0
2392,0.1,0,1.5,2000,200,65,27,0,3,3,2,4,0,0.698,0.26,0.46,0,2.011,20,1.1,2.356,1.571,1.571,0,1.257,-1.257,12.19,10.81,0,0,0,0,0,20,100,1,255,255,63,0,3,1,0,0.066,0.01,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,1,0,0,0,2,0,0,0,0,0,167101,0,0
2393,0.59,0,0.99,239,200,104,27,0,3,3,2,4,0,0.75,0.66,1.42,0.8,0.1885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-21,100,4,191,255,158,14,3,0,0,0.066,0.01,0,0.429575,0.429575,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.99,1,1,0,0,0,2,0,0,0,0,0,593626,0,0
2394,0.1,0,1.3,2000,200,65,27,0,3,3,2,4,0,0.698,0.26,0.46,0.2,1.445,6,1.1,2.356,1.571,1.571,0,1.257,-1.257,12.19,10.81,0,0,0,0,0,20,100,1,255,0,176,31,3,0,0,0.066,0.01,0,0.75,0.75,0,0,0,0,1,1,0,2395,2396,2396,0,0,0,0,0,0,0,0,1.3,1,1,0,0,0,2,0,0,0,0,0,241098,0,0
2395,0.1,0,1.5,2000,200,65,27,0,3,3,2,4,0,0.698,0.26,0.46,0,2.011,20,1.1,2.356,1.571,1.571,0,1.257,-1.257,12.19,10.81,0,0,0,0,0,20,100,1,255,0,97,44,3,1,0,0.066,0.01,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,1,0,0,0,2,0,0,0,0,0,593624,0,0
2396,0.59,0,1,239,200,104,27,0,3,3,2,4,0,0.75,0.66,1.42,0.8,0.1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.5,4,191,48,255,14,3,0,0,0.066,0.01,0,0.429575,0.429575,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,593626,0,0
2397,0.1,0,-1.3,2000,200,73,27,0,3,3,2,4,0,0.698,0.26,0.46,0.8,0.1885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,100,1,255,0,170,36,3,0,0,0.066,0.01,0,0.375,0.375,0,0,0,0,1,1,0,2398,2399,2399,0,0,0,0,0,0,0,0,-1.3,1,1,0,0,0,2,0,0,0,0,0,241098,0,0
2398,0.1,0,-1.5,2000,200,73,27,0,3,3,2,4,0,0.698,0.26,0.46,0.2,0.1257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,100,1,255,0,105,63,3,1,0,0.066,0.01,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,1,1,0,0,0,2,0,0,0,0,0,167101,0,0
2399,0.59,0,0.99,239,200,104,27,0,3,3,2,4,0,0.75,0.66,1.42,0.8,0.1885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-21,100,4,191,14,201,47,3,0,0,0.066,0.01,0,0.429575,0.429575,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.99,1,1,0,0,0,2,0,0,0,0,0,593626,0,0
2400,0.1,0,1.3,2000,200,65,27,0,3,3,2,4,0,0.698,0.26,0.46,0.2,1.445,6,1.1,2.356,1.571,1.571,0,1.257,-1.257,12.19,10.81,0,0,0,0,0,20,100,1,255,250,255,214,3,0,0,0.066,0.01,0,0.75,0.75,0,0,0,0,1,1,0,2401,0,0,0,0,0,0,0,0,0,0,1.3,1,1,0,0,0,2,0,0,0,0,0,241098,0,0
2401,0.1,0,1.5,2000,200,65,27,0,3,3,2,4,0,0.698,0.26,0.46,0,2.011,20,1.1,2.356,1.571,1.571,0,1.257,-1.257,12.19,10.81,0,0,0,0,0,20,100,1,255,255,244,124,3,1,0,0.066,0.01,0,1,1,0,0,0,0,1,1,0,1266,0,0,0,0,0,0,0,0,0,0,1.5,1,1,0,0,0,2,0,0,0,0,0,593624,0,0
2402,0.1,0,-1.3,2000,200,73,27,0,3,3,2,4,0,0.698,0.26,0.46,0.8,0.1885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,100,1,255,253,255,164,3,0,0,0.066,0.01,0,0.375,0.375,0,0,0,0,1,1,0,2404,2404,0,0,0,0,0,0,0,0,0,-1.3,1,1,0,0,0,2,0,0,0,0,0,241098,0,0
2403,0.1,0,-1.5,2000,200,73,27,0,3,3,2,4,0,0.698,0.26,0.46,0.2,0.1257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,100,1,255,255,228,83,3,1,0,0.066,0.01,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,1,1,0,0,0,2,0,0,0,0,0,167101,0,0
2404,0.59,0,0.99,239,200,104,27,0,3,3,2,4,0,0.75,0.66,1.42,0.8,0.1885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-21,100,4,191,255,253,161,3,0,0,0.066,0.01,0,0.429575,0.429575,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.99,1,1,0,0,0,2,0,0,0,0,0,593626,0,0
2405,0.1,0,1.3,2000,200,65,27,0,3,3,2,4,0,0.698,0.26,0.46,0.2,1.445,6,1.1,2.356,1.571,1.571,0,1.257,-1.257,12.19,10.81,0,0,0,0,0,20,100,1,255,139,241,255,3,0,0,0.066,0.01,0,0.75,0.75,0,0,0,0,1,1,0,2406,2407,2407,0,0,0,0,0,0,0,0,1.3,1,1,0,0,0,2,0,0,0,0,0,241098,0,0
2406,0.1,0,1.5,2000,200,65,27,0,3,3,2,4,0,0.698,0.26,0.46,0,2.011,20,1.1,2.356,1.571,1.571,0,1.257,-1.257,12.19,10.81,0,0,0,0,0,20,100,1,255,53,138,255,3,1,0,0.066,0.01,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,1,0,0,0,2,0,0,0,0,0,593624,0,0
2407,0.59,0,1,239,200,104,27,0,3,3,2,4,0,0.75,0.66,1.42,0.8,0.1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.5,4,191,140,27,179,3,0,0,0.066,0.01,0,0.429575,0.429575,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,593626,0,0
2408,0.1,0,-1.3,2000,200,73,27,0,3,3,2,4,0,0.698,0.26,0.46,0.8,0.1885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,100,1,255,0,206,255,3,0,0,0.066,0.01,0,0.375,0.375,0,0,0,0,1,1,0,2409,2410,2410,0,0,0,0,0,0,0,0,-1.3,1,1,0,0,0,2,0,0,0,0,0,241098,0,0
2409,0.1,0,-1.5,2000,200,73,27,0,3,3,2,4,0,0.698,0.26,0.46,0.2,0.1257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,100,1,255,83,125,255,3,1,0,0.066,0.01,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,1,1,0,0,0,2,0,0,0,0,0,167101,0,0
2410,0.59,0,0.99,239,200,104,27,0,3,3,2,4,0,0.75,0.66,1.42,0.8,0.1885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-21,100,4,191,188,0,255,3,0,0,0.066,0.01,0,0.429575,0.429575,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.99,1,1,0,0,0,2,0,0,0,0,0,593626,0,0
