ID,ChrCustomizationOptionID,ChrCustomizationChoiceID,CreatureDisplayInfoExtraID
771823,8727,56095,14479
771824,8721,55970,14496
771825,8722,55999,14496
771826,8723,56020,14496
771827,8721,55969,14497
771828,8722,55994,14497
771829,8723,56022,14497
771830,8721,55967,14507
771831,8722,55994,14507
771832,8723,56024,14507
771833,8721,55968,14508
771834,8722,55999,14508
771835,8723,56024,14508
771836,8721,55967,14509
771837,8722,55999,14509
771838,8723,56024,14509
771839,8724,56041,14512
771840,8725,56059,14512
771841,8726,56075,14512
771842,8727,56106,14512
771843,8721,55969,14580
771844,8722,55999,14580
771845,8723,56020,14580
771846,8721,55971,14698
771847,8722,55999,14698
771848,8723,56024,14698
771849,8721,55971,14705
771850,8722,55994,14705
771851,8723,56012,14705
771852,8724,56049,14745
771853,8725,56074,14745
771854,8726,56080,14745
771855,8727,56093,14745
771856,8721,55971,14752
771857,8722,55999,14752
771858,8723,56020,14752
771859,8724,56042,14802
771860,8725,56065,14802
771861,8726,56080,14802
771862,8727,56095,14802
771863,8721,55971,14863
771864,8722,55999,14863
771865,8723,56022,14863
771866,8721,55967,14864
771867,8722,55999,14864
771868,8723,56023,14864
771869,8724,56049,14881
771870,8725,56073,14881
771871,8726,56080,14881
771872,8727,56094,14881
771873,8724,56040,14882
771874,8725,56064,14882
771875,8726,56080,14882
771876,8727,56105,14882
771877,8721,55967,14907
771878,8722,55994,14907
771879,8723,56011,14907
771880,8728,56145,15006
771881,8728,56145,15008
771882,8728,56145,15010
771883,8728,56145,15012
771884,8728,56145,15029
771885,8728,56145,15115
771886,8728,56145,15116
771887,8728,56145,15119
771888,8728,56145,15129
771889,8728,56145,15130
771890,8728,56145,15153
771891,8728,56145,15158
771892,8728,56145,15159
771893,8728,56145,15162
771894,8728,56145,15170
771895,8728,56145,15197
771896,8724,56046,15289
771897,8725,56059,15289
771898,8726,56080,15289
771899,8727,56096,15289
771900,8721,55971,15290
771901,8722,55999,15290
771902,8723,56019,15290
771903,8728,56145,15309
771904,8724,56040,15310
771905,8725,56058,15310
771906,8726,56075,15310
771907,8727,56087,15310
771908,8721,55967,15315
771909,8722,55994,15315
771910,8723,56006,15315
771911,8721,55971,15316
771912,8722,55994,15316
771913,8723,56009,15316
771914,8724,56047,15325
771915,8725,56066,15325
771916,8726,56080,15325
771917,8727,56103,15325
771918,8721,55968,15326
771919,8722,55999,15326
771920,8723,56020,15326
771921,8724,56040,15327
771922,8725,56058,15327
771923,8726,56075,15327
771924,8727,56087,15327
771925,8724,56040,15328
771926,8725,56060,15328
771927,8726,56080,15328
771928,8727,56106,15328
771929,8721,55970,15361
771930,8722,55999,15361
771931,8723,56023,15361
771932,8721,55967,15362
771933,8722,55999,15362
771934,8723,56024,15362
771935,8721,55968,15369
771936,8722,55999,15369
771937,8723,56020,15369
771938,8721,55967,15370
771939,8722,55999,15370
771940,8723,56020,15370
771941,8721,55970,15373
771942,8722,55994,15373
771943,8723,56019,15373
771944,8721,55968,15374
771945,8722,55999,15374
771946,8723,56024,15374
771947,8721,55970,15391
771948,8722,55994,15391
771949,8723,56012,15391
771950,8721,55970,15406
771951,8722,55994,15406
771952,8723,56010,15406
771953,8721,55969,15408
771954,8722,55999,15408
771955,8723,56022,15408
771956,8721,55967,15410
771957,8722,55994,15410
771958,8723,56006,15410
771959,8728,56145,15436
771960,8728,56145,15439
771961,8728,56145,15440
771962,8721,55969,15445
771963,8722,55994,15445
771964,8723,56024,15445
771965,8728,56145,15448
771966,8721,55967,15541
771967,8722,55994,15541
771968,8723,56006,15541
771969,8721,55967,15543
771970,8722,55994,15543
771971,8723,56006,15543
771972,8724,56049,15544
771973,8725,56059,15544
771974,8726,56080,15544
771975,8727,56096,15544
771976,8721,55967,15545
771977,8722,55999,15545
771978,8723,56011,15545
771979,8721,55970,15546
771980,8722,55994,15546
771981,8723,56023,15546
771982,8721,55971,15547
771983,8722,55994,15547
771984,8723,56024,15547
771985,8721,55969,15548
771986,8722,55994,15548
771987,8723,56010,15548
771988,8724,56046,15612
771989,8725,56064,15612
771990,8726,56075,15612
771991,8727,56096,15612
771992,8721,55967,15660
771993,8722,55994,15660
771994,8723,56010,15660
771995,8721,55969,15661
771996,8722,55994,15661
771997,8723,56012,15661
771998,8724,56049,15662
771999,8725,56060,15662
772000,8726,56075,15662
772001,8727,56105,15662
772002,8721,55970,15663
772003,8722,55994,15663
772004,8723,56020,15663
772005,8724,56043,15664
772006,8725,56060,15664
772007,8726,56080,15664
772008,8727,56094,15664
772009,8721,55970,15665
772010,8722,55999,15665
772011,8723,56022,15665
772012,8721,55968,15666
772013,8722,55994,15666
772014,8723,56023,15666
772015,8724,56049,15667
772016,8725,56060,15667
772017,8726,56075,15667
772018,8727,56104,15667
772019,8724,56041,15671
772020,8725,56070,15671
772021,8726,56075,15671
772022,8727,56104,15671
772023,8721,55968,15672
772024,8722,55994,15672
772025,8723,56023,15672
772026,8721,55970,15673
772027,8722,55994,15673
772028,8723,56020,15673
772029,8721,55969,15674
772030,8722,55999,15674
772031,8723,56021,15674
772032,8721,55967,15675
772033,8722,55999,15675
772034,8723,56012,15675
772035,8721,55967,15676
772036,8722,55994,15676
772037,8723,56006,15676
772038,8724,56047,15680
772039,8725,56062,15680
772040,8726,56080,15680
772041,8727,56096,15680
772042,8721,55971,15681
772043,8722,55999,15681
772044,8723,56009,15681
772045,8721,55971,15682
772046,8722,55999,15682
772047,8723,56024,15682
772048,8724,56040,15683
772049,8725,56074,15683
772050,8726,56075,15683
772051,8727,56106,15683
772052,8724,56042,15684
772053,8725,56064,15684
772054,8726,56080,15684
772055,8727,56094,15684
772056,8721,55971,15685
772057,8722,55999,15685
772058,8723,56024,15685
772059,8721,55967,15811
772060,8722,55994,15811
772061,8723,56006,15811
772062,8721,55967,15812
772063,8722,55999,15812
772064,8723,56009,15812
772065,8721,55967,15843
772066,8722,55994,15843
772067,8723,56006,15843
772068,8724,56040,15845
772069,8725,56058,15845
772070,8726,56075,15845
772071,8727,56087,15845
772072,8724,56040,15846
772073,8725,56058,15846
772074,8726,56075,15846
772075,8727,56087,15846
772076,8728,56145,15919
772077,8728,56145,15920
772078,8728,56145,15922
772079,8721,55969,15945
772080,8722,55994,15945
772081,8723,56021,15945
772082,8728,56145,15959
772083,8728,56145,15995
772084,8721,55968,16054
772085,8722,55999,16054
772086,8723,56021,16054
772087,8721,55970,16062
772088,8722,55994,16062
772089,8723,56022,16062
772090,8721,55968,16067
772091,8722,55999,16067
772092,8723,56011,16067
772093,8724,56046,16068
772094,8725,56070,16068
772095,8726,56075,16068
772096,8727,56103,16068
772097,8721,55971,16074
772098,8722,55994,16074
772099,8723,56011,16074
772100,8721,55967,16079
772101,8722,55994,16079
772102,8723,56012,16079
772103,8728,56145,16082
772104,8728,56145,16088
772105,8721,55970,16093
772106,8722,55999,16093
772107,8723,56023,16093
772108,8721,55968,16095
772109,8722,55994,16095
772110,8723,56009,16095
772111,8728,56145,16126
772112,8728,56145,16180
772113,8728,56145,16181
772114,8728,56145,16183
772115,8728,56145,16186
772116,8728,56145,16187
772117,8721,55969,16212
772118,8722,55999,16212
772119,8723,56024,16212
772120,8721,55967,16246
772121,8722,55994,16246
772122,8723,56006,16246
772123,8721,55968,16253
772124,8722,55999,16253
772125,8723,56012,16253
772126,8721,55971,16257
772127,8722,55994,16257
772128,8723,56011,16257
772129,8721,55970,16258
772130,8722,55994,16258
772131,8723,56021,16258
772132,8721,55971,16259
772133,8722,55999,16259
772134,8723,56010,16259
772135,8724,56049,16260
772136,8725,56059,16260
772137,8726,56080,16260
772138,8727,56104,16260
772139,8724,56047,16261
772140,8725,56071,16261
772141,8726,56075,16261
772142,8727,56094,16261
772143,8724,56046,16263
772144,8725,56066,16263
772145,8726,56075,16263
772146,8727,56106,16263
772147,8724,56041,16264
772148,8725,56073,16264
772149,8726,56075,16264
772150,8727,56104,16264
772151,8728,56145,16277
772152,8728,56145,16278
772153,8728,56145,16279
772154,8728,56145,16280
772155,8728,56145,16298
772156,8728,56145,16418
772157,8721,55971,16420
772158,8722,55996,16420
772159,8723,56013,16420
772160,8724,56047,16421
772161,8725,56058,16421
772162,8726,56080,16421
772163,8727,56105,16421
772164,8721,55971,16422
772165,8722,55994,16422
772166,8723,56020,16422
772167,8728,56145,16425
772168,8728,56145,16426
772169,8728,56145,16429
772170,8728,56145,16432
772171,8728,56145,16434
772172,8728,56145,16436
772173,8728,56145,16438
772174,8728,56145,16441
772175,8728,56145,16448
772176,8728,56145,16449
772177,8728,56145,16450
772178,8721,55971,16453
772179,8722,55999,16453
772180,8723,56021,16453
772181,8721,55971,16454
772182,8722,55999,16454
772183,8723,56010,16454
772184,8721,55971,16455
772185,8722,55994,16455
772186,8723,56021,16455
772187,8724,56046,16456
772188,8725,56058,16456
772189,8726,56080,16456
772190,8727,56103,16456
772191,8724,56046,16457
772192,8725,56065,16457
772193,8726,56080,16457
772194,8727,56093,16457
772195,8721,55967,16458
772196,8722,55994,16458
772197,8723,56012,16458
772198,8724,56043,16459
772199,8725,56060,16459
772200,8726,56075,16459
772201,8727,56094,16459
772202,8724,56045,16460
772203,8725,56070,16460
772204,8726,56080,16460
772205,8727,56105,16460
772206,8721,55969,16461
772207,8722,55994,16461
772208,8723,56019,16461
772209,8721,55970,16462
772210,8722,55994,16462
772211,8723,56010,16462
772212,8721,55969,16509
772213,8722,55994,16509
772214,8723,56012,16509
772215,8721,55969,16510
772216,8722,55994,16510
772217,8723,56011,16510
772218,8721,55971,16527
772219,8722,55999,16527
772220,8723,56022,16527
772221,8721,55967,16533
772222,8722,55994,16533
772223,8723,56012,16533
772224,8721,55968,16535
772225,8722,55994,16535
772226,8723,56011,16535
772227,8724,56041,16536
772228,8725,56070,16536
772229,8726,56080,16536
772230,8727,56095,16536
772231,8724,56043,16537
772232,8725,56073,16537
772233,8726,56080,16537
772234,8727,56095,16537
772235,8721,55970,16538
772236,8722,55999,16538
772237,8723,56022,16538
772238,8721,55967,16539
772239,8722,55999,16539
772240,8723,56023,16539
772241,8728,56145,16542
772242,8728,56145,16543
772243,8728,56145,16545
772244,8721,55967,16552
772245,8722,55994,16552
772246,8723,56006,16552
772247,8728,56145,16648
772248,8728,56145,16649
772249,8721,55969,16689
772250,8722,55994,16689
772251,8723,56019,16689
772252,8721,55969,16734
772253,8722,55999,16734
772254,8723,56011,16734
772255,8728,56145,16738
772256,8721,55970,16811
772257,8722,55999,16811
772258,8723,56021,16811
772259,8724,56042,16812
772260,8725,56064,16812
772261,8726,56075,16812
772262,8727,56103,16812
772263,8721,55968,16950
772264,8722,55994,16950
772265,8723,56012,16950
772266,8728,56145,17044
772267,8728,56145,17045
772268,8728,56145,17046
772269,8728,56145,17049
772270,8724,56043,17052
772271,8725,56059,17052
772272,8726,56080,17052
772273,8727,56096,17052
772274,8724,56047,17053
772275,8725,56058,17053
772276,8726,56075,17053
772277,8727,56104,17053
772278,8724,56040,17054
772279,8725,56059,17054
772280,8726,56080,17054
772281,8727,56105,17054
772282,8724,56047,17055
772283,8725,56073,17055
772284,8726,56080,17055
772285,8727,56103,17055
772286,8724,56041,17056
772287,8725,56064,17056
772288,8726,56075,17056
772289,8727,56103,17056
772290,8724,56049,17057
772291,8725,56065,17057
772292,8726,56075,17057
772293,8727,56095,17057
772294,8724,56043,17058
772295,8725,56074,17058
772296,8726,56080,17058
772297,8727,56095,17058
772298,8724,56042,17059
772299,8725,56059,17059
772300,8726,56080,17059
772301,8727,56104,17059
772302,8724,56041,17060
772303,8725,56058,17060
772304,8726,56080,17060
772305,8727,56096,17060
772306,8724,56046,17061
772307,8725,56065,17061
772308,8726,56075,17061
772309,8727,56105,17061
772310,8724,56045,17062
772311,8725,56066,17062
772312,8726,56080,17062
772313,8727,56096,17062
772314,8724,56043,17063
772315,8725,56066,17063
772316,8726,56080,17063
772317,8727,56103,17063
772318,8721,55970,17078
772319,8722,55999,17078
772320,8723,56015,17078
772321,8724,56041,17079
772322,8725,56066,17079
772323,8726,56080,17079
772324,8727,56104,17079
772325,8721,55970,17131
772326,8722,55996,17131
772327,8723,56010,17131
772328,8721,55969,17132
772329,8722,56005,17132
772330,8723,56015,17132
772331,8721,55971,17133
772332,8722,55994,17133
772333,8723,56013,17133
772334,8721,55967,17134
772335,8722,55999,17134
772336,8723,56024,17134
772337,8721,55970,17135
772338,8722,55994,17135
772339,8723,56024,17135
772340,8721,55971,17136
772341,8722,55994,17136
772342,8723,56024,17136
772343,8721,55969,17137
772344,8722,55994,17137
772345,8723,56023,17137
772346,8721,55969,17138
772347,8722,55994,17138
772348,8723,56022,17138
772349,8724,56049,17139
772350,8725,56073,17139
772351,8726,56075,17139
772352,8727,56103,17139
772353,8721,55969,17140
772354,8722,55999,17140
772355,8723,56012,17140
772356,8721,55969,17385
772357,8722,55994,17385
772358,8723,56011,17385
772359,8721,55967,17421
772360,8722,55994,17421
772361,8723,56006,17421
772362,8724,56040,17501
772363,8725,56058,17501
772364,8726,56075,17501
772365,8727,56087,17501
772366,8724,56042,17567
772367,8725,56070,17567
772368,8726,56075,17567
772369,8727,56105,17567
772370,8724,56049,17677
772371,8725,56059,17677
772372,8726,56080,17677
772373,8727,56104,17677
772374,8721,55969,17678
772375,8722,55994,17678
772376,8723,56024,17678
772377,8721,55971,17679
772378,8722,55994,17679
772379,8723,56024,17679
772380,8721,55969,17680
772381,8722,55999,17680
772382,8723,56010,17680
772383,8721,55968,17681
772384,8722,55994,17681
772385,8723,56009,17681
772386,8724,56040,17682
772387,8725,56058,17682
772388,8726,56075,17682
772389,8727,56087,17682
772390,8724,56046,17683
772391,8725,56064,17683
772392,8726,56080,17683
772393,8727,56106,17683
772394,8721,55968,17684
772395,8722,55994,17684
772396,8723,56019,17684
772397,8724,56040,17685
772398,8725,56058,17685
772399,8726,56080,17685
772400,8727,56094,17685
772401,8721,55971,17687
772402,8722,55994,17687
772403,8723,56019,17687
772404,8724,56047,17694
772405,8725,56062,17694
772406,8726,56080,17694
772407,8727,56094,17694
772408,8721,55968,17706
772409,8722,55994,17706
772410,8723,56020,17706
772411,8728,56145,17711
772412,8721,55967,17714
772413,8722,55994,17714
772414,8723,56006,17714
772415,8728,56145,17716
772416,8724,56040,17717
772417,8725,56064,17717
772418,8726,56080,17717
772419,8727,56095,17717
772420,8724,56040,17727
772421,8725,56058,17727
772422,8726,56080,17727
772423,8727,56094,17727
772424,8721,55968,17732
772425,8722,55999,17732
772426,8723,56021,17732
772427,8724,56041,17734
772428,8725,56066,17734
772429,8726,56075,17734
772430,8727,56096,17734
772431,8721,55971,17735
772432,8722,55999,17735
772433,8723,56020,17735
772434,8721,55970,17736
772435,8722,55999,17736
772436,8723,56020,17736
772437,8721,55970,17765
772438,8722,55994,17765
772439,8723,56020,17765
772440,8721,55967,17788
772441,8722,55994,17788
772442,8723,56010,17788
772443,8721,55968,17795
772444,8722,55994,17795
772445,8723,56011,17795
772446,8721,55967,17828
772447,8722,55999,17828
772448,8723,56011,17828
772449,8721,55969,17829
772450,8722,55999,17829
772451,8723,56022,17829
772452,8724,56046,17830
772453,8725,56073,17830
772454,8726,56080,17830
772455,8727,56106,17830
772456,8721,55970,17831
772457,8722,55994,17831
772458,8723,56012,17831
772459,8724,56042,17832
772460,8725,56070,17832
772461,8726,56075,17832
772462,8727,56095,17832
772463,8721,55967,17833
772464,8722,55999,17833
772465,8723,56021,17833
772466,8721,55967,17834
772467,8722,55999,17834
772468,8723,56024,17834
772469,8728,56145,17851
772470,8728,56145,17859
772471,8728,56145,17860
772472,8728,56145,17862
772473,8728,56145,17863
772474,8728,56145,17864
772475,8728,56145,17870
772476,8728,56145,17871
772477,8728,56145,17872
772478,8728,56145,17873
772479,8728,56145,17874
772480,8721,55968,17895
772481,8722,55994,17895
772482,8723,56019,17895
772483,8721,55970,17925
772484,8722,55999,17925
772485,8723,56020,17925
772486,8721,55968,17926
772487,8722,55999,17926
772488,8723,56024,17926
772489,8724,56040,17927
772490,8725,56074,17927
772491,8726,56075,17927
772492,8727,56094,17927
772493,8724,56040,17928
772494,8725,56064,17928
772495,8726,56075,17928
772496,8727,56093,17928
772497,8728,56145,17971
772498,8728,56145,17972
772499,8728,56145,17973
772500,8728,56145,17974
772501,8728,56145,17975
772502,8728,56145,17976
772503,8728,56145,17977
772504,8728,56145,17978
772505,8728,56145,17979
772506,8728,56145,17985
772507,8728,56145,18003
772508,8721,55969,18025
772509,8722,55994,18025
772510,8723,56011,18025
772511,8728,56145,18065
772512,8728,56145,18066
772513,8728,56145,18067
772514,8724,56045,18113
772515,8725,56064,18113
772516,8726,56075,18113
772517,8727,56093,18113
772518,8721,55967,18129
772519,8722,55999,18129
772520,8723,56011,18129
772521,8721,55967,18189
772522,8722,55994,18189
772523,8723,56006,18189
772524,8721,55967,18195
772525,8722,55994,18195
772526,8723,56006,18195
772527,8721,55967,18196
772528,8722,55994,18196
772529,8723,56006,18196
772530,8724,56040,18197
772531,8725,56058,18197
772532,8726,56075,18197
772533,8727,56087,18197
772534,8721,55967,18207
772535,8722,55994,18207
772536,8723,56006,18207
772537,8721,55968,18249
772538,8722,55999,18249
772539,8723,56024,18249
772540,8724,56042,18337
772541,8725,56066,18337
772542,8726,56080,18337
772543,8727,56096,18337
772544,8724,56047,18408
772545,8725,56074,18408
772546,8726,56080,18408
772547,8727,56104,18408
772548,8721,55969,18409
772549,8722,55994,18409
772550,8723,56011,18409
772551,8721,55967,18410
772552,8722,55999,18410
772553,8723,56020,18410
772554,8721,55971,18411
772555,8722,55999,18411
772556,8723,56023,18411
772557,8721,55968,18417
772558,8722,55994,18417
772559,8723,56019,18417
772560,8721,55969,18418
772561,8722,55994,18418
772562,8723,56010,18418
772563,8721,55971,18419
772564,8722,55999,18419
772565,8723,56009,18419
772566,8721,55968,18420
772567,8722,55999,18420
772568,8723,56019,18420
772569,8721,55970,18429
772570,8722,55999,18429
772571,8723,56022,18429
772572,8728,56145,18458
772573,8724,56040,18545
772574,8725,56074,18545
772575,8726,56075,18545
772576,8727,56105,18545
772577,8724,56041,18546
772578,8725,56070,18546
772579,8726,56080,18546
772580,8727,56094,18546
772581,8721,55968,18547
772582,8722,55999,18547
772583,8723,56011,18547
772584,8721,55971,18548
772585,8722,55999,18548
772586,8723,56009,18548
772587,8724,56047,18549
772588,8725,56065,18549
772589,8726,56080,18549
772590,8727,56106,18549
772591,8721,55967,18571
772592,8722,55994,18571
772593,8723,56006,18571
772594,8721,55967,18579
772595,8722,55994,18579
772596,8723,56006,18579
772597,8724,56040,18580
772598,8725,56058,18580
772599,8726,56075,18580
772600,8727,56087,18580
772601,8724,56040,18581
772602,8725,56058,18581
772603,8726,56075,18581
772604,8727,56087,18581
772605,8721,55967,18582
772606,8722,55994,18582
772607,8723,56006,18582
772608,8721,55967,18591
772609,8722,55994,18591
772610,8723,56006,18591
772611,8724,56041,18612
772612,8725,56065,18612
772613,8726,56075,18612
772614,8727,56104,18612
772615,8721,55967,18619
772616,8722,55994,18619
772617,8723,56006,18619
772618,8721,55967,18620
772619,8722,55994,18620
772620,8723,56006,18620
772621,8724,56047,18621
772622,8725,56062,18621
772623,8726,56075,18621
772624,8727,56093,18621
772625,8724,56046,18622
772626,8725,56062,18622
772627,8726,56080,18622
772628,8727,56095,18622
772629,8721,55971,18623
772630,8722,55994,18623
772631,8723,56023,18623
772632,8724,56049,18628
772633,8725,56058,18628
772634,8726,56075,18628
772635,8727,56095,18628
772636,8721,55967,18659
772637,8722,55994,18659
772638,8723,56024,18659
772639,90,17815,18771
772640,91,17824,18771
772641,92,28586,18771
772642,93,17835,18771
772643,94,17846,18771
772644,90,17817,18772
772645,91,17824,18772
772646,92,28586,18772
772647,93,17835,18772
772648,94,17851,18772
772649,90,17815,18773
772650,91,17824,18773
772651,92,28583,18773
772652,93,17840,18773
772653,94,17853,18773
772654,90,17817,18774
772655,91,17824,18774
772656,92,17831,18774
772657,93,17837,18774
772658,94,17851,18774
772659,90,17815,18775
772660,91,17824,18775
772661,92,17834,18775
772662,93,17842,18775
772663,94,17852,18775
772664,90,17815,18776
772665,91,17824,18776
772666,92,28583,18776
772667,93,17842,18776
772668,94,17853,18776
772669,90,17815,18777
772670,91,17824,18777
772671,92,17829,18777
772672,93,17838,18777
772673,94,17854,18777
772674,90,17815,18778
772675,91,17824,18778
772676,92,17832,18778
772677,93,17841,18778
772678,94,17855,18778
772679,90,17815,18779
772680,91,17824,18779
772681,92,28585,18779
772682,93,17841,18779
772683,94,17853,18779
772684,95,17863,18780
772685,96,17871,18780
772686,97,17877,18780
772687,98,17890,18780
772688,99,17896,18780
772689,95,17863,18781
772690,96,17871,18781
772691,97,17879,18781
772692,98,17891,18781
772693,99,17893,18781
772694,95,17863,18782
772695,96,17871,18782
772696,97,17881,18782
772697,98,17883,18782
772698,99,17893,18782
772699,90,17815,18783
772700,91,17824,18783
772701,92,17829,18783
772702,93,17835,18783
772703,94,17849,18783
772704,95,17863,18784
772705,96,17871,18784
772706,97,28599,18784
772707,98,17883,18784
772708,99,17897,18784
772709,95,17863,18785
772710,96,17871,18785
772711,97,28601,18785
772712,98,17888,18785
772713,99,17894,18785
772714,90,17815,18786
772715,91,17824,18786
772716,92,28583,18786
772717,93,17841,18786
772718,94,17853,18786
772719,90,17817,18787
772720,91,17824,18787
772721,92,28586,18787
772722,93,17835,18787
772723,94,17851,18787
772724,90,17815,18788
772725,91,17824,18788
772726,92,17832,18788
772727,93,17842,18788
772728,94,17853,18788
772729,90,17817,18789
772730,91,17824,18789
772731,92,17834,18789
772732,93,17836,18789
772733,94,17853,18789
772734,90,17817,18790
772735,91,17824,18790
772736,92,28585,18790
772737,93,17836,18790
772738,94,17851,18790
772739,90,17815,18791
772740,91,17824,18791
772741,92,17830,18791
772742,93,17838,18791
772743,94,17848,18791
772744,90,17816,18792
772745,91,17824,18792
772746,92,17833,18792
772747,93,17841,18792
772748,94,17849,18792
772749,90,17815,18794
772750,91,17824,18794
772751,92,28585,18794
772752,93,17843,18794
772753,94,17853,18794
772754,95,17862,18795
772755,96,17871,18795
772756,97,17879,18795
772757,98,17890,18795
772758,99,17894,18795
772759,9,17160,18797
772760,10,17176,18797
772761,11,28320,18797
772762,12,28327,18797
772763,13,17213,18797
772764,49,17525,18798
772765,50,28463,18798
772766,51,28469,18798
772767,52,17551,18798
772768,53,17555,18798
772769,49,17527,18799
772770,50,17531,18799
772771,51,28472,18799
772772,52,17550,18799
772773,53,17557,18799
772774,40,17484,18800
772775,41,17500,18800
772776,42,17503,18800
772777,43,28454,18800
772778,44,17521,18800
772779,40,17489,18801
772780,41,17499,18801
772781,42,17502,18801
772782,43,17512,18801
772783,44,17518,18801
772784,49,17525,18802
772785,50,28463,18802
772786,51,17543,18802
772787,52,17550,18802
772788,53,17555,18802
772789,90,17815,18825
772790,91,17824,18825
772791,92,28585,18825
772792,93,17843,18825
772793,94,17855,18825
772794,49,17526,18826
772795,50,17534,18826
772796,51,17544,18826
772797,52,17551,18826
772798,53,17556,18826
772799,49,17526,18827
772800,50,17534,18827
772801,51,28469,18827
772802,52,17552,18827
772803,53,17560,18827
772804,49,17527,18829
772805,50,17536,18829
772806,51,17544,18829
772807,52,17552,18829
772808,53,17564,18829
772809,40,17485,18830
772810,41,17500,18830
772811,42,28449,18830
772812,43,17512,18830
772813,44,17520,18830
772814,74,17704,18831
772815,77,17723,18831
772816,78,17728,18831
772817,79,17730,18831
772818,379,17715,18831
772819,90,17814,18832
772820,91,17828,18832
772821,92,28584,18832
772822,93,17841,18832
772823,94,17852,18832
772824,19,17283,18833
772825,20,17296,18833
772826,21,17306,18833
772827,22,17313,18833
772828,23,17321,18833
772829,49,17527,18840
772830,50,17531,18840
772831,51,28471,18840
772832,52,17552,18840
772833,53,17564,18840
772834,8721,55971,18845
772835,8722,55994,18845
772836,8723,56010,18845
772837,8724,56047,18846
772838,8725,56064,18846
772839,8726,56080,18846
772840,8727,56094,18846
772841,49,17527,18847
772842,50,17535,18847
772843,51,28468,18847
772844,52,28473,18847
772845,53,17561,18847
772846,40,17484,18848
772847,41,17492,18848
772848,42,17507,18848
772849,43,17511,18848
772850,44,17520,18848
772851,40,17486,18849
772852,41,17494,18849
772853,42,28449,18849
772854,43,17513,18849
772855,44,17516,18849
772856,49,17523,18850
772857,50,17532,18850
772858,51,17541,18850
772859,52,17547,18850
772860,53,17564,18850
772861,49,17524,18851
772862,50,17539,18851
772863,51,28469,18851
772864,52,17553,18851
772865,53,17557,18851
772866,8721,55968,18855
772867,8722,55994,18855
772868,8723,56023,18855
772869,49,17527,18874
772870,50,17534,18874
772871,51,17546,18874
772872,52,17547,18874
772873,53,17563,18874
772874,49,17527,18875
772875,50,17534,18875
772876,51,17543,18875
772877,52,17549,18875
772878,53,17562,18875
772879,49,17528,18880
772880,50,17533,18880
772881,51,17542,18880
772882,52,17551,18880
772883,53,17559,18880
772884,19,17284,18884
772885,20,17299,18884
772886,21,17306,18884
772887,22,17309,18884
772888,23,17323,18884
772889,19,17283,18885
772890,20,17298,18885
772891,21,17305,18885
772892,22,17316,18885
772893,23,17322,18885
772894,25,17332,18886
772895,26,17343,18886
772896,27,17350,18886
772897,28,17362,18886
772898,29,17368,18886
772899,25,17331,18887
772900,26,17342,18887
772901,27,17349,18887
772902,28,17361,18887
772903,29,17368,18887
772904,40,17483,18891
772905,41,17492,18891
772906,42,17501,18891
772907,43,17508,18891
772908,44,17516,18891
772909,40,17485,18892
772910,41,17500,18892
772911,42,17504,18892
772912,43,17512,18892
772913,44,17517,18892
772914,40,17488,18893
772915,41,17495,18893
772916,42,17503,18893
772917,43,17515,18893
772918,44,17516,18893
772919,40,17486,18894
772920,41,17492,18894
772921,42,17504,18894
772922,43,17511,18894
772923,44,17519,18894
772924,58,17566,18902
772925,59,17575,18902
772926,60,28488,18902
772927,61,17596,18902
772928,62,17601,18902
772929,63,17620,18903
772930,64,17628,18903
772931,65,28505,18903
772932,66,17647,18903
772933,67,17658,18903
772934,40,17486,18904
772935,41,17500,18904
772936,42,17506,18904
772937,43,17514,18904
772938,44,17519,18904
772939,40,17485,18905
772940,41,17499,18905
772941,42,17505,18905
772942,43,17513,18905
772943,44,17518,18905
772944,40,17484,18906
772945,41,17498,18906
772946,42,17504,18906
772947,43,17512,18906
772948,44,17517,18906
772949,49,17524,18907
772950,50,17538,18907
772951,51,17544,18907
772952,52,17552,18907
772953,53,17557,18907
772954,49,17523,18908
772955,50,17537,18908
772956,51,17543,18908
772957,52,17551,18908
772958,53,17556,18908
772959,49,17522,18909
772960,50,17536,18909
772961,51,17542,18909
772962,52,17550,18909
772963,53,17555,18909
772964,147,18140,18913
772965,148,18145,18913
772966,149,18146,18913
772967,1004,18144,18913
772968,1005,18147,18913
772969,144,18131,18915
772970,145,18136,18915
772971,146,18137,18915
772972,1002,18135,18915
772973,1003,18138,18915
772974,147,18143,18916
772975,148,18145,18916
772976,149,18146,18916
772977,1004,18144,18916
772978,1005,18147,18916
772979,144,18130,18917
772980,145,18136,18917
772981,146,18137,18917
772982,1002,18135,18917
772983,1003,18138,18917
772984,147,18139,18918
772985,148,18145,18918
772986,149,18146,18918
772987,1004,18144,18918
772988,1005,18147,18918
772989,147,18141,18919
772990,148,18145,18919
772991,149,18146,18919
772992,1004,18144,18919
772993,1005,18147,18919
772994,144,18132,18920
772995,145,18136,18920
772996,146,18137,18920
772997,1002,18135,18920
772998,1003,18138,18920
772999,8721,55976,18923
773000,8722,55994,18923
773001,8723,56010,18923
773002,40,17488,18924
773003,41,17498,18924
773004,42,28448,18924
773005,43,17510,18924
773006,44,17517,18924
773007,49,17522,18925
773008,50,17538,18925
773009,51,28471,18925
773010,52,17549,18925
773011,53,17563,18925
773012,74,17710,18927
773013,77,28533,18927
