ID,Type,SplineType,Red,Green,Blue,Alpha,Flags
38610,2,2,255,0,255,255,2
38611,2,2,255,0,255,255,2
38616,5,3,255,255,0,255,3
38617,2,2,255,0,255,255,2
38618,2,2,255,0,255,255,2
38619,2,2,255,0,255,255,2
38620,2,2,255,0,255,255,2
38621,2,2,255,0,255,255,2
38622,2,2,255,0,255,255,2
38623,2,2,255,0,255,255,2
38626,5,3,255,255,0,255,2
38627,5,3,255,255,0,255,3
38628,2,2,255,0,255,255,2
38629,2,2,255,0,255,255,2
38630,2,2,255,0,255,255,2
38631,2,2,255,0,255,255,2
38632,2,2,255,0,255,255,2
38633,2,2,255,0,255,255,2
38634,2,2,255,0,255,255,2
38635,2,2,255,0,255,255,2
38636,2,2,255,0,255,255,2
38640,5,3,255,255,0,255,2
38641,2,2,255,0,255,255,2
38642,2,2,255,0,255,255,2
38643,5,3,255,255,0,255,2
38644,5,3,255,255,0,255,2
38645,5,3,255,255,0,255,2
38646,2,2,255,0,255,255,2
38647,2,2,255,0,255,255,2
38648,2,2,255,0,255,255,2
38649,2,2,255,0,255,255,2
38699,2,2,255,0,255,255,2
38700,2,2,255,0,255,255,2
38702,3,0,255,0,255,255,2
38703,3,0,255,0,255,255,2
38705,2,2,255,0,255,255,0
38706,2,2,255,0,255,255,2
38707,2,2,255,0,255,255,2
38710,2,2,255,0,255,255,2
38711,2,2,204,77,91,255,2
38712,2,2,88,235,37,255,2
38713,2,2,255,0,255,255,2
38715,3,0,0,0,255,255,2
38716,2,2,255,0,255,255,2
38721,2,2,255,0,255,255,2
38722,3,0,0,0,255,255,2
38723,3,0,0,0,255,255,2
38724,3,0,0,0,255,255,2
38725,2,2,255,0,255,255,2
38726,3,0,0,0,255,255,2
38727,2,2,255,0,255,255,2
38728,2,2,255,0,255,255,2
38731,3,0,255,0,255,255,2
38732,2,2,255,0,255,255,2
38737,3,0,0,0,255,255,3
38739,3,0,0,0,255,255,2
38741,3,0,255,0,255,255,2
38742,3,0,0,0,255,255,2
38743,2,2,255,0,255,255,2
38744,2,2,255,0,255,255,2
38745,3,0,0,0,255,255,2
38746,3,0,255,0,255,255,2
38747,3,0,0,0,255,255,2
38748,3,0,255,0,255,255,2
38749,3,0,0,0,255,255,2
38750,3,0,255,0,255,255,2
38751,2,2,255,0,255,255,2
38752,2,2,255,0,255,255,2
38753,2,2,255,0,255,255,2
38754,4,1,37,255,0,255,2
38755,4,1,255,0,255,255,2
38756,2,2,255,0,255,255,2
38757,3,0,0,0,255,255,2
38758,3,0,255,0,255,255,2
38759,2,2,255,0,255,255,2
38760,2,2,255,0,255,255,2
38761,2,2,255,0,255,255,2
38764,2,2,255,0,255,255,2
38765,2,2,255,0,255,255,2
38766,2,2,255,0,255,255,2
38768,2,2,255,0,255,255,2
38769,3,3,50,255,0,255,3
38770,3,3,255,255,0,255,3
38776,3,0,129,246,43,255,2
38780,2,2,0,255,56,255,2
38781,2,2,184,64,15,255,2
38782,4,1,255,45,0,255,2
38783,2,2,255,0,255,255,2
38784,3,0,0,0,255,255,2
38785,2,2,255,0,255,255,2
38786,2,2,255,0,255,255,2
38791,2,2,255,0,255,255,2
38792,2,2,255,0,255,255,2
38794,2,2,255,0,255,255,2
38795,2,2,255,0,255,255,2
38796,2,2,255,0,255,255,2
38797,2,2,255,0,255,255,2
38798,2,2,255,0,39,255,2
38799,2,2,0,129,255,255,2
38800,2,2,47,255,0,255,2
38801,3,0,0,0,255,255,2
38802,2,2,255,0,255,255,2
38803,3,0,0,0,255,255,2
38804,2,2,255,0,255,255,2
38805,5,3,255,255,0,255,3
38806,3,0,0,0,255,255,2
38807,3,0,0,0,255,255,2
38808,2,2,255,0,255,255,2
38809,2,2,255,0,255,255,2
38810,2,2,255,20,0,255,2
38812,4,1,0,255,255,255,2
38813,4,1,0,255,255,255,2
38814,2,2,255,20,0,255,2
38815,2,2,255,0,255,255,2
38816,4,1,255,0,255,255,2
38817,4,1,254,255,80,255,2
38818,2,2,255,0,255,255,2
38819,2,2,255,0,255,255,2
38821,4,1,254,255,80,255,2
38825,3,0,255,172,0,255,2
38826,4,1,255,0,255,255,2
38828,4,1,255,0,255,255,2
38829,4,1,255,0,255,255,2
38830,2,2,255,0,255,255,2
38831,4,1,0,255,255,255,2
38832,4,1,255,0,255,255,2
38833,4,1,0,255,255,255,2
38834,3,0,0,0,255,255,2
38835,2,2,255,0,255,255,2
38839,5,3,255,255,0,255,2
38840,3,0,0,0,255,255,2
38841,2,2,255,0,255,255,2
38842,3,0,255,172,0,255,2
38849,2,2,255,0,255,255,2
38850,4,1,0,255,255,255,2
38851,4,1,255,0,255,255,2
38852,2,2,255,0,255,255,2
38853,2,2,255,0,255,255,2
38854,4,0,255,0,255,255,2
38855,2,2,255,20,0,255,2
38860,2,2,255,0,255,255,2
38861,4,1,255,0,255,255,2
38862,2,2,255,0,255,255,2
38863,2,2,255,0,255,255,2
38864,4,1,37,255,0,255,2
38865,2,2,255,0,255,255,2
39018,2,2,255,0,255,255,2
39019,3,0,0,0,255,255,2
39021,2,2,35,253,238,255,2
39022,2,2,255,0,255,255,2
39023,2,2,0,255,200,255,2
39024,2,2,0,21,255,255,2
39025,2,2,3,0,255,255,2
39026,3,0,0,0,255,255,2
39029,2,2,255,0,255,255,2
39030,3,0,255,0,255,255,2
39031,2,2,255,0,255,255,2
39035,2,2,255,0,255,255,2
39036,2,2,255,0,255,255,2
39037,2,2,255,0,255,255,2
39038,3,0,0,0,255,255,2
39039,2,2,255,0,255,255,2
39040,2,2,255,0,255,255,2
39041,3,0,255,0,255,255,2
39046,4,1,0,255,255,255,2
39047,4,1,0,255,255,255,2
39048,2,2,255,0,255,255,2
39049,2,2,255,0,255,255,2
39050,4,1,0,255,255,255,2
39051,4,1,0,255,255,255,2
39052,2,2,255,0,255,255,2
39053,2,2,255,0,255,255,2
39063,2,2,255,0,255,255,2
39064,3,0,0,0,255,255,2
39065,2,2,255,0,255,255,2
39066,3,0,0,0,255,255,2
39068,3,1,255,165,0,255,2
39069,3,0,0,0,255,255,2
39070,2,2,255,0,255,255,2
39071,3,0,0,0,255,255,2
39072,3,0,0,0,255,255,2
39073,2,2,255,0,255,255,2
39074,2,2,255,0,255,255,2
39078,2,2,255,0,255,255,2
39079,2,2,255,0,255,255,2
39080,3,1,255,165,0,255,2
39081,3,1,255,165,0,255,2
39082,3,1,255,165,0,255,2
39083,3,1,255,165,0,255,2
39085,2,2,255,0,255,255,2
39088,2,2,255,0,255,255,2
39094,2,2,255,0,255,255,2
39095,2,2,255,0,255,255,2
39096,2,2,255,0,255,255,2
39097,2,2,255,0,255,255,2
39098,2,2,255,0,255,255,2
39099,2,2,255,0,255,255,2
39100,2,2,255,0,255,255,2
39101,2,2,255,0,255,255,2
39104,2,2,190,0,0,255,2
39105,2,2,255,0,255,255,2
39107,3,1,255,165,0,255,2
39108,2,2,24,167,66,255,2
39114,3,0,0,0,255,255,2
39120,2,2,255,0,255,255,2
39121,3,0,0,0,255,255,2
39122,3,0,0,0,255,255,2
39133,2,2,255,0,255,255,2
39135,2,2,255,0,255,255,2
39136,2,2,255,0,255,255,2
39137,2,2,255,0,255,255,2
39138,2,2,255,0,255,255,2
39139,2,2,255,0,255,255,2
39141,3,0,0,0,255,255,2
39142,3,0,0,0,255,255,2
39143,2,2,255,0,255,255,2
39144,3,0,0,0,255,255,2
39145,3,0,0,0,255,255,2
39150,3,0,0,0,255,255,2
39151,3,0,0,0,255,255,2
39153,2,2,255,0,255,255,2
39154,2,2,255,0,255,255,2
39155,2,2,255,0,255,255,2
39156,2,2,255,0,255,255,2
39157,2,2,255,0,255,255,2
39158,3,0,0,0,255,255,2
39159,2,2,255,0,255,255,2
39160,2,2,255,0,255,255,2
39161,3,0,0,0,255,255,2
39162,3,1,0,0,255,255,2
39163,2,2,255,0,255,255,2
39261,2,2,255,0,255,255,2
39262,2,2,255,0,255,255,2
39271,2,2,255,0,255,255,2
39272,2,2,255,0,255,255,2
39273,2,2,255,0,255,255,2
39274,2,2,255,0,255,255,2
39275,2,2,255,0,255,255,2
39276,2,2,255,0,255,255,2
39277,2,2,49,24,49,255,2
39278,2,2,255,0,255,255,2
39279,2,2,255,0,255,255,2
39280,2,2,255,0,255,255,2
39282,2,2,255,0,255,255,2
39283,2,2,255,0,255,255,2
39284,2,2,255,0,255,255,2
39285,2,2,255,0,255,255,2
39286,2,2,255,0,255,255,2
39287,2,2,255,0,255,255,2
39288,2,2,255,0,255,255,2
39290,5,3,255,255,0,255,2
39291,5,3,255,255,0,255,2
39296,2,2,255,0,255,255,2
39297,2,2,255,0,255,255,2
39298,2,2,255,0,255,255,2
39299,2,2,255,0,255,255,2
39300,3,0,0,0,255,255,2
39301,3,0,0,0,255,255,2
39302,3,0,0,0,255,255,2
39303,3,0,0,0,255,255,2
39304,2,2,255,0,255,255,2
39305,2,2,255,0,255,255,2
39307,2,2,255,0,255,255,2
39308,3,0,255,0,255,255,2
39310,2,2,255,0,255,255,2
39311,2,2,255,0,255,255,2
39312,3,0,0,0,255,255,2
39313,3,0,0,0,255,255,2
39344,2,2,255,0,255,255,2
39345,2,2,255,0,255,255,2
39346,2,2,255,0,255,255,2
39347,2,2,255,0,255,255,2
39348,2,2,255,0,255,255,2
39349,2,2,255,0,255,255,2
39351,3,0,255,0,255,255,2
39361,3,0,0,0,255,255,2
39362,3,0,0,0,255,255,2
39365,3,0,0,0,255,255,2
39366,8,1,0,255,255,255,2
39370,8,1,0,255,255,255,2
39371,8,1,0,255,255,255,2
39372,8,1,0,255,255,255,2
39374,8,1,0,255,255,255,2
39377,8,1,0,255,255,255,2
39381,3,0,255,0,255,255,2
39382,3,0,255,0,255,255,2
39384,5,3,255,0,255,255,2
39386,5,3,255,0,255,255,2
39402,2,2,255,0,255,255,2
39403,2,2,255,0,255,255,2
39404,2,2,255,0,255,255,2
39405,2,2,255,0,255,255,2
39406,2,2,255,0,255,255,2
39407,2,2,255,0,255,255,2
39425,5,3,255,0,255,255,3
39427,5,3,255,255,0,255,3
39431,2,2,255,0,255,255,2
39432,5,3,255,255,0,255,3
39491,5,3,255,255,0,255,2
39495,2,2,15,255,0,255,2
39496,2,2,155,6,0,255,2
39497,2,2,165,249,255,255,2
39498,3,1,255,165,0,255,2
39499,3,1,255,165,0,255,2
39501,3,1,255,165,0,255,2
39502,3,1,255,165,0,255,2
39547,5,3,255,0,35,255,1
39548,5,3,255,0,49,255,3
39549,5,3,255,0,236,255,3
39560,5,3,255,255,0,255,2
39561,3,0,0,0,255,255,2
39562,3,0,0,0,255,255,2
39565,5,3,255,255,0,255,2
39566,3,0,0,0,255,255,2
39568,5,3,255,255,0,255,2
39569,2,2,255,0,255,255,2
39585,5,3,0,255,48,255,3
39587,5,3,255,255,0,255,2
39596,5,3,255,0,236,255,3
39604,2,2,255,0,255,255,2
39700,5,3,255,255,0,255,2
39702,2,2,255,0,255,255,2
39703,2,2,255,0,255,255,2
39704,2,2,255,0,255,255,2
39705,2,2,255,0,255,255,2
39706,2,2,255,0,255,255,2
39707,2,2,255,0,255,255,2
39769,5,3,255,255,0,255,3
39777,2,2,0,255,73,255,2
39809,2,2,255,0,255,255,2
39818,2,2,255,0,255,255,2
39827,2,2,255,0,255,255,0
39828,5,3,255,0,255,255,2
39829,2,2,255,0,255,255,0
39832,5,3,255,255,0,255,2
39836,5,3,255,255,0,255,2
39860,2,2,255,0,255,255,2
39861,3,0,0,0,255,255,2
39862,2,2,114,255,0,255,2
39863,2,2,171,37,18,255,2
39864,2,2,255,0,255,255,2
39866,2,2,255,0,255,255,2
39867,3,0,0,0,255,255,2
39870,5,3,255,255,0,255,2
39875,5,3,255,255,0,255,2
39882,5,3,255,255,0,255,2
39907,2,2,255,0,255,255,2
39915,2,2,0,252,255,255,2
39916,2,2,5,240,17,255,2
39917,2,2,255,190,0,255,2
39921,2,2,161,4,0,255,2
39922,2,2,73,0,255,255,2
39923,2,2,242,233,255,255,2
39930,5,3,255,0,255,255,3
39931,5,3,255,0,255,255,3
39934,2,2,255,0,255,255,2
39942,3,0,0,0,255,255,2
39943,3,0,255,0,255,255,2
39944,3,0,255,0,255,255,2
39945,2,2,255,0,255,255,2
39946,2,2,255,0,255,255,2
39947,2,2,255,0,255,255,2
39948,3,0,0,0,255,255,2
39949,2,2,255,0,255,255,2
39952,3,1,0,255,255,255,2
39953,2,2,255,193,0,255,2
39954,2,2,255,196,0,255,2
39955,3,1,255,0,178,255,2
39956,3,1,0,255,40,255,2
40029,2,2,255,0,255,255,2
40047,2,2,255,0,255,255,2
40048,2,2,255,0,255,255,2
40059,2,2,255,0,255,255,2
40060,3,0,0,0,255,255,2
40061,3,0,0,0,255,255,2
40062,3,0,0,0,255,255,2
40063,2,2,255,0,255,255,2
40064,2,2,255,0,255,255,2
40065,2,2,255,0,255,255,2
40068,2,2,255,0,255,255,2
40069,2,2,255,0,255,255,2
40070,3,0,0,0,255,255,2
40071,3,1,255,0,178,255,2
40072,2,2,255,0,255,255,2
40078,3,1,0,255,255,255,2
40079,3,1,0,255,255,255,2
40080,2,2,255,0,255,255,2
40094,2,2,255,0,255,255,2
40095,3,0,0,0,255,255,2
40096,3,0,0,0,255,255,2
40097,2,2,255,0,255,255,2
40098,2,2,255,0,255,255,2
40103,2,2,255,0,255,255,2
40104,2,2,255,0,255,255,2
40105,3,0,0,0,255,255,2
40106,3,0,0,0,255,255,2
40107,3,0,0,0,255,255,2
40108,2,2,255,0,255,255,2
40109,2,2,255,0,255,255,2
40111,2,2,255,0,255,255,2
40117,3,0,0,0,255,255,2
40118,3,0,0,0,255,255,2
40119,2,2,255,0,255,255,2
40121,2,2,255,0,255,255,2
40122,2,2,255,0,255,255,2
40123,2,2,255,0,255,255,2
40125,5,3,255,255,0,255,2
40126,5,3,255,255,0,255,2
40127,5,3,255,255,0,255,2
40160,2,2,255,0,255,255,2
40161,2,2,255,0,255,255,2
40162,2,2,255,0,255,255,2
40163,2,2,255,0,255,255,2
40164,2,2,255,0,255,255,2
40186,5,3,255,255,0,255,3
40190,3,1,0,255,255,255,3
40271,2,2,255,0,255,255,2
40272,2,2,255,0,255,255,2
40273,3,1,0,255,255,255,2
40320,2,2,255,0,255,255,2
40365,2,2,255,0,255,255,2
40366,2,2,255,0,255,255,2
40367,3,0,0,0,255,255,2
40368,3,0,0,0,255,255,2
40369,2,2,255,0,255,255,2
40406,2,2,255,0,255,255,2
40407,2,2,255,0,255,255,2
40409,2,2,255,0,255,255,2
40411,2,2,255,0,255,255,2
40412,2,2,255,0,255,255,2
40413,2,2,255,0,255,255,2
40414,2,2,255,0,255,255,2
40450,2,2,255,0,255,255,2
40451,3,0,0,0,255,255,2
40466,4,1,0,255,255,255,2
40468,2,2,255,0,255,255,2
40469,3,0,0,0,255,255,2
40470,2,2,255,51,0,255,2
40471,4,1,0,255,255,255,2
40476,3,0,0,0,255,255,2
40477,3,0,0,0,255,255,2
40478,2,2,255,0,255,255,2
40479,2,2,255,0,255,255,2
40480,2,2,255,0,255,255,2
40481,2,2,255,0,255,255,2
40484,2,2,255,0,255,255,2
40485,3,0,0,0,255,255,2
40486,2,2,255,0,255,255,2
40487,2,2,255,0,255,255,2
40567,2,2,255,0,255,255,2
40570,2,2,255,0,255,255,2
40571,3,0,0,0,255,255,2
40583,3,0,0,0,255,255,2
40584,3,0,0,0,255,255,2
40585,2,2,255,0,255,255,2
40608,5,3,255,255,0,255,2
40626,2,2,255,0,255,255,2
40627,2,2,255,0,255,255,2
40628,2,2,255,0,255,255,2
40638,2,2,255,0,255,255,2
40639,2,2,255,0,255,255,2
40640,3,0,0,0,255,255,2
40641,3,0,0,0,255,255,2
40647,3,0,0,0,255,255,2
40648,2,2,255,0,255,255,2
40649,3,0,0,0,255,255,2
40650,2,2,255,0,255,255,2
40652,2,2,255,0,255,255,2
40653,3,0,0,0,255,255,2
40655,2,2,255,0,255,255,2
40656,2,2,255,0,255,255,2
41427,2,2,255,0,255,255,2
41428,3,0,0,0,255,255,2
41429,3,0,0,0,255,255,2
41430,3,0,0,0,255,255,2
41448,2,2,255,0,255,255,2
41454,2,2,192,0,255,255,2
41455,2,2,255,244,0,255,2
41456,3,1,0,255,255,255,2
41458,3,1,255,27,0,255,2
41459,3,1,0,230,255,255,2
41460,3,1,255,62,0,255,2
41461,3,1,0,255,255,255,2
41462,3,1,58,140,200,255,2
41463,3,1,0,255,39,255,2
41469,3,1,147,235,144,255,2
41470,3,1,255,207,28,255,2
41474,2,2,192,0,255,255,2
41475,2,2,192,0,255,255,2
41476,2,2,192,0,255,255,2
41477,2,2,192,0,255,255,2
41478,2,2,192,0,255,255,2
41479,2,2,192,0,255,255,2
41480,2,2,192,0,255,255,2
41481,2,2,192,0,255,255,2
41483,2,2,192,0,255,255,2
41484,2,2,192,0,255,255,2
41485,2,2,192,0,255,255,2
41486,2,2,192,0,255,255,2
41487,2,2,192,0,255,255,2
41488,2,2,192,0,255,255,2
41489,2,2,192,0,255,255,2
41490,2,2,192,0,255,255,2
41491,2,2,192,0,255,255,2
41492,2,2,192,0,255,255,2
41493,2,2,192,0,255,255,2
41494,2,2,192,0,255,255,2
41495,2,2,192,0,255,255,2
41496,2,2,192,0,255,255,2
41497,2,2,192,0,255,255,2
41498,2,2,192,0,255,255,2
41528,2,2,255,0,255,255,2
41545,2,2,255,0,255,255,0
41566,2,2,255,0,255,255,0
41568,2,2,255,0,255,255,2
41570,3,0,0,0,255,255,2
41602,2,2,255,0,255,255,2
41603,3,0,0,0,255,255,2
41606,3,1,255,0,255,255,2
41641,5,3,255,255,0,255,2
41642,3,1,0,255,255,255,2
41645,2,2,255,0,255,255,2
41663,3,1,0,255,255,255,2
41670,2,2,255,244,0,255,2
41671,2,2,255,0,255,255,2
41672,2,2,255,244,0,255,2
41673,3,1,255,0,255,255,2
41674,2,2,255,244,0,255,2
41675,2,2,255,244,0,255,2
41676,2,2,255,244,0,255,2
41677,2,2,255,244,0,255,2
41678,2,2,255,244,0,255,2
41679,2,2,255,244,0,255,2
41680,2,2,255,244,0,255,2
41681,2,2,255,244,0,255,2
41682,2,2,255,244,0,255,2
41683,2,2,255,244,0,255,2
41692,2,2,255,0,255,255,2
41693,3,0,255,0,255,255,2
41694,2,2,255,0,255,255,2
41695,3,0,255,0,255,255,2
41700,2,2,255,0,255,255,2
41701,3,0,0,0,255,255,2
41702,3,1,0,255,255,255,2
41703,3,1,255,14,0,255,2
41704,3,1,255,219,52,255,2
41705,3,1,255,27,0,255,2
41706,3,1,255,27,0,255,2
41707,3,1,255,27,0,255,2
41708,3,1,255,27,0,255,2
41709,3,1,255,27,0,255,2
41711,3,1,255,27,0,255,2
41712,3,1,255,27,0,255,2
41713,3,1,255,27,0,255,2
41714,3,1,255,27,0,255,2
41715,3,1,255,27,0,255,2
41716,2,2,255,0,3,255,2
41717,2,2,255,0,255,255,2
41718,2,2,255,0,255,255,2
41719,2,2,56,255,0,255,2
41720,2,2,86,255,0,255,2
41721,2,2,43,255,0,255,2
41722,2,2,47,255,0,255,2
41723,2,2,255,0,255,255,2
41724,3,0,0,0,255,255,2
41725,3,0,0,0,255,255,2
41726,3,1,21,255,0,255,2
41727,3,1,21,255,0,255,2
41728,3,1,0,255,255,255,2
41729,3,1,255,199,0,255,2
41740,3,1,255,0,176,255,2
41872,3,1,0,0,255,255,2
41874,3,0,255,0,255,255,2
41876,5,3,255,255,0,255,2
41882,3,1,0,0,255,255,2
41884,3,1,255,0,32,255,2
41885,3,1,255,0,255,255,2
41886,3,1,255,0,255,255,2
41887,3,1,255,27,0,255,2
41888,3,1,255,27,0,255,2
41889,3,1,255,0,255,255,2
41890,3,1,0,0,255,255,2
41891,3,1,255,214,0,255,2
41912,3,0,176,23,0,255,2
41913,3,0,176,23,0,255,2
41919,2,2,255,0,255,255,2
41938,3,1,255,0,255,255,2
41939,3,1,255,27,0,255,2
41940,3,1,255,27,0,255,2
41941,3,1,255,27,0,255,2
41942,3,1,255,27,0,255,2
41943,3,1,255,27,0,255,2
41944,3,1,255,27,0,255,2
41945,3,1,255,27,0,255,2
41946,3,1,255,27,0,255,2
41947,3,1,255,27,0,255,2
41948,3,1,255,27,0,255,2
41956,5,3,255,255,0,255,2
41957,5,3,255,255,0,255,2
41958,5,3,255,255,0,255,2
41959,5,3,255,255,0,255,2
41960,5,3,255,255,0,255,2
41961,5,3,255,255,0,255,2
41962,5,3,255,255,0,255,2
41963,5,3,255,255,0,255,2
41964,5,3,255,255,0,255,2
41969,5,3,255,255,0,255,2
41970,5,3,255,255,0,255,2
41971,5,3,255,255,0,255,2
41972,5,3,255,255,0,255,2
41974,5,3,255,255,0,255,2
41975,5,3,255,255,0,255,2
41976,5,3,255,255,0,255,2
41978,5,3,255,255,0,255,2
41979,5,3,255,255,0,255,2
41981,5,3,255,255,0,255,2
41983,5,3,255,255,0,255,2
41985,5,3,255,255,0,255,2
41988,5,3,255,255,0,255,2
41989,5,3,255,255,0,255,2
41990,5,3,255,255,0,255,2
41991,5,3,255,255,0,255,2
41992,5,3,255,255,0,255,2
41993,5,3,255,255,0,255,2
41995,5,3,255,255,0,255,2
41996,5,3,255,255,0,255,2
41998,5,3,255,255,0,255,2
41999,5,3,255,255,0,255,2
42005,5,3,255,255,0,255,2
42012,3,1,255,0,255,255,2
42013,3,1,255,0,255,255,2
42014,3,1,255,0,255,255,2
42015,3,1,255,0,255,255,2
42017,2,2,0,157,19,255,2
42018,3,1,255,0,255,255,2
42019,3,1,255,0,255,255,2
42020,3,1,255,0,255,255,2
42021,3,1,255,0,255,255,2
42022,3,1,255,0,255,255,2
42023,3,1,255,0,255,255,2
42024,3,1,255,0,255,255,2
42025,3,1,255,0,255,255,2
42026,3,1,255,0,255,255,2
42027,3,1,255,0,255,255,2
42029,5,3,255,255,0,255,2
42031,2,2,255,0,255,255,2
42032,3,0,0,0,255,255,2
42034,2,2,255,0,255,255,2
42035,3,0,0,0,255,255,2
42036,3,0,0,0,255,255,2
42039,2,2,255,0,255,255,2
42040,3,0,0,0,255,255,2
42041,2,2,255,0,255,255,2
42042,3,0,0,0,255,255,2
42043,2,2,255,0,255,255,2
42044,3,1,0,0,255,255,2
42047,2,2,255,0,255,255,2
42048,3,1,0,255,255,255,2
42049,2,2,255,0,255,255,2
42050,3,1,0,0,255,255,2
42051,3,1,0,0,255,255,2
42053,2,2,255,0,255,255,2
42054,3,1,0,0,255,255,2
42055,3,1,0,255,255,255,2
42056,2,2,255,0,255,255,2
42057,2,2,255,0,255,255,2
42058,3,1,0,255,255,255,2
42059,3,0,0,0,255,255,2
42060,3,1,0,255,255,255,2
42064,5,3,255,255,0,255,2
42065,5,3,255,255,0,255,2
42072,5,3,255,255,0,255,2
42078,5,3,255,255,0,255,2
42079,5,3,255,255,0,255,2
42081,5,3,255,255,0,255,2
42082,5,3,255,255,0,255,2
42107,5,3,255,255,0,255,2
42108,5,3,255,255,0,255,2
42109,5,3,255,255,0,255,2
42110,5,3,255,255,0,255,2
42111,5,3,255,255,0,255,2
42112,5,3,255,255,0,255,2
42113,5,3,255,255,0,255,2
42118,2,2,255,0,255,255,2
42119,2,2,255,0,255,255,2
42120,2,2,255,0,255,255,2
42130,2,2,255,0,255,255,2
42131,2,2,255,0,255,255,2
42132,2,2,255,0,255,255,2
42136,2,2,255,0,255,255,2
42137,3,1,0,255,255,255,2
42138,2,2,255,0,255,255,2
42139,3,1,0,255,255,255,2
42140,2,2,255,0,255,255,2
42141,3,1,0,255,255,255,2
42145,2,2,255,0,255,255,2
42146,3,0,0,0,255,255,2
42147,3,0,0,0,255,255,2
42148,3,0,0,0,255,255,2
42149,3,0,0,0,255,255,2
42150,3,0,0,0,255,255,2
42151,2,2,255,0,255,255,2
42152,2,2,255,0,255,255,2
42153,2,2,255,0,255,255,2
42154,2,2,0,205,255,255,2
42156,2,2,84,6,19,255,2
42157,2,2,84,6,19,255,2
42158,2,2,218,165,0,255,2
42159,2,2,0,149,57,255,2
42161,3,1,209,0,255,255,3
42162,2,2,0,255,24,255,2
42163,3,1,209,0,255,255,3
42164,4,1,0,255,255,255,2
42168,4,1,0,255,255,255,2
42169,4,1,0,255,255,255,2
42170,2,2,255,0,255,255,2
42172,2,2,255,0,255,255,2
42173,2,2,255,0,255,255,2
42244,3,4,0,0,255,255,2
42246,2,2,255,0,255,255,2
42248,2,2,255,0,255,255,2
42253,2,2,255,0,255,255,2
42256,3,0,0,0,255,255,2
42258,5,3,255,255,0,255,2
42260,2,2,109,255,0,255,2
42261,2,2,84,76,255,255,2
42265,5,3,255,255,0,255,2
42266,5,3,255,255,0,255,2
42267,2,2,255,0,255,255,2
42268,2,2,255,0,255,255,2
42269,2,2,255,0,255,255,2
42270,2,2,255,0,255,255,2
42271,2,2,255,0,255,255,2
42272,2,2,255,0,255,255,2
42281,5,3,255,255,0,255,2
42282,5,3,255,255,0,255,2
42283,5,3,255,255,0,255,2
42284,5,3,255,255,0,255,2
42285,5,3,255,255,0,255,2
42287,5,3,255,255,0,255,2
42292,4,1,0,255,255,255,2
42293,4,1,0,255,255,255,2
42294,2,2,255,0,255,255,2
42295,3,0,0,0,255,255,2
42303,2,2,52,255,242,255,2
42304,3,0,0,0,255,255,2
42305,3,0,0,0,255,255,2
42306,2,2,255,0,255,255,2
42310,5,3,255,255,0,255,2
42311,5,3,255,255,0,255,2
42312,5,3,255,255,0,255,2
42313,5,3,255,255,0,255,2
42314,5,3,255,255,0,255,2
42320,2,2,255,0,255,255,2
42321,4,1,0,255,255,255,2
42322,4,1,0,255,255,255,2
42337,2,2,100,255,103,255,2
42338,3,0,0,0,255,255,2
42339,2,2,182,92,91,255,2
42340,2,2,255,0,255,255,2
42341,3,0,0,0,255,255,2
42342,3,0,0,255,17,255,2
42344,3,0,227,147,140,255,2
42345,3,0,0,0,255,255,2
42346,3,0,0,0,255,255,2
42347,3,0,0,0,255,255,2
42348,3,0,0,0,255,255,2
42349,3,0,0,255,17,255,2
42350,3,0,0,0,255,255,2
42351,3,0,0,0,255,255,2
42352,3,0,0,0,255,255,2
42353,3,0,0,0,255,255,2
42354,3,0,0,0,255,255,2
42355,3,0,0,0,255,255,2
42358,2,2,255,0,255,255,2
42359,2,2,255,0,255,255,2
42360,2,2,255,0,255,255,2
42361,2,2,255,0,255,255,2
42362,2,2,255,0,255,255,2
42363,2,2,255,0,255,255,2
42364,2,2,255,0,255,255,2
42365,2,2,255,0,255,255,2
42366,2,2,255,0,255,255,2
42367,3,1,0,0,255,255,2
42368,3,1,0,0,255,255,2
42369,3,1,0,0,255,255,2
42370,3,1,0,0,255,255,2
42371,3,1,0,0,255,255,2
42372,3,1,0,0,255,255,2
42373,3,1,0,0,255,255,2
42374,3,1,0,0,255,255,2
42375,3,1,0,0,255,255,2
42376,3,1,0,0,255,255,2
42377,3,1,0,0,255,255,2
42378,3,1,0,0,255,255,2
42379,3,1,0,0,255,255,2
42380,3,1,0,0,255,255,2
42381,2,2,255,0,255,255,2
42385,2,2,255,0,255,255,2
42386,5,3,255,255,0,255,2
42400,2,2,255,0,255,255,2
42418,2,2,255,0,255,255,2
42419,2,2,255,0,255,255,2
42421,2,2,255,0,255,255,2
42422,2,2,255,0,255,255,2
42423,2,2,255,0,255,255,2
42424,2,2,255,0,255,255,2
42425,3,1,0,255,255,255,3
42426,3,0,0,0,255,255,2
42427,3,0,0,0,255,255,2
42437,2,2,255,0,255,255,2
42438,2,2,255,0,255,255,2
42443,3,0,255,0,14,255,2
42444,2,2,0,255,224,255,2
42445,2,2,255,0,255,255,2
42446,2,2,255,0,255,255,2
42447,3,1,0,255,255,255,2
42448,3,1,0,255,255,255,2
42450,2,2,255,0,255,255,2
42451,2,2,255,0,255,255,2
42452,3,1,0,255,255,255,2
