ID,DisplayRaceID,DisplaySexID,DisplayClassID,SkinID,FaceID,HairStyleID,HairColorID,FacialHairID,Flags,BakeMaterialResourcesID,HDBakeMaterialResourcesID,CustomDisplayOption[0],CustomDisplayOption[1],CustomDisplayOption[2]
23293,1,0,0,7,1,0,8,8,0,162764,0,0,0,0
23294,1,0,0,1,3,6,4,6,0,162762,0,0,0,0
23295,1,0,0,5,6,6,0,3,0,162760,0,0,0,0
23296,1,0,0,1,6,6,8,2,0,162758,0,0,0,0
23298,1,0,0,0,2,4,0,2,0,162756,0,0,0,0
23299,19,0,0,2,0,0,0,0,0,321331,0,0,0,0
23300,11,1,0,3,6,7,0,1,0,150647,0,0,0,0
23301,11,0,0,13,9,1,3,7,0,131210,0,0,0,0
23302,22,1,0,2,1,10,0,5,0,321332,0,0,0,0
23303,2,0,0,18,0,3,1,9,0,170482,0,0,0,0
23304,9,1,0,3,6,6,8,6,0,321333,0,0,0,0
23305,9,0,0,6,0,1,8,5,0,321334,0,0,0,0
23306,3,0,0,23,0,11,1,1,0,321335,0,0,0,0
23307,3,1,0,15,0,5,0,1,0,117751,0,0,0,0
23308,2,0,0,4,2,0,6,9,0,170480,0,0,0,0
23310,5,0,0,2,2,1,5,0,0,190129,0,0,0,0
23311,2,1,0,2,2,5,2,0,0,176663,0,0,0,0
23312,2,0,0,4,1,1,4,3,0,170478,0,0,0,0
23315,2,0,0,7,5,9,5,2,0,170476,0,0,0,0
23316,3,0,0,9,0,6,0,4,0,321337,0,0,0,0
23317,3,0,0,9,0,11,5,3,0,321339,0,0,0,0
23318,3,1,0,10,0,6,4,4,0,117753,0,0,0,0
23319,3,1,0,10,0,9,7,5,0,117755,0,0,0,0
23320,1,0,0,0,0,0,3,0,0,162754,0,0,0,0
23321,1,0,0,3,2,0,9,2,0,162752,0,0,0,0
23322,1,0,0,4,5,0,0,0,0,162750,0,0,0,0
23323,1,0,0,6,11,0,0,8,0,162748,0,0,0,0
23324,7,0,0,5,0,6,1,0,0,182511,0,0,0,0
23325,5,1,0,2,0,8,1,0,0,190127,0,0,0,0
23326,3,0,0,9,0,13,3,1,0,321341,0,0,0,0
23327,3,0,0,9,0,15,8,6,0,321343,0,0,0,0
23328,3,1,0,10,0,8,6,0,0,117757,0,0,0,0
23329,3,1,0,10,0,11,8,2,0,117759,0,0,0,0
23330,7,0,0,5,0,6,1,0,0,182509,0,0,0,0
23331,9,0,0,7,2,6,1,21,0,321345,0,0,0,0
23332,18,0,0,9,0,0,1,4,0,321346,0,0,0,0
23333,9,0,0,1,4,9,3,11,0,321347,0,0,0,0
23335,9,1,0,0,1,0,1,9,0,321348,0,0,0,0
23336,9,1,0,2,3,4,0,17,0,321349,0,0,0,0
23337,14,0,0,5,0,2,8,0,0,321350,0,0,0,0
23338,9,1,0,6,6,13,1,18,0,321351,0,0,0,0
23339,9,0,0,4,3,16,5,4,0,321352,0,0,0,0
23340,9,1,0,5,3,15,5,6,0,321353,0,0,0,0
23341,2,1,0,5,5,5,3,5,0,176661,0,0,0,0
23342,9,0,0,8,3,15,7,4,0,321354,0,0,0,0
23343,3,0,0,0,6,0,5,0,0,321355,0,0,0,0
23344,3,1,0,9,0,18,2,1,0,117761,0,0,0,0
23345,10,0,0,3,6,14,5,0,0,210050,0,0,0,0
23346,3,0,0,1,8,3,2,2,0,321357,0,0,0,0
23347,3,0,0,3,2,0,5,6,0,321359,0,0,0,0
23348,3,1,0,0,0,0,0,0,0,117763,0,0,0,0
23349,7,1,0,0,0,0,0,0,0,118730,0,0,0,0
23350,10,0,0,0,0,0,0,0,0,210048,0,0,0,0
23351,10,1,0,2,2,0,2,2,0,209575,0,0,0,0
23352,2,0,0,4,6,0,7,3,0,170474,0,0,0,0
23353,6,1,0,6,3,5,2,0,0,136745,0,0,0,0
23354,1,1,0,1,11,22,0,0,0,135121,0,0,0,0
23355,7,0,0,3,5,8,6,5,0,182507,0,0,0,0
23356,6,0,0,0,0,0,0,0,0,116058,0,0,0,0
23357,2,1,0,3,1,0,6,1,0,176659,0,0,0,0
23358,8,0,0,2,4,6,4,0,0,157694,0,0,0,0
23359,1,1,0,3,3,6,6,0,0,135123,0,0,0,0
23360,8,1,0,2,2,2,8,0,0,177303,0,0,0,0
23361,2,1,0,6,5,4,3,4,0,176657,0,0,0,0
23362,2,1,0,8,0,1,1,6,0,176655,0,0,0,0
23364,2,0,0,3,2,4,6,4,0,170472,0,0,0,0
23365,2,1,0,3,1,6,6,0,0,176653,0,0,0,0
23366,2,1,0,2,0,0,3,6,0,176651,0,0,0,0
23367,2,1,0,5,2,2,1,0,0,176649,0,0,0,0
23368,2,0,0,18,0,9,5,1,0,170470,0,0,0,0
23369,3,0,0,25,0,11,1,8,0,321361,0,0,0,0
23370,3,0,0,23,0,13,2,5,0,321363,0,0,0,0
23371,3,0,0,17,0,14,6,1,0,321365,0,0,0,0
23372,3,0,0,17,0,1,6,3,0,321367,0,0,0,0
23373,3,0,0,17,0,0,6,2,0,321369,0,0,0,0
23374,3,0,0,17,0,4,6,5,0,321371,0,0,0,0
23375,3,0,0,16,0,7,6,7,0,321373,0,0,0,0
23376,3,0,0,25,0,8,6,9,0,321375,0,0,0,0
23377,3,0,0,23,0,1,2,8,0,321377,0,0,0,0
23378,3,0,0,22,0,2,2,7,0,321379,0,0,0,0
23379,3,0,0,22,0,4,2,10,0,321381,0,0,0,0
23380,3,0,0,23,0,10,2,2,0,321383,0,0,0,0
23381,3,0,0,22,0,6,2,5,0,321385,0,0,0,0
23382,2,0,0,0,0,0,1,3,0,170468,0,0,0,0
23383,2,0,0,3,2,0,2,6,0,170466,0,0,0,0
23384,2,0,0,5,3,0,6,8,0,170464,0,0,0,0
23385,2,0,0,6,5,0,4,7,0,170462,0,0,0,0
23386,3,0,0,22,0,9,2,3,0,321387,0,0,0,0
23387,3,0,0,24,0,4,2,7,0,321389,0,0,0,0
23388,3,0,0,17,0,4,2,0,0,321391,0,0,0,0
23389,3,1,0,17,0,12,2,4,0,117765,0,0,0,0
23390,3,1,0,16,0,2,2,0,0,117767,0,0,0,0
23391,3,0,0,24,0,10,1,1,0,321393,0,0,0,0
23392,3,0,0,25,0,2,1,2,0,321395,0,0,0,0
23393,3,0,0,25,0,5,1,3,0,321397,0,0,0,0
23394,3,1,0,14,0,6,1,2,0,117769,0,0,0,0
23395,3,1,0,16,0,8,1,2,0,117771,0,0,0,0
23396,3,1,0,16,0,18,2,4,0,117773,0,0,0,0
23397,1,1,0,3,3,6,6,0,0,135125,0,0,0,0
23398,3,0,0,3,4,3,2,4,0,185031,0,0,0,0
23401,3,1,0,17,0,5,0,0,0,117775,0,0,0,0
23402,3,1,0,16,0,9,0,0,0,117777,0,0,0,0
23403,3,1,0,4,0,17,2,0,0,117779,0,0,0,0
23404,3,0,0,23,0,6,7,4,0,321399,0,0,0,0
23405,2,0,0,3,4,8,1,4,0,170460,0,0,0,0
23406,2,0,0,4,2,0,6,2,0,170458,0,0,0,0
23407,9,0,0,0,0,0,0,0,0,237393,0,0,0,0
23408,3,0,0,25,0,15,1,1,0,321401,0,0,0,0
23409,3,0,0,24,0,14,2,2,0,321403,0,0,0,0
23410,3,0,0,23,0,12,4,4,0,321405,0,0,0,0
23411,3,0,0,22,0,11,5,5,0,321407,0,0,0,0
23412,1,1,0,0,7,1,5,0,0,135127,0,0,0,0
23413,1,0,0,2,6,8,9,4,0,162746,0,0,0,0
23414,2,0,0,3,4,0,7,2,0,170456,0,0,0,0
23415,2,0,0,4,1,0,0,0,0,170454,0,0,0,0
23416,3,0,0,22,0,0,7,5,0,321409,0,0,0,0
23417,22,0,0,0,0,0,0,0,0,321411,0,0,0,0
23418,22,1,0,0,0,0,0,0,0,321412,0,0,0,0
23420,2,1,0,3,4,2,0,2,0,176647,0,0,0,0
23421,2,0,0,2,5,0,0,3,0,170452,0,0,0,0
23422,9,1,0,5,6,9,0,7,0,321413,0,0,0,0
23423,22,1,0,0,0,0,0,0,0,321414,0,0,0,0
23424,2,0,0,3,6,1,2,1,0,170450,0,0,0,0
23425,9,0,0,3,4,5,7,4,0,321415,0,0,0,0
23426,3,0,0,3,4,3,3,2,0,185029,0,0,0,0
23427,3,1,0,17,0,15,2,0,0,117781,0,0,0,0
23428,3,1,0,3,0,3,0,0,0,117783,0,0,0,0
23430,11,1,0,4,0,0,0,0,0,150649,0,0,0,0
23431,7,0,0,0,1,6,7,2,0,182505,0,0,0,0
23432,1,0,0,10,2,0,6,7,0,162744,0,0,0,0
23433,1,0,0,7,6,5,0,4,0,162742,0,0,0,0
23434,1,0,0,0,0,0,0,0,0,162740,0,0,0,0
23435,1,0,0,0,0,1,0,8,0,162738,0,0,0,0
23436,22,0,0,0,0,0,0,0,0,321416,0,0,0,0
23437,1,0,0,1,0,1,4,5,0,162736,0,0,0,0
23438,3,1,0,2,8,5,5,1,0,117785,0,0,0,0
23439,3,0,0,4,9,2,5,1,0,321417,0,0,0,0
23440,3,0,0,0,3,0,7,3,0,321419,0,0,0,0
23441,3,0,0,5,8,1,2,0,0,321421,0,0,0,0
23442,2,0,0,3,7,5,7,5,0,170448,0,0,0,0
23444,9,1,0,3,3,0,9,8,0,321423,0,0,0,0
23445,9,1,0,6,5,3,8,9,0,321424,0,0,0,0
23446,9,1,0,4,7,6,11,17,0,321425,0,0,0,0
23447,2,0,0,3,2,9,7,6,0,170446,0,0,0,0
23448,3,0,0,22,9,2,10,5,0,321426,0,0,0,0
23449,2,0,0,7,7,6,1,6,0,170444,0,0,0,0
23450,2,0,0,5,8,0,1,3,0,170442,0,0,0,0
23451,8,0,0,4,1,3,1,3,0,157692,0,0,0,0
23452,2,0,0,6,2,8,6,1,0,170440,0,0,0,0
23453,2,0,0,3,4,2,1,3,0,170438,0,0,0,0
23454,1,0,0,2,4,7,9,6,0,162734,0,0,0,0
23455,1,0,0,0,11,6,1,8,0,162732,0,0,0,0
23456,10,0,0,14,2,2,5,8,0,210046,0,0,0,0
23457,10,0,0,10,2,0,0,0,0,210044,0,0,0,0
23458,1,1,0,12,0,0,0,0,0,135129,0,0,0,0
23459,2,0,0,18,0,0,0,0,0,170436,0,0,0,0
23460,10,1,0,17,0,0,0,0,0,209573,0,0,0,0
23462,3,1,0,15,0,12,2,1,0,117787,0,0,0,0
23463,3,0,0,22,0,4,2,0,0,321428,0,0,0,0
23464,2,0,0,19,0,9,5,8,0,170434,0,0,0,0
23465,3,0,0,3,4,3,2,7,0,321430,0,0,0,0
23466,3,0,0,3,5,6,2,9,0,321432,0,0,0,0
23467,9,0,0,4,1,18,7,0,0,321434,0,0,0,0
23468,1,1,0,2,6,14,5,2,0,135131,0,0,0,0
23469,1,0,0,6,2,1,4,5,0,162730,0,0,0,0
23473,1,1,0,2,6,14,5,2,0,135133,0,0,0,0
23474,1,0,0,0,1,8,2,7,0,162728,0,0,0,0
23475,1,0,0,0,3,5,0,3,0,162726,0,0,0,0
23476,10,1,0,1,7,8,6,0,0,209571,0,0,0,0
23477,2,1,0,2,4,11,2,1,0,176645,0,0,0,0
23478,1,1,0,4,11,20,4,0,0,135135,0,0,0,0
23479,4,1,0,0,0,3,0,4,0,143657,0,0,0,0
23480,10,0,0,0,3,8,2,0,0,210042,0,0,0,0
23481,3,0,0,22,0,5,7,7,0,321435,0,0,0,0
23482,9,0,0,6,2,12,5,20,0,321437,0,0,0,0
23483,3,0,0,22,0,7,7,9,0,321438,0,0,0,0
23484,3,1,0,17,0,0,1,0,0,117789,0,0,0,0
23485,3,1,0,1,0,4,3,0,0,117791,0,0,0,0
23486,10,0,0,10,2,0,8,0,0,210040,0,0,0,0
23487,7,0,0,1,3,8,3,6,0,182503,0,0,0,0
23488,1,0,0,0,3,5,9,1,0,162724,0,0,0,0
23489,22,0,0,0,0,0,0,0,0,321440,0,0,0,0
23490,9,0,0,0,4,0,0,17,0,321441,0,0,0,0
23491,3,0,0,2,2,3,1,3,0,321442,0,0,0,0
23492,3,0,0,0,5,10,7,4,0,321444,0,0,0,0
23493,1,1,0,7,4,19,0,1,0,135137,0,0,0,0
23494,1,0,0,1,9,3,9,1,0,162722,0,0,0,0
23495,1,1,0,2,2,22,2,0,0,135139,0,0,0,0
23496,1,0,0,1,2,1,1,2,0,162720,0,0,0,0
23497,1,0,0,0,3,6,3,3,0,162718,0,0,0,0
23498,3,1,0,1,3,7,3,1,0,117793,0,0,0,0
23499,1,0,0,7,6,0,9,1,0,162716,0,0,0,0
23500,7,0,0,0,1,6,4,2,0,182501,0,0,0,0
23501,11,0,0,5,1,3,2,5,0,131208,0,0,0,0
23502,1,1,0,1,11,22,3,1,0,135141,0,0,0,0
23504,4,0,0,4,3,5,4,3,0,174472,0,0,0,0
23505,11,0,0,6,3,2,3,4,0,131206,0,0,0,0
23506,1,0,0,4,2,4,5,4,0,162714,0,0,0,0
23507,1,1,0,2,14,0,0,0,0,135143,0,0,0,0
23508,3,0,0,0,0,0,9,9,0,321446,0,0,0,0
23509,2,1,0,3,6,0,0,0,0,176643,0,0,0,0
23510,1,0,0,3,3,16,9,5,0,162712,0,0,0,0
23511,1,0,0,0,0,1,1,5,0,162710,0,0,0,0
23512,3,0,0,1,2,9,0,3,0,321448,0,0,0,0
23513,3,0,0,0,0,0,0,0,0,321450,0,0,0,0
23514,10,0,0,1,2,8,3,4,0,210038,0,0,0,0
23515,10,0,0,5,4,5,3,6,0,210036,0,0,0,0
23516,2,1,0,3,5,6,6,5,0,176641,0,0,0,0
23517,1,0,0,2,4,10,2,8,0,162708,0,0,0,0
23518,5,0,0,5,9,7,4,5,0,190125,0,0,0,0
23519,6,1,0,1,2,2,1,1,0,136747,0,0,0,0
23520,10,1,0,0,0,0,0,0,0,209569,0,0,0,0
23521,11,0,0,0,0,0,0,0,0,131204,0,0,0,0
23522,10,0,0,0,0,0,0,0,0,210034,0,0,0,0
23523,10,1,0,8,7,13,5,6,0,209567,0,0,0,0
23524,10,1,0,9,8,18,6,2,0,209565,0,0,0,0
23525,10,0,0,2,6,3,5,0,0,210032,0,0,0,0
23526,1,1,0,2,1,20,2,6,0,135145,0,0,0,0
23527,1,1,0,0,7,23,6,3,0,135147,0,0,0,0
23528,9,0,0,2,3,8,1,3,0,321452,0,0,0,0
23529,9,0,0,5,2,9,6,4,0,321453,0,0,0,0
23530,9,0,0,8,0,13,7,4,0,321454,0,0,0,0
23531,9,0,0,4,0,15,8,5,0,321455,0,0,0,0
23532,10,1,0,2,3,11,8,5,0,209563,0,0,0,0
23533,1,0,0,0,0,2,5,2,0,162706,0,0,0,0
23534,1,0,0,0,0,0,1,6,0,162704,0,0,0,0
23535,1,0,0,0,0,2,5,8,0,162702,0,0,0,0
23536,1,0,0,1,0,1,4,5,0,162700,0,0,0,0
23537,2,0,0,4,7,0,4,0,0,170432,0,0,0,0
23538,2,0,0,0,2,0,6,2,0,170430,0,0,0,0
23539,2,1,0,2,2,5,3,6,0,176639,0,0,0,0
23540,2,1,0,8,4,2,1,1,0,176637,0,0,0,0
23541,2,0,0,3,8,2,5,10,0,170428,0,0,0,0
23542,4,0,0,2,5,4,6,0,0,174470,0,0,0,0
23545,3,0,0,9,0,14,5,7,0,321456,0,0,0,0
23546,1,0,0,11,0,12,12,4,0,162698,0,0,0,0
23547,3,0,0,9,0,1,3,6,0,321458,0,0,0,0
23548,3,1,0,10,0,18,9,1,0,117795,0,0,0,0
23549,3,0,0,9,0,10,9,6,0,321460,0,0,0,0
23550,3,0,0,9,0,14,0,9,0,321462,0,0,0,0
23551,2,0,0,2,1,1,0,5,0,170426,0,0,0,0
23552,1,0,0,7,4,2,0,7,0,162696,0,0,0,0
23553,5,0,0,0,6,8,4,12,0,190123,0,0,0,0
23554,1,0,0,3,7,5,0,6,0,162694,0,0,0,0
23555,3,1,0,7,0,4,5,0,0,117797,0,0,0,0
23557,14,0,0,5,0,1,6,0,0,321464,0,0,0,0
23559,2,1,0,0,2,5,3,4,0,176635,0,0,0,0
23561,9,0,0,8,0,11,2,0,0,321465,0,0,0,0
23562,10,0,0,2,3,1,1,6,0,210030,0,0,0,0
23563,1,1,0,0,3,17,2,1,0,135149,0,0,0,0
23564,1,0,0,0,11,5,3,2,0,162692,0,0,0,0
23565,1,0,0,2,8,1,2,4,0,162690,0,0,0,0
23566,2,0,0,0,1,1,2,9,0,170424,0,0,0,0
23567,2,0,0,3,3,3,2,3,0,170422,0,0,0,0
23568,1,0,0,1,11,3,7,0,0,162688,0,0,0,0
23569,1,0,0,0,7,1,8,3,0,162686,0,0,0,0
23570,9,0,0,3,0,12,5,6,0,321466,0,0,0,0
23571,4,1,0,4,8,10,4,9,0,143655,0,0,0,0
23572,10,1,0,2,8,4,6,4,0,209561,0,0,0,0
23573,9,0,0,6,0,1,0,12,0,321467,0,0,0,0
23574,9,0,0,4,2,8,3,6,0,321468,0,0,0,0
23575,9,0,0,3,4,3,3,13,0,321469,0,0,0,0
23576,9,0,0,3,0,12,5,6,0,321470,0,0,0,0
23577,9,0,0,6,0,2,7,3,0,321471,0,0,0,0
23578,9,0,0,4,0,9,6,9,0,321472,0,0,0,0
23581,1,1,0,2,3,6,1,1,0,135151,0,0,0,0
23582,10,1,0,2,4,7,5,10,0,209559,0,0,0,0
23583,10,0,0,1,2,6,8,5,0,210028,0,0,0,0
23584,14,0,0,0,0,1,7,0,0,321473,0,0,0,0
23585,14,0,0,0,0,1,3,0,0,321474,0,0,0,0
23586,14,0,0,0,0,2,7,0,0,321475,0,0,0,0
23587,14,0,0,1,0,0,7,0,0,321476,0,0,0,0
23588,14,0,0,0,0,1,6,0,0,321477,0,0,0,0
23589,14,0,0,3,0,0,7,0,0,321478,0,0,0,0
23590,5,0,0,4,7,7,8,5,0,190121,0,0,0,0
23591,7,0,0,1,4,2,8,0,0,182499,0,0,0,0
23592,1,1,0,2,9,20,12,1,0,135153,0,0,0,0
23593,2,1,0,9,0,0,2,2,0,176633,0,0,0,0
23595,2,0,0,3,1,1,1,0,0,170420,0,0,0,0
23596,3,0,0,4,3,7,11,7,0,321479,0,0,0,0
23597,4,1,0,7,6,8,12,9,0,143653,0,0,0,0
23599,9,0,0,8,3,3,8,19,0,321481,0,0,0,0
23600,10,1,0,15,3,11,11,3,0,209557,0,0,0,0
23601,1,0,0,11,0,0,0,4,0,162684,0,0,0,0
23602,3,0,0,9,0,8,3,0,0,321482,0,0,0,0
23603,2,0,0,11,0,2,0,0,0,170418,0,0,0,0
23604,9,0,0,5,3,7,0,20,0,321484,0,0,0,0
23605,5,0,0,0,2,3,4,4,0,190119,0,0,0,0
23606,2,1,0,6,1,3,3,3,0,176631,0,0,0,0
23607,2,1,0,6,1,10,5,5,0,176629,0,0,0,0
23608,3,0,0,9,0,10,9,4,0,321485,0,0,0,0
23609,1,1,0,11,0,23,11,4,0,135155,0,0,0,0
23610,8,1,0,12,0,0,5,3,0,177301,0,0,0,0
23611,8,0,0,3,4,0,11,0,0,157690,0,0,0,0
23612,5,1,0,2,5,0,0,6,0,190117,0,0,0,0
23613,3,0,0,9,0,0,3,1,0,321487,0,0,0,0
23615,1,0,0,5,10,16,8,4,0,162682,0,0,0,0
23616,5,0,0,1,9,0,0,15,0,190115,0,0,0,0
23617,3,1,0,10,0,15,8,4,0,117799,0,0,0,0
23618,5,1,0,2,5,13,9,5,0,190113,0,0,0,0
23619,5,0,0,0,8,6,1,12,0,190111,0,0,0,0
23620,7,0,0,6,0,2,4,3,0,182497,0,0,0,0
23621,4,1,0,1,8,10,4,9,0,143651,0,0,0,0
23622,5,0,0,1,2,0,1,5,0,185107,0,0,0,0
23623,22,0,0,0,0,0,0,0,0,185327,0,0,0,0
23624,2,0,0,3,4,0,2,2,0,170416,0,0,0,0
23625,1,1,0,7,10,0,0,5,0,135157,0,0,0,0
23626,2,1,0,3,6,0,0,3,0,176627,0,0,0,0
23627,5,0,0,5,9,0,0,2,0,190109,0,0,0,0
23628,10,0,0,0,2,8,0,0,0,185326,0,0,0,0
23629,2,0,0,0,0,0,0,0,0,170414,0,0,0,0
23630,5,0,0,0,0,0,0,0,0,185105,0,0,0,0
23631,7,0,0,3,1,7,6,2,0,182495,0,0,0,0
23632,7,1,0,1,1,7,5,2,0,118728,0,0,0,0
23633,9,0,0,3,1,7,6,2,0,321489,0,0,0,0
23634,9,1,0,1,1,7,5,2,0,321490,0,0,0,0
23635,1,1,0,1,4,4,5,2,0,135159,0,0,0,0
23636,1,1,0,3,7,6,0,2,0,135161,0,0,0,0
23637,1,1,0,5,2,12,2,6,0,135163,0,0,0,0
23638,10,1,0,3,5,3,7,0,0,209555,0,0,0,0
23639,2,0,0,10,4,4,7,7,0,170412,0,0,0,0
23640,4,0,0,2,3,8,6,2,0,174468,0,0,0,0
23641,8,0,0,2,2,2,2,2,0,157688,0,0,0,0
23642,2,1,0,7,7,11,6,5,0,176625,0,0,0,0
23643,3,0,0,9,0,4,4,4,0,321491,0,0,0,0
23644,1,1,0,5,5,5,5,5,0,135165,0,0,0,0
23645,1,0,0,5,5,5,5,5,0,162680,0,0,0,0
23646,2,0,0,6,6,6,5,6,0,170410,0,0,0,0
23647,10,0,0,9,6,11,6,0,0,210025,0,0,0,0
23648,1,0,0,0,8,0,0,8,0,162678,0,0,0,0
23649,4,0,0,4,2,4,11,0,0,174466,0,0,0,0
23650,3,0,0,6,5,7,7,4,0,321493,0,0,0,0
23651,10,0,0,3,1,5,5,4,0,210023,0,0,0,0
23652,1,0,0,4,4,1,5,8,0,162676,0,0,0,0
23653,1,0,0,0,0,1,2,2,0,162674,0,0,0,0
23655,9,1,0,3,6,7,8,16,0,321495,0,0,0,0
23656,9,0,0,3,3,5,5,7,0,321496,0,0,0,0
23657,7,0,0,2,6,4,3,5,0,182493,0,0,0,0
23658,5,0,0,0,2,4,5,3,0,190107,0,0,0,0
23659,9,1,0,3,5,4,8,6,0,321497,0,0,0,0
23660,1,1,0,8,8,2,3,6,0,135167,0,0,0,0
23661,9,1,0,1,7,8,4,20,0,321498,0,0,0,0
23662,9,0,0,3,4,0,0,12,0,321499,0,0,0,0
23663,5,1,0,2,1,1,3,1,0,185103,0,0,0,0
23664,5,0,0,0,0,0,0,0,0,185101,0,0,0,0
23665,4,0,0,5,6,0,4,2,0,174464,0,0,0,0
23666,4,1,0,5,7,4,4,9,0,143649,0,0,0,0
23667,4,1,0,5,1,9,4,9,0,143647,0,0,0,0
23668,4,0,0,5,3,1,4,4,0,174462,0,0,0,0
23669,10,0,0,2,7,2,5,5,0,210021,0,0,0,0
23670,10,1,0,2,8,10,8,3,0,209552,0,0,0,0
23671,10,1,0,2,3,16,7,1,0,209550,0,0,0,0
23672,3,0,0,2,0,14,3,6,0,321500,0,0,0,0
23673,4,0,0,3,0,2,2,5,0,174460,0,0,0,0
23674,11,1,0,0,4,4,4,0,0,150651,0,0,0,0
23675,10,0,0,2,7,13,8,0,0,210019,0,0,0,0
23676,6,0,0,3,2,4,1,1,0,116060,0,0,0,0
23677,3,1,0,1,3,1,3,1,0,117801,0,0,0,0
23678,10,1,0,2,8,3,8,1,0,209548,0,0,0,0
23679,14,0,0,4,0,1,9,0,0,321502,0,0,0,0
23680,5,1,0,2,0,7,1,0,0,190105,0,0,0,0
23681,5,0,0,5,5,7,9,6,0,190103,0,0,0,0
23682,3,0,0,6,4,5,4,2,0,321503,0,0,0,0
23683,3,1,0,1,2,5,4,1,0,117803,0,0,0,0
23684,10,0,0,7,2,9,2,5,0,210017,0,0,0,0
23685,10,1,0,11,0,15,1,14,0,209546,0,0,0,0
23686,6,1,0,6,0,4,1,2,0,136749,0,0,0,0
23687,2,0,0,7,5,9,2,3,0,170408,0,0,0,0
23688,5,1,0,3,7,13,3,2,0,190101,0,0,0,0
23689,3,0,0,2,3,3,8,7,0,321505,0,0,0,0
23690,1,1,0,5,10,21,5,4,0,135169,0,0,0,0
23691,4,0,0,7,8,1,0,2,0,174458,0,0,0,0
23692,1,0,0,1,10,1,8,0,0,162672,0,0,0,0
23693,3,0,0,9,0,11,4,1,0,321507,0,0,0,0
23694,1,0,0,9,5,0,9,2,0,162670,0,0,0,0
23695,3,0,0,5,4,5,2,6,0,321509,0,0,0,0
23696,3,0,0,4,9,8,3,3,0,321511,0,0,0,0
23697,1,1,0,0,0,8,0,0,0,135171,0,0,0,0
23698,10,0,0,5,7,6,5,4,0,210015,0,0,0,0
23699,6,0,0,4,2,9,0,1,0,116062,0,0,0,0
23700,4,1,0,5,5,10,2,4,0,143645,0,0,0,0
23701,9,1,0,5,3,6,9,20,0,321513,0,0,0,0
23702,7,0,0,1,0,1,6,5,0,182491,0,0,0,0
23703,2,0,0,2,0,0,0,0,0,170406,0,0,0,0
23704,22,0,0,0,0,0,0,0,0,321514,0,0,0,0
23705,2,0,0,4,4,4,4,4,0,170404,0,0,0,0
23707,1,0,0,5,5,5,5,5,0,162668,0,0,0,0
23708,2,1,0,6,6,6,6,6,0,176623,0,0,0,0
23709,3,1,0,10,0,7,7,1,0,117805,0,0,0,0
23710,5,1,0,3,0,9,8,3,0,185099,0,0,0,0
23711,2,0,0,3,0,8,2,0,0,170402,0,0,0,0
23712,5,1,0,0,0,3,1,7,0,185097,0,0,0,0
23713,2,0,0,3,0,8,2,0,0,170400,0,0,0,0
23714,2,0,0,7,5,9,2,3,0,170398,0,0,0,0
23715,2,1,0,3,7,3,2,4,0,176621,0,0,0,0
23716,5,0,0,2,1,6,1,5,0,185095,0,0,0,0
23717,5,0,0,3,2,12,3,8,0,185093,0,0,0,0
23720,5,1,0,1,1,2,4,7,0,185091,0,0,0,0
23722,22,0,0,6,0,0,0,0,0,321515,0,0,0,0
23723,5,0,0,5,9,14,9,16,0,190099,0,0,0,0
23724,10,1,0,9,7,8,9,8,0,209544,0,0,0,0
23725,1,0,0,4,4,6,5,5,0,162666,0,0,0,0
23726,7,1,0,4,4,2,3,3,0,118726,0,0,0,0
23727,5,1,0,5,1,2,0,5,0,190097,0,0,0,0
23728,1,1,0,0,2,0,0,1,0,135173,0,0,0,0
23729,6,0,0,19,2,5,2,0,0,116064,0,0,0,0
23730,9,0,0,5,4,15,4,12,0,321516,0,0,0,0
23731,1,0,0,9,0,11,0,3,0,162664,0,0,0,0
23732,1,0,0,7,3,9,0,0,0,162662,0,0,0,0
23733,1,0,0,9,0,9,0,2,0,162660,0,0,0,0
23734,1,0,0,14,0,0,5,2,0,162658,0,0,0,0
23735,5,0,0,1,1,2,5,1,0,185089,0,0,0,0
23736,1,1,0,14,0,0,0,0,0,135175,0,0,0,0
23737,2,0,0,17,0,0,0,0,0,170396,0,0,0,0
23738,8,0,0,17,0,0,0,6,0,157686,0,0,0,0
23739,1,0,0,9,2,11,0,3,0,162656,0,0,0,0
23740,2,0,0,4,2,2,5,3,0,170394,0,0,0,0
23741,1,0,0,2,1,6,7,8,0,162654,0,0,0,0
23742,8,1,0,0,0,4,1,1,0,177299,0,0,0,0
23743,1,1,0,0,12,7,8,1,0,135177,0,0,0,0
23744,8,0,0,4,3,5,0,5,0,157684,0,0,0,0
23745,1,0,0,2,1,1,9,8,0,162652,0,0,0,0
23746,1,0,0,3,11,5,0,7,0,162650,0,0,0,0
23747,6,1,0,0,1,2,0,1,0,136751,0,0,0,0
23748,1,1,0,9,10,0,0,3,0,135179,0,0,0,0
23749,2,1,0,0,8,0,4,3,0,176619,0,0,0,0
23750,3,0,0,4,1,0,9,1,0,321517,0,0,0,0
23751,2,0,0,9,6,4,7,4,0,170392,0,0,0,0
23752,3,0,0,9,0,7,5,9,0,321519,0,0,0,0
23753,2,0,0,9,0,0,3,4,0,170390,0,0,0,0
23754,2,0,0,9,0,7,0,0,0,170388,0,0,0,0
23755,2,0,0,11,0,3,0,10,0,170386,0,0,0,0
23756,2,1,0,9,0,3,2,5,0,176617,0,0,0,0
