ID,SpellID,StanceBarOrder,ShapeshiftExclude[0],ShapeshiftExclude[1],ShapeshiftMask[0],ShapeshiftMask[1]
52263,1230953,-1,0,0,0,0
52264,1230954,-1,0,0,0,0
52265,1230955,-1,0,0,0,0
52266,1230956,-1,0,0,0,0
52267,1230957,-1,0,0,0,0
52268,1230958,-1,0,0,0,0
52269,1230959,0,0,0,16777216,0
52270,1230960,-1,0,0,0,0
52271,1230961,-1,0,0,0,0
52272,1230962,-1,0,0,0,0
52273,1230963,-1,0,0,0,0
52274,1230964,-1,0,0,0,0
52275,1230965,-1,0,0,0,0
52276,1230966,-1,0,0,0,0
52277,1230967,-1,0,0,0,0
52278,1230968,-1,0,0,0,0
52279,1230969,-1,0,0,0,0
52280,1230970,-1,0,0,0,0
52281,1230971,-1,0,0,0,0
52282,1230972,-1,0,0,0,0
52283,1230973,-1,0,0,0,0
52284,1230974,-1,0,0,0,0
52285,1230975,-1,0,0,0,0
52286,1230976,-1,0,0,0,0
52287,1230977,-1,0,0,0,0
52291,1231100,0,0,0,16777216,0
52309,1231240,0,335577088,32768,0,0
52313,1231527,-1,0,0,0,0
52314,1231528,-1,0,0,0,0
52315,1231529,-1,0,0,0,0
52316,1231531,-1,0,0,0,0
52317,1231532,-1,0,0,0,0
52318,1231533,-1,0,0,0,0
52320,1231535,-1,0,0,0,0
52321,1231536,-1,0,0,0,0
52323,1231539,-1,0,0,0,0
52329,1231895,-1,0,0,0,0
52347,1232954,-1,0,0,0,0
52349,465340,0,1409318943,1073774600,0,0
52352,1233152,0,0,0,16777216,0
52353,1233351,0,0,0,16777216,0
52356,1233448,0,0,0,16777216,0
52357,1233609,0,0,0,16777216,0
52370,1234093,-1,0,0,0,0
52371,1234094,-1,0,0,0,0
52372,1234095,-1,0,0,0,0
52373,1234096,-1,0,0,0,0
52374,1234097,-1,0,0,0,0
52375,1234098,-1,0,0,0,0
52390,1234606,-1,0,0,0,0
52402,1234619,-1,0,0,0,0
52404,1234621,-1,0,0,0,0
52410,1234627,-1,0,0,0,0
52411,1234628,-1,0,0,0,0
52412,1234629,-1,0,0,0,0
52414,1234631,-1,0,0,0,0
52415,1234632,-1,0,0,0,0
52416,1234633,-1,0,0,0,0
52417,1234634,-1,0,0,0,0
52418,1234635,-1,0,0,0,0
52419,1234636,-1,0,0,0,0
52420,1234637,-1,0,0,0,0
52421,1234638,-1,0,0,0,0
52422,1234639,-1,0,0,0,0
52423,1234640,-1,0,0,0,0
52424,1234641,-1,0,0,0,0
52425,1234642,-1,0,0,0,0
52426,1234643,-1,0,0,0,0
52427,1234644,-1,0,0,0,0
52428,1234645,-1,0,0,0,0
52429,1234646,-1,0,0,0,0
52430,1234647,-1,0,0,0,0
52431,1234648,-1,0,0,0,0
52432,1234649,-1,0,0,0,0
52433,1234650,-1,0,0,0,0
52434,1234651,-1,0,0,0,0
52435,1234652,-1,0,0,0,0
52436,1234653,-1,0,0,0,0
52437,1234654,-1,0,0,0,0
52438,1234655,-1,0,0,0,0
52439,1234656,-1,0,0,0,0
52440,1234657,-1,0,0,0,0
52441,1234658,-1,0,0,0,0
52442,1234659,-1,0,0,0,0
52443,1234660,-1,0,0,0,0
52444,1234661,-1,0,0,0,0
52445,1234662,-1,0,0,0,0
52446,1234663,-1,0,0,0,0
52447,1234664,-1,0,0,0,0
52448,1234665,-1,0,0,0,0
52449,1234666,-1,0,0,0,0
52450,1234667,-1,0,0,0,0
52451,1234668,-1,0,0,0,0
52452,1234669,-1,0,0,0,0
52454,1234673,-1,0,0,0,0
52457,1234873,-1,0,0,0,0
52458,1234874,-1,0,0,0,0
52459,1234875,-1,0,0,0,0
52460,1234876,-1,0,0,0,0
52472,1234930,-1,0,0,0,0
52473,1234931,-1,0,0,0,0
52474,1234932,-1,0,0,0,0
52475,1234933,-1,0,0,0,0
52476,1234934,-1,0,0,0,0
52477,1234935,-1,0,0,0,0
52480,1235145,-1,0,0,0,0
52481,1235146,-1,0,0,0,0
52482,1235147,-1,0,0,0,0
52483,1235148,-1,0,0,0,0
52485,1235196,-1,0,0,0,0
52486,1235197,-1,0,0,0,0
52492,1235287,-1,0,0,0,0
52493,1235288,-1,0,0,0,0
52496,1235391,0,0,0,16777216,0
52497,1235428,-1,0,0,0,0
52498,1235429,-1,0,0,0,0
52499,1235430,-1,0,0,0,0
52500,1235431,-1,0,0,0,0
52501,1235432,-1,0,0,0,0
52502,1235433,-1,0,0,0,0
52503,1235434,-1,0,0,0,0
52504,1235435,-1,0,0,0,0
52505,1235436,-1,0,0,0,0
52506,1235437,-1,0,0,0,0
52507,1235438,-1,0,0,0,0
52508,1235439,-1,0,0,0,0
52509,1235440,-1,0,0,0,0
52510,1235441,-1,0,0,0,0
52511,1235442,-1,0,0,0,0
52512,1235443,-1,0,0,0,0
52513,1235444,-1,0,0,0,0
52514,1235445,-1,0,0,0,0
52515,1235446,-1,0,0,0,0
52516,1235447,-1,0,0,0,0
52517,1235448,-1,0,0,0,0
52518,1235449,-1,0,0,0,0
52519,1235450,-1,0,0,0,0
52520,1235451,-1,0,0,0,0
52521,1235452,-1,0,0,0,0
52522,1235453,-1,0,0,0,0
52523,1235454,-1,0,0,0,0
52524,1235455,-1,0,0,0,0
52525,1235456,-1,0,0,0,0
52526,1235457,-1,0,0,0,0
52529,1235515,-1,0,0,0,0
52530,1235516,-1,0,0,0,0
52531,1235517,-1,0,0,0,0
52532,1235518,-1,0,0,0,0
52533,1235519,-1,0,0,0,0
52534,1235520,-1,0,0,0,0
52535,1235521,-1,0,0,0,0
52536,1235522,-1,0,0,0,0
52537,1235523,-1,0,0,0,0
52538,1235524,-1,0,0,0,0
52539,1235525,-1,0,0,0,0
52540,1235526,-1,0,0,0,0
52544,1235647,-1,0,0,0,0
52545,1235648,-1,0,0,0,0
52546,1235649,-1,0,0,0,0
52547,1235650,-1,0,0,0,0
52548,1235651,-1,0,0,0,0
52549,1235652,-1,0,0,0,0
52550,1235653,-1,0,0,0,0
52551,1235654,-1,0,0,0,0
52552,1235655,-1,0,0,0,0
52555,1235712,-1,0,0,0,0
52556,1235713,-1,0,0,0,0
52557,1235714,-1,0,0,0,0
52558,1235715,-1,0,0,0,0
52559,1235716,-1,0,0,0,0
52560,1235717,-1,0,0,0,0
52561,1235718,-1,0,0,0,0
52562,1235719,-1,0,0,0,0
52563,1235720,-1,0,0,0,0
52564,1235721,-1,0,0,0,0
52567,1235725,-1,0,0,0,0
52577,1236249,-1,0,0,0,0
52579,1236500,-1,0,0,0,0
52580,1236501,-1,0,0,0,0
52581,1236502,-1,0,0,0,0
52582,1236503,-1,0,0,0,0
52583,1236504,-1,0,0,0,0
52584,1236505,-1,0,0,0,0
52585,1236556,0,335544320,0,0,0
52590,1221228,0,335544479,8,0,0
52591,1231357,0,1409286301,12,0,0
52592,398911,0,335577119,32776,0,0
52593,1236854,-1,0,0,0,0
52594,1236855,-1,0,0,0,0
52595,1236856,-1,0,0,0,0
52596,1236857,-1,0,0,0,0
52597,1236858,-1,0,0,0,0
52598,1236859,-1,0,0,0,0
52599,1236860,-1,0,0,0,0
52600,1236861,-1,0,0,0,0
52601,1236862,-1,0,0,0,0
52602,1236863,-1,0,0,0,0
52603,1236864,-1,0,0,0,0
52604,1236865,-1,0,0,0,0
52605,1236866,-1,0,0,0,0
52606,1236867,-1,0,0,0,0
52620,1237652,0,0,0,16777216,0
52621,1237678,-1,0,0,0,0
52622,1237679,-1,0,0,0,0
52623,1237680,-1,0,0,0,0
52624,1237681,-1,0,0,0,0
52625,1237682,-1,0,0,0,0
52626,1237683,-1,0,0,0,0
52627,1237684,-1,0,0,0,0
52630,1237782,-1,0,0,0,0
52631,1237783,-1,0,0,0,0
52632,1237784,-1,0,0,0,0
52633,1237785,-1,0,0,0,0
52634,1237786,-1,0,0,0,0
52635,1237788,-1,0,0,0,0
52636,1237789,-1,0,0,0,0
52637,1237790,-1,0,0,0,0
52638,1237791,-1,0,0,0,0
52639,1237792,-1,0,0,0,0
52640,1237793,-1,0,0,0,0
52641,1237794,-1,0,0,0,0
52642,1237795,-1,0,0,0,0
52643,1237796,-1,0,0,0,0
52644,1237797,-1,0,0,0,0
52645,1237798,-1,0,0,0,0
52646,1237799,-1,0,0,0,0
52647,1237800,-1,0,0,0,0
52648,1237801,-1,0,0,0,0
52649,1237802,-1,0,0,0,0
52650,1237803,-1,0,0,0,0
52651,1237809,-1,0,0,0,0
52652,1237810,-1,0,0,0,0
52653,1237811,-1,0,0,0,0
52668,1237895,-1,0,0,0,0
52669,1237896,-1,0,0,0,0
52670,1237897,-1,0,0,0,0
52671,1237898,-1,0,0,0,0
52672,1237899,-1,0,0,0,0
52673,1237900,-1,0,0,0,0
52704,1238162,-1,0,0,0,0
52712,1238339,-1,0,0,0,0
52713,1238340,-1,0,0,0,0
52714,1238342,-1,0,0,0,0
52715,1238343,-1,0,0,0,0
52716,1238344,-1,0,0,0,0
52717,1238345,-1,0,0,0,0
52718,1238347,-1,0,0,0,0
52719,1238348,-1,0,0,0,0
52720,1238349,-1,0,0,0,0
52721,1238350,-1,0,0,0,0
52722,1238351,-1,0,0,0,0
52723,1238352,-1,0,0,0,0
52724,1238353,-1,0,0,0,0
52725,1238355,-1,0,0,0,0
52726,1238364,-1,0,0,0,0
52727,1238371,-1,0,0,0,0
52728,1238372,-1,0,0,0,0
52729,1238374,-1,0,0,0,0
52730,1238375,-1,0,0,0,0
52731,1238377,-1,0,0,0,0
52732,1238378,-1,0,0,0,0
52733,1238379,-1,0,0,0,0
52734,1238380,-1,0,0,0,0
52735,1238381,-1,0,0,0,0
52736,1238382,-1,0,0,0,0
52737,1238385,-1,0,0,0,0
52738,1238388,-1,0,0,0,0
52739,1238389,-1,0,0,0,0
52740,1238390,-1,0,0,0,0
52741,1238391,-1,0,0,0,0
52742,1238393,-1,0,0,0,0
52743,1238394,-1,0,0,0,0
52744,1238395,-1,0,0,0,0
52745,1238396,-1,0,0,0,0
52746,1238397,-1,0,0,0,0
52747,1238398,-1,0,0,0,0
52748,1238399,-1,0,0,0,0
52749,1238400,-1,0,0,0,0
52750,1238401,-1,0,0,0,0
52751,1238402,-1,0,0,0,0
52752,1238403,-1,0,0,0,0
52753,1238404,-1,0,0,0,0
52754,1238405,-1,0,0,0,0
52755,1238406,-1,0,0,0,0
52756,1238407,-1,0,0,0,0
52757,1238408,-1,0,0,0,0
52758,1238409,-1,0,0,0,0
52759,1238410,-1,0,0,0,0
52760,1238411,-1,0,0,0,0
52761,1238412,-1,0,0,0,0
52762,1238413,-1,0,0,0,0
52763,1238414,-1,0,0,0,0
52764,1238415,-1,0,0,0,0
52765,1238416,-1,0,0,0,0
52766,1238417,-1,0,0,0,0
52767,1238418,-1,0,0,0,0
52768,1238419,-1,0,0,0,0
52769,1238420,-1,0,0,0,0
52770,1238422,-1,0,0,0,0
52771,1238423,-1,0,0,0,0
52772,1238424,-1,0,0,0,0
52773,1238425,-1,0,0,0,0
52774,1238426,-1,0,0,0,0
52775,1238427,-1,0,0,0,0
52776,1238428,-1,0,0,0,0
52777,1238429,-1,0,0,0,0
52778,1238430,-1,0,0,0,0
52779,1238431,-1,0,0,0,0
52780,1238432,-1,0,0,0,0
52781,1238433,-1,0,0,0,0
52782,1238434,-1,0,0,0,0
52783,1238435,-1,0,0,0,0
52784,1238437,-1,0,0,0,0
52785,1238470,-1,0,0,0,0
52786,1238471,-1,0,0,0,0
52787,1238472,-1,0,0,0,0
52788,1238473,-1,0,0,0,0
52789,1238475,-1,0,0,0,0
52790,1238476,-1,0,0,0,0
52791,1238477,-1,0,0,0,0
52792,1238478,-1,0,0,0,0
52793,1238479,-1,0,0,0,0
52794,1238480,-1,0,0,0,0
52795,1238481,-1,0,0,0,0
52796,1238482,-1,0,0,0,0
52797,1238483,-1,0,0,0,0
52798,1238484,-1,0,0,0,0
52799,1238485,-1,0,0,0,0
52800,1238486,-1,0,0,0,0
52801,1238487,-1,0,0,0,0
52802,1238489,-1,0,0,0,0
52803,1238490,-1,0,0,0,0
52804,1238491,-1,0,0,0,0
52805,1238492,-1,0,0,0,0
52806,1238493,-1,0,0,0,0
52807,1238494,-1,0,0,0,0
52808,1238496,-1,0,0,0,0
52809,1238497,-1,0,0,0,0
52810,1238498,-1,0,0,0,0
52811,1238500,-1,0,0,0,0
52812,1238501,-1,0,0,0,0
52813,1238503,-1,0,0,0,0
52814,1238504,-1,0,0,0,0
52815,1238505,-1,0,0,0,0
52816,1238506,-1,0,0,0,0
52817,1238507,-1,0,0,0,0
52818,1238508,-1,0,0,0,0
52819,1238509,-1,0,0,0,0
52820,1238510,-1,0,0,0,0
52821,1238511,-1,0,0,0,0
52822,1238512,-1,0,0,0,0
52823,1238513,-1,0,0,0,0
52824,1238514,-1,0,0,0,0
52825,1238515,-1,0,0,0,0
52826,1238516,-1,0,0,0,0
52827,1238517,-1,0,0,0,0
52828,1238519,-1,0,0,0,0
52829,1238520,-1,0,0,0,0
52830,1238521,-1,0,0,0,0
52831,1238522,-1,0,0,0,0
52832,1238523,-1,0,0,0,0
52833,1238524,-1,0,0,0,0
52834,1238525,-1,0,0,0,0
52835,1238526,-1,0,0,0,0
52836,1238527,-1,0,0,0,0
52837,1238528,-1,0,0,0,0
52838,1238529,-1,0,0,0,0
52839,1238530,-1,0,0,0,0
52840,1238531,-1,0,0,0,0
52841,1238532,-1,0,0,0,0
52842,1238533,-1,0,0,0,0
52843,1238534,-1,0,0,0,0
52844,1238535,-1,0,0,0,0
52845,1238539,-1,0,0,0,0
52846,1238542,-1,0,0,0,0
52847,1238543,-1,0,0,0,0
52848,1238544,-1,0,0,0,0
52849,1238545,-1,0,0,0,0
52850,1238546,-1,0,0,0,0
52851,1238547,-1,0,0,0,0
52852,1238548,-1,0,0,0,0
52853,1238549,-1,0,0,0,0
52854,1238550,-1,0,0,0,0
52855,1238551,-1,0,0,0,0
52856,1238552,-1,0,0,0,0
52857,1238553,-1,0,0,0,0
52858,1238556,-1,0,0,0,0
52859,1238557,-1,0,0,0,0
52860,1238558,-1,0,0,0,0
52861,1238559,-1,0,0,0,0
52862,1238560,-1,0,0,0,0
52863,1238561,-1,0,0,0,0
52864,1238562,-1,0,0,0,0
52865,1238563,-1,0,0,0,0
52866,1238564,-1,0,0,0,0
52867,1238565,-1,0,0,0,0
52868,1238566,-1,0,0,0,0
52869,1238567,-1,0,0,0,0
52870,1238568,-1,0,0,0,0
52871,1238569,-1,0,0,0,0
52872,1238570,-1,0,0,0,0
52873,1238571,-1,0,0,0,0
52874,1238573,-1,0,0,0,0
52875,1238574,-1,0,0,0,0
52876,1238575,-1,0,0,0,0
52877,1238576,-1,0,0,0,0
52878,1238577,-1,0,0,0,0
52879,1238578,-1,0,0,0,0
52880,1238579,-1,0,0,0,0
52881,1238580,-1,0,0,0,0
52882,1238582,-1,0,0,0,0
52883,1238585,-1,0,0,0,0
52884,1238586,-1,0,0,0,0
52885,1238587,-1,0,0,0,0
52886,1238589,-1,0,0,0,0
52887,1238590,-1,0,0,0,0
52888,1238591,-1,0,0,0,0
52889,1238592,-1,0,0,0,0
52890,1238593,-1,0,0,0,0
52891,1238594,-1,0,0,0,0
52892,1238595,-1,0,0,0,0
52893,1238596,-1,0,0,0,0
52894,1238597,-1,0,0,0,0
52895,1238598,-1,0,0,0,0
52896,1238599,-1,0,0,0,0
52897,1238600,-1,0,0,0,0
52898,1238601,-1,0,0,0,0
52899,1238602,-1,0,0,0,0
52900,1238603,-1,0,0,0,0
52901,1238604,-1,0,0,0,0
52902,1238605,-1,0,0,0,0
52903,1238606,-1,0,0,0,0
52904,1238608,-1,0,0,0,0
52905,1238609,-1,0,0,0,0
52906,1238610,-1,0,0,0,0
52907,1238612,-1,0,0,0,0
52908,1238613,-1,0,0,0,0
52909,1238614,-1,0,0,0,0
52910,1238615,-1,0,0,0,0
52911,1238616,-1,0,0,0,0
52912,1238618,-1,0,0,0,0
52913,1238619,-1,0,0,0,0
52914,1238620,-1,0,0,0,0
52915,1238621,-1,0,0,0,0
52916,1238622,-1,0,0,0,0
52917,1238624,-1,0,0,0,0
52918,1238625,-1,0,0,0,0
52919,1238627,-1,0,0,0,0
52920,1238628,-1,0,0,0,0
52921,1238629,-1,0,0,0,0
52922,1238631,-1,0,0,0,0
52923,1238632,-1,0,0,0,0
52924,1238633,-1,0,0,0,0
52925,1238634,-1,0,0,0,0
52926,1238635,-1,0,0,0,0
52927,1238637,-1,0,0,0,0
52928,1238639,-1,0,0,0,0
52929,1238641,-1,0,0,0,0
52930,1238643,-1,0,0,0,0
52931,1238645,-1,0,0,0,0
52932,1238646,-1,0,0,0,0
52933,1238647,-1,0,0,0,0
52934,1238649,-1,0,0,0,0
52935,1238650,-1,0,0,0,0
52936,1238651,-1,0,0,0,0
52937,1238652,-1,0,0,0,0
52938,1238653,-1,0,0,0,0
52939,1238654,-1,0,0,0,0
52940,1238655,-1,0,0,0,0
52941,1238657,-1,0,0,0,0
52942,1238658,-1,0,0,0,0
52943,1238659,-1,0,0,0,0
52945,1238661,-1,0,0,0,0
52946,1238662,-1,0,0,0,0
52947,1238663,-1,0,0,0,0
52948,1238664,-1,0,0,0,0
52949,1238665,-1,0,0,0,0
52950,1238666,-1,0,0,0,0
52951,1238667,-1,0,0,0,0
52952,1238668,-1,0,0,0,0
52953,1238669,-1,0,0,0,0
52954,1238670,-1,0,0,0,0
52955,1238671,-1,0,0,0,0
52957,1238730,-1,0,0,0,0
52958,1238731,-1,0,0,0,0
52959,1238752,-1,0,0,0,0
52965,1238786,0,0,0,134217728,0
52966,1238933,-1,0,0,0,0
52967,1238935,-1,0,0,0,0
52968,1238936,-1,0,0,0,0
52969,1238937,-1,0,0,0,0
52970,1238938,-1,0,0,0,0
52971,1238948,-1,0,0,0,0
52972,1238949,-1,0,0,0,0
52973,1238950,-1,0,0,0,0
52974,1239012,-1,0,0,0,0
52975,1239013,-1,0,0,0,0
52976,1239014,-1,0,0,0,0
52977,1239015,-1,0,0,0,0
52978,1239016,-1,0,0,0,0
52979,1239017,-1,0,0,0,0
52980,1239018,-1,0,0,0,0
52981,1239019,-1,0,0,0,0
52984,1239159,-1,0,0,0,0
52985,1239160,-1,0,0,0,0
52986,1239161,-1,0,0,0,0
52987,1239162,-1,0,0,0,0
52988,1239185,-1,0,0,0,0
52989,1239192,-1,0,0,0,0
52990,1239193,-1,0,0,0,0
52994,1239337,-1,0,0,0,0
52995,1239338,-1,0,0,0,0
52996,1239339,-1,0,0,0,0
52997,1239340,-1,0,0,0,0
52998,1239342,-1,0,0,0,0
52999,1239343,-1,0,0,0,0
53000,1239402,-1,0,0,0,0
53001,1239404,-1,0,0,0,0
53002,1239430,-1,0,0,0,0
53003,1239431,-1,0,0,0,0
53004,1239432,-1,0,0,0,0
53005,1239433,-1,0,0,0,0
53006,1239434,-1,0,0,0,0
53007,1239435,-1,0,0,0,0
53008,1239436,-1,0,0,0,0
53009,1239437,-1,0,0,0,0
53010,1239438,-1,0,0,0,0
53011,1239439,-1,0,0,0,0
53012,1239440,-1,0,0,0,0
53015,1239527,-1,0,0,0,0
53016,1239608,0,0,0,-2147483648,0
53017,1239613,-1,0,0,0,0
53018,1239614,-1,0,0,0,0
53019,1239615,-1,0,0,0,0
53020,1239616,-1,0,0,0,0
53021,1239617,-1,0,0,0,0
53022,1239618,-1,0,0,0,0
53023,1239619,-1,0,0,0,0
53025,1239623,-1,0,0,0,0
53026,1239679,-1,0,0,0,0
53027,1239680,-1,0,0,0,0
53030,1239813,-1,0,0,0,0
53031,1239814,-1,0,0,0,0
53032,1239815,-1,0,0,0,0
53033,1239816,-1,0,0,0,0
53034,1239817,-1,0,0,0,0
53035,1239818,-1,0,0,0,0
53036,1239819,-1,0,0,0,0
53037,1239820,-1,0,0,0,0
53038,1239827,-1,0,0,0,0
53042,1240035,-1,0,0,0,0
53043,1240036,-1,0,0,0,0
53050,1240268,-1,0,0,0,0
53063,1240354,-1,0,0,0,0
53064,1240355,-1,0,0,0,0
53074,1240417,-1,0,0,0,0
53075,1240438,-1,0,0,0,0
53076,1240439,-1,0,0,0,0
53077,1240442,-1,0,0,0,0
53078,1240443,-1,0,0,0,0
53079,1240444,-1,0,0,0,0
53080,1240445,-1,0,0,0,0
53081,1240446,-1,0,0,0,0
53082,1240448,-1,0,0,0,0
53083,1240449,-1,0,0,0,0
53084,1240450,-1,0,0,0,0
53085,1240451,-1,0,0,0,0
53086,1240452,-1,0,0,0,0
53087,1240453,-1,0,0,0,0
53088,1240454,-1,0,0,0,0
53089,1240455,-1,0,0,0,0
53090,1240456,-1,0,0,0,0
53091,1240457,-1,0,0,0,0
53092,1240458,-1,0,0,0,0
53093,1240459,-1,0,0,0,0
53094,1240463,-1,0,0,0,0
53095,1240464,-1,0,0,0,0
53096,1240465,-1,0,0,0,0
53097,1240580,-1,0,0,0,0
53098,1240743,-1,0,0,0,0
53099,1240744,-1,0,0,0,0
53100,1240746,-1,0,0,0,0
53106,1240787,-1,0,0,0,0
53107,1240788,-1,0,0,0,0
53108,1240789,-1,0,0,0,0
53109,1240790,-1,0,0,0,0
53110,1240791,-1,0,0,0,0
53111,1240792,-1,0,0,0,0
53112,1240793,-1,0,0,0,0
53113,1240794,-1,0,0,0,0
53114,1240795,-1,0,0,0,0
53115,1240796,-1,0,0,0,0
53116,1240797,-1,0,0,0,0
53117,1240798,-1,0,0,0,0
53120,1240888,-1,0,0,0,0
53127,1241181,-1,0,0,0,0
53128,1241183,-1,0,0,0,0
53129,1241184,-1,0,0,0,0
53130,1241185,-1,0,0,0,0
53131,1241186,-1,0,0,0,0
53132,1241202,-1,0,0,0,0
53133,1241203,-1,0,0,0,0
53134,1241204,-1,0,0,0,0
53135,1241205,-1,0,0,0,0
53136,1241206,-1,0,0,0,0
53138,1241323,-1,0,0,0,0
53139,1241365,-1,0,0,0,0
53140,1241383,-1,0,0,0,0
53141,1241384,-1,0,0,0,0
53142,1241385,-1,0,0,0,0
53143,1241386,-1,0,0,0,0
53144,1241387,-1,0,0,0,0
53145,1241388,-1,0,0,0,0
53146,1241389,-1,0,0,0,0
53147,1241390,-1,0,0,0,0
53148,1241391,-1,0,0,0,0
53149,1241392,-1,0,0,0,0
53150,1241393,-1,0,0,0,0
53151,1241394,-1,0,0,0,0
53152,1241395,-1,0,0,0,0
53153,1241396,-1,0,0,0,0
53154,1241397,-1,0,0,0,0
53155,1241398,-1,0,0,0,0
53156,1241399,-1,0,0,0,0
53157,1241400,-1,0,0,0,0
53158,1241401,-1,0,0,0,0
53182,1241719,0,0,0,16777216,0
53183,1241732,0,0,0,16777216,0
53205,1242063,-1,0,0,0,0
53206,1242064,-1,0,0,0,0
53207,1242065,-1,0,0,0,0
53208,1242066,-1,0,0,0,0
53209,1242067,-1,0,0,0,0
53210,1242068,-1,0,0,0,0
53216,1242104,-1,0,0,0,0
53217,1242105,-1,0,0,0,0
53218,1242106,-1,0,0,0,0
53219,1242107,-1,0,0,0,0
53220,1242108,-1,0,0,0,0
53221,1242109,-1,0,0,0,0
53222,1242110,-1,0,0,0,0
53223,1242111,-1,0,0,0,0
53224,1242112,-1,0,0,0,0
53225,1242117,-1,0,0,0,0
53227,1242173,0,0,0,134217728,0
53230,1242176,-1,0,0,0,0
53247,1242327,-1,0,0,0,0
53248,1242328,-1,0,0,0,0
53249,1242329,-1,0,0,0,0
53250,1242330,-1,0,0,0,0
53251,1242331,-1,0,0,0,0
53252,1242332,-1,0,0,0,0
53253,1242333,-1,0,0,0,0
53254,1242334,-1,0,0,0,0
53255,1242335,-1,0,0,0,0
53256,1242336,-1,0,0,0,0
53257,1242337,-1,0,0,0,0
53258,1242338,-1,0,0,0,0
53259,1242339,-1,0,0,0,0
53261,1242361,-1,0,0,0,0
53262,1242362,-1,0,0,0,0
53263,1242363,-1,0,0,0,0
53264,1242364,-1,0,0,0,0
53265,1242365,-1,0,0,0,0
53266,1242366,-1,0,0,0,0
53267,1242367,-1,0,0,0,0
53289,1242811,-1,0,0,0,0
53290,1242813,-1,0,0,0,0
53292,1243031,-1,0,0,0,0
53293,1243032,-1,0,0,0,0
53294,1243033,-1,0,0,0,0
53295,1243034,-1,0,0,0,0
53296,1243035,-1,0,0,0,0
53297,1243036,-1,0,0,0,0
53298,1243037,-1,0,0,0,0
53299,1243038,-1,0,0,0,0
53300,1243039,-1,0,0,0,0
53301,1243040,-1,0,0,0,0
53302,1243041,-1,0,0,0,0
53303,1243042,-1,0,0,0,0
53304,1243043,-1,0,0,0,0
53305,1243044,-1,0,0,0,0
53306,1243045,-1,0,0,0,0
53307,1243046,-1,0,0,0,0
53308,1243047,-1,0,0,0,0
53309,1243048,-1,0,0,0,0
53310,1243049,-1,0,0,0,0
53311,1243050,-1,0,0,0,0
53312,1243051,-1,0,0,0,0
53313,1243052,-1,0,0,0,0
53314,1243062,-1,0,0,0,0
53315,1243353,-1,0,0,0,0
53316,1243354,-1,0,0,0,0
53317,1243355,-1,0,0,0,0
53321,1243360,-1,0,0,0,0
53326,1243399,1,0,0,0,0
53327,1243422,-1,0,0,0,0
53328,1243423,-1,0,0,0,0
53329,1243424,-1,0,0,0,0
53330,1243425,-1,0,0,0,0
53331,1243426,-1,0,0,0,0
53332,1243427,-1,0,0,0,0
53333,1243428,-1,0,0,0,0
53334,1243429,-1,0,0,0,0
53336,1243431,-1,0,0,0,0
53339,1243650,-1,0,0,0,0
53340,1243651,-1,0,0,0,0
53349,1243930,-1,0,0,0,0
53350,1243932,-1,0,0,0,0
53357,1244117,-1,0,0,0,0
53358,1244118,-1,0,0,0,0
53359,1244119,-1,0,0,0,0
53360,1244120,-1,0,0,0,0
53361,1244121,-1,0,0,0,0
53362,1244122,-1,0,0,0,0
53363,1244123,-1,0,0,0,0
53364,1244124,-1,0,0,0,0
53365,1244125,-1,0,0,0,0
53366,1244126,-1,0,0,0,0
53367,1244127,-1,0,0,0,0
53368,1244128,-1,0,0,0,0
53369,1244129,-1,0,0,0,0
53370,1244130,-1,0,0,0,0
53371,1244131,-1,0,0,0,0
53372,1244132,-1,0,0,0,0
53373,1244133,-1,0,0,0,0
53374,1244134,-1,0,0,0,0
53375,1244135,-1,0,0,0,0
53376,1244136,-1,0,0,0,0
53377,1244137,-1,0,0,0,0
53378,1244138,-1,0,0,0,0
53379,1244139,-1,0,0,0,0
53380,1244140,-1,0,0,0,0
53381,1244141,-1,0,0,0,0
53382,1244142,-1,0,0,0,0
53383,1244143,-1,0,0,0,0
53384,1244144,-1,0,0,0,0
53385,1244145,-1,0,0,0,0
53386,1244146,-1,0,0,0,0
53387,1244147,-1,0,0,0,0
53388,1244148,-1,0,0,0,0
53389,1244149,-1,0,0,0,0
53390,1244150,-1,0,0,0,0
53391,1244151,-1,0,0,0,0
53392,1244152,-1,0,0,0,0
53393,1244153,-1,0,0,0,0
53394,1244154,-1,0,0,0,0
53395,1244155,-1,0,0,0,0
53396,1244156,-1,0,0,0,0
53400,1244210,-1,0,0,0,0
53411,1244372,-1,0,0,0,0
53412,1244373,-1,0,0,0,0
53421,1244429,-1,0,0,0,0
53426,1244573,-1,0,0,0,0
53427,1244574,-1,0,0,0,0
53428,1244575,-1,0,0,0,0
53429,1244576,-1,0,0,0,0
53430,1244577,-1,0,0,0,0
53431,1244579,-1,0,0,0,0
53448,1244954,-1,0,0,0,0
53449,1244955,-1,0,0,0,0
53452,1245016,-1,0,0,0,0
53453,1245017,-1,0,0,0,0
53454,1245019,-1,0,0,0,0
53455,1245020,-1,0,0,0,0
53456,1245021,-1,0,0,0,0
53457,1245023,-1,0,0,0,0
53458,1245024,-1,0,0,0,0
53459,1245026,-1,0,0,0,0
53460,1245027,-1,0,0,0,0
53461,1245028,-1,0,0,0,0
53472,1245211,-1,0,0,0,0
