OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID,VisibleSpellID
Over-LODED,,"Improve your technique while mining themed Midnight deposits, gaining +$ev1 $en1 per point in this specialization.",135036,0,7549225,0,0
Voidbound,,,135037,0,7549440,0,0
Primal,,,135038,0,7549437,0,0
Wild,,,135039,0,7549442,0,0
Lightfused,,,135040,0,7549438,0,0
Over-LODED,,Master the art of mining in unexpected circumstances.,135041,0,7549225,0,0
,,Become more likely to find Dazzling Thorium in Brilliant Silver deposits.,135042,0,0,0,0
,,Gain +$ev1 $en1 while mining Brilliant Silver.,135043,0,0,0,0
,,Gain +$ev1 $en1 while mining Brilliant Silver.,135044,0,0,0,0
,,Gain +$ev1 $en1 while mining Brilliant Silver.,135045,0,0,0,0
,,Finesse has a chance to yield more ore while mining Brilliant Silver.,135046,0,0,0,0
,,Gain +$ev1 $en1 while mining Brilliant Silver.,135047,0,0,0,0
,,Gain +$ev1 $en1 while mining Brilliant Silver.,135048,0,0,0,0
,,Gain +$ev1 $en1 while mining Brilliant Silver.,135049,0,0,0,0
,,Gain +$ev1 $en1 while mining Brilliant Silver.,135050,0,0,0,0
Brilliant Silver,,"Improve your technique while mining Brilliant Silver, gaining +$ev1 $en1 per point in this specialization.",135051,0,6725347,0,0
,,Become more likely to find Dazzling Thorium in Umbral Tin deposits.,135052,0,0,0,0
,,Gain +$ev1 $en1 while mining Umbral Tin.,135053,0,0,0,0
,,Gain +$ev1 $en1 while mining Umbral Tin.,135054,0,0,0,0
,,Gain +$ev1 $en1 while mining Umbral Tin.,135055,0,0,0,0
,,Finesse has a chance to yield more ore while mining Umbral Tin.,135056,0,0,0,0
,,Gain +$ev1 $en1 while mining Umbral Tin.,135057,0,0,0,0
,,Gain +$ev1 $en1 while mining Umbral Tin.,135058,0,0,0,0
,,Gain +$ev1 $en1 while mining Umbral Tin.,135059,0,0,0,0
,,Gain +$ev1 $en1 while mining Umbral Tin.,135060,0,0,0,0
Umbral Tin,,"Improve your technique while mining Umbral Tin, gaining +$ev1 $en1 per point in this specialization.",135061,0,7300486,0,0
,,Become more likely to find Dazzling Thorium in Refulgent Copper deposits.,135062,0,0,0,0
,,Gain +$ev1 $en1 while mining Refulgent Copper.,135063,0,0,0,0
,,Gain +$ev1 $en1 while mining Refulgent Copper.,135064,0,0,0,0
,,Gain +$ev1 $en1 while mining Refulgent Copper.,135065,0,0,0,0
,,Finesse has a chance to yield more ore while mining Refulgent Copper.,135066,0,0,0,0
,,Gain +$ev1 $en1 while mining Refulgent Copper.,135067,0,0,0,0
,,Gain +$ev1 $en1 while mining Refulgent Copper.,135068,0,0,0,0
,,Gain +$ev1 $en1 while mining Refulgent Copper.,135069,0,0,0,0
,,Gain +$ev1 $en1 while mining Refulgent Copper.,135070,0,0,0,0
Refulgent Copper,,"Improve your technique while mining Refulgent Copper, gaining +$ev1 $en1 per point in this specialization.",135071,0,7300485,0,0
,,Gain +$ev1 $en1 while mining any Midnight deposit.,135072,0,0,0,0
,,Gain +$ev1 $en1 while mining any Midnight deposit.,135073,0,0,0,0
,,Learn a sub-specialization.,135074,0,0,0,0
,,Gain +$ev1 $en1 while mining any Midnight deposit.,135075,0,0,0,0
,,Gain +$ev1 $en1 while mining any Midnight deposit.,135076,0,0,0,0
,,Learn a sub-specialization.,135077,0,0,0,0
,,Gain +$ev1 $en1 while mining any Midnight deposit.,135078,0,0,0,0
,,Gain +$ev1 $en1 while mining any Midnight deposit.,135079,0,0,0,0
,,Learn a sub-specialization.,135080,0,0,0,0
,,Gain +$ev1 $en1 while mining any Midnight deposit.,135081,0,0,0,0
,,Gain +$ev1 $en1 while mining any Midnight deposit.,135082,0,0,0,0
Plentiful Ores,,"Improve your technique while mining all Midnight ores, gaining +$ev1 $en1 per point in this specialization.",135083,0,7549226,0,0
Brilliant Silver,,,135084,0,6725347,0,0
Umbral Tin,,,135085,0,7300486,0,0
Refulgent Copper,,,135086,0,7300485,0,0
Plentiful Ores,,"Build your knowledge in all of the Midnight ores, learning how to make the most of each deposit.",135087,0,7549226,0,0
,,,135346,1225110,0,0,0
Phase Mastery,,Your phase dives in K'aresh now last x min longer.,135398,0,136168,0,0
Regalia of the Reshii,,"Imbue more energy into your Reshii Wraps, enhancing its power.|n|nUnlock the appearances of the Reshii Cowl and Reshii Scrolls.",135399,0,7110835,0,0
Orbs of Power,,"Imbue more energy into your Reshii Wraps, enhancing its power.|n|nEnemies killed while Phase Diving now have a chance to drop a phase orb that increases your primary stat. Phase orbs have a chance to recover a Phase-Lost appearance.|n|nYou may now ride Phase-Lost Slatebacks when Phase Diving.",135400,0,1033906,0,0
What Lies Beyond,,"Imbue more energy into your Reshii Wraps, enhancing its power.|n|nYou can now see treasures in K'aresh while Phase Diving.",135401,0,1708493,0,0
Energy Attunement,,Creatures killed while phase diving have a higher chance to drop energy orbs which increase phase diving duration.,135402,0,135277,0,0
Secrets of the Depths,,"Imbue more energy into your Reshii Wraps, enhancing its power.|n|nAn ethereal presence now lingers in Khaz Algar Delves, revealing secret rooms.|n|nYou may now find phase orbs that increase your primary stat while Phase Diving. Phase orbs have a chance to recover a Phase-Lost appearance.",135403,0,2065615,0,0
Boon of the Reshii,,,135404,1249651,7110834,0,0
,,,135510,1225364,571558,0,0
,,,135511,1225387,0,0,0
,,,135549,1225753,0,0,0
,,,135550,1225611,0,0,0
,,,135551,1226033,0,0,0
,,The minimum amount of extra reagents you can yield from diffusers is increased.,135552,0,0,0,0
,,The maximum amount of extra reagents you can yield from diffusers is increased.,135553,0,0,0,0
,,Learn to fashion a $@spellname1225942.,135554,1225942,0,0,0
,,The maximum amount of extra reagents you can yield from diffusers is increased.,135555,0,0,0,0
,,Learn to fashion a $@spellname1225940.,135556,1225940,0,0,0
,,The maximum amount of extra reagents you can yield from diffusers is increased.,135557,0,0,0,0
,,Learn to fashion a $@spellname1225941.,135558,1225941,0,0,0
,,The maximum amount of extra reagents you can yield from diffusers is increased.,135559,0,0,0,0
,,Learn to fashion a $@spellname1225939.,135560,1225939,0,0,0
Dedicated Diffuser,,"Improve your dexterity, gaining +$ev1 $en1 while skinning in the Midnight region per point in this Specialization.",135561,0,1028993,0,0
,,The minimum amount of species-specific reagents you can receive from a single skinning attempt is increased.,135562,0,0,0,0
,,+$ev1 $en1 while skinning.,135563,0,0,0,0
,,+$ev1 $en1 while skinning.,135564,0,0,0,0
,,+$ev1 $en1 while skinning.,135565,0,0,0,0
,,The maximum amount of species-specific reagents you can receive from a single skinning attempt is increased.,135566,0,0,0,0
,,+$ev1 $en1 while skinning.,135567,0,0,0,0
,,+$ev1 $en1 while skinning.,135568,0,0,0,0
,,+$ev1 $en1 while skinning.,135569,0,0,0,0
,,Your chances of gathering species-specific reagents from creatures in the Midnight region are increased.,135570,0,0,0,0
Trophy Taker,,"Hone your senses, gaining +$ev1 $en1 while skinning in the Midnight region per point in this Specialization.",135571,0,7549230,0,0
,,The minimum amount of meat you receive while using $@spellname1226037 is increased.,135572,0,0,0,0
,,+$ev1 $en1 while skinning.,135573,0,0,0,0
,,The maximum amount of meat you can receive while using $@spellname1226037 is increased.,135574,0,0,0,0
,,+$ev1 $en1 while skinning.,135575,0,0,0,0
,,The maximum amount of meat you can receive while using $@spellname1226037 is increased.,135576,0,0,0,0
,,+$ev1 $en1 while skinning.,135577,0,0,0,0
,,The maximum amount of meat you can receive while using $@spellname1226037 is increased.,135578,0,0,0,0
,,+$ev1 $en1 while skinning.,135579,0,0,0,0
,,"Learn to $@spellname1226037, a long cooldown ability. Doing so will guarantee some meat from the next creature you skin.",135580,1226037,0,0,0
Careful Carving,,Learn the skills and techniques needed to $@spellname1226037. Gain +$ev1 $en1 while skinning in the Midnight region per point in this Specialization.,135581,0,3671885,0,0
,,You have a small chance to find a Radiant Stomach when skinning the creatures of this region. Who knows what may be inside?... And why is it glowing?,135582,0,0,0,0
,,+$ev1 $en1 while skinning.,135583,0,0,0,0
,,Learn the final sub-specialization.,135584,0,0,0,0
,,+$ev1 $en1 while skinning.,135585,0,0,0,0
,,- You have a small chance to also gather some meat for cooking when skinning the creatures of this region.|n|n- Learn a sub-specialization of your choice.,135586,0,0,0,0
,,+$ev1 $en1 while skinning.,135587,0,0,0,0
,,Learn a sub-specialization of your choice.,135588,0,0,0,0
,,+$ev1 $en1 while skinning.,135589,0,0,0,0
,,You have a small chance to find species-specific reagents when skinning the creatures of the Midnight region.,135590,0,0,0,0
Gainful Gathering,,"Become a master of Gainful Gathering, gaining +$ev1 $en1 while skinning in the Midnight region per point in this Specialization.",135591,0,7549235,0,0
Dedicated Diffuser,,,135592,0,1028993,0,0
Trophy Taker,,,135593,0,7549230,0,0
Careful Carving,,,135594,0,3671885,0,0
Gainful Gathering,,Specialize in gathering unique materials beyond standard leather and scale.,135595,0,7549235,0,0
,,+$ev1 $en1 and +$ev2 $en2 while skinning scaled creatures.,135596,0,0,0,0
,,+$ev1 $en1 while skinning scaled creatures.,135597,0,0,0,0
,,+$ev1 $en1 while skinning scaled creatures.,135598,0,0,0,0
,,+$ev1 $en1 while skinning scaled creatures.,135599,0,0,0,0
,,+$ev1 $en1 while skinning scaled creatures.,135600,0,0,0,0
,,+$ev1 $en1 while skinning scaled creatures.,135601,0,0,0,0
,,+$ev1 $en1 while skinning scaled creatures.,135602,0,0,0,0
,,+$ev1 $en1 while skinning scaled creatures.,135603,0,0,0,0
,,+$ev1 $en1 while skinning scaled creatures.,135604,0,0,0,0
Superb Scales,,"Focus on your scale gathering techniques, gaining +$ev1 $en1 while skinning scaled creatures in the Midnight region per point in this Specialization.",135605,0,7549246,0,0
,,+$ev1 $en1 and +$ev2 $en2 while skinning leathery creatures.,135606,0,0,0,0
,,+$ev1 $en1 while skinning leathery creatures.,135607,0,0,0,0
,,+$ev1 $en1 while skinning leathery creatures.,135608,0,0,0,0
,,+$ev1 $en1 while skinning leathery creatures.,135609,0,0,0,0
,,+$ev1 $en1 while skinning leathery creatures.,135610,0,0,0,0
,,+$ev1 $en1 while skinning leathery creatures.,135611,0,0,0,0
,,+$ev1 $en1 while skinning leathery creatures.,135612,0,0,0,0
,,+$ev1 $en1 while skinning leathery creatures.,135613,0,0,0,0
,,+$ev1 $en1 while skinning leathery creatures.,135614,0,0,0,0
Lasting Leather,,"Practice your leather gathering techniques, gaining +$ev1 $en1 while skinning leathery creatures in the Midnight region per point in this Specialization.",135615,0,7549241,0,0
,,Gain a third charge of $@spellname1223388.,135616,1226061,0,0,0
,,+$ev1 $en1 while skinning.,135617,0,0,0,0
,,Learn the final sub-specialization.,135618,0,0,0,0
,,+$ev1 $en1 while skinning.,135619,0,0,0,0
,,Gain a second charge of $@spellname1223388.,135620,1226060,0,0,0
,,+$ev1 $en1 while skinning.,135621,0,0,0,0
,,Learn a sub-specialization.,135622,0,0,0,0
,,+$ev1 $en1 while skinning.,135623,0,0,0,0
,,"Learn to $@spellname1223388, a long cooldown ability. Doing so will guarantee a hide from the next Midnight creature you skin.",135624,1223388,0,0,0
Thorough Tanning,,"Improve your capabilities at gathering general materials from creatures, gaining +$ev1 $en1 while skinning in the Midnight region per point in this Specialization.",135625,0,7549237,0,0
Superb Scales,,,135626,0,7549246,0,0
Lasting Leather,,,135627,0,7549241,0,0
Thorough Tanning,,"Improve at your general skinning techniques, learning how to gather, prepare, and store the various standard reagents you can gather from the creatures of Midnight.",135628,0,7549237,0,0
,,The minimum amount of basic leather or scale you can gather from Renowned Beasts is increased.,135629,0,0,0,0
,,+$ev1 $en1 while skinning Renowned Beasts.,135630,0,0,0,0
,,+$ev1 $en1 while skinning Renowned Beasts.,135631,0,0,0,0
,,+$ev1 $en1 while skinning Renowned Beasts.,135632,0,0,0,0
,,The maximum amount of species-specific materials you can gather from Renowned Beasts is increased.,135633,0,0,0,0
,,+$ev1 $en1 while skinning Renowned Beasts.,135634,0,0,0,0
,,+$ev1 $en1 while skinning Renowned Beasts.,135635,0,0,0,0
,,+$ev1 $en1 while skinning Renowned Beasts.,135636,0,0,0,0
,,The maximum amount of basic leather or scale you can gather from Renowned Beasts is increased.,135637,0,0,0,0
Component Collector,,"Learn to make every bit of material count, gaining +$ev1 $en1 when skinning Renowned Beasts per point in this Specialization.",135638,0,642725,0,0
,,Your chance to gather Majestic Materials from Renowned Beasts is increased.,135639,0,0,0,0
,,+$ev1 $en1 while skinning Renowned Beasts.,135640,0,0,0,0
,,+$ev1 $en1 while skinning Renowned Beasts.,135641,0,0,0,0
,,+$ev1 $en1 while skinning Renowned Beasts.,135642,0,0,0,0
,,You have a chance to retrieve double the Majestic Materials when skinning Renowned Beasts.,135643,0,0,0,0
,,+$ev1 $en1 while skinning Renowned Beasts.,135644,0,0,0,0
,,+$ev1 $en1 while skinning Renowned Beasts.,135645,0,0,0,0
,,+$ev1 $en1 while skinning Renowned Beasts.,135646,0,0,0,0
,,You have a chance to find Majestic Materials that are unique to Renowned Beasts when skinning them.,135647,0,0,0,0
Majestic Materials,,"Empower your senses when dealing with Renowned Beasts, gaining +$ev1 $en1 when skinning them per point in this Specialization.",135648,0,5929561,0,0
,,- Learn how to create a $@spellname1225948.|n|n- Learn the final sub-specialization.,135649,1225948,0,0,0
,,+$ev1 $en1 while skinning Renowned Beasts.,135650,0,0,0,0
,,Learn how to create a $@spellname1225946.,135651,1225946,0,0,0
,,+$ev1 $en1 while skinning Renowned Beasts.,135652,0,0,0,0
,,- Learn how to create a $@spellname1225945.|n|n- Learn a sub-specialization of your choice.,135653,1225945,0,0,0
,,+$ev1 $en1 while skinning Renowned Beasts.,135654,0,0,0,0
,,Learn how to create a $@spellname1225944.,135655,1225944,0,0,0
,,+$ev1 $en1 while skinning Renowned Beasts.,135656,0,0,0,0
,,Learn how to create a $@spellname1225943.,135657,1225943,0,0,0
Talented Tracker,,"Hone your anatomical knowledge of the Renowned Beasts, gaining +$ev1 $en1 when skinning them per point in this Specialization.",135658,0,7549236,0,0
Component Collector,,,135659,0,642725,0,0
Majestic Materials,,,135660,0,5929561,0,0
Talented Tracker,,Specialize in creating special lures that will draw out Renowned Beasts that are more valuable than standard creatures.,135661,0,7549236,0,0
,,,135662,1227707,0,0,0
,,+$ev1 $en1 when crafting cooking profession equipment.,135663,0,0,0,0
,,+$ev1 $en1 when crafting cooking profession equipment.,135664,0,0,0,0
,,+$ev1 $en1 when crafting cooking profession equipment.,135665,0,0,0,0
,,+$ev1 $en1 when crafting cooking profession equipment.,135666,0,0,0,0
,,+$ev1 $en1 when crafting cooking profession equipment.,135667,0,0,0,0
,,+$ev1 $en1 when crafting cooking profession equipment.,135668,0,0,0,0
,,Unlock the Finishing Reagent slot when crafting cooking equipment.|n|n+$ev1 $en1 when crafting cooking equipment.,135669,0,0,0,0
Chef's Rolling Pin,,"Improve your ability to craft cooking quills, gaining +$ev1 $en1 when crafting cooking profession equipment per point in this specialization.",135670,0,4485499,0,0
,,+$ev1 $en1 when crafting alchemy profession equipment.,135671,0,0,0,0
,,+$ev1 $en1 when crafting alchemy profession equipment.,135672,0,0,0,0
,,+$ev1 $en1 when crafting alchemy profession equipment.,135673,0,0,0,0
,,+$ev1 $en1 when crafting alchemy profession equipment.,135674,0,0,0,0
,,+$ev1 $en1 when crafting alchemy profession equipment.,135675,0,0,0,0
,,+$ev1 $en1 when crafting alchemy profession equipment.,135676,0,0,0,0
,,Unlock the Finishing Reagent slot when crafting alchemy equipment.|n|n+$ev1 $en1 when crafting alchemy equipment.,135677,0,0,0,0
Alchemist's Mixing Rod,,"Improve your ability to craft alchemy quills, gaining +$ev1 $en1 when crafting alchemy profession equipment per point in this specialization.",135678,0,237445,0,0
,,+$ev1 $en1 when crafting inscription profession equipment.,135679,0,0,0,0
,,+$ev1 $en1 when crafting inscription profession equipment.,135680,0,0,0,0
,,+$ev1 $en1 when crafting inscription profession equipment.,135681,0,0,0,0
,,+$ev1 $en1 when crafting inscription profession equipment.,135682,0,0,0,0
,,+$ev1 $en1 when crafting inscription profession equipment.,135683,0,0,0,0
,,+$ev1 $en1 when crafting inscription profession equipment.,135684,0,0,0,0
,,Unlock the Finishing Reagent slot when crafting inscription equipment.|n|n+$ev1 $en1 when crafting inscription equipment.,135685,0,0,0,0
Scribe's Quill,,"Improve your ability to craft inscription quills, gaining +$ev1 $en1 when crafting inscription profession equipment per point in this specialization.",135686,0,4419477,0,0
,,Learn to craft $@spellname1230023.|n|nUnlock the final sub-specialization.,135687,1230023,0,0,0
,,+$ev1 $en1 when crafting profession equipment.,135688,0,0,0,0
,,+$ev1 $en1 when crafting profession equipment.,135689,0,0,0,0
,,Learn to craft $@spellname1230024.|n|nUnlock a sub-specialization of your choice.,135690,1230024,0,0,0
,,+$ev1 $en1 when crafting profession equipment.,135691,0,0,0,0
,,+$ev1 $en1 when crafting profession equipment.,135692,0,0,0,0
,,Learn to craft $@spellname1230025. |n|nUnlock a sub-specialization of your choice.,135693,1230025,0,0,0
Market Research,,"Improve your ability to craft profession equipment, gaining +$ev1 $en1 when crafting profession equipment per point in this sub-specialization.",135694,0,4554979,0,0
,,+$ev1 $en1 when crafting codexes.,135695,0,0,0,0
,,+$ev1 $en1 when crafting codexes.,135696,0,0,0,0
,,+$ev1 $en1 when crafting codexes.,135697,0,0,0,0
,,Learn to craft $@spellname1230061. |n|n +$ev1 $en1 when crafting codexes.,135698,1230061,0,0,0
,,+$ev1 $en1 when crafting codexes.,135699,0,0,0,0
,,+$ev1 $en1 when crafting codexes.,135700,0,0,0,0
,,Unlock the Finishing Reagent slot when crafting codexes. |n|nGain +$ev1 $en1 when crafting codexes.,135701,0,0,0,0
Lamps and Lanterns,,"Improve your ability to carve codexes, gaining +$ev1 $en1 when crafting codexes per point in this sub-specialization.",135702,0,7431122,0,0
,,+$ev1 $en1 when crafting bows.,135703,0,0,0,0
,,+$ev1 $en1 when crafting bows.,135704,0,0,0,0
,,+$ev1 $en1 when crafting bows.,135705,0,0,0,0
,,Learn to craft $@spellname1230062. |n|n +$ev1 $en1 when crafting bows.,135706,1230062,0,0,0
,,+$ev1 $en1 when crafting bows.,135707,0,0,0,0
,,+$ev1 $en1 when crafting bows.,135708,0,0,0,0
,,Unlock the Finishing Reagent slot when crafting bows. |n|n+$ev1 $en1 when crafting bows.,135709,0,0,0,0
Bows,,"Improve your ability to carve bows, gaining +$ev1 $en1 when crafting bows per point in this sub-specialization.",135710,0,6998205,0,0
,,+$ev1 $en1 when crafting staves.,135711,0,0,0,0
,,+$ev1 $en1 when crafting staves.,135712,0,0,0,0
,,+$ev1 $en1 when crafting staves.,135713,0,0,0,0
,,Learn to craft $@spellname1230059. |n|n +$ev1 $en1 when crafting staves.,135714,1230059,0,0,0
,,+$ev1 $en1 when crafting staves.,135715,0,0,0,0
,,Learn to craft $@spellname1230060. |n|n +$ev1 $en1 when crafting staves.,135716,1230060,0,0,0
,,Unlock the Finishing Reagent slot when crafting staves. |n|n+$ev1 $en1 when crafting staves.,135717,0,0,0,0
Staves,,"Improve your ability to carve staves, gaining +$ev1 $en1 when crafting staves per point in this sub-specialization.",135718,0,7287363,0,0
,,Unlock the final sub-specialization.,135719,0,0,0,0
,,+$ev1 $en1 when crafting weapons.,135720,0,0,0,0
,,+$ev1 $en1 when crafting weapons.,135721,0,0,0,0
,,Unlock a sub-specialization of your choice.,135722,0,0,0,0
,,+$ev1 $en1 when crafting weapons.,135723,0,0,0,0
,,+$ev1 $en1 when crafting weapons.,135724,0,0,0,0
,,Unlock the Infuse with Power and Embellishment slot when crafting weapons. |n|nUnlock a sub-specialization of your choice.,135725,0,0,0,0
Field Research,,"Improve your ability to carve weapons, gaining +$ev1 $en1 when crafting weapons per point in this sub-specialization",135726,0,4638485,0,0
,,Unlock the final sub-specialization.,135727,0,0,0,0
,,+$ev1 $en1 and +$ev2 $en2 when crafting carveable equipment.,135728,0,0,0,0
,,+$ev1 $en1 and +$ev2 $en2 when crafting carveable equipment.,135729,0,0,0,0
,,+$ev1 $en1 when crafting carveable equipment.,135730,0,0,0,0
,,+$ev1 $en1 when crafting carveable equipment.,135731,0,0,0,0
,,+$ev1 $en1 when crafting carveable equipment.,135732,0,0,0,0
,,Unlock the Missive slot when crafting carveable equipment. |n|nUnlock a sub-specialization of your choice. ,135733,0,0,0,0
Blueprints,,"Improve your ability to carve weapons and profession equipment, gaining +$ev1 $en1 when crafting carvable equipment.",135734,0,1392951,0,0
Chef's Rolling Pin,,,135735,0,4485499,0,0
Alchemist's Mixing Rod,,,135736,0,237445,0,0
Scribe's Quill,,,135737,0,4419477,0,0
Market Research,,,135738,0,4554979,0,0
Lamps and Lanterns,,,135739,0,7431122,0,0
Bows,,,135740,0,6998205,0,0
Staves,,,135741,0,7287363,0,0
Field Research,,,135742,0,4638485,0,0
Blueprints,,"Improve the fundamentals of crafts requiring meticulous, sizeable detail.",135743,0,1392951,0,0
,,"Gain 2% Crafting Speed for 30 seconds when crafting ciphers, stacking up to 15 times.",135744,0,0,0,0
,,Gain +$ev1 $en1 when crafting ciphers.,135745,0,0,0,0
,,Gain +$ev1 $en1 when crafting ciphers.,135746,0,0,0,0
,,Gain +$ev1 $en1 when crafting ciphers.,135747,0,0,0,0
,,Gain +$ev1 $en1 when crafting ciphers.,135748,0,0,0,0
,,Gain +$ev1 $en1 when crafting ciphers.,135749,0,0,0,0
,,Gain +$ev1 $en1 when crafting ciphers and learn to use Finishing Reagents to further improve your ciphers.,135750,0,0,0,0
Perfect Inks,,"Improve your ability to craft inks, gaining +$ev1 $en1 per point in this specialization.",135751,0,4643988,0,0
,,"Gain 2% Crafting Speed for 30 seconds when milling herbs, stacking up to 15 times.",135752,0,0,0,0
,,Gain +$ev1 $en1 when milling herbs.,135753,0,0,0,0
,,Gain +$ev1 $en1 when milling herbs.,135754,0,0,0,0
,,Gain +$ev1 $en1 when milling herbs.,135755,0,0,0,0
,,Gain +$ev1 $en1 when milling herbs.,135756,0,0,0,0
,,Gain +$ev1 $en1 when milling herbs.,135757,0,0,0,0
,,Gain +$ev1 $en1 when crafting ciphers and learn to use Finishing Reagents to further improve your milling.,135758,0,0,0,0
Perfect Milling,,"Improve the quality of your pigments, gaining +$ev1 $en1 per point in this specialization.",135759,0,4643988,0,0
,,"Gain 2% Crafting Speed for 30 seconds when crafting inks, stacking up to 15 times.",135760,0,0,0,0
,,Gain +$ev1 $en1 when crafting inks.,135761,0,0,0,0
,,Gain +$ev1 $en1 when crafting inks.,135762,0,0,0,0
,,Gain +$ev1 $en1 when crafting inks.,135763,0,0,0,0
,,Gain +$ev1 $en1 when crafting inks.,135764,0,0,0,0
,,Gain +$ev1 $en1 when crafting inks.,135765,0,0,0,0
,,Gain +$ev1 $en1 when crafting inks and learn to use Finishing Reagents to further improve your inks.,135766,0,0,0,0
Perfect Ciphers,,"Improve the quality of your ciphers, gaining +$ev1 $en1 per point in this specialization.",135767,0,4643988,0,0
,,"Gain 2% Crafting Speed for 30 seconds when crafting vantus runes, stacking up to 15 times.",135768,0,0,0,0
,,Gain +$ev1 $en1 when crafting vantus runes.,135769,0,0,0,0
,,Gain +$ev1 $en1 when crafting vantus runes.,135770,0,0,0,0
,,Gain +$ev1 $en1 when crafting vantus runes.,135771,0,0,0,0
,,Gain +$ev1 $en1 when crafting vantus runes.,135772,0,0,0,0
,,Gain +$ev1 $en1 when crafting vantus runes.,135773,0,0,0,0
,,Gain +$ev1 $en1 when crafting vantus runes and learn to use Finishing Reagents to further improve your vantus runes.,135774,0,0,0,0
Perfect Vantus Runes,,"Improve the quality of your vantus runes, gaining +$ev1 $en1 per point in this specialization.",135775,0,4643988,0,0
,,"Gain 2% Crafting Speed for 30 seconds when crafting contracts, stacking up to 15 times.",135776,0,0,0,0
,,Gain +$ev1 $en1 when crafting contracts.,135777,0,0,0,0
,,Gain +$ev1 $en1 when crafting contracts.,135778,0,0,0,0
,,Gain +$ev1 $en1 when crafting contracts.,135779,0,0,0,0
,,Gain +$ev1 $en1 when crafting contracts.,135780,0,0,0,0
,,Gain +$ev1 $en1 when crafting contracts.,135781,0,0,0,0
,,Gain +$ev1 $en1 when crafting contracts and learn to use Finishing Reagents to further improve your contracts.,135782,0,0,0,0
Perfect Contracts,,"Improve the quality of your contracts, gaining +$ev1 $en1 per point in this specialization.",135783,0,4643988,0,0
,,"Gain 2% Crafting Speed for 30 seconds when crafting missives, stacking up to 15 times.",135784,0,0,0,0
,,Gain +$ev1 $en1 when crafting missives.,135785,0,0,0,0
,,Gain +$ev1 $en1 when crafting missives.,135786,0,0,0,0
,,Gain +$ev1 $en1 when crafting missives.,135787,0,0,0,0
,,Gain +$ev1 $en1 when crafting missives.,135788,0,0,0,0
,,Gain +$ev1 $en1 when crafting missives.,135789,0,0,0,0
,,Gain +$ev1 $en1 when crafting missives and learn to use Finishing Reagents to further improve your missives.,135790,0,0,0,0
Perfect Missives,,"Improve the quality of your missives, gaining +$ev1 $en1 per point in this specialization.",135791,0,4643988,0,0
,,Gain +$ev1 $en1 when milling or crafting reagents and learn the final sub-specialization.,135792,0,0,0,0
,,Gain +$ev1 $en1 when milling or crafting reagents.,135793,0,0,0,0
,,Gain +$ev1 $en1 when milling or crafting reagents.,135794,0,0,0,0
,,Gain +$ev1 $en1 when milling or crafting reagents.,135795,0,0,0,0
,,Gain +$ev1 $en1 when milling or crafting reagents.,135796,0,0,0,0
,,Gain +$ev1 $en1 when milling or crafting reagents.,135797,0,0,0,0
,,Gain +$ev1 $en1 when milling or crafting reagents and learn a sub-specialization of your choice.,135798,0,0,0,0
Perfected Products,,"Improve the quality of your Inscription reagents, gaining +$ev1 $en1 per point in this specialization.",135799,0,4643988,0,0
Perfect Ciphers,,,135800,0,4643988,0,0
Perfect Milling,,,135801,0,4643988,0,0
Perfect Inks,,,135802,0,4643988,0,0
Perfect Vantus Runes,,,135803,0,4643988,0,0
Perfect Contracts,,,135804,0,4643988,0,0
Perfect Missives,,,135805,0,4643988,0,0
Perfected Products,,Master Inscription's fundemental reagents.,135806,0,4643988,0,0
,,Multicraft grants up to +$ev1% additional goods when crafting Midnight Inscription recipes.,135807,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Inscription recipes.,135808,0,0,0,0
,,Multicraft grants up to +$ev1% additional goods when crafting Midnight Inscription recipes.,135809,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Inscription recipes.,135810,0,0,0,0
,,Multicraft grants up to +$ev1% additional goods when crafting Midnight Inscription recipes.,135811,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Inscription recipes.,135812,0,0,0,0
,,Multicraft grants up to +$ev1% additional goods when crafting Midnight Inscription recipes.,135813,0,0,0,0
Dextrous Diligence,,"Improve your Multicraft when crafting Midnight Inscription recipes, gaining +$ev1 $en1 per point in this specialization.",135814,0,655652,0,0
,,Resourcefulness refunds 25% more resources when crafting Midnight Inscription recipes.,135815,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Inscription recipes.,135816,0,0,0,0
,,Resourcefulness refunds 10% more resources when crafting Midnight Inscription recipes.,135817,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Inscription recipes.,135818,0,0,0,0
,,Resourcefulness refunds 5% more resources when crafting Midnight Inscription recipes.,135819,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Inscription recipes.,135820,0,0,0,0
,,Resourcefulness refunds 5% more resources when crafting Midnight Inscription recipes.,135821,0,0,0,0
Keen Eye,,"Improve your Resourcefulness when crafting Midnight Inscription recipes, gaining +$ev1 $en1 per point in this specialization.",135822,0,133146,0,0
,,Gain +$ev1 $en1 when crafting Inscription recipes and Ingenuity refunds and additional $ev2% Concentration.,135823,0,0,0,0
,,Gain +$ev1 $en1 when crafting Midnight Inscription recipes.,135824,0,0,0,0
