Loc[0],Loc[1],Loc[2],ID,PathID,NodeIndex,ContinentID,Flags,Delay,ArrivalEventID,DepartureEventID
5081.975,794.07043,371.09955,24881,1037,12,571,0,0,0,0
5395.3,796.3272,375.96075,24882,1037,11,571,0,0,0,0
5580.2993,792.77454,379.90445,24883,1037,10,571,0,0,0,0
5865.294,714.9668,402.2381,24884,1037,9,571,0,0,0,0
6029.2314,547.00696,461.34973,24885,1037,8,571,0,0,0,0
6037.396,419.74503,477.6276,24886,1037,7,571,0,0,0,0
5983.762,274.7334,484.84952,24887,1037,6,571,0,0,0,0
5891.802,234.23958,546.65686,24888,1037,5,571,0,0,0,0
5838.7104,268.6517,600.7127,24889,1037,4,571,0,0,0,0
5821.547,322.50885,648.35223,24890,1037,3,571,0,0,0,0
5816.8325,379.9218,668.1025,24891,1037,2,571,0,0,0,0
5814.4175,415.01157,667.77295,24892,1037,1,571,0,0,0,0
5813.9395,449.3902,660.72345,24893,1037,0,571,0,0,0,0
2760.4192,900.24115,33.79257,24894,1037,27,571,0,0,0,0
2793.4905,909.4843,24.542398,24895,1037,28,571,0,0,0,0
3111.771,3820.0564,23.237953,24896,1038,0,571,0,0,0,0
3118.66,3823.7043,22.527254,24897,1038,1,571,0,0,0,0
3130.3665,3828.9358,21.924631,24898,1038,2,571,0,0,0,0
3142.144,3829.9973,22.658745,24899,1038,3,571,0,0,0,0
3160.2761,3828.7292,24.574034,24900,1038,4,571,0,0,0,0
3173.8884,3825.015,27.421738,24901,1038,5,571,0,0,0,0
3186.6897,3825.0208,28.128275,24902,1038,6,571,0,0,0,0
3205.3928,3826.0854,25.72001,24903,1038,7,571,0,0,0,0
3224.6262,3822.2769,26.279402,24904,1038,8,571,0,0,0,0
3245.0623,3820.4934,27.266031,24905,1038,9,571,0,0,0,0
3258.75,3820.8242,27.24566,24906,1038,10,571,0,0,0,0
3271.5051,3821.683,27.209005,24907,1038,11,571,0,0,0,0
3282.3433,3825.0312,26.791872,24908,1038,12,571,0,0,0,0
3294.9463,3829.1692,27.203386,24909,1038,13,571,0,0,0,0
3306.1611,3827.2856,28.146442,24910,1038,14,571,0,0,0,0
3317.1917,3823.827,28.322763,24911,1038,15,571,0,0,0,0
3323.8794,3823.091,27.832054,24912,1038,16,571,0,0,0,0
3332.347,3823.2014,27.492085,24913,1038,17,571,0,0,0,0
3341.5947,3824.9792,24.672535,24914,1038,18,571,0,0,0,0
3349.192,3826.694,26.050077,24915,1038,19,571,0,0,0,0
3357.6995,3827.519,27.707102,24916,1038,20,571,0,0,0,0
3366.418,3824.8577,27.28574,24917,1038,21,571,0,0,0,0
3375.317,3822.0073,26.304037,24918,1038,22,571,0,0,0,0
3381.853,3819.9854,25.93662,24919,1038,23,571,0,0,0,0
3389.7888,3817.5403,26.342607,24920,1038,24,571,0,0,0,0
3399.9192,3816.7188,27.452717,24921,1038,25,571,0,0,0,0
3410.0676,3819.2126,27.772505,24922,1038,26,571,0,0,0,0
3422.9873,3822.057,26.95805,24923,1038,27,571,0,0,0,0
3438.1868,3826.1284,26.994135,24924,1038,28,571,0,0,0,0
3450.9368,3832.4666,28.71144,24925,1038,29,571,0,0,0,0
3466.0833,3834.683,29.889687,24926,1038,30,571,0,0,0,0
3476.864,3835.9114,31.54043,24927,1038,31,571,0,0,0,0
3486.7822,3837.9224,32.703457,24928,1038,32,571,0,0,0,0
3499.6667,3841.1824,32.9311,24929,1038,33,571,0,0,0,0
3512.9744,3841.0686,33.039207,24930,1038,34,571,0,0,0,0
3521.0637,3836.4644,34.243977,24931,1038,35,571,0,0,0,0
3525.015,3830.3716,36.08592,24932,1038,36,571,0,0,0,0
3528.7039,3824.8645,37.894028,24933,1038,37,571,0,0,0,0
3532.888,3819.2795,39.48164,24934,1038,38,571,0,0,0,0
3537.4001,3814.5256,40.437042,24935,1038,39,571,0,0,0,0
3543.2493,3809.1072,40.7133,24936,1038,40,571,0,0,0,0
3550.8386,3801.783,40.355896,24937,1038,41,571,0,0,0,0
3556.5144,3793.8755,40.101868,24938,1038,42,571,0,0,0,0
3564.332,3784.302,37.09311,24939,1038,43,571,0,0,0,0
3572.1418,3774.0725,36.31126,24940,1038,44,571,0,0,0,0
3577.6,3763.1965,36.302624,24941,1038,45,571,0,0,0,0
3585.409,3748.7522,36.33686,24942,1038,46,571,0,0,0,0
3592.174,3735.4697,36.33964,24943,1038,47,571,0,0,0,0
3596.6086,3725.0286,36.851727,24944,1038,48,571,0,0,0,0
3601.5718,3710.2605,36.380604,24945,1038,49,571,0,0,0,0
3607.312,3692.8823,36.571857,24946,1038,50,571,0,0,0,0
3612.463,3679.803,36.36345,24947,1038,51,571,0,0,0,0
3876.1975,-4517.644,216.81898,25000,1039,0,571,0,0,0,0
3859.3477,-4506.2524,219.69453,25001,1039,1,571,0,0,0,0
3842.9163,-4493.901,223.51761,25002,1039,2,571,0,0,0,0
3831.5815,-4477.282,229.77501,25003,1039,3,571,0,0,0,0
3823.6692,-4453.27,236.0528,25004,1039,4,571,0,0,0,0
3819.0564,-4426.712,242.08057,25005,1039,5,571,0,0,0,0
3821.9548,-4388.087,250.13612,25006,1039,6,571,0,0,0,0
3834.019,-4351.1245,258.99734,25007,1039,7,571,0,0,0,0
3855.2222,-4324.3853,269.2198,25008,1039,8,571,0,0,0,0
3886.5383,-4284.751,292.02625,25009,1039,9,571,0,0,0,0
3917.9736,-4245.421,318.94305,25010,1039,10,571,0,0,0,0
3958.9023,-4206.6606,350.16595,25011,1039,11,571,0,0,0,0
4027.2043,-4144.566,334.24954,25012,1039,12,571,0,0,0,0
4082.178,-4076.177,287.61124,25013,1039,13,571,0,0,0,0
4140.7295,-4003.3472,250.72296,25014,1039,14,571,0,0,0,0
4195.4653,-3887.1355,217.69559,25015,1039,15,571,0,0,0,0
4201.407,-3769.7712,245.00119,25016,1039,16,571,0,0,0,0
4220.6606,-3678.7205,281.66846,25017,1039,17,571,0,0,0,0
4265.8384,-3608.5635,312.94653,25018,1039,18,571,0,0,0,0
4363.575,-3574.0903,312.94653,25019,1039,19,571,0,0,0,0
4524.469,-3474.8088,267.3212,25020,1039,20,571,0,0,0,0
4648.062,-3358.6328,312.94653,25021,1039,21,571,0,0,0,0
4815.731,-3191.233,312.94653,25022,1039,22,571,0,0,0,0
4991.522,-3027.005,312.94653,25023,1039,23,571,0,0,0,0
5080.701,-2917.373,328.7525,25024,1039,24,571,0,0,0,0
5096.633,-2805.7224,320.44727,25025,1039,25,571,0,0,0,0
5082.1816,-2711.0657,300.1144,25026,1039,26,571,0,0,0,0
5020.496,-2627.5112,320.44727,25027,1039,27,571,0,0,0,0
4889.703,-2522.2717,395.9488,25028,1039,28,571,0,0,0,0
4837.764,-2384.3633,449.11566,25029,1039,29,571,0,0,0,0
4841.047,-2219.674,460.22668,25030,1039,30,571,0,0,0,0
4912.93,-2116.556,402.14395,25031,1039,31,571,0,0,0,0
4995.1094,-2064.6472,337.86673,25032,1039,32,571,0,0,0,0
5095.4287,-2050.6934,279.30917,25033,1039,33,571,0,0,0,0
5140.3013,-2069.2778,269.67126,25034,1039,34,571,0,0,0,0
5162.995,-2106.7527,264.39304,25035,1039,35,571,0,0,0,0
5162.786,-2145.76,253.11575,25036,1039,36,571,0,0,0,0
5160.162,-2177.4614,249.78242,25037,1039,37,571,0,0,0,0
5170.348,-2192.3787,245.11575,25038,1039,38,571,0,0,0,0
5184.564,-2202.9602,239.67131,25039,1039,39,571,0,0,0,0
4584.05,-4249.3965,182.07101,25040,1040,0,571,0,0,0,0
4573.369,-4253.5586,188.09341,25041,1040,1,571,0,0,0,0
4538.1226,-4261.0513,207.06557,25042,1040,2,571,0,0,0,0
4484.263,-4253.2983,227.42703,25043,1040,3,571,0,0,0,0
4444.414,-4201.1406,244.03798,25044,1040,4,571,0,0,0,0
4435.729,-4128.1323,252.3714,25045,1040,5,571,0,0,0,0
4452.19,-3976.75,259.03897,25046,1040,6,571,0,0,0,0
4453.184,-3757.3594,320.06775,25047,1040,7,571,0,0,0,0
4480.045,-3578.6594,319.7901,25048,1040,8,571,0,0,0,0
4523.5684,-3492.169,319.7901,25049,1040,9,571,0,0,0,0
4597.2407,-3406.0999,319.7901,25050,1040,10,571,0,0,0,0
4762.442,-3249.4158,319.7901,25051,1040,11,571,0,0,0,0
4975.5947,-3044.6233,319.7901,25052,1040,12,571,0,0,0,0
5066.519,-2945.4153,319.7901,25053,1040,13,571,0,0,0,0
5085.9067,-2855.558,321.06616,25054,1040,14,571,0,0,0,0
5085.512,-2791.832,311.62125,25055,1040,15,571,0,0,0,0
5077.724,-2711.612,300.23343,25056,1040,16,571,0,0,0,0
5037.1416,-2600.078,309.6775,25057,1040,17,571,0,0,0,0
4909.8643,-2467.912,301.25793,25058,1040,18,571,0,0,0,0
4853.819,-2355.5967,295.39835,25059,1040,19,571,0,0,0,0
4890.0347,-2265.7551,287.09222,25060,1040,20,571,0,0,0,0
4955.4165,-2200.9531,278.98135,25061,1040,21,571,0,0,0,0
5059.1465,-2160.214,269.51355,25062,1040,22,571,0,0,0,0
5091.1284,-2150.303,259.31943,25063,1040,23,571,0,0,0,0
5140.865,-2152,259.31943,25064,1040,24,571,0,0,0,0
5167.8696,-2164.4094,251.4028,25065,1040,25,571,0,0,0,0
5182.5776,-2186.5215,246.51392,25066,1040,26,571,0,0,0,0
5187.686,-2205.6753,239.3195,25067,1040,27,571,0,0,0,0
-8346.575,1103.6073,58.734383,25068,1041,0,0,0,0,0,0
-8360.511,1122.7837,65.92884,25069,1041,1,0,0,0,0,0
-8385.182,1155.4313,69.123314,25070,1041,2,0,0,0,0,0
-8374.185,1195.6167,72.59558,25071,1041,3,0,0,0,0,0
-8305.73,1223.8368,73.65115,25072,1041,4,0,0,0,0,0
-8190.6494,1212.4481,66.62341,25073,1041,5,0,0,0,0,0
-8146.94,1220.2311,66.56786,25074,1041,6,0,0,0,0,0
-8113.153,1249.6853,66.51231,25075,1041,7,0,0,0,0,0
-8081.1987,1294.7776,66.51231,25076,1041,8,0,0,0,0,0
-8051.1035,1341.4375,66.56786,25077,1041,9,0,0,0,0,0
-8036.539,1391.198,66.56786,25078,1041,10,0,0,0,0,0
-8040.7954,1529.4028,66.734535,25079,1041,11,0,0,0,0,0
-8038.6494,1611.4369,66.87343,25080,1041,12,0,0,0,0,0
-8052.4956,1654.846,66.87343,25081,1041,13,0,0,0,0,0
-8083.9673,1674.3738,66.87343,25082,1041,14,0,0,0,0,0
-8133.1016,1659.2291,66.734535,25083,1041,15,0,0,0,0,0
-8208.303,1533.0042,66.734535,25084,1041,16,0,0,0,0,0
-8329.603,1366.6989,66.734535,25085,1041,17,0,0,0,0,0
-8467.221,1336.3618,66.734535,25086,1041,18,0,0,0,0,0
-8561.962,1293.7057,66.734535,25087,1041,19,0,0,0,0,0
-8582.932,1225.5719,66.734535,25088,1041,20,0,0,0,0,0
-8557.736,1130.5771,69.15124,25089,1041,21,0,0,0,0,0
-8492.684,1051.8439,70.151245,25090,1041,22,0,0,0,0,0
-8421.911,1042.4021,73.15125,25091,1041,23,0,0,0,0,0
-8369.004,1080.483,73.09569,25092,1041,24,0,0,0,0,0
-8344.038,1100.9058,58.179058,25093,1041,25,0,0,0,0,0
5778.5127,-3595.487,386.77097,25094,1042,0,571,0,0,0,0
5776.2837,-3566.2861,399.53345,25095,1042,1,571,0,0,0,0
5758.6406,-3516.818,419.1449,25096,1042,2,571,0,0,0,0
5729.801,-3368.6143,419.1449,25097,1042,3,571,0,0,0,0
5586.864,-3228.6082,419.1449,25098,1042,4,571,0,0,0,0
5435.8975,-3085.5947,419.1449,25099,1042,5,571,0,0,0,0
5245.1313,-2898.282,327.4698,25100,1042,6,571,0,0,0,0
5165.1743,-2627.6396,331.6369,25101,1042,7,571,0,0,0,0
5177.7627,-2426.837,318.63803,25102,1042,8,571,0,0,0,0
5177.4517,-2343.8047,285.9163,25103,1042,9,571,0,0,0,0
5149.9565,-2292.0596,265.47256,25104,1042,10,571,0,0,0,0
5159.702,-2238.3254,252.9728,25105,1042,11,571,0,0,0,0
5170.1895,-2215.5571,247.2228,25106,1042,12,571,0,0,0,0
5188.901,-2206.1604,241.77835,25107,1042,13,571,0,0,0,0
5520.273,-2672.0574,305.59305,25108,1043,0,571,0,0,0,0
5499.5625,-2672.4565,308.17627,25109,1043,1,571,0,0,0,0
5466.4844,-2672.3352,309.3153,25110,1043,2,571,0,0,0,0
5429.182,-2672.407,309.7876,25111,1043,3,571,0,0,0,0
5400.5513,-2669.4568,309.7876,25112,1043,4,571,0,0,0,0
5362.483,-2679.7644,309.89874,25113,1043,5,571,0,0,0,0
5286.7876,-2741.71,314.06604,25114,1043,6,571,0,0,0,0
5228.658,-2801.6328,314.20496,25115,1043,7,571,0,0,0,0
5159.8315,-2869.4893,310.95523,25116,1043,8,571,0,0,0,0
5045.7407,-2978.5742,313.95493,25117,1043,9,571,0,0,0,0
4933.752,-3081.7332,314.12158,25118,1043,10,571,0,0,0,0
4799.1567,-3208.0308,314.20496,25119,1043,11,571,0,0,0,0
4651.5947,-3358.9236,314.06604,25120,1043,12,571,0,0,0,0
4548.394,-3549.929,273.09445,25121,1043,13,571,0,0,0,0
4472.5195,-3712.221,244.59465,25122,1043,14,571,0,0,0,0
4456.411,-3832.2205,230.6502,25123,1043,15,571,0,0,0,0
4466.7837,-3981.8013,209.12265,25124,1043,16,571,0,0,0,0
4500.3384,-4122.8306,194.53911,25125,1043,17,571,0,0,19267,0
4538.6025,-4175.249,187.6224,25126,1043,18,571,0,0,0,0
4576.6387,-4201.646,189.09485,25127,1043,19,571,0,0,0,0
4589.7827,-4224.2593,188.22028,25128,1043,20,571,0,0,0,0
4587.6426,-4243.028,186.098,25129,1043,21,571,0,0,0,0
4583.682,-4253.103,183.76358,25130,1043,22,571,0,0,0,0
5518.7866,-2651.8054,312.234,25131,1044,22,571,0,0,0,0
5520.7104,-2621.3174,318.9821,25132,1044,21,571,0,0,0,0
5502.9087,-2586.2905,320.42813,25133,1044,20,571,0,0,0,0
5439.886,-2578.9048,323.84467,25134,1044,19,571,0,0,0,0
5371.2417,-2580.4246,323.73355,25135,1044,18,571,0,0,0,0
5301.442,-2584.1255,324.9556,25136,1044,17,571,0,0,0,0
5173.79,-2628.4866,332.76105,25137,1044,16,571,0,0,0,0
5036.5854,-2745.5188,333.2611,25138,1044,15,571,0,0,0,0
4893.3594,-2878.4192,336.8165,25139,1044,14,571,0,0,0,0
4849.6777,-3013.1433,347.1786,25140,1044,13,571,0,0,0,0
4831.021,-3176.1394,329.76184,25141,1044,12,571,0,0,0,0
4640.646,-3350.5469,303.78867,25142,1044,11,571,0,0,0,0
4503.237,-3550.5186,274.45547,25143,1044,10,571,0,0,0,0
4468.962,-3709.7266,252.37238,25144,1044,9,571,0,0,0,0
4459.83,-3909.716,230.31686,25145,1044,8,571,0,0,0,0
4460.243,-4069.2002,217.1504,25146,1044,7,571,0,0,0,0
4471.159,-4162.8066,202.28941,25147,1044,6,571,0,0,0,0
4488.055,-4235.959,192.67815,25148,1044,5,571,0,0,0,0
4515.0073,-4262.8423,190.09468,25149,1044,4,571,0,0,0,0
4540.999,-4276.079,189.48376,25150,1044,3,571,0,0,0,19268
4563.5176,-4278.1665,188.24805,25151,1044,2,571,0,0,0,0
4578.434,-4269.975,186.70917,25152,1044,1,571,0,0,0,0
4583.682,-4253.103,184.73582,25153,1044,0,571,0,0,0,0
5520.213,-2671.7122,305.56525,25154,1044,23,571,0,0,0,0
423.59006,-4439.1978,297.84448,25155,839,23,571,0,0,0,0
407.88412,-4513.8633,292.84552,25156,839,24,571,0,0,0,0
397.72495,-4546.827,245.14914,25157,839,25,571,0,0,0,0
3875.8152,-4518.1704,217.62888,25158,1045,0,571,0,0,0,0
3869.9224,-4508.5117,220.12897,25159,1045,1,571,0,0,0,0
3863.8164,-4494.6006,223.85126,25160,1045,2,571,0,0,0,0
3856.5188,-4475.0366,227.26785,25161,1045,3,571,0,0,0,0
3855.2422,-4423.4355,227.26785,25162,1045,4,571,0,0,0,0
3855.0457,-4338.541,223.85126,25163,1045,5,571,0,0,0,0
3884.991,-4288.2866,230.9346,25164,1045,6,571,0,0,0,0
3919.5188,-4239.628,248.76793,25165,1045,7,571,0,0,0,0
3939.4697,-4179.1704,251.62904,25166,1045,8,571,0,0,0,0
3984.9487,-4135.494,251.62904,25167,1045,9,571,0,0,0,0
4038.0378,-4062.2378,251.62904,25168,1045,10,571,0,0,0,0
4155.6025,-3861.7153,251.85127,25169,1045,11,571,0,0,0,0
4222.309,-3691.5183,269.8797,25170,1045,12,571,0,0,0,0
4232.811,-3611.8281,269.24066,25171,1045,13,571,0,0,0,0
4270.374,-3534.0322,274.2963,25172,1045,14,571,0,0,0,0
4329.509,-3452.316,299.43533,25173,1045,15,571,0,0,0,0
4387.81,-3363.1694,306.04654,25174,1045,16,571,0,0,0,0
4415.3145,-3284.5898,338.21356,25175,1045,17,571,0,0,0,0
4476.9785,-3225.062,356.40814,25176,1045,18,571,0,0,0,0
4539.249,-3142.3477,373.26953,25177,1045,19,571,0,0,0,0
4641.8193,-3000.6804,396.04764,25178,1045,20,571,0,0,0,0
4806.079,-2796.726,391.93674,25179,1045,21,571,0,0,0,0
4906.0654,-2637.7302,369.99252,25180,1045,22,571,0,0,0,0
5008.675,-2490.3083,326.77084,25181,1045,23,571,0,0,0,0
5114.3345,-2405.0684,271.49356,25182,1045,24,571,0,0,0,0
5157.266,-2325.633,267.4103,25183,1045,25,571,0,0,0,0
5170.7456,-2255.1729,255.52145,25184,1045,26,571,0,0,0,0
5178.4673,-2225.272,245.43813,25185,1045,27,571,0,0,0,0
5190.519,-2207.6685,241.04924,25186,1045,28,571,0,0,0,0
3875.8152,-4518.1704,218.96225,25187,1046,28,571,0,0,0,0
3877.3743,-4529.599,222.85124,25188,1046,27,571,0,0,0,0
3880.1987,-4549.7407,224.60129,25189,1046,26,571,0,0,0,0
3894.2283,-4588.1714,227.85118,25190,1046,25,571,0,0,0,0
3936.019,-4583.2905,227.82341,25191,1046,24,571,0,0,0,0
4012.5217,-4568.8047,230.82352,25192,1046,23,571,0,0,0,0
4110.3613,-4526.2427,230.82352,25193,1046,22,571,0,0,0,0
4184.7373,-4530.4272,230.82352,25194,1046,21,571,0,0,0,0
4263.077,-4508.397,230.82352,25195,1046,20,571,0,0,0,0
4336.295,-4453.0176,230.82352,25196,1046,19,571,0,0,0,0
4354.667,-4323.9995,230.82352,25197,1046,18,571,0,0,0,0
4371.151,-4208.9043,230.82352,25198,1046,17,571,0,0,0,0
4412.714,-4051.2825,230.87907,25199,1046,16,571,0,0,0,0
4454.863,-3895.9211,231.37907,25200,1046,15,571,0,0,0,0
4468.7856,-3700.2131,249.07352,25201,1046,14,571,0,0,0,0
4515.921,-3468.8396,284.4904,25202,1046,13,571,0,0,0,0
4484.222,-3330.8816,335.93594,25203,1046,12,571,0,0,0,0
4479.622,-3280.8232,352.825,25204,1046,11,571,0,0,0,0
4507.5825,-3190.4731,367.96396,25205,1046,10,571,0,0,0,0
4541.2563,-3134.144,374.10294,25206,1046,9,571,0,0,0,0
4588.875,-2995.1787,399.71436,25207,1046,8,571,0,0,0,0
4653.0747,-2858.4934,413.52023,25208,1046,7,571,0,0,0,0
4704.401,-2681.8352,370.7426,25209,1046,6,571,0,0,0,0
4890.391,-2444.617,278.18866,25210,1046,5,571,0,0,0,0
4979.9604,-2307.1057,259.41046,25211,1046,4,571,0,0,0,0
5054.335,-2221.3264,255.60484,25212,1046,3,571,0,0,0,0
5129.3267,-2190.6516,253.07707,25213,1046,2,571,0,0,0,0
5167.344,-2194.7434,245.74368,25214,1046,1,571,0,0,0,0
5189.7593,-2206.5186,241.3548,25215,1046,0,571,0,0,0,0
-5.843967,-857.4965,61.512344,25216,440,14,0,0,0,0,0
480.618,1539.1147,133.10132,25217,441,14,0,0,0,0,0
2270.4502,-5342.2773,88.906555,25218,1048,0,0,0,0,0,0
2265.2307,-5307.143,96.45603,25219,1048,1,0,0,0,0,0
2274.1802,-5265.665,104.42594,25220,1048,2,0,0,0,0,0
2307.2783,-5214.153,117.53714,25221,1048,3,0,0,0,0,0
2282.9854,-5148.49,137.34334,25222,1048,4,0,0,0,0,0
2176.7964,-5126.04,173.50967,25223,1048,5,0,0,0,0,0
1935.1715,-5080.0547,254.09416,25224,1048,6,0,0,0,0,0
1764.983,-5204.002,290.45523,25225,1048,7,0,0,0,0,0
1724.7134,-5404.493,323.45557,25226,1048,8,0,0,0,0,0
1752.7142,-5690.472,470.4287,25227,1048,9,0,0,0,0,0
1900.1372,-5816.067,564.9849,25228,1048,10,0,0,0,0,0
2057.4893,-5827.6514,595.0394,25229,1048,11,0,0,0,0,0
2175.022,-5791.639,559.62396,25230,1048,12,0,0,0,0,0
2284.9697,-5713.7393,444.7075,25231,1048,13,0,0,0,0,0
2350.9163,-5667.912,386.18008,25232,1048,14,0,0,0,0,0
2240.082,-5317.4673,101.87742,25233,1049,14,0,0,0,0,0
2194.261,-5280.768,126.29427,25234,1049,13,0,0,0,0,0
2116.196,-5253.7217,161.62791,25235,1049,12,0,0,0,0,0
2035.7405,-5299.023,206.60007,25236,1049,11,0,0,0,0,0
2030.5056,-5384.6465,264.23917,25237,1049,10,0,0,0,0,0
2142.2026,-5453.145,307.96027,25238,1049,9,0,0,0,0,0
2341.6125,-5535.9717,333.51596,25239,1049,8,0,0,0,0,0
2513.2844,-5678.3237,351.84866,25240,1049,7,0,0,0,0,0
2549.9937,-5744.7197,364.84818,25241,1049,6,0,0,0,0,0
2501.2278,-5808.845,379.51425,25242,1049,5,0,0,0,0,0
2413.3418,-5846.3,392.54196,25243,1049,4,0,0,0,0,0
2347.8474,-5821.61,401.20862,25244,1049,3,0,0,0,0,0
2329.6902,-5771.162,406.5416,25245,1049,2,0,0,0,0,0
2325.9197,-5714.792,401.76428,25246,1049,1,0,0,0,0,0
2347.9084,-5669.3735,384.84772,25247,1049,0,0,0,0,0,0
2318.339,-5295.278,83.32982,25248,1050,0,0,0,0,0,0
2305.6528,-5260.5366,95.972755,25249,1050,1,0,0,0,0,0
2276.859,-5188.991,117.22274,25250,1050,2,0,0,0,0,0
2219.7517,-5148.8867,137.38948,25251,1050,3,0,0,0,0,0
2095.0688,-5134.0425,155.80634,25252,1050,4,0,0,0,0,0
1941.3533,-5157.436,179.50087,25253,1050,5,0,0,0,0,0
1794.1727,-5200.778,211.38979,25254,1050,6,0,0,0,0,0
1698.2915,-5318.558,261.08426,25255,1050,7,0,0,0,0,0
1687.6658,-5516.727,317.64032,25256,1050,8,0,0,0,0,0
1803.04,-5717.0977,421.2241,25257,1050,9,0,0,0,0,0
1996.6501,-5828.2812,483.61307,25258,1050,10,0,0,0,0,0
2118.2864,-5827.372,502.50186,25259,1050,11,0,0,0,0,0
2221.6763,-5763.5874,490.33517,25260,1050,12,0,0,0,0,0
2319.7246,-5692.6265,411.64218,25261,1050,13,0,0,0,0,0
2351.5457,-5668.018,384.58633,25262,1050,14,0,0,0,0,0
2318.339,-5295.278,83.32982,25279,1052,13,0,0,0,0,0
2291.93,-5281.5195,95.30613,25280,1052,12,0,0,0,0,0
2260.684,-5267.9673,119.33469,25281,1052,11,0,0,0,0,0
2168.0781,-5195.698,159.16792,25282,1052,10,0,0,0,0,0
2104.7393,-5202.4346,180.05664,25283,1052,9,0,0,0,0,0
2060.9744,-5276.899,207.7787,25284,1052,8,0,0,0,0,0
2216.674,-5457.9893,315.28336,25285,1052,7,0,0,0,0,0
2425.8604,-5606.0933,340.22708,25286,1052,6,0,0,0,0,0
2555.3147,-5722.7173,365.31052,25287,1052,5,0,0,0,0,0
2558.2346,-5837.8335,402.8097,25288,1052,4,0,0,0,0,0
2410.023,-5833.211,402.8097,25289,1052,3,0,0,0,0,0
2352.2727,-5783.93,402.8097,25290,1052,2,0,0,0,0,0
2337.7288,-5721.989,402.8097,25291,1052,1,0,0,0,0,0
2351.5457,-5668.018,385.55862,25292,1052,0,0,0,0,0,0
2303.6724,-5701.4917,400.40714,25293,1053,0,609,0,0,0,0
2311.418,-5753.8706,372.01852,25294,1053,1,609,0,0,0,0
2345.7407,-5789.905,340.26868,25295,1053,2,609,0,0,0,0
2397.1812,-5781.0356,262.68567,25296,1053,3,609,0,0,0,0
2426.3782,-5758.1313,203.79683,25297,1053,4,609,0,0,0,0
2430.418,-5730.0063,158.07478,25298,1053,5,609,0,0,0,0
2416.9714,-5769.486,170.20357,25299,1054,0,609,0,0,0,0
2411.6223,-5851.462,229.92589,25300,1054,1,609,0,0,0,0
2334.075,-5884.151,306.14832,25301,1054,2,609,0,0,0,0
2215.9114,-5851.038,403.09308,25302,1054,3,609,0,0,0,0
2231.0254,-5754.2476,440.70428,25303,1054,4,609,0,0,0,0
2356.1453,-5664.324,383.70416,25304,1054,5,609,0,0,0,0
6190.506,-1057.9708,412.16724,25305,1056,0,571,0,0,0,0
6200.314,-1067.2042,417.5841,25306,1056,1,571,0,0,0,0
6223.9595,-1086.0577,425.55646,25307,1056,2,571,0,0,0,0
6218.1323,-1123.8119,432.30664,25308,1056,3,571,0,0,0,0
6157.1562,-1127.3895,433.36218,25309,1056,4,571,0,0,0,0
6106.028,-1122.9143,439.50137,25310,1056,5,571,0,0,0,0
6056.35,-1148.3948,441.44586,25311,1056,6,571,0,0,0,0
6033.3306,-1174.4391,437.39005,25312,1056,7,571,0,0,0,0
6007.6953,-1201.7167,422.8347,25313,1056,8,571,0,0,0,0
5968.243,-1222.8223,380.3351,25314,1056,9,571,0,0,0,0
5880.618,-1273.3103,292.3085,25315,1056,10,571,0,0,0,0
5705.077,-1386.2194,292.3085,25316,1056,11,571,0,0,0,0
5467.7163,-1402.9733,292.3085,25317,1056,12,571,0,0,0,0
5297.3213,-1400.7162,275.11438,25318,1056,13,571,0,0,0,0
5228.2607,-1375.7028,265.6424,25319,1056,14,571,0,0,0,0
5216.3525,-1323.7731,250.55908,25320,1056,15,571,0,0,0,0
5219.769,-1300.1897,245.08687,25321,1056,16,571,0,0,0,0
6184.6895,-1051.025,412.4173,25327,1057,11,571,0,0,0,0
6159.0996,-1024.9047,418.13977,25328,1057,10,571,0,0,0,0
6120.057,-988.993,417.94553,25329,1057,9,571,0,0,0,0
5972.237,-878.22614,393.89038,25330,1057,8,571,0,0,0,0
5820.2954,-897.2908,333.89078,25331,1057,7,571,0,0,0,0
5614.2383,-971.94055,281.41907,25332,1057,6,571,0,0,0,0
5528.432,-991.70294,293.1698,25333,1057,5,571,0,0,0,0
5421.519,-1062.9384,293.1698,25334,1057,4,571,0,0,0,0
5310.1865,-1178.6323,281.7813,25335,1057,3,571,0,0,0,0
5251.059,-1228.3685,265.89243,25336,1057,2,571,0,0,0,0
5222.272,-1285.4417,252.36464,25337,1057,1,571,0,0,0,0
5219.769,-1300.1897,245.08687,25338,1057,0,571,0,0,0,0
5813.9717,449.14395,660.2791,25339,1058,0,571,0,0,0,0
5814.483,428.71545,664.9191,25340,1058,1,571,0,0,0,0
5814.825,406.39725,667.11475,25341,1058,2,571,0,0,0,0
5832.1387,364.20047,659.44806,25342,1058,3,571,0,0,0,0
5869.0806,289.11807,590.3662,25343,1058,4,571,0,0,0,0
5976.7134,204.57623,539.70026,25344,1058,5,571,0,0,0,0
6005.8267,3.057943,491.92285,25345,1058,6,571,0,0,0,0
6100.3887,-216.7998,474.45062,25346,1058,7,571,0,0,0,0
6145.327,-588.0816,460.0062,25347,1058,8,571,0,0,0,0
6188.3584,-906.3446,432.89563,25348,1058,9,571,0,0,0,0
6193.856,-1006.0477,422.61902,25349,1058,10,571,0,0,0,0
6187.3774,-1051.0162,411.81317,25350,1058,11,571,0,0,0,0
5655.926,276.36307,591.283,25351,1059,11,571,0,0,0,0
