ID,Display_lang,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags[0],Flags[1],Flags[2],Flags[3],Flags[4],AllowableRaces[0],AllowableRaces[1]
272694,Private's Tabard,1,0,0,0,-1,0,0,0,0,20,0,24580,0,0,0,-1,-1
272695,Knight's Colors,1,0,0,0,-1,0,0,0,0,40,0,24580,0,0,0,-1,-1
272698,Premier Sergeant's Cloak,3,0,0,0,-1,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272699,Premier Sergeant's Cape,3,0,0,0,-1,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272700,Premier Silk Sash,3,0,0,0,128,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272701,Premier Silk Boots,3,0,0,0,128,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272702,Premier Silk Cuffs,3,0,0,0,128,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272703,Premier Silk Gloves,3,0,0,0,128,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272704,Premier Leather Boots,3,0,0,0,8,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272705,Premier Beasthide Footwraps,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272706,Premier Leather Bracers,3,0,0,0,8,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272707,Premier Beasthide Armsplints,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272708,Premier Leather Gauntlets,3,0,0,0,8,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272709,Premier Beasthide Gloves,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272710,Premier Leather Belt,3,0,0,0,8,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272711,Premier Beasthide Girdle,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272712,Premier Chainmail Girdle,3,0,0,0,4,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272713,Premier Chainmail Boots,3,0,0,0,4,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272715,Premier Chainmail Gauntlets,3,0,0,0,4,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272716,Premier Plate Boots,3,0,0,0,1,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272717,Premier Plate Gauntlets,3,0,0,0,1,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272718,Premier Chevalier Sabatons,3,0,0,0,2,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272719,Premier Chevalier Gauntlets,3,0,0,0,2,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272720,Premier Chevalier Cinch,3,0,0,0,2,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272721,Premier Chevalier Armsplints,3,0,0,0,2,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272722,Premier Silk Raiment,3,0,0,0,128,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272723,Premier Silk Leggings,3,0,0,0,128,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272724,Premier Silk Spaulders,3,0,0,0,128,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272725,Premier Silk Crown,3,0,0,0,128,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272726,Premier Leather Armor,3,0,0,0,8,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272727,Premier Leather Veil,3,0,0,0,8,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272728,Premier Leather Legguards,3,0,0,0,8,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272729,Premier Leather Spaulders,3,0,0,0,8,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272730,Premier Beasthide Tunic,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272731,Premier Beasthide Leggings,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272732,Premier Beasthide Epaulets,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272733,Premier Beasthide Shroud,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272734,Premier Chainmail Hauberk,3,0,0,0,4,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272735,Premier Chainmail Leggings,3,0,0,0,4,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272736,Premier Chainmail Pauldrons,3,0,0,0,4,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272737,Premier Chainmail Helmet,3,0,0,0,4,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272738,Premier Plate Helm,3,0,0,0,1,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272739,Premier Plate Chestguard,3,0,0,0,1,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272740,Premier Plate Leggings,3,0,0,0,1,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272741,Premier Plate Pauldrons,3,0,0,0,1,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272742,Premier Chevalier Breastplate,3,0,0,0,2,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272743,Premier Chevalier Headguard,3,0,0,0,2,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272744,Premier Chevalier Leggings,3,0,0,0,2,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272745,Premier Chevalier Shoulders,3,0,0,0,2,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272746,Premier Knight-Champion's Silk Footwraps,4,0,0,0,128,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272747,Premier Knight-Captain's Silk Bracers,4,0,0,0,128,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272748,Premier Knight-Captain's Silk Sash,4,0,0,0,128,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272749,Premier Lieutenant Commander's Silk Gloves,4,0,0,0,128,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272750,Premier Field Marshal's Silk Coronet,4,0,0,0,128,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272751,Premier Marshal's Silk Leggings,4,0,0,0,128,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272752,Premier Field Marshal's Silk Vestments,4,0,0,0,128,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272753,Premier Marshal's Silk Spaulders,4,0,0,0,128,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272754,Premier Knight-Captain's Beasthide Bracers,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272755,Premier Knight-Champion's Leather Footguards,4,0,0,0,8,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272756,Premier Knight-Captain's Beasthide Waistguard,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272757,Premier Lieutenant Commander's Beasthide Gauntlets,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272758,Premier Marshal's Beasthide Spaulders,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272759,Premier Marshal's Beasthide Legguards,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272760,Premier Field Marshal's Beasthide Helmet,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272761,Premier Field Marshal's Beasthide Breastplate,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272762,Premier Field Marshal's Leather Chestpiece,4,0,0,0,8,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272763,Premier Lieutenant Commander's Leather Handgrips,4,0,0,0,8,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272764,Premier Field Marshal's Leather Mask,4,0,0,0,8,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272765,Premier Marshal's Leather Leggings,4,0,0,0,8,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272766,Premier Marshal's Leather Epaulets,4,0,0,0,8,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272767,Premier Knight-Captain's Leather Cinch,4,0,0,0,8,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272768,Premier Knight-Champion's Beasthide Boots,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272769,Premier Knight-Captain's Leather Armsplints,4,0,0,0,8,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272770,Premier Knight-Captain's Chainmail Bracers,4,0,0,0,4,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272771,Premier Knight-Champion's Chainmail Boots,4,0,0,0,4,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272772,Premier Lieutenant Commander's Chainmail Grips,4,0,0,0,4,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272773,Premier Knight-Captain's Chainmail Girdle,4,0,0,0,4,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272774,Premier Field Marshal's Chainmail Helm,4,0,0,0,4,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272775,Premier Field Marshal's Chainmail Breastplate,4,0,0,0,4,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272776,Premier Marshal's Chainmail Legguards,4,0,0,0,4,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272777,Premier Marshal's Chainmail Spaulders,4,0,0,0,4,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272778,Premier Knight-Captain's Chevalier Armguards,4,0,0,0,2,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272779,Premier Knight-Captain's Chevalier Belt,4,0,0,0,2,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272780,Premier Lieutenant Commander's Chevalier Gloves,4,0,0,0,2,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272781,Premier Knight-Champion's Chevalier Boots,4,0,0,0,2,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272782,Premier Field Marshal's Chevalier Chestplate,4,0,0,0,2,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272783,Premier Field Marshal's Chevalier Faceguard,4,0,0,0,2,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272784,Premier Marshal's Chevalier Legplates,4,0,0,0,2,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272785,Premier Marshal's Chevalier Pauldrons,4,0,0,0,2,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272786,Premier Field Marshal's Plate Armor,4,0,0,0,1,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272787,Premier Field Marshal's Plate Helm,4,0,0,0,1,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272788,Premier Marshal's Plate Legguards,4,0,0,0,1,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272789,Premier Marshal's Plate Shoulderguards,4,0,0,0,1,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272790,Premier Knight-Captain's Plate Bracers,4,0,0,0,1,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272791,Premier Knight-Captain's Plate Girdle,4,0,0,0,1,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272792,Premier Knight-Champion's Plate Boots,4,0,0,0,1,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272793,Premier Lieutenant Commander's Plate Gauntlets,4,0,0,0,1,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272794,Premier Dreadweave Boots,3,0,0,0,256,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272795,Premier Dreadweave Bracers,3,0,0,0,256,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272796,Premier Dreadweave Gloves,3,0,0,0,256,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272797,Premier Dreadweave Belt,3,0,0,0,256,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272800,Premier Dreadweave Robe,3,0,0,0,256,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272801,Premier Dreadweave Mantle,3,0,0,0,256,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272802,Premier Field Marshal's Dreadweave Coronal,4,0,0,0,256,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272803,Premier Marshal's Dreadweave Leggings,4,0,0,0,256,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272804,Premier Marshal's Dreadweave Shoulders,4,0,0,0,256,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272805,Premier Field Marshal's Dreadweave Robe,4,0,0,0,256,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272806,Premier Knight-Captain's Dreadweave Cuffs,4,0,0,0,256,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272807,Premier Knight-Champion's Dreadweave Boots,4,0,0,0,256,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272808,Premier Lieutenant Commander's Dreadweave Gloves,4,0,0,0,256,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272809,Premier Knight-Captain's Dreadweave Sash,4,0,0,0,256,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272810,Premier Voidcloth Boots,3,0,0,0,16,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272811,Premier Voidcloth Cuffs,3,0,0,0,16,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272812,Premier Voidcloth Gloves,3,0,0,0,16,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272813,Premier Voidcloth Cord,3,0,0,0,16,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272814,Premier Voidcloth Diadem,3,0,0,0,16,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272815,Premier Voidcloth Leggings,3,0,0,0,16,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272816,Premier Voidcloth Robes,3,0,0,0,16,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272817,Premier Voidcloth Amice,3,0,0,0,16,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272818,Premier Field Marshal's Voidcloth Headdress,4,0,0,0,16,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272819,Premier Marshal's Voidcloth Pants,4,0,0,0,16,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272820,Premier Marshal's Voidcloth Mantle,4,0,0,0,16,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272821,Premier Field Marshal's Voidcloth Vestments,4,0,0,0,16,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272822,Premier Knight-Captain's Voidcloth Bracers,4,0,0,0,16,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272823,Premier Knight-Champion's Voidcloth Sandals,4,0,0,0,16,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272824,Premier Lieutenant Commander's Voidcloth Gloves,4,0,0,0,16,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272825,Premier Knight-Captain's Voidcloth Sash,4,0,0,0,16,60,0,0,0,65,36864,24580,0,32,0,-1,-1
272828,Premier Plate Wristguards,3,0,0,0,1,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272830,Premier Chainmail Armguards,3,0,0,0,4,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272834,Premier Dreamhide Armsplints,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272835,Premier Lunarhide Armsplints,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272838,Premier Grand Marshal's Aegis,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,0,-1,-1
272839,Premier Grand Marshal's Handaxe,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,0,-1,-1
272840,Premier Grand Marshal's Sunderer,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,0,-1,-1
272841,Premier Grand Marshal's Bullseye,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,0,-1,-1
272842,Premier Grand Marshal's Repeater,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,0,-1,-1
272843,Premier Grand Marshal's Dirk,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,0,-1,-1
272844,Premier Grand Marshal's Right Hand Blade,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,0,-1,-1
272845,Premier Grand Marshal's Left Hand Blade,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,0,-1,-1
272846,Premier Grand Marshal's Hand Cannon,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,0,-1,-1
272847,Premier Grand Marshal's Punisher,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,0,-1,-1
272848,Premier Grand Marshal's Battle Hammer,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,0,-1,-1
272849,Premier Grand Marshal's Glaive,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,0,-1,-1
272850,Premier Grand Marshal's Stave,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,768,-1,-1
272851,Premier Grand Marshal's Claymore,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,0,-1,-1
272852,Premier Luminous Breastplate,3,0,0,0,2,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272853,Premier Luminous Leggings,3,0,0,0,2,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272854,Premier Luminous Headguard,3,0,0,0,2,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272855,Premier Luminous Shoulders,3,0,0,0,2,55,0,0,0,60,36864,24580,0,32,0,-1,-1
272856,Premier Grand Marshal's Mageblade,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,768,-1,-1
272857,Premier Grand Marshal's Warhammer,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,1280,-1,-1
272858,Premier Grand Marshal's Demolisher,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,0,-1,-1
272859,Premier Grand Marshal's Swiftblade,4,0,0,0,-1,60,0,0,0,65,36864,24580,0,0,0,-1,-1
273166,"Monster - Sword1H, Skyborne (Blue - Glowing)",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
273167,"Monster - Staff, Skyborne (White - Glow)",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
273324,Premier Mortarplate Girdle,3,0,0,0,1,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273325,Premier Plate Girdle,3,0,0,0,1,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273327,Premier Knight-Captain's Luminous Armguards,4,0,0,0,2,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273328,Premier Knight-Captain's Luminous Belt,4,0,0,0,2,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273329,Premier Lieutenant Commander's Luminous Gloves,4,0,0,0,2,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273330,Premier Knight-Champion's Luminous Boots,4,0,0,0,2,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273331,Premier Field Marshal's Luminous Chestplate,4,0,0,0,2,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273332,Premier Field Marshal's Luminous Faceguard,4,0,0,0,2,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273333,Premier Marshal's Luminous Legplates,4,0,0,0,2,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273334,Premier Marshal's Luminous Pauldrons,4,0,0,0,2,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273336,Premier Centurion's Mail Boots,4,0,0,0,64,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273337,Premier Champion's Mail Gauntlets,4,0,0,0,64,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273338,Premier Legionnaire's Mail Waistband,4,0,0,0,64,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273339,Premier Legionnaire's Mail Bracers,4,0,0,0,64,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273340,Premier Warlord's Mail Armor,4,0,0,0,64,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273341,Premier Warlord's Mail Helm,4,0,0,0,64,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273342,Premier General's Mail Leggings,4,0,0,0,64,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273343,Premier General's Mail Spaulders,4,0,0,0,64,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273344,Premier Centurion's Ringmail Boots,4,0,0,0,64,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273345,Premier Champion's Ringmail Gauntlets,4,0,0,0,64,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273346,Premier Legionnaire's Ringmail Waistband,4,0,0,0,64,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273347,Premier Legionnaire's Ringmail Bracers,4,0,0,0,64,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273348,Premier Warlord's Ringmail Armor,4,0,0,0,64,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273349,Premier Warlord's Ringmail Helm,4,0,0,0,64,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273350,Premier General's Ringmail Leggings,4,0,0,0,64,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273351,Premier General's Ringmail Spaulders,4,0,0,0,64,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273352,Premier Linked Girdle,3,0,0,0,64,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273353,Premier Mail Wristguards,3,0,0,0,64,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273355,Premier Ringmail Walkers,3,0,0,0,64,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273356,Premier Ringmail Helm,3,0,0,0,64,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273357,Premier Ringmail Chestpiece,3,0,0,0,64,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273358,Premier Ringmail Vices,3,0,0,0,64,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273359,Premier Ringmail Legguards,3,0,0,0,64,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273360,Premier Ringmail Pauldrons,3,0,0,0,64,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273361,Premier Ringmail Wristguards,3,0,0,0,64,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273362,Premier Ringmail Girdle,3,0,0,0,64,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273363,Premier Luminous Gauntlets,3,0,0,0,2,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273364,Premier Luminous Armsplints,3,0,0,0,2,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273365,Premier Luminous Sabatons,3,0,0,0,2,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273366,Premier Luminous Cinch,3,0,0,0,2,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273367,Premier Kodohide Waistband,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273368,Premier Lunarhide Gloves,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273369,Premier Lunarhide Girdle,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273370,Premier Lunarhide Footwraps,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273371,Premier Lunarhide Tunic,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273372,Premier Mail Girdle,3,0,0,0,64,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273373,Premier Dreamhide Leggings,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273374,Premier Dreamhide Headguard,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273375,Premier Dreamhide Shoulders,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273377,Premier Dreamhide Gloves,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273378,Premier Dreamhide Girdle,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273379,Premier Dreamhide Footwraps,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273380,Premier Dreamhide Tunic,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273381,Premier Wyrmhide Armguards,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273382,Premier Wyrmhide Gauntlets,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273383,Premier Wyrmhide Treads,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273384,Premier Wyrmhide Chestpiece,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273385,Premier Wyrmhide Leggings,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273386,Premier Wyrmhide Headguard,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273387,Premier Wyrmhide Shoulders,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273388,Premier Wyrmhide Waistband,3,0,0,0,1024,55,0,0,0,60,36864,24580,0,32,0,-1,-1
273389,Premier Knight-Captain's Lunarhide Bracers,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273390,Premier Knight-Captain's Lunarhide Waistguard,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273391,Premier Lieutenant Commander's Lunarhide Gauntlets,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273392,Premier Marshal's Lunarhide Spaulders,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273393,Premier Marshal's Lunarhide Legguards,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273394,Premier Field Marshal's Lunarhide Helmet,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273395,Premier Field Marshal's Lunarhide Breastplate,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273396,Premier Knight-Champion's Lunarhide Boots,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273397,Premier Knight-Captain's Dreamhide Bracers,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273398,Premier Knight-Captain's Dreamhide Waistguard,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273399,Premier Lieutenant Commander's Dreamhide Gauntlets,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273400,Premier Marshal's Dreamhide Spaulders,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273401,Premier Marshal's Dreamhide Legguards,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273402,Premier Field Marshal's Dreamhide Helmet,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273403,Premier Field Marshal's Dreamhide Breastplate,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273404,Premier Knight-Champion's Dreamhide Boots,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273405,Premier Warlord's Wyrmhide Hauberk,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273406,Premier Warlord's Wyrmhide Helmet,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273407,Premier General's Wyrmhide Epaulets,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273408,Premier General's Wyrmhide Leggings,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273409,Premier Legionnaire's Wyrmhide Bracers,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273410,Premier Centurion's Wyrmhide Boots,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
273411,Premier Champion's Wyrmhide Gloves,4,0,0,0,1024,60,0,0,0,65,36864,24580,0,32,0,-1,-1
